"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Explotación de minas y canteras (047)",3,1,1,1,
"Industrias manufactureras (048)",36,34,2,,
"Construcción (050)",6,2,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",259,244,13,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",1,,1,,
"Comercio al por mayor (053)",5,4,1,,
"Comercio al por menor (054)",253,240,11,2,
"Hoteles y restaurantes (055)",262,253,6,2,1
"Trans., almac. y comunicaciones (056)",4,2,1,1,
"Activid.inmobil., empres. y alquileres (058)",9,4,2,2,1
"Admin.pub. y defensa; p. segur soc.afil (059)",37,,,,37
"Enseñanza (060)",144,75,44,19,6
"Servicios sociales y de salud (061)",31,8,8,,15
"Otras activ. serv.comun.soc y personales (062)",43,36,4,2,1
"Hogares privados con servicio doméstico (063)",54,54,,,
"Actividad economica no especificada (065)",227,204,18,3,2
,,,,,
"URBANA (066)",3652,2780,526,124,222
"Agric., ganadería, caza y silvicultura (067)",2152,1831,297,16,8
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",2,1,,,1
"Industrias manufactureras (070)",76,70,6,,
"Suministro de electricidad, gas y agua (071)",8,2,1,3,2
"Construcción (072)",188,96,65,18,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",298,276,19,3,
"Venta, mant.y rep. veh.autom y motoc. (074)",9,7,2,,
"Comercio al por mayor (075)",10,7,2,1,
"Comercio al por menor (076)",279,262,15,2,
"Hoteles y restaurantes (077)",151,142,4,3,2
"Trans., almac. y comunicaciones (078)",74,57,8,7,2
"Activid.inmobil., empres. y alquileres (080)",33,16,5,10,2
"Admin.pub. y defensa; p. segur soc.afil (081)",171,,,,171
"Enseñanza (082)",234,91,84,53,6
"Servicios sociales y de salud (083)",36,10,11,1,14
"Otras activ. serv.comun.soc y personales (084)",28,16,6,5,1
"Hogares privados con servicio doméstico (085)",59,59,,,
"Actividad economica no especificada (087)",141,112,20,5,4
"Hombres (088)",2501,1831,405,94,171
"Agric., ganadería, caza y silvicultura (089)",1690,1429,241,14,6
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",2,1,,,1
"Industrias manufactureras (092)",49,45,4,,
"Suministro de electricidad, gas y agua (093)",8,2,1,3,2
"Construcción (094)",184,95,64,16,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",89,80,8,1,
"Venta, mant.y rep. veh.autom y motoc. (096)",8,7,1,,
"Comercio al por mayor (097)",6,4,1,1,
"Comercio al por menor (098)",75,69,6,,
"Hoteles y restaurantes (099)",7,4,1,1,1
"Trans., almac. y comunicaciones (100)",73,56,8,7,2
"Activid.inmobil., empres. y alquileres (102)",25,12,3,8,2
"Admin.pub. y defensa; p. segur soc.afil (103)",141,,,,141
"Enseñanza (104)",120,30,52,36,2
"Servicios sociales y de salud (105)",10,4,3,1,2
"Otras activ. serv.comun.soc y personales (106)",18,8,5,4,1
"Hogares privados con servicio doméstico (107)",18,18,,,
"Actividad economica no especificada (109)",66,46,15,3,2
"Mujeres (110)",1151,949,121,30,51
"Agric., ganadería, caza y silvicultura (111)",462,402,56,2,2
"Industrias manufactureras (114)",27,25,2,,
"Construcción (116)",4,1,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",209,196,11,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,,1,,
"Comercio al por mayor (119)",4,3,1,,
"Comercio al por menor (120)",204,193,9,2,
"Hoteles y restaurantes (121)",144,138,3,2,1
"Trans., almac. y comunicaciones (122)",1,1,,,
"Activid.inmobil., empres. y alquileres (124)",8,4,2,2,
"Admin.pub. y defensa; p. segur soc.afil (125)",30,,,,30
"Enseñanza (126)",114,61,32,17,4
"Servicios sociales y de salud (127)",26,6,8,,12
"Otras activ. serv.comun.soc y personales (128)",10,8,1,1,
"Hogares privados con servicio doméstico (129)",41,41,,,
"Actividad economica no especificada (131)",75,66,5,2,2
,,,,,
"RURAL (132)",5376,4197,979,80,120
"Agric., ganadería, caza y silvicultura (133)",4341,3519,807,11,4
"Explotación de minas y canteras (135)",44,20,9,13,2
"Industrias manufactureras (136)",44,37,5,1,1
"Suministro de electricidad, gas y agua (137)",5,,4,,1
"Construcción (138)",182,107,51,19,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",89,84,4,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",5,4,,1,
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",82,78,4,,
"Hoteles y restaurantes (143)",126,118,8,,
"Trans., almac. y comunicaciones (144)",25,13,6,4,2
"Activid.inmobil., empres. y alquileres (146)",33,4,16,7,6
"Admin.pub. y defensa; p. segur soc.afil (147)",90,,,,90
"Enseñanza (148)",61,31,22,3,5
"Servicios sociales y de salud (149)",6,2,,1,3
"Otras activ. serv.comun.soc y personales (150)",58,35,8,14,1
"Hogares privados con servicio doméstico (151)",15,15,,,
"Actividad economica no especificada (153)",257,212,39,6,
"Hombres (154)",4216,3191,847,73,105
"Agric., ganadería, caza y silvicultura (155)",3607,2883,711,10,3
"Explotación de minas y canteras (157)",41,19,8,12,2
"Industrias manufactureras (158)",35,28,5,1,1
"Suministro de electricidad, gas y agua (159)",5,,4,,1
"Construcción (160)",180,106,50,19,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",39,36,2,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",5,4,,1,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",33,31,2,,
"Hoteles y restaurantes (165)",8,3,5,,
"Trans., almac. y comunicaciones (166)",22,12,5,3,2
"Activid.inmobil., empres. y alquileres (168)",32,4,16,7,5
"Admin.pub. y defensa; p. segur soc.afil (169)",83,,,,83
"Enseñanza (170)",31,17,10,1,3
"Servicios sociales y de salud (171)",1,,,1,
"Otras activ. serv.comun.soc y personales (172)",25,7,5,13,
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",105,74,26,5,
"Mujeres (176)",1160,1006,132,7,15
"Agric., ganadería, caza y silvicultura (177)",734,636,96,1,1
"Explotación de minas y canteras (179)",3,1,1,1,
"Industrias manufactureras (180)",9,9,,,
"Construcción (182)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",50,48,2,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",49,47,2,,
"Hoteles y restaurantes (187)",118,115,3,,
"Trans., almac. y comunicaciones (188)",3,1,1,1,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",7,,,,7
"Enseñanza (192)",30,14,12,2,2
"Servicios sociales y de salud (193)",5,2,,,3
"Otras activ. serv.comun.soc y personales (194)",33,28,3,1,1
"Hogares privados con servicio doméstico (195)",13,13,,,
"Actividad economica no especificada (197)",152,138,13,1,
