"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",21,4,10,3,3,1
"Actividad economica no especificada (043)",327,6,109,116,67,29
"Mujeres (045)",6620,216,2461,2494,1267,182
"Agric., ganadería, caza y silvicultura (046)",2530,128,1066,774,473,89
"Industrias manufactureras (049)",115,1,25,49,39,1
"Suministro de electricidad, gas y agua (050)",2,,1,1,,
"Construcción (051)",14,1,4,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",988,30,305,390,230,33
"Venta, mant.y rep. veh.autom.y motoc. (053)",18,1,6,9,2,
"Comercio al por mayor (054)",29,,11,11,7,
"Comercio al por menor (055)",941,29,288,370,221,33
"Hoteles y restaurantes (056)",495,16,154,195,113,17
"Trans., almac. y comunicaciones (057)",63,2,40,18,3,
"Intermediación financiera (058)",9,,7,2,,
"Activid.inmobil., empres. y alquileres (059)",109,1,53,40,15,
"Admin.pub. y defensa; p. segur.soc.afil (060)",134,,62,56,15,1
"Enseñanza (061)",779,,145,474,153,7
"Servicios sociales y de salud (062)",194,,63,110,20,1
"Otras activ. serv.comun.soc y personales (063)",189,3,63,79,37,7
"Hogares privados con servicio doméstico (064)",481,31,254,115,71,10
"Actividad economica no especificada (066)",518,3,219,185,95,16
,,,,,,
"URBANA (067)",12143,313,3799,4558,2876,597
"Agric., ganadería, caza y silvicultura (068)",3616,133,1102,1128,919,334
"Pesca (069)",5,,5,,,
"Explotación de minas y canteras (070)",6,,3,2,1,
"Industrias manufactureras (071)",469,13,117,181,131,27
"Suministro de electricidad, gas y agua (072)",26,,10,9,7,
"Construcción (073)",477,6,147,177,131,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",2144,95,610,775,563,101
"Venta, mant.y rep. veh.autom.y motoc. (075)",230,8,93,79,42,8
"Comercio al por mayor (076)",66,,23,25,18,
"Comercio al por menor (077)",1848,87,494,671,503,93
"Hoteles y restaurantes (078)",605,16,188,224,154,23
"Trans., almac. y comunicaciones (079)",1072,12,530,365,150,15
"Intermediación financiera (080)",25,,9,11,5,
"Activid.inmobil., empres. y alquileres (081)",379,3,135,151,86,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",407,,112,181,106,8
"Enseñanza (083)",1244,,194,730,308,12
"Servicios sociales y de salud (084)",301,,81,159,57,4
"Otras activ. serv.comun.soc y personales (085)",384,4,135,158,74,13
"Hogares privados con servicio doméstico (086)",400,22,215,94,62,7
"Actividad economica no especificada (088)",583,9,206,213,122,33
"Hombres (089)",8248,228,2530,2935,2056,499
"Agric., ganadería, caza y silvicultura (090)",3222,117,984,992,814,315
"Pesca (091)",5,,5,,,
"Explotación de minas y canteras (092)",6,,3,2,1,
"Industrias manufactureras (093)",361,12,94,135,94,26
"Suministro de electricidad, gas y agua (094)",24,,9,8,7,
"Construcción (095)",463,5,143,171,128,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1223,68,323,420,344,68
"Venta, mant.y rep. veh.autom.y motoc. (097)",214,7,88,71,40,8
"Comercio al por mayor (098)",39,,12,16,11,
"Comercio al por menor (099)",970,61,223,333,293,60
"Hoteles y restaurantes (100)",142,3,42,42,47,8
"Trans., almac. y comunicaciones (101)",1010,10,491,347,147,15
"Intermediación financiera (102)",17,,3,9,5,
"Activid.inmobil., empres. y alquileres (103)",273,2,85,111,71,4
"Admin.pub. y defensa; p. segur.soc.afil (104)",283,,55,130,91,7
"Enseñanza (105)",575,,85,318,166,6
"Servicios sociales y de salud (106)",130,,31,59,37,3
"Otras activ. serv.comun.soc y personales (107)",199,1,76,79,37,6
"Hogares privados con servicio doméstico (108)",16,4,6,3,2,1
"Actividad economica no especificada (110)",299,6,95,109,65,24
"Mujeres (112)",3895,85,1269,1623,820,98
"Agric., ganadería, caza y silvicultura (113)",394,16,118,136,105,19
"Industrias manufactureras (116)",108,1,23,46,37,1
"Suministro de electricidad, gas y agua (117)",2,,1,1,,
"Construcción (118)",14,1,4,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",921,27,287,355,219,33
"Venta, mant.y rep. veh.autom.y motoc. (120)",16,1,5,8,2,
"Comercio al por mayor (121)",27,,11,9,7,
"Comercio al por menor (122)",878,26,271,338,210,33
"Hoteles y restaurantes (123)",463,13,146,182,107,15
"Trans., almac. y comunicaciones (124)",62,2,39,18,3,
"Intermediación financiera (125)",8,,6,2,,
"Activid.inmobil., empres. y alquileres (126)",106,1,50,40,15,
"Admin.pub. y defensa; p. segur.soc.afil (127)",124,,57,51,15,1
"Enseñanza (128)",669,,109,412,142,6
"Servicios sociales y de salud (129)",171,,50,100,20,1
"Otras activ. serv.comun.soc y personales (130)",185,3,59,79,37,7
"Hogares privados con servicio doméstico (131)",384,18,209,91,60,6
"Actividad economica no especificada (133)",284,3,111,104,57,9
,,,,,,
"RURAL (134)",12096,397,4794,3912,2352,641
"Agric., ganadería, caza y silvicultura (135)",10806,375,4314,3376,2132,609
"Pesca (136)",4,,2,2,,
"Industrias manufactureras (138)",81,1,23,35,20,2
"Construcción (140)",78,,30,29,18,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",157,3,43,74,36,1
"Venta, mant.y rep. veh.autom.y motoc. (142)",13,,7,4,2,
"Comercio al por mayor (143)",7,,2,4,1,
"Comercio al por menor (144)",137,3,34,66,33,1
"Hoteles y restaurantes (145)",42,3,14,17,6,2
"Trans., almac. y comunicaciones (146)",126,2,73,34,13,4
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",15,,5,8,1,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",40,,19,13,6,2
"Enseñanza (150)",302,,63,184,53,2
"Servicios sociales y de salud (151)",61,,25,26,10,
"Otras activ. serv.comun.soc y personales (152)",19,,11,2,5,1
"Hogares privados con servicio doméstico (153)",102,13,49,24,12,4
"Actividad economica no especificada (155)",262,,122,88,40,12
"Hombres (156)",9371,266,3602,3041,1905,557
"Agric., ganadería, caza y silvicultura (157)",8670,263,3366,2738,1764,539
"Pesca (158)",4,,2,2,,
"Industrias manufactureras (160)",74,1,21,32,18,2
"Construcción (162)",78,,30,29,18,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",90,,25,39,25,1
"Venta, mant.y rep. veh.autom.y motoc. (164)",11,,6,3,2,
"Comercio al por mayor (165)",5,,2,2,1,
"Comercio al por menor (166)",74,,17,34,22,1
"Hoteles y restaurantes (167)",10,,6,4,,
"Trans., almac. y comunicaciones (168)",125,2,72,34,13,4
"Activid.inmobil., empres. y alquileres (170)",12,,2,8,1,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",30,,14,8,6,2
"Enseñanza (172)",192,,27,122,42,1
"Servicios sociales y de salud (173)",38,,12,16,10,
"Otras activ. serv.comun.soc y personales (174)",15,,7,2,5,1
"Hogares privados con servicio doméstico (175)",5,,4,,1,
"Actividad economica no especificada (177)",28,,14,7,2,5
"Mujeres (179)",2725,131,1192,871,447,84
"Agric., ganadería, caza y silvicultura (180)",2136,112,948,638,368,70
"Industrias manufactureras (183)",7,,2,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",67,3,18,35,11,
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,1,1,,
"Comercio al por mayor (188)",2,,,2,,
"Comercio al por menor (189)",63,3,17,32,11,
"Hoteles y restaurantes (190)",32,3,8,13,6,2
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",10,,5,5,,
"Enseñanza (195)",110,,36,62,11,1
"Servicios sociales y de salud (196)",23,,13,10,,
"Otras activ. serv.comun.soc y personales (197)",4,,4,,,
"Hogares privados con servicio doméstico (198)",97,13,45,24,11,4
"Actividad economica no especificada (200)",234,,108,81,38,7
