"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupaciñn no especificada (102)",53,2,30,5,,16,,
"Desocupado (103)",33,,,,,,,33
"Mujeres (104)",283,31,44,118,2,81,3,4
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",30,19,,9,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",1,1,,,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",19,3,,11,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",87,,,87,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",116,3,30,7,,73,3,
"Ocupaciñn no especificada (115)",22,1,14,4,,3,,
"Desocupado (116)",4,,,,,,,4
