"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2848,192,1020,895,638,103
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",277,5,124,77,54,17
"Desocupado (038)",151,12,76,40,19,4
,,,,,,
"URBANA (039)",11877,340,4125,4083,2712,617
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,,2,6,10,
"Profes., científicos e intelectuales (041)",1100,,256,573,263,8
"Técnicos de nivel medio y trab.asimilados (042)",297,,106,117,60,14
"Jefes y empleados de oficina (043)",343,,133,140,68,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1292,44,413,491,288,56
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3245,,841,1058,995,351
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",596,10,202,212,152,20
"Obreros construc., conf., papel, fab., instr. (047)",589,1,290,202,89,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3446,255,1452,985,632,122
"Otra (049)",70,,31,35,4,
"Ocupación no especificada (050)",433,7,197,130,84,15
"Desocupado (051)",448,23,202,134,67,22
"Hombres (052)",8103,214,2776,2748,1889,476
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,,1,6,9,
"Profes., científicos e intelectuales (054)",589,,112,312,160,5
"Técnicos de nivel medio y trab.asimilados (055)",209,,67,83,48,11
"Jefes y empleados de oficina (056)",212,,61,94,55,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",616,17,199,231,137,32
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2812,,665,949,882,316
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",505,10,171,178,128,18
"Obreros construc., conf., papel, fab., instr. (060)",563,,281,193,83,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1935,166,935,492,283,59
"Otra (062)",69,,30,35,4,
"Ocupación no especificada (063)",254,3,117,76,50,8
"Desocupado (064)",323,18,137,99,50,19
"Mujeres (065)",3774,126,1349,1335,823,141
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,1,,1,
"Profes., científicos e intelectuales (067)",511,,144,261,103,3
"Técnicos de nivel medio y trab.asimilados (068)",88,,39,34,12,3
"Jefes y empleados de oficina (069)",131,,72,46,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",676,27,214,260,151,24
"Agricult.trabaj. calif. agrop. y pesqueros (071)",433,,176,109,113,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",91,,31,34,24,2
"Obreros construc., conf., papel, fab., instr. (073)",26,1,9,9,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1511,89,517,493,349,63
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",179,4,80,54,34,7
"Desocupado (077)",125,5,65,35,17,3
,,,,,,
"RURAL (078)",9197,397,3464,2947,1922,467
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,1,5,5,
"Profes., científicos e intelectuales (080)",445,,159,235,50,1
"Técnicos de nivel medio y trab.asimilados (081)",52,,20,17,13,2
"Jefes y empleados de oficina (082)",13,,6,3,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",261,5,93,98,56,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4020,1,1130,1417,1143,329
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",290,4,140,104,36,6
"Obreros construc., conf., papel, fab., instr. (086)",208,,101,64,34,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3441,372,1611,872,501,85
"Ocupación no especificada (089)",183,2,78,49,41,13
"Desocupado (090)",273,13,125,83,39,13
"Hombres (091)",6820,281,2519,2185,1461,374
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,1,3,5,
"Profes., científicos e intelectuales (093)",246,,78,139,28,1
"Técnicos de nivel medio y trab.asimilados (094)",43,,16,12,13,2
"Jefes y empleados de oficina (095)",10,,4,2,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",154,1,46,58,43,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3678,1,1004,1307,1065,301
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",175,3,79,70,20,3
"Obreros construc., conf., papel, fab., instr. (099)",69,,35,20,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2104,269,1108,470,212,45
"Ocupación no especificada (102)",85,1,34,26,21,3
"Desocupado (103)",247,6,114,78,37,12
"Mujeres (104)",2377,116,945,762,461,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",199,,81,96,22,
"Técnicos de nivel medio y trab.asimilados (107)",9,,4,5,,
"Jefes y empleados de oficina (108)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",107,4,47,40,13,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",342,,126,110,78,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",115,1,61,34,16,3
"Obreros construc., conf., papel, fab., instr. (112)",139,,66,44,21,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1337,103,503,402,289,40
"Ocupación no especificada (115)",98,1,44,23,20,10
"Desocupado (116)",26,7,11,5,2,1
