"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",349,274,4,195,57,18,,,,,75,363
"De 25 a 29 años (024)",443,397,,186,150,51,9,1,,,46,682
"De 30 a 34 años (025)",502,466,2,135,174,104,48,2,1,,36,1020
"De 35 a 39 años (026)",506,493,2,83,145,136,102,23,2,,13,1371
"De 40 a 44 años (027)",432,420,1,42,92,99,132,44,8,2,12,1475
"De 45 a 49 años (028)",342,339,1,29,67,61,108,46,23,4,3,1350
"De 50 y más años (029)",646,638,4,58,79,84,165,126,85,37,8,3124
"Desocupada (030)",76,72,,27,18,7,13,5,1,1,4,192
"De 15 a 19 años (032)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (033)",14,12,,9,2,1,,,,,2,16
"De 25 a 29 años (034)",18,17,,9,6,2,,,,,1,27
"De 30 a 34 años (035)",7,7,,2,2,2,1,,,,,16
"De 35 a 39 años (036)",15,15,,2,6,,6,1,,,,47
"De 40 a 44 años (037)",6,5,,,,1,3,1,,,1,23
"De 45 a 49 años (038)",2,2,,,,,1,1,,,,11
"De 50 y más años (039)",8,8,,,1,1,2,2,1,1,,45
"No PEA (040)",5231,5014,25,1141,1102,800,936,534,317,159,217,17683
"De 12 a 14 años (041)",8,5,2,3,,,,,,,3,3
"De 15 a 19 años (042)",162,140,3,120,16,1,,,,,22,155
"De 20 a 24 años (043)",708,647,2,436,172,32,5,,,,61,898
"De 25 a 29 años (044)",756,718,1,274,298,97,46,2,,,38,1364
"De 30 a 34 años (045)",686,658,,124,225,181,115,13,,,28,1694
"De 35 a 39 años (046)",581,558,1,49,153,149,150,50,6,,23,1819
"De 40 a 44 años (047)",430,424,2,31,77,95,146,50,14,9,6,1652
"De 45 a 49 años (048)",343,337,1,19,37,70,109,60,35,6,6,1533
"De 50 y más años (049)",1557,1527,13,85,124,175,365,359,262,144,30,8565
,,,,,,,,,,,,
"URBANA (060)",5979,5704,32,1348,1361,1026,1034,505,281,117,275,18557
"De 12 a 14 años (061)",9,6,1,5,,,,,,,3,5
"De 15 a 19 años (062)",151,130,4,110,14,2,,,,,21,144
"De 20 a 24 años (063)",649,567,5,395,136,27,4,,,,82,766
"De 25 a 29 años (064)",797,741,1,319,295,96,28,2,,,56,1326
"De 30 a 34 años (065)",860,819,2,197,305,215,95,5,,,41,1893
"De 35 a 39 años (066)",826,804,2,111,240,222,190,36,3,,22,2320
"De 40 a 44 años (067)",655,637,1,57,142,163,196,60,15,3,18,2239
"De 45 a 49 años (068)",474,467,2,41,76,101,140,66,35,6,7,1891
"De 50 y más años (069)",1558,1533,14,113,153,200,381,336,228,108,25,7973
"PEA (070)",2432,2305,15,574,592,428,413,176,81,26,127,6936
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",45,43,1,38,3,1,,,,,2,47
"De 20 a 24 años (073)",222,181,4,128,40,9,,,,,41,235
"De 25 a 29 años (074)",312,281,,129,110,35,6,1,,,31,485
"De 30 a 34 años (075)",373,347,2,99,132,79,35,,,,26,750
"De 35 a 39 años (076)",406,398,2,75,122,105,83,10,1,,8,1056
"De 40 a 44 años (077)",354,342,1,30,82,86,99,37,7,,12,1181
"De 45 a 49 años (078)",242,240,1,26,51,48,68,31,13,2,2,896
"De 50 y más años (079)",476,471,4,47,52,65,122,97,60,24,5,2284
"Ocupada (080)",2364,2241,15,549,576,423,402,171,80,25,123,6765
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",39,37,1,33,2,1,,,,,2,40
"De 20 a 24 años (083)",209,170,4,120,38,8,,,,,39,220
"De 25 a 29 años (084)",297,267,,120,105,35,6,1,,,30,466
"De 30 a 34 años (085)",367,341,2,98,130,77,34,,,,26,735
"De 35 a 39 años (086)",393,385,2,73,117,105,78,9,1,,8,1016
"De 40 a 44 años (087)",348,337,1,30,82,85,96,36,7,,11,1158
"De 45 a 49 años (088)",240,238,1,26,51,48,67,30,13,2,2,885
"De 50 y más años (089)",469,464,4,47,51,64,121,95,59,23,5,2243
"Desocupada (090)",68,64,,25,16,5,11,5,1,1,4,171
"De 15 a 19 años (092)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (093)",13,11,,8,2,1,,,,,2,15
"De 25 a 29 años (094)",15,14,,9,5,,,,,,1,19
"De 30 a 34 años (095)",6,6,,1,2,2,1,,,,,15
"De 35 a 39 años (096)",13,13,,2,5,,5,1,,,,40
"De 40 a 44 años (097)",6,5,,,,1,3,1,,,1,23
"De 45 a 49 años (098)",2,2,,,,,1,1,,,,11
"De 50 y más años (099)",7,7,,,1,1,1,2,1,1,,41
"No PEA (100)",3547,3399,17,774,769,598,621,329,200,91,148,11621
"De 12 a 14 años (101)",7,4,1,3,,,,,,,3,3
"De 15 a 19 años (102)",106,87,3,72,11,1,,,,,19,97
"De 20 a 24 años (103)",427,386,1,267,96,18,4,,,,41,531
"De 25 a 29 años (104)",485,460,1,190,185,61,22,1,,,25,841
"De 30 a 34 años (105)",487,472,,98,173,136,60,5,,,15,1143
"De 35 a 39 años (106)",420,406,,36,118,117,107,26,2,,14,1264
"De 40 a 44 años (107)",301,295,,27,60,77,97,23,8,3,6,1058
"De 45 a 49 años (108)",232,227,1,15,25,53,72,35,22,4,5,995
"De 50 y más años (109)",1082,1062,10,66,101,135,259,239,168,84,20,5689
,,,,,,,,,,,,
"RURAL (120)",2618,2475,8,609,526,335,479,276,156,86,143,8773
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",85,80,,74,6,,,,,,5,86
"De 20 a 24 años (123)",422,366,1,245,95,24,1,,,,56,511
"De 25 a 29 años (124)",420,391,,150,159,54,27,1,,,29,747
"De 30 a 34 años (125)",335,312,,64,96,72,69,10,1,,23,837
"De 35 a 39 años (126)",276,262,1,23,64,63,68,38,5,,14,917
"De 40 a 44 años (127)",213,212,2,16,27,32,85,35,7,8,1,911
"De 45 a 49 años (128)",213,211,,7,28,30,78,41,23,4,2,1003
"De 50 y más años (129)",653,640,3,30,51,60,151,151,120,74,13,3761
"PEA (130)",934,860,,242,193,133,164,71,39,18,74,2711
"De 15 a 19 años (132)",29,27,,26,1,,,,,,2,28
"De 20 a 24 años (133)",141,105,,76,19,10,,,,,36,144
"De 25 a 29 años (134)",149,133,,66,46,18,3,,,,16,224
"De 30 a 34 años (135)",136,126,,38,44,27,14,2,1,,10,286
"De 35 a 39 años (136)",115,110,,10,29,31,25,14,1,,5,362
"De 40 a 44 años (137)",84,83,,12,10,14,36,8,1,2,1,317
"De 45 a 49 años (138)",102,101,,3,16,13,41,16,10,2,1,465
"De 50 y más años (139)",178,175,,11,28,20,45,31,26,14,3,885
"Ocupada (140)",926,852,,240,191,131,162,71,39,18,74,2690
"De 15 a 19 años (142)",29,27,,26,1,,,,,,2,28
"De 20 a 24 años (143)",140,104,,75,19,10,,,,,36,143
"De 25 a 29 años (144)",146,130,,66,45,16,3,,,,16,216
"De 30 a 34 años (145)",135,125,,37,44,27,14,2,1,,10,285
"De 35 a 39 años (146)",113,108,,10,28,31,24,14,1,,5,355
"De 40 a 44 años (147)",84,83,,12,10,14,36,8,1,2,1,317
"De 45 a 49 años (148)",102,101,,3,16,13,41,16,10,2,1,465
"De 50 y más años (149)",177,174,,11,28,20,44,31,26,14,3,881
"Desocupada (150)",8,8,,2,2,2,2,,,,,21
"De 20 a 24 años (153)",1,1,,1,,,,,,,,1
"De 25 a 29 años (154)",3,3,,,1,2,,,,,,8
"De 30 a 34 años (155)",1,1,,1,,,,,,,,1
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",1,1,,,,,1,,,,,4
"No PEA (160)",1684,1615,8,367,333,202,315,205,117,68,69,6062
"De 12 a 14 años (161)",1,1,1,,,,,,,,,
"De 15 a 19 años (162)",56,53,,48,5,,,,,,3,58
"De 20 a 24 años (163)",281,261,1,169,76,14,1,,,,20,367
"De 25 a 29 años (164)",271,258,,84,113,36,24,1,,,13,523
"De 30 a 34 años (165)",199,186,,26,52,45,55,8,,,13,551
"De 35 a 39 años (166)",161,152,1,13,35,32,43,24,4,,9,555
"De 40 a 44 años (167)",129,129,2,4,17,18,49,27,6,6,,594
"De 45 a 49 años (168)",111,110,,4,12,17,37,25,13,2,1,538
"De 50 y más años (169)",475,465,3,19,23,40,106,120,94,60,10,2876
