"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",2746,,,,425,1151,568,526,76
"Superior no univ. completo (036)",2672,,,,,1176,816,602,78
"Superior univ. incompleto (037)",1359,,,,274,564,232,266,23
"Superior univ. completo (038)",2076,,,,,520,711,749,96
"Hombres (040)",23148,1119,2694,3064,2505,4053,3558,4859,1296
"Sin nivel (041)",2009,1119,221,31,18,42,127,247,204
"Educación inicial (042)",705,,675,13,6,6,5,,
"Primaria (043)",7230,,1798,1849,192,374,720,1609,688
"Secundaria (044)",8218,,,1171,1938,1967,1341,1600,201
"Superior no univ. incompleto (045)",1468,,,,216,535,322,338,57
"Superior no univ. completo (046)",1479,,,,,567,476,378,58
"Superior univ. incompleto (047)",831,,,,135,326,154,200,16
"Superior univ. completo (048)",1208,,,,,236,413,487,72
"Mujeres (050)",23032,1058,2530,2878,2504,4430,3653,4555,1424
"Sin nivel (051)",3966,1058,182,22,28,82,516,1193,885
"Educación inicial (052)",667,,636,15,3,5,8,,
"Primaria (053)",7895,,1712,1771,233,853,1120,1821,385
"Secundaria (054)",6637,,,1070,1892,1743,1047,801,84
"Superior no univ. incompleto (055)",1278,,,,209,616,246,188,19
"Superior no univ. completo (056)",1193,,,,,609,340,224,20
"Superior univ. incompleto (057)",528,,,,139,238,78,66,7
"Superior univ. completo (058)",868,,,,,284,298,262,24
,,,,,,,,,
"RURAL (060)",23090,1123,2374,2308,1979,4313,3475,5512,2006
"Sin nivel (061)",3898,1123,303,9,21,117,389,1123,813
"Educación inicial (062)",617,,583,6,4,11,13,,
"Primaria (063)",8057,,1488,1438,312,951,951,2060,857
"Secundaria (064)",6279,,,855,1318,1738,1070,1131,167
"Superior no univ. incompleto (065)",1044,,,,139,459,206,220,20
"Superior no univ. completo (066)",1161,,,,,437,363,320,41
"Superior univ. incompleto (067)",938,,,,185,327,163,223,40
"Superior univ. completo (068)",1096,,,,,273,320,435,68
"Hombres (070)",12449,607,1253,1212,1045,2324,1939,3003,1066
"Sin nivel (071)",1463,607,165,6,10,31,123,296,225
"Educación inicial (072)",318,,302,6,4,4,2,,
"Primaria (073)",4165,,786,754,124,353,427,1129,592
"Secundaria (074)",3802,,,446,725,1066,696,745,124
"Superior no univ. incompleto (075)",671,,,,74,280,138,165,14
"Superior no univ. completo (076)",760,,,,,261,247,228,24
"Superior univ. incompleto (077)",618,,,,108,195,116,162,37
"Superior univ. completo (078)",652,,,,,134,190,278,50
"Mujeres (080)",10641,516,1121,1096,934,1989,1536,2509,940
"Sin nivel (081)",2435,516,138,3,11,86,266,827,588
"Educación inicial (082)",299,,281,,,7,11,,
"Primaria (083)",3892,,702,684,188,598,524,931,265
"Secundaria (084)",2477,,,409,593,672,374,386,43
"Superior no univ. incompleto (085)",373,,,,65,179,68,55,6
"Superior no univ. completo (086)",401,,,,,176,116,92,17
"Superior univ. incompleto (087)",320,,,,77,132,47,61,3
"Superior univ. completo (088)",444,,,,,139,130,157,18
