"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",5705,193,562,1206,1500,790,38,1416
,,,,,,,,
"URBANA (060)",3623,15,55,155,390,683,1098,1227
"De 12 a 14 años (061)",11,,,,,,,11
"De 15 a 19 años (062)",72,,,,,,34,38
"De 20 a 24 años (063)",332,,,,,,168,164
"De 25 a 29 años (064)",430,,,,,19,263,148
"De 30 a 34 años (065)",445,,,,,78,247,120
"De 35 a 39 años (066)",435,,,,1,130,196,108
"De 40 a 44 años (067)",462,,,,42,173,128,119
"De 45 a 49 años (068)",326,,,,49,129,55,93
"De 50 y más años (069)",1110,15,55,155,298,154,7,426
"PEA (070)",1730,1,16,51,215,389,506,552
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",32,,,,,,21,11
"De 20 a 24 años (073)",132,,,,,,65,67
"De 25 a 29 años (074)",197,,,,,12,113,72
"De 30 a 34 años (075)",241,,,,,46,122,73
"De 35 a 39 años (076)",233,,,,1,82,94,56
"De 40 a 44 años (077)",251,,,,27,102,61,61
"De 45 a 49 años (078)",182,,,,29,75,27,51
"De 50 y más años (079)",461,1,16,51,158,72,3,160
"Ocupada (080)",1656,1,16,51,207,380,478,523
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",29,,,,,,20,9
"De 20 a 24 años (083)",115,,,,,,57,58
"De 25 a 29 años (084)",184,,,,,12,104,68
"De 30 a 34 años (085)",226,,,,,42,116,68
"De 35 a 39 años (086)",226,,,,1,80,90,55
"De 40 a 44 años (087)",245,,,,27,100,61,57
"De 45 a 49 años (088)",178,,,,27,75,27,49
"De 50 y más años (089)",452,1,16,51,152,71,3,158
"Desocupada (090)",74,,,,8,9,28,29
"De 15 a 19 años (092)",3,,,,,,1,2
"De 20 a 24 años (093)",17,,,,,,8,9
"De 25 a 29 años (094)",13,,,,,,9,4
"De 30 a 34 años (095)",15,,,,,4,6,5
"De 35 a 39 años (096)",7,,,,,2,4,1
"De 40 a 44 años (097)",6,,,,,2,,4
"De 45 a 49 años (098)",4,,,,2,,,2
"De 50 y más años (099)",9,,,,6,1,,2
"No PEA (100)",1893,14,39,104,175,294,592,675
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",40,,,,,,13,27
"De 20 a 24 años (103)",200,,,,,,103,97
"De 25 a 29 años (104)",233,,,,,7,150,76
"De 30 a 34 años (105)",204,,,,,32,125,47
"De 35 a 39 años (106)",202,,,,,48,102,52
"De 40 a 44 años (107)",211,,,,15,71,67,58
"De 45 a 49 años (108)",144,,,,20,54,28,42
"De 50 y más años (109)",649,14,39,104,140,82,4,266
,,,,,,,,
"RURAL (120)",15838,205,707,1637,2455,3109,4378,3347
"De 12 a 14 años (121)",9,,,,,,,9
"De 15 a 19 años (122)",221,,,,,,136,85
"De 20 a 24 años (123)",984,,,,,2,651,331
"De 25 a 29 años (124)",1298,,,,,44,920,334
"De 30 a 34 años (125)",1338,,,,,200,909,229
"De 35 a 39 años (126)",1428,,,,5,400,826,197
"De 40 a 44 años (127)",1400,,,,67,567,561,205
"De 45 a 49 años (128)",1325,,,,167,671,316,171
"De 50 y más años (129)",7835,205,707,1637,2216,1225,59,1786
"PEA (130)",6260,26,184,535,954,1378,1835,1348
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",85,,,,,,57,28
"De 20 a 24 años (133)",381,,,,,,248,133
"De 25 a 29 años (134)",559,,,,,19,384,156
"De 30 a 34 años (135)",609,,,,,90,408,111
"De 35 a 39 años (136)",597,,,,2,182,325,88
"De 40 a 44 años (137)",639,,,,23,260,251,105
"De 45 a 49 años (138)",610,,,,73,310,137,90
"De 50 y más años (139)",2779,26,184,535,856,517,25,636
"Ocupada (140)",6227,26,184,535,953,1375,1824,1330
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",83,,,,,,55,28
"De 20 a 24 años (143)",374,,,,,,246,128
"De 25 a 29 años (144)",552,,,,,19,380,153
"De 30 a 34 años (145)",604,,,,,90,406,108
"De 35 a 39 años (146)",594,,,,2,181,324,87
"De 40 a 44 años (147)",636,,,,23,259,251,103
"De 45 a 49 años (148)",609,,,,73,309,137,90
"De 50 y más años (149)",2774,26,184,535,855,517,25,632
"Desocupada (150)",33,,,,1,3,11,18
"De 15 a 19 años (152)",2,,,,,,2,
"De 20 a 24 años (153)",7,,,,,,2,5
"De 25 a 29 años (154)",7,,,,,,4,3
"De 30 a 34 años (155)",5,,,,,,2,3
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",3,,,,,1,,2
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",5,,,,1,,,4
"No PEA (160)",9578,179,523,1102,1501,1731,2543,1999
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",136,,,,,,79,57
"De 20 a 24 años (163)",603,,,,,2,403,198
"De 25 a 29 años (164)",739,,,,,25,536,178
"De 30 a 34 años (165)",729,,,,,110,501,118
"De 35 a 39 años (166)",831,,,,3,218,501,109
"De 40 a 44 años (167)",761,,,,44,307,310,100
"De 45 a 49 años (168)",715,,,,94,361,179,81
"De 50 y más años (169)",5056,179,523,1102,1360,708,34,1150
