"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Trans., almac. y comunicaciones (034)",1784,1,14,96,111,60,,15,1047,440,,
"Intermediación financiera (035)",31,,3,9,15,,,1,,3,,
"Activid.inmobil., empres. y alquileres (036)",650,2,83,116,65,173,,11,39,161,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",535,9,21,23,105,24,,3,21,92,237,
"Enseñanza (038)",304,8,262,6,10,,,1,1,16,,
"Servicios sociales y de salud (039)",99,,40,38,10,,,3,4,4,,
"Otras activ. serv.comun.soc y personales (040)",513,1,29,85,17,16,,8,8,349,,
"Hogares privados con servicio doméstico (041)",36,,,,,,,,,36,,
"Actividad economica no especificada (043)",474,,1,8,13,,,,,,,452
"Mujeres (044)",7614,17,686,323,448,1861,293,200,51,3541,11,183
"Agric., ganadería, caza y silvicultura (045)",2191,,,6,1,,287,,,1897,,
"Pesca (046)",33,,,2,2,,6,2,,21,,
"Explotación de minas y canteras (047)",4,,,1,2,,,,,1,,
"Industrias manufactureras (048)",249,,7,20,14,6,,176,16,10,,
"Suministro de electricidad, gas y agua (049)",4,,,,4,,,,,,,
"Construcción (050)",38,,1,3,1,,,1,11,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1885,1,6,62,27,1369,,18,,402,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",42,,1,4,6,13,,15,,3,,
"Comercio al por mayor (053)",75,,2,14,8,51,,,,,,
"Comercio al por menor (054)",1768,1,3,44,13,1305,,3,,399,,
"Hoteles y restaurantes (055)",743,,2,17,23,397,,,,304,,
"Trans., almac. y comunicaciones (056)",228,,3,28,52,4,,,19,122,,
"Intermediación financiera (057)",38,,1,9,24,,,,,4,,
"Activid.inmobil., empres. y alquileres (058)",223,1,26,41,86,4,,1,3,61,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",190,4,9,25,107,1,,,,33,11,
"Enseñanza (060)",609,11,570,7,14,,,,,7,,
"Servicios sociales y de salud (061)",193,,52,74,19,14,,1,,33,,
"Otras activ. serv.comun.soc y personales (062)",423,,8,19,40,64,,1,2,289,,
"Hogares privados con servicio doméstico (063)",338,,,1,,2,,,,335,,
"Actividad economica no especificada (065)",225,,1,8,32,,,,,1,,183
,,,,,,,,,,,,
"URBANA (066)",18686,42,1166,899,860,2831,1600,1382,1940,7153,194,619
"Agric., ganadería, caza y silvicultura (067)",4801,1,6,16,6,,1176,7,43,3546,,
"Pesca (068)",838,,,13,9,,424,5,9,378,,
"Explotación de minas y canteras (069)",105,,2,9,11,1,,39,8,35,,
"Industrias manufactureras (070)",1045,,16,56,43,7,,792,76,55,,
"Suministro de electricidad, gas y agua (071)",55,,2,7,9,,,8,13,16,,
"Construcción (072)",1013,,10,30,8,,,59,650,256,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3220,5,26,150,42,1953,,427,43,574,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",513,,8,36,10,71,,358,24,6,,
"Comercio al por mayor (075)",161,1,4,29,14,98,,,2,13,,
"Comercio al por menor (076)",2546,4,14,85,18,1784,,69,17,555,,
"Hoteles y restaurantes (077)",987,,5,44,32,530,,,,376,,
"Trans., almac. y comunicaciones (078)",1959,1,17,122,162,64,,15,1026,552,,
"Intermediación financiera (079)",68,,4,17,39,,,1,,7,,
"Activid.inmobil., empres. y alquileres (080)",817,3,106,154,147,158,,12,37,200,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",645,13,28,47,198,24,,3,20,118,194,
"Enseñanza (082)",895,18,816,13,24,,,1,1,22,,
"Servicios sociales y de salud (083)",280,,89,109,28,13,,4,4,33,,
"Otras activ. serv.comun.soc y personales (084)",910,1,37,95,57,79,,9,10,622,,
"Hogares privados con servicio doméstico (085)",365,,,1,,2,,,,362,,
"Actividad economica no especificada (087)",683,,2,16,45,,,,,1,,619
"Hombres (088)",11732,26,497,582,427,1042,1379,1187,1889,4073,185,445
"Agric., ganadería, caza y silvicultura (089)",3106,1,6,10,6,,961,7,43,2072,,
"Pesca (090)",806,,,11,7,,418,3,9,358,,
"Explotación de minas y canteras (091)",101,,2,8,9,1,,39,8,34,,
"Industrias manufactureras (092)",807,,11,37,32,1,,621,60,45,,
"Suministro de electricidad, gas y agua (093)",51,,2,7,5,,,8,13,16,,
"Construcción (094)",976,,9,27,7,,,58,639,236,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1399,4,20,88,15,637,,409,43,183,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",472,,7,32,4,59,,343,24,3,,
"Comercio al por mayor (097)",90,1,2,15,6,51,,,2,13,,
"Comercio al por menor (098)",837,3,11,41,5,527,,66,17,167,,
"Hoteles y restaurantes (099)",265,,3,27,9,150,,,,76,,
"Trans., almac. y comunicaciones (100)",1734,1,14,94,110,60,,15,1007,433,,
"Intermediación financiera (101)",30,,3,8,15,,,1,,3,,
"Activid.inmobil., empres. y alquileres (102)",599,2,81,113,64,154,,11,34,140,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",466,9,20,22,98,23,,3,20,86,185,
"Enseñanza (104)",298,8,257,6,10,,,1,1,15,,
"Servicios sociales y de salud (105)",97,,39,37,10,,,3,4,4,,
"Otras activ. serv.comun.soc y personales (106)",497,1,29,79,17,16,,8,8,339,,
"Hogares privados con servicio doméstico (107)",33,,,,,,,,,33,,
"Actividad economica no especificada (109)",467,,1,8,13,,,,,,,445
"Mujeres (110)",6954,16,669,317,433,1789,221,195,51,3080,9,174
"Agric., ganadería, caza y silvicultura (111)",1695,,,6,,,215,,,1474,,
"Pesca (112)",32,,,2,2,,6,2,,20,,
"Explotación de minas y canteras (113)",4,,,1,2,,,,,1,,
"Industrias manufactureras (114)",238,,5,19,11,6,,171,16,10,,
"Suministro de electricidad, gas y agua (115)",4,,,,4,,,,,,,
"Construcción (116)",37,,1,3,1,,,1,11,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1821,1,6,62,27,1316,,18,,391,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",41,,1,4,6,12,,15,,3,,
"Comercio al por mayor (119)",71,,2,14,8,47,,,,,,
"Comercio al por menor (120)",1709,1,3,44,13,1257,,3,,388,,
"Hoteles y restaurantes (121)",722,,2,17,23,380,,,,300,,
"Trans., almac. y comunicaciones (122)",225,,3,28,52,4,,,19,119,,
"Intermediación financiera (123)",38,,1,9,24,,,,,4,,
"Activid.inmobil., empres. y alquileres (124)",218,1,25,41,83,4,,1,3,60,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",179,4,8,25,100,1,,,,32,9,
"Enseñanza (126)",597,10,559,7,14,,,,,7,,
"Servicios sociales y de salud (127)",183,,50,72,18,13,,1,,29,,
"Otras activ. serv.comun.soc y personales (128)",413,,8,16,40,63,,1,2,283,,
"Hogares privados con servicio doméstico (129)",332,,,1,,2,,,,329,,
"Actividad economica no especificada (131)",216,,1,8,32,,,,,1,,174
,,,,,,,,,,,,
"RURAL (132)",2499,1,47,35,39,130,553,140,122,1362,54,16
"Agric., ganadería, caza y silvicultura (133)",1634,,2,3,1,,466,1,10,1151,,
"Pesca (134)",196,,,1,2,,87,1,20,85,,
"Explotación de minas y canteras (135)",111,,12,2,2,1,,81,8,5,,
"Industrias manufactureras (136)",108,,7,6,13,1,,44,15,22,,
"Suministro de electricidad, gas y agua (137)",3,,,,,,,1,,2,,
"Construcción (138)",30,,1,1,,,,1,19,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",110,,,3,1,77,,11,4,14,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,,,,,7,,9,1,,,
"Comercio al por mayor (141)",6,,,,,6,,,,,,
"Comercio al por menor (142)",87,,,3,1,64,,2,3,14,,
"Hoteles y restaurantes (143)",36,,1,,,29,,,,6,,
"Trans., almac. y comunicaciones (144)",53,,,2,1,,,,40,10,,
"Intermediación financiera (145)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",56,,3,3,4,19,,,5,22,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",80,,2,1,14,1,,,1,7,54,
"Enseñanza (148)",18,1,16,,,,,,,1,,
"Servicios sociales y de salud (149)",12,,3,3,1,1,,,,4,,
"Otras activ. serv.comun.soc y personales (150)",26,,,9,,1,,,,16,,
"Hogares privados con servicio doméstico (151)",9,,,,,,,,,9,,
"Actividad economica no especificada (153)",16,,,,,,,,,,,16
"Hombres (154)",1839,,30,29,24,58,481,135,122,901,52,7
"Agric., ganadería, caza y silvicultura (155)",1138,,2,3,,,394,1,10,728,,
"Pesca (156)",195,,,1,2,,87,1,20,84,,
"Explotación de minas y canteras (157)",111,,12,2,2,1,,81,8,5,,
"Industrias manufactureras (158)",97,,5,5,10,1,,39,15,22,,
"Suministro de electricidad, gas y agua (159)",3,,,,,,,1,,2,,
"Construcción (160)",29,,1,1,,,,1,19,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",46,,,3,1,24,,11,4,3,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",16,,,,,6,,9,1,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",28,,,3,1,16,,2,3,3,,
"Hoteles y restaurantes (165)",15,,1,,,12,,,,2,,
"Trans., almac. y comunicaciones (166)",50,,,2,1,,,,40,7,,
"Intermediación financiera (167)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",51,,2,3,1,19,,,5,21,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",69,,1,1,7,1,,,1,6,52,
"Enseñanza (170)",6,,5,,,,,,,1,,
"Servicios sociales y de salud (171)",2,,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",16,,,6,,,,,,10,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",7,,,,,,,,,,,7
"Mujeres (176)",660,1,17,6,15,72,72,5,,461,2,9
"Agric., ganadería, caza y silvicultura (177)",496,,,,1,,72,,,423,,
"Pesca (178)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",11,,2,1,3,,,5,,,,
"Construcción (182)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",64,,,,,53,,,,11,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",59,,,,,48,,,,11,,
"Hoteles y restaurantes (187)",21,,,,,17,,,,4,,
"Trans., almac. y comunicaciones (188)",3,,,,,,,,,3,,
"Activid.inmobil., empres. y alquileres (190)",5,,1,,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,1,,7,,,,,1,2,
"Enseñanza (192)",12,1,11,,,,,,,,,
"Servicios sociales y de salud (193)",10,,2,2,1,1,,,,4,,
"Otras activ. serv.comun.soc y personales (194)",10,,,3,,1,,,,6,,
"Hogares privados con servicio doméstico (195)",6,,,,,,,,,6,,
"Actividad economica no especificada (197)",9,,,,,,,,,,,9
