"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",6,,,,,,1,5
"De 15 a 19 años (062)",100,,,,,,55,45
"De 20 a 24 años (063)",460,,,,,,273,187
"De 25 a 29 años (064)",605,,,,,40,389,176
"De 30 a 34 años (065)",593,,,,,90,362,141
"De 35 a 39 años (066)",585,,,,7,184,290,104
"De 40 a 44 años (067)",512,,,,24,221,171,96
"De 45 a 49 años (068)",421,,,2,63,202,79,75
"De 50 y más años (069)",1947,67,192,386,506,282,14,500
"PEA (070)",1771,8,26,94,200,422,570,451
"De 15 a 19 años (072)",15,,,,,,10,5
"De 20 a 24 años (073)",130,,,,,,63,67
"De 25 a 29 años (074)",237,,,,,20,133,84
"De 30 a 34 años (075)",228,,,,,35,129,64
"De 35 a 39 años (076)",283,,,,4,88,135,56
"De 40 a 44 años (077)",225,,,,10,100,67,48
"De 45 a 49 años (078)",155,,,1,24,83,26,21
"De 50 y más años (079)",498,8,26,93,162,96,7,106
"Ocupada (080)",1704,8,26,92,197,403,545,433
"De 15 a 19 años (082)",14,,,,,,9,5
"De 20 a 24 años (083)",119,,,,,,55,64
"De 25 a 29 años (084)",220,,,,,19,124,77
"De 30 a 34 años (085)",219,,,,,32,125,62
"De 35 a 39 años (086)",271,,,,4,81,134,52
"De 40 a 44 años (087)",220,,,,10,96,66,48
"De 45 a 49 años (088)",149,,,,24,80,25,20
"De 50 y más años (089)",492,8,26,92,159,95,7,105
"Desocupada (090)",67,,,2,3,19,25,18
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",11,,,,,,8,3
"De 25 a 29 años (094)",17,,,,,1,9,7
"De 30 a 34 años (095)",9,,,,,3,4,2
"De 35 a 39 años (096)",12,,,,,7,1,4
"De 40 a 44 años (097)",5,,,,,4,1,
"De 45 a 49 años (098)",6,,,1,,3,1,1
"De 50 y más años (099)",6,,,1,3,1,,1
"No PEA (100)",3458,59,166,294,400,597,1064,878
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",85,,,,,,45,40
"De 20 a 24 años (103)",330,,,,,,210,120
"De 25 a 29 años (104)",368,,,,,20,256,92
"De 30 a 34 años (105)",365,,,,,55,233,77
"De 35 a 39 años (106)",302,,,,3,96,155,48
"De 40 a 44 años (107)",287,,,,14,121,104,48
"De 45 a 49 años (108)",266,,,1,39,119,53,54
"De 50 y más años (109)",1449,59,166,293,344,186,7,394
,,,,,,,,
"RURAL (120)",2769,33,91,198,349,499,986,613
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",66,,,,,,47,19
"De 20 a 24 años (123)",308,,,,,1,203,104
"De 25 a 29 años (124)",303,,,,,10,213,80
"De 30 a 34 años (125)",271,,,,,27,188,56
"De 35 a 39 años (126)",303,,,,1,91,159,52
"De 40 a 44 años (127)",239,,,,15,78,102,44
"De 45 a 49 años (128)",222,,,1,23,106,65,27
"De 50 y más años (129)",1054,33,91,197,310,186,9,228
"PEA (130)",824,6,19,55,96,160,282,206
"De 15 a 19 años (132)",15,,,,,,8,7
"De 20 a 24 años (133)",105,,,,,1,65,39
"De 25 a 29 años (134)",101,,,,,3,62,36
"De 30 a 34 años (135)",88,,,,,7,55,26
"De 35 a 39 años (136)",90,,,,1,23,42,24
"De 40 a 44 años (137)",80,,,,4,31,29,16
"De 45 a 49 años (138)",67,,,1,8,33,19,6
"De 50 y más años (139)",278,6,19,54,83,62,2,52
"Ocupada (140)",814,6,19,55,96,159,276,203
"De 15 a 19 años (142)",15,,,,,,8,7
"De 20 a 24 años (143)",102,,,,,1,63,38
"De 25 a 29 años (144)",97,,,,,2,59,36
"De 30 a 34 años (145)",86,,,,,7,54,25
"De 35 a 39 años (146)",89,,,,1,23,42,23
"De 40 a 44 años (147)",80,,,,4,31,29,16
"De 45 a 49 años (148)",67,,,1,8,33,19,6
"De 50 y más años (149)",278,6,19,54,83,62,2,52
"Desocupada (150)",10,,,,,1,6,3
"De 20 a 24 años (153)",3,,,,,,2,1
"De 25 a 29 años (154)",4,,,,,1,3,
"De 30 a 34 años (155)",2,,,,,,1,1
"De 35 a 39 años (156)",1,,,,,,,1
"No PEA (160)",1945,27,72,143,253,339,704,407
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",51,,,,,,39,12
"De 20 a 24 años (163)",203,,,,,,138,65
"De 25 a 29 años (164)",202,,,,,7,151,44
"De 30 a 34 años (165)",183,,,,,20,133,30
"De 35 a 39 años (166)",213,,,,,68,117,28
"De 40 a 44 años (167)",159,,,,11,47,73,28
"De 45 a 49 años (168)",155,,,,15,73,46,21
"De 50 y más años (169)",776,27,72,143,227,124,7,176
