"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",6,1,4,,1,
"Actividad economica no especificada (044)",94,,29,27,24,14
"Desocupado (045)",195,3,89,59,33,11
"Mujeres (046)",4304,70,1056,1346,1169,663
"Agric., ganadería, caza y silvicultura (047)",2564,56,499,646,815,548
"Pesca (048)",3,,1,1,,1
"Explotación de minas y canteras (049)",9,,6,2,1,
"Industrias manufactureras (050)",58,,24,13,13,8
"Suministro de electricidad, gas y agua (051)",18,,8,9,1,
"Construcción (052)",11,,6,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",401,5,99,145,109,43
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",11,,3,2,5,1
"Comercio al por menor (056)",389,5,96,142,104,42
"Hoteles y restaurantes (057)",185,5,61,57,55,7
"Trans., almac. y comunicaciones (058)",7,,3,3,1,
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",14,,5,6,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",144,,68,59,14,3
"Enseñanza (062)",397,,92,242,62,1
"Servicios sociales y de salud (063)",55,,22,29,4,
"Otras activ. serv.comun.soc y personales (064)",53,,18,19,14,2
"Hogares privados con servicio doméstico (065)",117,2,49,29,22,15
"Actividad economica no especificada (067)",183,,43,55,52,33
"Desocupado (068)",83,2,51,25,3,2
,,,,,,
"URBANA (069)",6803,104,1609,2248,1838,1004
"Agric., ganadería, caza y silvicultura (070)",3670,85,714,964,1099,808
"Pesca (071)",9,,2,1,4,2
"Explotación de minas y canteras (072)",82,,40,29,13,
"Industrias manufactureras (073)",151,,37,53,39,22
"Suministro de electricidad, gas y agua (074)",4,,3,,1,
"Construcción (075)",282,1,103,111,56,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",556,10,126,189,163,68
"Venta, mant.y rep. veh.autom.y motoc. (077)",11,,3,4,3,1
"Comercio al por mayor (078)",18,,4,3,9,2
"Comercio al por menor (079)",527,10,119,182,151,65
"Hoteles y restaurantes (080)",150,4,41,44,54,7
"Trans., almac. y comunicaciones (081)",169,,63,73,30,3
"Intermediación financiera (082)",6,,3,1,1,1
"Activid.inmobil., empres. y alquileres (083)",53,,12,27,14,
"Admin.pub. y defensa; p. segur.soc afil (084)",375,,107,163,90,15
"Enseñanza (085)",711,,128,405,169,9
"Servicios sociales y de salud (086)",77,,27,37,11,2
"Otras activ. serv.comun.soc y personales (087)",77,1,25,31,17,3
"Hogares privados con servicio doméstico (088)",93,2,43,21,14,13
"Actividad economica no especificada (090)",153,,42,43,41,27
"Desocupado (091)",185,1,93,56,22,13
"Hombres (092)",4156,55,997,1363,1138,603
"Agric., ganadería, caza y silvicultura (093)",2306,47,493,611,659,496
"Pesca (094)",8,,2,1,4,1
"Explotación de minas y canteras (095)",81,,39,29,13,
"Industrias manufactureras (096)",118,,24,46,32,16
"Suministro de electricidad, gas y agua (097)",3,,2,,1,
"Construcción (098)",278,1,102,108,56,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",226,5,49,67,73,32
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,,3,3,3,1
"Comercio al por mayor (101)",8,,2,1,4,1
"Comercio al por menor (102)",208,5,44,63,66,30
"Hoteles y restaurantes (103)",34,,7,8,17,2
"Trans., almac. y comunicaciones (104)",162,,60,70,29,3
"Intermediación financiera (105)",4,,2,,1,1
"Activid.inmobil., empres. y alquileres (106)",41,,8,22,11,
"Admin.pub. y defensa; p. segur.soc afil (107)",250,,50,111,77,12
"Enseñanza (108)",383,,55,205,115,8
"Servicios sociales y de salud (109)",32,,8,15,7,2
"Otras activ. serv.comun.soc y personales (110)",39,1,12,15,9,2
"Hogares privados con servicio doméstico (111)",5,1,3,,1,
"Actividad economica no especificada (113)",54,,19,16,13,6
"Desocupado (114)",132,,62,39,20,11
"Mujeres (115)",2647,49,612,885,700,401
"Agric., ganadería, caza y silvicultura (116)",1364,38,221,353,440,312
"Pesca (117)",1,,,,,1
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",33,,13,7,7,6
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",4,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",330,5,77,122,90,36
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,
"Comercio al por mayor (124)",10,,2,2,5,1
"Comercio al por menor (125)",319,5,75,119,85,35
"Hoteles y restaurantes (126)",116,4,34,36,37,5
"Trans., almac. y comunicaciones (127)",7,,3,3,1,
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",12,,4,5,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",125,,57,52,13,3
"Enseñanza (131)",328,,73,200,54,1
"Servicios sociales y de salud (132)",45,,19,22,4,
"Otras activ. serv.comun.soc y personales (133)",38,,13,16,8,1
"Hogares privados con servicio doméstico (134)",88,1,40,21,13,13
"Actividad economica no especificada (136)",99,,23,27,28,21
"Desocupado (137)",53,1,31,17,2,2
,,,,,,
"RURAL (138)",6239,56,1786,2199,1515,683
"Agric., ganadería, caza y silvicultura (139)",3266,47,735,894,967,623
"Pesca (140)",10,,4,5,1,
"Explotación de minas y canteras (141)",1487,,606,676,203,2
"Industrias manufactureras (142)",100,1,39,32,21,7
"Suministro de electricidad, gas y agua (143)",311,,63,163,81,4
"Construcción (144)",234,1,59,113,59,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",156,,46,58,34,18
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,,3,3,1,
"Comercio al por mayor (147)",6,,3,2,1,
"Comercio al por menor (148)",143,,40,53,32,18
"Hoteles y restaurantes (149)",109,1,49,32,25,2
"Trans., almac. y comunicaciones (150)",43,,13,22,8,
"Activid.inmobil., empres. y alquileres (152)",35,,14,16,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",64,,23,27,13,1
"Enseñanza (154)",126,,27,70,29,
"Servicios sociales y de salud (155)",24,,12,11,1,
"Otras activ. serv.comun.soc y personales (156)",27,1,9,5,10,2
"Hogares privados con servicio doméstico (157)",30,1,10,8,9,2
"Actividad economica no especificada (159)",124,,30,39,35,20
"Desocupado (160)",93,4,47,28,14,
"Hombres (161)",4582,35,1342,1738,1046,421
"Agric., ganadería, caza y silvicultura (162)",2066,29,457,601,592,387
"Pesca (163)",8,,3,4,1,
"Explotación de minas y canteras (164)",1479,,601,674,202,2
"Industrias manufactureras (165)",75,1,28,26,15,5
"Suministro de electricidad, gas y agua (166)",294,,56,154,80,4
"Construcción (167)",227,1,54,111,59,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",85,,24,35,15,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,3,3,1,
"Comercio al por mayor (170)",5,,2,2,1,
"Comercio al por menor (171)",73,,19,30,13,11
"Hoteles y restaurantes (172)",40,,22,11,7,
"Trans., almac. y comunicaciones (173)",43,,13,22,8,
"Activid.inmobil., empres. y alquileres (175)",33,,13,15,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",45,,12,20,12,1
"Enseñanza (177)",57,,8,28,21,
"Servicios sociales y de salud (178)",14,,9,4,1,
"Otras activ. serv.comun.soc y personales (179)",12,1,4,2,4,1
"Hogares privados con servicio doméstico (180)",1,,1,,,
"Actividad economica no especificada (182)",40,,10,11,11,8
"Desocupado (183)",63,3,27,20,13,
"Mujeres (184)",1657,21,444,461,469,262
"Agric., ganadería, caza y silvicultura (185)",1200,18,278,293,375,236
"Pesca (186)",2,,1,1,,
"Explotación de minas y canteras (187)",8,,5,2,1,
"Industrias manufactureras (188)",25,,11,6,6,2
"Suministro de electricidad, gas y agua (189)",17,,7,9,1,
"Construcción (190)",7,,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",71,,22,23,19,7
"Comercio al por mayor (193)",1,,1,,,
"Comercio al por menor (194)",70,,21,23,19,7
"Hoteles y restaurantes (195)",69,1,27,21,18,2
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",19,,11,7,1,
"Enseñanza (200)",69,,19,42,8,
"Servicios sociales y de salud (201)",10,,3,7,,
"Otras activ. serv.comun.soc y personales (202)",15,,5,3,6,1
"Hogares privados con servicio doméstico (203)",29,1,9,8,9,2
"Actividad economica no especificada (205)",84,,20,28,24,12
"Desocupado (206)",30,1,20,8,1,
