"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",159,1,41,47,46,24
"Mujeres (045)",2441,52,696,910,630,153
"Agric., ganadería, caza y silvicultura (046)",762,31,223,220,217,71
"Industrias manufactureras (049)",209,4,66,68,56,15
"Construcción (051)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",229,,62,91,60,16
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,,1,,
"Comercio al por mayor (054)",13,,2,5,5,1
"Comercio al por menor (055)",215,,60,85,55,15
"Hoteles y restaurantes (056)",143,7,37,58,32,9
"Trans., almac. y comunicaciones (057)",12,1,4,4,3,
"Activid.inmobil., empres. y alquileres (059)",14,,6,7,1,
"Admin.pub. y defensa; p. segur.soc.afil (060)",49,,16,21,12,
"Enseñanza (061)",411,,59,234,117,1
"Servicios sociales y de salud (062)",71,,20,45,6,
"Otras activ. serv.comun.soc y personales (063)",32,,11,13,6,2
"Hogares privados con servicio doméstico (064)",268,9,110,81,57,11
"Actividad economica no especificada (066)",239,,80,68,63,28
,,,,,,
"URBANA (067)",3099,31,745,1221,849,253
"Agric., ganadería, caza y silvicultura (068)",953,11,231,302,270,139
"Pesca (069)",2,,,1,1,
"Explotación de minas y canteras (070)",6,,3,2,1,
"Industrias manufactureras (071)",194,1,46,60,65,22
"Suministro de electricidad, gas y agua (072)",7,,2,3,2,
"Construcción (073)",83,,22,34,21,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",428,6,110,161,116,35
"Venta, mant.y rep. veh.autom.y motoc. (075)",14,,4,10,,
"Comercio al por mayor (076)",26,,4,6,12,4
"Comercio al por menor (077)",388,6,102,145,104,31
"Hoteles y restaurantes (078)",132,6,34,56,30,6
"Trans., almac. y comunicaciones (079)",134,2,50,51,27,4
"Intermediación financiera (080)",3,,,3,,
"Activid.inmobil., empres. y alquileres (081)",36,,11,16,9,
"Admin.pub. y defensa; p. segur.soc.afil (082)",218,,44,101,67,6
"Enseñanza (083)",522,,59,300,160,3
"Servicios sociales y de salud (084)",87,,18,50,16,3
"Otras activ. serv.comun.soc y personales (085)",52,,20,21,7,4
"Hogares privados con servicio doméstico (086)",105,4,48,20,27,6
"Actividad economica no especificada (088)",137,1,47,40,30,19
"Hombres (089)",2104,19,499,796,589,201
"Agric., ganadería, caza y silvicultura (090)",862,8,216,269,243,126
"Pesca (091)",2,,,1,1,
"Explotación de minas y canteras (092)",6,,3,2,1,
"Industrias manufactureras (093)",137,1,39,39,42,16
"Suministro de electricidad, gas y agua (094)",7,,2,3,2,
"Construcción (095)",82,,21,34,21,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",253,6,62,90,74,21
"Venta, mant.y rep. veh.autom.y motoc. (097)",14,,4,10,,
"Comercio al por mayor (098)",19,,4,3,9,3
"Comercio al por menor (099)",220,6,54,77,65,18
"Hoteles y restaurantes (100)",28,2,10,11,4,1
"Trans., almac. y comunicaciones (101)",123,1,46,48,24,4
"Intermediación financiera (102)",3,,,3,,
"Activid.inmobil., empres. y alquileres (103)",24,,6,10,8,
"Admin.pub. y defensa; p. segur.soc.afil (104)",179,,33,85,55,6
"Enseñanza (105)",250,,25,146,77,2
"Servicios sociales y de salud (106)",39,,6,17,13,3
"Otras activ. serv.comun.soc y personales (107)",33,,12,14,5,2
"Hogares privados con servicio doméstico (108)",8,,1,4,1,2
"Actividad economica no especificada (110)",68,1,17,20,18,12
"Mujeres (112)",995,12,246,425,260,52
"Agric., ganadería, caza y silvicultura (113)",91,3,15,33,27,13
"Industrias manufactureras (116)",57,,7,21,23,6
"Construcción (118)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",175,,48,71,42,14
"Comercio al por mayor (121)",7,,,3,3,1
"Comercio al por menor (122)",168,,48,68,39,13
"Hoteles y restaurantes (123)",104,4,24,45,26,5
"Trans., almac. y comunicaciones (124)",11,1,4,3,3,
"Activid.inmobil., empres. y alquileres (126)",12,,5,6,1,
"Admin.pub. y defensa; p. segur.soc.afil (127)",39,,11,16,12,
"Enseñanza (128)",272,,34,154,83,1
"Servicios sociales y de salud (129)",48,,12,33,3,
"Otras activ. serv.comun.soc y personales (130)",19,,8,7,2,2
"Hogares privados con servicio doméstico (131)",97,4,47,16,26,4
"Actividad economica no especificada (133)",69,,30,20,12,7
,,,,,,
"RURAL (134)",11825,151,3536,3830,2938,1370
"Agric., ganadería, caza y silvicultura (135)",10022,135,3025,3077,2511,1274
"Explotación de minas y canteras (137)",15,1,7,5,2,
"Industrias manufactureras (138)",283,5,91,89,73,25
"Suministro de electricidad, gas y agua (139)",3,,1,1,1,
"Construcción (140)",215,,79,85,46,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",182,2,44,71,49,16
"Venta, mant.y rep. veh.autom.y motoc. (142)",4,,3,1,,
"Comercio al por mayor (143)",19,,6,7,6,
"Comercio al por menor (144)",159,2,35,63,43,16
"Hoteles y restaurantes (145)",43,3,13,15,8,4
"Trans., almac. y comunicaciones (146)",81,,34,36,9,2
"Activid.inmobil., empres. y alquileres (148)",15,,5,8,2,
"Admin.pub. y defensa; p. segur.soc.afil (149)",81,,21,45,12,3
"Enseñanza (150)",365,,52,209,103,1
"Servicios sociales y de salud (151)",45,,11,28,6,
"Otras activ. serv.comun.soc y personales (152)",35,,10,20,5,
"Hogares privados con servicio doméstico (153)",179,5,69,66,32,7
"Actividad economica no especificada (155)",261,,74,75,79,33
"Hombres (156)",10379,111,3086,3345,2568,1269
"Agric., ganadería, caza y silvicultura (157)",9351,107,2817,2890,2321,1216
"Explotación de minas y canteras (159)",15,1,7,5,2,
"Industrias manufactureras (160)",131,1,32,42,40,16
"Suministro de electricidad, gas y agua (161)",3,,1,1,1,
"Construcción (162)",214,,78,85,46,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",128,2,30,51,31,14
"Venta, mant.y rep. veh.autom.y motoc. (164)",3,,3,,,
"Comercio al por mayor (165)",13,,4,5,4,
"Comercio al por menor (166)",112,2,23,46,27,14
"Hoteles y restaurantes (167)",4,,,2,2,
"Trans., almac. y comunicaciones (168)",80,,34,35,9,2
"Activid.inmobil., empres. y alquileres (170)",13,,4,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (171)",71,,16,40,12,3
"Enseñanza (172)",226,,27,129,69,1
"Servicios sociales y de salud (173)",22,,3,16,3,
"Otras activ. serv.comun.soc y personales (174)",22,,7,14,1,
"Hogares privados con servicio doméstico (175)",8,,6,1,1,
"Actividad economica no especificada (177)",91,,24,27,28,12
"Mujeres (179)",1446,40,450,485,370,101
"Agric., ganadería, caza y silvicultura (180)",671,28,208,187,190,58
"Industrias manufactureras (183)",152,4,59,47,33,9
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",54,,14,20,18,2
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,1,,
"Comercio al por mayor (188)",6,,2,2,2,
"Comercio al por menor (189)",47,,12,17,16,2
"Hoteles y restaurantes (190)",39,3,13,13,6,4
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",10,,5,5,,
"Enseñanza (195)",139,,25,80,34,
"Servicios sociales y de salud (196)",23,,8,12,3,
"Otras activ. serv.comun.soc y personales (197)",13,,3,6,4,
"Hogares privados con servicio doméstico (198)",171,5,63,65,31,7
"Actividad economica no especificada (200)",170,,50,48,51,21
