"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",534,516,376,118,20,2,,,,,18,164
"De 20 a 24 años (023)",806,730,306,267,112,30,12,3,,,76,651
"De 25 a 29 años (024)",783,714,122,255,207,82,46,1,1,,69,1118
"De 30 a 34 años (025)",803,771,64,160,239,139,141,25,2,1,32,1854
"De 35 a 39 años (026)",913,899,39,111,215,220,232,64,14,4,14,2786
"De 40 a 44 años (027)",865,856,23,82,185,164,259,113,26,4,9,3071
"De 45 a 49 años (028)",599,594,11,32,87,116,192,102,46,8,5,2531
"De 50 y más años (029)",984,976,24,50,68,118,262,226,133,95,8,5362
"Desocupada (030)",140,134,65,25,14,7,14,6,3,,6,199
"De 12 a 14 años (031)",7,7,7,,,,,,,,,
"De 15 a 19 años (032)",43,43,36,6,1,,,,,,,8
"De 20 a 24 años (033)",33,28,13,10,5,,,,,,5,20
"De 25 a 29 años (034)",16,15,7,4,3,,1,,,,1,14
"De 30 a 34 años (035)",12,12,2,2,4,2,1,1,,,,26
"De 35 a 39 años (036)",9,9,,3,1,1,3,1,,,,27
"De 40 a 44 años (037)",8,8,,,,1,4,2,1,,,43
"De 45 a 49 años (038)",7,7,,,,2,2,2,1,,,36
"De 50 y más años (039)",5,5,,,,1,3,,1,,,25
"No PEA (040)",16308,16000,5385,2227,2040,1684,2346,1261,687,370,308,39778
"De 12 a 14 años (041)",2387,2371,2357,13,1,,,,,,16,15
"De 15 a 19 años (042)",2916,2852,2248,522,70,10,2,,,,64,700
"De 20 a 24 años (043)",2098,1979,500,839,483,128,28,1,,,119,2310
"De 25 a 29 años (044)",1617,1574,106,439,521,315,179,12,2,,43,3276
"De 30 a 34 años (045)",1402,1385,54,170,375,359,332,76,15,4,17,4086
"De 35 a 39 años (046)",1403,1394,17,88,251,326,489,170,49,4,9,5262
"De 40 a 44 años (047)",1235,1229,34,51,143,226,431,232,96,16,6,5410
"De 45 a 49 años (048)",889,884,10,23,82,129,304,203,93,40,5,4429
"De 50 y más años (049)",2361,2332,59,82,114,191,581,567,432,306,29,14290
,,,,,,,,,,,,
"URBANA (060)",12550,12195,3760,1951,1812,1445,1791,838,393,205,355,28744
"De 12 a 14 años (061)",1308,1299,1290,7,2,,,,,,9,11
"De 15 a 19 años (062)",1965,1923,1603,282,30,7,1,,,,42,367
"De 20 a 24 años (063)",1594,1451,533,605,246,59,7,1,,,143,1309
"De 25 a 29 años (064)",1277,1197,149,451,365,158,67,6,1,,80,1981
"De 30 a 34 años (065)",1194,1165,77,236,362,265,192,27,5,1,29,2799
"De 35 a 39 años (066)",1280,1261,31,147,317,341,324,83,15,3,19,3902
"De 40 a 44 años (067)",1218,1209,29,101,244,258,380,152,40,5,9,4404
"De 45 a 49 años (068)",847,843,7,40,120,168,291,158,43,16,4,3615
"De 50 y más años (069)",1867,1847,41,82,126,189,529,411,289,180,20,10356
"PEA (070)",4475,4303,771,832,830,639,745,308,127,51,172,11271
"De 12 a 14 años (071)",69,69,66,2,1,,,,,,,4
"De 15 a 19 años (072)",361,350,269,73,7,1,,,,,11,90
"De 20 a 24 años (073)",565,505,233,188,65,15,3,1,,,60,382
"De 25 a 29 años (074)",534,479,94,202,113,51,18,1,,,55,660
"De 30 a 34 años (075)",575,553,52,134,181,95,80,9,1,1,22,1204
"De 35 a 39 años (076)",644,632,25,96,175,161,134,32,7,2,12,1790
"De 40 a 44 años (077)",648,643,14,74,159,131,181,67,17,,5,2146
"De 45 a 49 años (078)",430,428,5,27,75,89,137,66,26,3,2,1726
"De 50 y más años (079)",649,644,13,36,54,96,192,132,76,45,5,3269
"Ocupada (080)",4375,4208,734,812,817,633,734,303,124,51,167,11102
"De 12 a 14 años (081)",65,65,62,2,1,,,,,,,4
"De 15 a 19 años (082)",338,327,251,69,6,1,,,,,11,84
"De 20 a 24 años (083)",541,485,224,181,61,15,3,1,,,56,367
"De 25 a 29 años (084)",520,466,89,198,110,51,17,1,,,54,646
"De 30 a 34 años (085)",565,543,51,132,177,93,80,8,1,1,22,1182
"De 35 a 39 años (086)",637,625,25,93,174,161,131,32,7,2,12,1772
"De 40 a 44 años (087)",642,637,14,74,159,130,179,65,16,,5,2113
"De 45 a 49 años (088)",423,421,5,27,75,87,135,64,25,3,2,1690
"De 50 y más años (089)",644,639,13,36,54,95,189,132,75,45,5,3244
"Desocupada (090)",100,95,37,20,13,6,11,5,3,,5,169
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",23,23,18,4,1,,,,,,,6
"De 20 a 24 años (093)",24,20,9,7,4,,,,,,4,15
"De 25 a 29 años (094)",14,13,5,4,3,,1,,,,1,14
"De 30 a 34 años (095)",10,10,1,2,4,2,,1,,,,22
"De 35 a 39 años (096)",7,7,,3,1,,3,,,,,18
"De 40 a 44 años (097)",6,6,,,,1,2,2,1,,,33
"De 45 a 49 años (098)",7,7,,,,2,2,2,1,,,36
"De 50 y más años (099)",5,5,,,,1,3,,1,,,25
"No PEA (100)",8075,7892,2989,1119,982,806,1046,530,266,154,183,17473
"De 12 a 14 años (101)",1239,1230,1224,5,1,,,,,,9,7
"De 15 a 19 años (102)",1604,1573,1334,209,23,6,1,,,,31,277
"De 20 a 24 años (103)",1029,946,300,417,181,44,4,,,,83,927
"De 25 a 29 años (104)",743,718,55,249,252,107,49,5,1,,25,1321
"De 30 a 34 años (105)",619,612,25,102,181,170,112,18,4,,7,1595
"De 35 a 39 años (106)",636,629,6,51,142,180,190,51,8,1,7,2112
"De 40 a 44 años (107)",570,566,15,27,85,127,199,85,23,5,4,2258
"De 45 a 49 años (108)",417,415,2,13,45,79,154,92,17,13,2,1889
"De 50 y más años (109)",1218,1203,28,46,72,93,337,279,213,135,15,7087
,,,,,,,,,,,,
"RURAL (120)",10298,10108,2761,1382,1376,1117,1713,963,519,277,190,28778
"De 12 a 14 años (121)",1199,1192,1180,12,,,,,,,7,12
"De 15 a 19 años (122)",1528,1488,1057,364,61,5,1,,,,40,505
"De 20 a 24 años (123)",1343,1286,286,511,354,99,33,3,,,57,1672
"De 25 a 29 años (124)",1139,1106,86,247,366,239,159,7,2,,33,2427
"De 30 a 34 años (125)",1023,1003,43,96,256,235,282,75,12,4,20,3167
"De 35 a 39 años (126)",1045,1041,25,55,150,206,400,152,48,5,4,4173
"De 40 a 44 años (127)",890,884,28,32,84,133,314,195,83,15,6,4120
"De 45 a 49 años (128)",648,642,14,15,49,79,207,149,97,32,6,3381
"De 50 y más años (129)",1483,1466,42,50,56,121,317,382,277,221,17,9321
"PEA (130)",2065,2000,365,274,318,239,413,232,98,61,65,6473
"De 12 a 14 años (131)",51,51,47,4,,,,,,,,4
"De 15 a 19 años (132)",216,209,143,51,14,1,,,,,7,82
"De 20 a 24 años (133)",274,253,86,89,52,15,9,2,,,21,289
"De 25 a 29 años (134)",265,250,35,57,97,31,29,,1,,15,472
"De 30 a 34 años (135)",240,230,14,28,62,46,62,17,1,,10,676
"De 35 a 39 años (136)",278,276,14,18,41,60,101,33,7,2,2,1023
"De 40 a 44 años (137)",225,221,9,8,26,34,82,48,10,4,4,968
"De 45 a 49 años (138)",176,173,6,5,12,29,57,38,21,5,3,841
"De 50 y más años (139)",340,337,11,14,14,23,73,94,58,50,3,2118
"Ocupada (140)",2025,1961,337,269,317,238,410,231,98,61,64,6443
"De 12 a 14 años (141)",48,48,44,4,,,,,,,,4
"De 15 a 19 años (142)",196,189,125,49,14,1,,,,,7,80
"De 20 a 24 años (143)",265,245,82,86,51,15,9,2,,,20,284
"De 25 a 29 años (144)",263,248,33,57,97,31,29,,1,,15,472
"De 30 a 34 años (145)",238,228,13,28,62,46,61,17,1,,10,672
"De 35 a 39 años (146)",276,274,14,18,41,59,101,32,7,2,2,1014
"De 40 a 44 años (147)",223,219,9,8,26,34,80,48,10,4,4,958
"De 45 a 49 años (148)",176,173,6,5,12,29,57,38,21,5,3,841
"De 50 y más años (149)",340,337,11,14,14,23,73,94,58,50,3,2118
"Desocupada (150)",40,39,28,5,1,1,3,1,,,1,30
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",20,20,18,2,,,,,,,,2
"De 20 a 24 años (153)",9,8,4,3,1,,,,,,1,5
"De 25 a 29 años (154)",2,2,2,,,,,,,,,
"De 30 a 34 años (155)",2,2,1,,,,1,,,,,4
"De 35 a 39 años (156)",2,2,,,,1,,1,,,,9
"De 40 a 44 años (157)",2,2,,,,,2,,,,,10
"No PEA (160)",8233,8108,2396,1108,1058,878,1300,731,421,216,125,22305
"De 12 a 14 años (161)",1148,1141,1133,8,,,,,,,7,8
"De 15 a 19 años (162)",1312,1279,914,313,47,4,1,,,,33,423
"De 20 a 24 años (163)",1069,1033,200,422,302,84,24,1,,,36,1383
"De 25 a 29 años (164)",874,856,51,190,269,208,130,7,1,,18,1955
"De 30 a 34 años (165)",783,773,29,68,194,189,220,58,11,4,10,2491
"De 35 a 39 años (166)",767,765,11,37,109,146,299,119,41,3,2,3150
"De 40 a 44 años (167)",665,663,19,24,58,99,232,147,73,11,2,3152
"De 45 a 49 años (168)",472,469,8,10,37,50,150,111,76,27,3,2540
"De 50 y más años (169)",1143,1129,31,36,42,98,244,288,219,171,14,7203
