"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",8,,,,,,8,
"De 40 a 44 años (057)",4,,,,,1,3,
"De 45 a 49 años (058)",2,,,,,2,,
"De 50 y más años (059)",3,,,,,1,,2
"Sup. no Univ. completa (060)",139,,,,6,25,69,39
"De 20 a 24 años (063)",18,,,,,,9,9
"De 25 a 29 años (064)",30,,,,,,22,8
"De 30 a 34 años (065)",25,,,,,4,16,5
"De 35 a 39 años (066)",23,,,,1,5,14,3
"De 40 a 44 años (067)",19,,,,,6,6,7
"De 45 a 49 años (068)",12,,,,1,5,2,4
"De 50 y más años (069)",12,,,,4,5,,3
"Sup. Univ. incompleta (070)",29,,,1,4,9,10,5
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",2,,,,,,2,
"De 25 a 29 años (074)",8,,,,,,3,5
"De 30 a 34 años (075)",2,,,,,,2,
"De 35 a 39 años (076)",6,,,,,4,2,
"De 40 a 44 años (077)",2,,,,1,1,,
"De 45 a 49 años (078)",3,,,,,3,,
"De 50 y más años (079)",5,,,1,3,1,,
"Sup. Univ. completa (080)",88,,1,4,13,14,38,18
"De 20 a 24 años (083)",2,,,,,,,2
"De 25 a 29 años (084)",7,,,,,,6,1
"De 30 a 34 años (085)",12,,,,,,8,4
"De 35 a 39 años (086)",17,,,,,2,13,2
"De 40 a 44 años (087)",14,,,,1,4,7,2
"De 45 a 49 años (088)",15,,,,2,6,4,3
"De 50 y más años (089)",21,,1,4,10,2,,4
,,,,,,,,
"URBANA (100)",1139,8,42,90,123,203,416,257
"De 15 a 19 años (102)",22,,,,,,17,5
"De 20 a 24 años (103)",105,,,,,,70,35
"De 25 a 29 años (104)",152,,,,,,97,55
"De 30 a 34 años (105)",115,,,,,12,83,20
"De 35 a 39 años (106)",122,,,,2,30,75,15
"De 40 a 44 años (107)",111,,,,4,52,42,13
"De 45 a 49 años (108)",95,,,,10,42,27,16
"De 50 y más años (109)",417,8,42,90,107,67,5,98
"Sin nivel (110)",212,6,24,44,36,26,16,60
"De 20 a 24 años (113)",4,,,,,,1,3
"De 25 a 29 años (114)",1,,,,,,1,
"De 30 a 34 años (115)",4,,,,,,3,1
"De 35 a 39 años (116)",7,,,,,1,4,2
"De 40 a 44 años (117)",6,,,,,5,1,
"De 45 a 49 años (118)",10,,,,1,3,4,2
"De 50 y más años (119)",180,6,24,44,35,17,2,52
"Educacion Inicial (120)",1,,,,,,1,
"De 25 a 29 años (124)",1,,,,,,1,
"Primaria (130)",334,2,16,35,51,80,99,51
"De 15 a 19 años (132)",5,,,,,,5,
"De 20 a 24 años (133)",16,,,,,,14,2
"De 25 a 29 años (134)",25,,,,,,19,6
"De 30 a 34 años (135)",18,,,,,2,14,2
"De 35 a 39 años (136)",30,,,,,9,18,3
"De 40 a 44 años (137)",37,,,,,17,15,5
"De 45 a 49 años (138)",36,,,,5,16,11,4
"De 50 y más años (139)",167,2,16,35,46,36,3,29
"Secundaria (140)",345,,1,6,18,53,184,83
"De 15 a 19 años (142)",15,,,,,,10,5
"De 20 a 24 años (143)",62,,,,,,45,17
"De 25 a 29 años (144)",79,,,,,,48,31
"De 30 a 34 años (145)",50,,,,,7,35,8
"De 35 a 39 años (146)",43,,,,1,10,27,5
"De 40 a 44 años (147)",36,,,,2,19,12,3
"De 45 a 49 años (148)",24,,,,1,10,7,6
"De 50 y más años (149)",36,,1,6,14,7,,8
"Sup. no Univ. incompleta (150)",41,,,,,2,23,16
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",8,,,,,,2,6
"De 25 a 29 años (154)",12,,,,,,5,7
"De 30 a 34 años (155)",10,,,,,,9,1
"De 35 a 39 años (156)",3,,,,,,3,
"De 40 a 44 años (157)",4,,,,,1,3,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",2,,,,,,,2
"Sup. no Univ. completa (160)",105,,,,6,21,51,27
"De 20 a 24 años (163)",12,,,,,,6,6
"De 25 a 29 años (164)",20,,,,,,15,5
"De 30 a 34 años (165)",21,,,,,3,13,5
"De 35 a 39 años (166)",18,,,,1,5,9,3
"De 40 a 44 años (167)",14,,,,,5,6,3
"De 45 a 49 años (168)",9,,,,1,4,2,2
"De 50 y más años (169)",11,,,,4,4,,3
"Sup. Univ. incompleta (170)",27,,,1,3,9,9,5
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",2,,,,,,2,
"De 25 a 29 años (174)",7,,,,,,2,5
"De 30 a 34 años (175)",2,,,,,,2,
"De 35 a 39 años (176)",6,,,,,4,2,
"De 40 a 44 años (177)",2,,,,1,1,,
"De 45 a 49 años (178)",3,,,,,3,,
"De 50 y más años (179)",4,,,1,2,1,,
"Sup. Univ. completa (180)",74,,1,4,9,12,33,15
"De 20 a 24 años (183)",1,,,,,,,1
"De 25 a 29 años (184)",7,,,,,,6,1
"De 30 a 34 años (185)",10,,,,,,7,3
"De 35 a 39 años (186)",15,,,,,1,12,2
"De 40 a 44 años (187)",12,,,,1,4,5,2
"De 45 a 49 años (188)",12,,,,2,5,3,2
"De 50 y más años (189)",17,,1,4,6,2,,4
,,,,,,,,
"RURAL (200)",3054,30,88,243,364,546,1245,538
"De 12 a 14 años (201)",4,,,,,,,4
"De 15 a 19 años (202)",76,,,,,,44,32
"De 20 a 24 años (203)",298,,,,,,194,104
"De 25 a 29 años (204)",308,,,,,6,257,45
"De 30 a 34 años (205)",290,,,,1,28,228,33
"De 35 a 39 años (206)",319,,,,2,58,233,26
"De 40 a 44 años (207)",276,,,,6,80,161,29
"De 45 a 49 años (208)",271,,,,15,127,107,22
"De 50 y más años (209)",1212,30,88,243,340,247,21,243
"Sin nivel (210)",1301,28,80,206,262,214,253,258
"De 15 a 19 años (212)",2,,,,,,,2
"De 20 a 24 años (213)",21,,,,,,14,7
"De 25 a 29 años (214)",31,,,,,,28,3
"De 30 a 34 años (215)",56,,,,1,5,43,7
"De 35 a 39 años (216)",86,,,,1,8,68,9
"De 40 a 44 años (217)",88,,,,2,19,54,13
"De 45 a 49 años (218)",94,,,,5,46,33,10
"De 50 y más años (219)",923,28,80,206,253,136,13,207
"Educacion Inicial (220)",6,,,,,,5,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",2,,,,,,2,
"De 30 a 34 años (225)",2,,,,,,2,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",1169,2,8,37,89,260,612,161
"De 12 a 14 años (231)",3,,,,,,,3
"De 15 a 19 años (232)",34,,,,,,22,12
"De 20 a 24 años (233)",127,,,,,,83,44
"De 25 a 29 años (234)",142,,,,,3,117,22
"De 30 a 34 años (235)",147,,,,,10,121,16
"De 35 a 39 años (236)",172,,,,1,41,118,12
"De 40 a 44 años (237)",142,,,,3,47,84,8
"De 45 a 49 años (238)",136,,,,7,61,60,8
"De 50 y más años (239)",266,2,8,37,78,98,7,36
"Secundaria (240)",499,,,,8,63,330,98
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",40,,,,,,22,18
"De 20 a 24 años (243)",131,,,,,,87,44
"De 25 a 29 años (244)",115,,,,,3,96,16
"De 30 a 34 años (245)",75,,,,,11,55,9
"De 35 a 39 años (246)",48,,,,,8,35,5
"De 40 a 44 años (247)",39,,,,1,13,21,4
"De 45 a 49 años (248)",34,,,,3,17,13,1
"De 50 y más años (249)",16,,,,4,11,1,
"Sup. no Univ. incompleta (250)",29,,,,,3,21,5
"De 20 a 24 años (253)",11,,,,,,7,4
"De 25 a 29 años (254)",7,,,,,,6,1
"De 30 a 34 años (255)",4,,,,,1,3,
"De 35 a 39 años (256)",5,,,,,,5,
"De 45 a 49 años (258)",1,,,,,1,,
"De 50 y más años (259)",1,,,,,1,,
"Sup. no Univ. completa (260)",34,,,,,4,18,12
"De 20 a 24 años (263)",6,,,,,,3,3
"De 25 a 29 años (264)",10,,,,,,7,3
"De 30 a 34 años (265)",4,,,,,1,3,
"De 35 a 39 años (266)",5,,,,,,5,
"De 40 a 44 años (267)",5,,,,,1,,4
"De 45 a 49 años (268)",3,,,,,1,,2
"De 50 y más años (269)",1,,,,,1,,
"Sup. Univ. incompleta (270)",2,,,,1,,1,
"De 25 a 29 años (274)",1,,,,,,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",14,,,,4,2,5,3
"De 20 a 24 años (283)",1,,,,,,,1
"De 30 a 34 años (285)",2,,,,,,1,1
"De 35 a 39 años (286)",2,,,,,1,1,
"De 40 a 44 años (287)",2,,,,,,2,
"De 45 a 49 años (288)",3,,,,,1,1,1
"De 50 y más años (289)",4,,,,4,,,
