"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1045,,,,106,460,280,199
"De 50 y más años (049)",4344,95,273,560,1007,716,51,1642
,,,,,,,,
"URBANA (060)",7731,51,156,352,762,1517,2482,2411
"De 12 a 14 años (061)",10,,,,,,1,9
"De 15 a 19 años (062)",198,,,,,,104,94
"De 20 a 24 años (063)",844,,,,,2,391,451
"De 25 a 29 años (064)",1057,,,,,35,624,398
"De 30 a 34 años (065)",974,,,,,165,569,240
"De 35 a 39 años (066)",939,,,,15,307,430,187
"De 40 a 44 años (067)",766,,,,45,331,242,148
"De 45 a 49 años (068)",665,,,,105,328,106,126
"De 50 y más años (069)",2278,51,156,352,597,349,15,758
"PEA (070)",3396,6,30,127,338,767,1091,1037
"De 15 a 19 años (072)",56,,,,,,24,32
"De 20 a 24 años (073)",337,,,,,2,148,187
"De 25 a 29 años (074)",492,,,,,20,262,210
"De 30 a 34 años (075)",474,,,,,85,259,130
"De 35 a 39 años (076)",489,,,,6,150,217,116
"De 40 a 44 años (077)",402,,,,25,184,119,74
"De 45 a 49 años (078)",335,,,,57,169,51,58
"De 50 y más años (079)",811,6,30,127,250,157,11,230
"Ocupada (080)",3312,6,30,127,336,758,1059,996
"De 15 a 19 años (082)",53,,,,,,23,30
"De 20 a 24 años (083)",316,,,,,2,140,174
"De 25 a 29 años (084)",470,,,,,18,253,199
"De 30 a 34 años (085)",461,,,,,84,252,125
"De 35 a 39 años (086)",482,,,,6,149,213,114
"De 40 a 44 años (087)",395,,,,25,181,117,72
"De 45 a 49 años (088)",332,,,,57,168,50,57
"De 50 y más años (089)",803,6,30,127,248,156,11,225
"Desocupada (090)",84,,,,2,9,32,41
"De 15 a 19 años (092)",3,,,,,,1,2
"De 20 a 24 años (093)",21,,,,,,8,13
"De 25 a 29 años (094)",22,,,,,2,9,11
"De 30 a 34 años (095)",13,,,,,1,7,5
"De 35 a 39 años (096)",7,,,,,1,4,2
"De 40 a 44 años (097)",7,,,,,3,2,2
"De 45 a 49 años (098)",3,,,,,1,1,1
"De 50 y más años (099)",8,,,,2,1,,5
"No PEA (100)",4335,45,126,225,424,750,1391,1374
"De 12 a 14 años (101)",10,,,,,,1,9
"De 15 a 19 años (102)",142,,,,,,80,62
"De 20 a 24 años (103)",507,,,,,,243,264
"De 25 a 29 años (104)",565,,,,,15,362,188
"De 30 a 34 años (105)",500,,,,,80,310,110
"De 35 a 39 años (106)",450,,,,9,157,213,71
"De 40 a 44 años (107)",364,,,,20,147,123,74
"De 45 a 49 años (108)",330,,,,48,159,55,68
"De 50 y más años (109)",1467,45,126,225,347,192,4,528
,,,,,,,,
"RURAL (120)",12589,56,167,423,1014,2212,5183,3534
"De 12 a 14 años (121)",29,,,,,,,29
"De 15 a 19 años (122)",379,,,,,,210,169
"De 20 a 24 años (123)",1481,,,,,,902,579
"De 25 a 29 años (124)",1625,,,,,44,1156,425
"De 30 a 34 años (125)",1461,,,,,184,1006,271
"De 35 a 39 años (126)",1474,,,,9,366,878,221
"De 40 a 44 años (127)",1263,,,,32,395,630,206
"De 45 a 49 años (128)",1051,,,1,83,451,329,187
"De 50 y más años (129)",3826,56,167,422,890,772,72,1447
"PEA (130)",3761,6,20,88,265,735,1612,1035
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",110,,,,,,58,52
"De 20 a 24 años (133)",484,,,,,,269,215
"De 25 a 29 años (134)",504,,,,,12,353,139
"De 30 a 34 años (135)",474,,,,,61,316,97
"De 35 a 39 años (136)",476,,,,4,130,273,69
"De 40 a 44 años (137)",423,,,,6,134,214,69
"De 45 a 49 años (138)",336,,,1,25,150,104,56
"De 50 y más años (139)",949,6,20,87,230,248,25,333
"Ocupada (140)",3704,6,20,88,263,728,1588,1011
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",104,,,,,,55,49
"De 20 a 24 años (143)",469,,,,,,261,208
"De 25 a 29 años (144)",494,,,,,12,347,135
"De 30 a 34 años (145)",464,,,,,60,311,93
"De 35 a 39 años (146)",475,,,,4,129,273,69
"De 40 a 44 años (147)",421,,,,6,132,214,69
"De 45 a 49 años (148)",331,,,1,25,147,103,55
"De 50 y más años (149)",941,6,20,87,228,248,24,328
"Desocupada (150)",57,,,,2,7,24,24
"De 15 a 19 años (152)",6,,,,,,3,3
"De 20 a 24 años (153)",15,,,,,,8,7
"De 25 a 29 años (154)",10,,,,,,6,4
"De 30 a 34 años (155)",10,,,,,1,5,4
"De 35 a 39 años (156)",1,,,,,1,,
"De 40 a 44 años (157)",2,,,,,2,,
"De 45 a 49 años (158)",5,,,,,3,1,1
"De 50 y más años (159)",8,,,,2,,1,5
"No PEA (160)",8828,50,147,335,749,1477,3571,2499
"De 12 a 14 años (161)",24,,,,,,,24
"De 15 a 19 años (162)",269,,,,,,152,117
"De 20 a 24 años (163)",997,,,,,,633,364
"De 25 a 29 años (164)",1121,,,,,32,803,286
"De 30 a 34 años (165)",987,,,,,123,690,174
"De 35 a 39 años (166)",998,,,,5,236,605,152
"De 40 a 44 años (167)",840,,,,26,261,416,137
"De 45 a 49 años (168)",715,,,,58,301,225,131
"De 50 y más años (169)",2877,50,147,335,660,524,47,1114
