"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Construcción (050)",16,5,,7,1,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",241,18,,74,109,15,22,1,2
"Comercio al por mayor (053)",8,1,,3,1,1,2,,
"Comercio al por menor (054)",233,17,,71,108,14,20,1,2
"Hoteles y restaurantes (055)",101,8,,34,48,6,4,1,
"Trans., almac. y comunicaciones (056)",6,,,,3,,3,,
"Intermediación financiera (057)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (058)",6,,,2,2,,,2,
"Admin.pub. y defensa; p. segur.soc.afil (059)",68,5,,2,24,7,18,6,6
"Enseñanza (060)",232,,,,15,8,153,9,47
"Servicios sociales y de salud (061)",62,1,,1,7,8,15,,30
"Otras activ. serv.comun.soc y personales (062)",15,1,,1,9,2,,,2
"Hogares privados con servicio doméstico (063)",49,8,,17,24,,,,
"Actividad economica no especificada (065)",74,28,,20,21,1,3,1,
,,,,,,,,,
"URBANA (066)",2694,169,2,624,930,150,517,78,224
"Agric., ganadería, caza y silvicultura (067)",793,104,1,317,314,28,20,4,5
"Explotación de minas y canteras (069)",136,2,,34,80,10,7,2,1
"Industrias manufactureras (070)",109,10,,33,55,3,4,2,2
"Suministro de electricidad, gas y agua (071)",5,,,2,1,,2,,
"Construcción (072)",200,6,,53,99,15,10,9,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",289,16,,94,123,19,31,2,4
"Venta, mant.y rep. veh.autom.y motoc. (074)",10,,,,2,1,6,1,
"Comercio al por mayor (075)",9,1,,4,1,,2,,1
"Comercio al por menor (076)",270,15,,90,120,18,23,1,3
"Hoteles y restaurantes (077)",95,7,,30,44,6,4,2,2
"Trans., almac. y comunicaciones (078)",59,1,1,4,36,7,7,2,1
"Intermediación financiera (079)",3,,,,,1,,,2
"Activid.inmobil., empres. y de alquiler (080)",22,,,3,4,2,4,3,6
"Admin.pub. y defensa; p. segur.soc.afil (081)",268,5,,19,83,27,63,29,42
"Enseñanza (082)",476,,,,18,14,323,18,103
"Servicios sociales y de salud (083)",94,1,,1,8,10,31,2,41
"Otras activ. serv.comun.soc y personales (084)",28,1,,2,11,3,3,2,6
"Hogares privados con servicio doméstico (085)",47,6,,17,24,,,,
"Actividad economica no especificada (087)",70,10,,15,30,5,8,1,1
"Hombres (088)",1779,49,2,437,655,105,323,59,149
"Agric., ganadería, caza y silvicultura (089)",610,37,1,264,258,24,17,4,5
"Explotación de minas y canteras (091)",131,,,34,78,10,7,1,1
"Industrias manufactureras (092)",85,1,,25,49,3,3,2,2
"Suministro de electricidad, gas y agua (093)",4,,,2,1,,1,,
"Construcción (094)",191,6,,48,98,14,9,9,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",91,3,,29,38,7,11,1,2
"Venta, mant.y rep. veh.autom.y motoc. (096)",10,,,,2,1,6,1,
"Comercio al por mayor (097)",3,,,1,1,,,,1
"Comercio al por menor (098)",78,3,,28,35,6,5,,1
"Hoteles y restaurantes (099)",12,,,3,5,1,,1,2
"Trans., almac. y comunicaciones (100)",53,1,1,4,33,7,4,2,1
"Intermediación financiera (101)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (102)",16,,,1,2,2,4,1,6
"Admin.pub. y defensa; p. segur.soc.afil (103)",202,1,,17,59,20,46,23,36
"Enseñanza (104)",284,,,,9,7,192,10,66
"Servicios sociales y de salud (105)",44,,,,2,4,21,2,15
"Otras activ. serv.comun.soc y personales (106)",14,,,1,3,1,3,2,4
"Hogares privados con servicio doméstico (107)",9,,,3,6,,,,
"Actividad economica no especificada (109)",32,,,6,14,5,5,1,1
"Mujeres (110)",915,120,,187,275,45,194,19,75
"Agric., ganadería, caza y silvicultura (111)",183,67,,53,56,4,3,,
"Explotación de minas y canteras (113)",5,2,,,2,,,1,
"Industrias manufactureras (114)",24,9,,8,6,,1,,
"Suministro de electricidad, gas y agua (115)",1,,,,,,1,,
"Construcción (116)",9,,,5,1,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",198,13,,65,85,12,20,1,2
"Comercio al por mayor (119)",6,1,,3,,,2,,
"Comercio al por menor (120)",192,12,,62,85,12,18,1,2
"Hoteles y restaurantes (121)",83,7,,27,39,5,4,1,
"Trans., almac. y comunicaciones (122)",6,,,,3,,3,,
"Intermediación financiera (123)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (124)",6,,,2,2,,,2,
"Admin.pub. y defensa; p. segur.soc.afil (125)",66,4,,2,24,7,17,6,6
"Enseñanza (126)",192,,,,9,7,131,8,37
"Servicios sociales y de salud (127)",50,1,,1,6,6,10,,26
"Otras activ. serv.comun.soc y personales (128)",14,1,,1,8,2,,,2
"Hogares privados con servicio doméstico (129)",38,6,,14,18,,,,
"Actividad economica no especificada (131)",38,10,,9,16,,3,,
,,,,,,,,,
"RURAL (132)",3096,546,6,1219,1004,82,134,24,81
"Agric., ganadería, caza y silvicultura (133)",2222,462,6,973,706,36,19,10,10
"Explotación de minas y canteras (135)",141,3,,31,61,11,13,4,18
"Industrias manufactureras (136)",100,16,,48,28,1,5,1,1
"Suministro de electricidad, gas y agua (137)",5,1,,3,1,,,,
"Construcción (138)",170,22,,76,66,4,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",87,7,,27,44,6,3,,
"Comercio al por mayor (141)",2,,,,1,1,,,
"Comercio al por menor (142)",85,7,,27,43,5,3,,
"Hoteles y restaurantes (143)",21,2,,9,9,1,,,
"Trans., almac. y comunicaciones (144)",17,,,2,11,2,2,,
"Activid.inmobil., empres. y de alquiler (146)",7,,,2,1,1,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,5,,14,25,2,8,,2
"Enseñanza (148)",144,,,2,17,13,67,6,39
"Servicios sociales y de salud (149)",28,,,,2,3,14,1,8
"Otras activ. serv.comun.soc y personales (150)",3,,,,2,,1,,
"Hogares privados con servicio doméstico (151)",13,2,,5,6,,,,
"Actividad economica no especificada (153)",82,26,,27,25,2,,1,1
"Hombres (154)",2457,305,3,1030,860,70,102,22,65
"Agric., ganadería, caza y silvicultura (155)",1788,264,3,831,620,32,18,10,10
"Explotación de minas y canteras (157)",133,2,,28,59,11,13,4,16
"Industrias manufactureras (158)",73,6,,36,24,1,4,1,1
"Suministro de electricidad, gas y agua (159)",5,1,,3,1,,,,
"Construcción (160)",163,17,,74,66,4,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",44,2,,18,20,3,1,,
"Comercio al por menor (164)",44,2,,18,20,3,1,,
"Hoteles y restaurantes (165)",3,1,,2,,,,,
"Trans., almac. y comunicaciones (166)",17,,,2,11,2,2,,
"Activid.inmobil., empres. y de alquiler (168)",7,,,2,1,1,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",54,4,,14,25,2,7,,2
"Enseñanza (170)",104,,,2,11,12,45,5,29
"Servicios sociales y de salud (171)",16,,,,1,1,9,1,4
"Otras activ. serv.comun.soc y personales (172)",2,,,,1,,1,,
"Hogares privados con servicio doméstico (173)",2,,,2,,,,,
"Actividad economica no especificada (175)",46,8,,16,20,1,,,1
"Mujeres (176)",639,241,3,189,144,12,32,2,16
"Agric., ganadería, caza y silvicultura (177)",434,198,3,142,86,4,1,,
"Explotación de minas y canteras (179)",8,1,,3,2,,,,2
"Industrias manufactureras (180)",27,10,,12,4,,1,,
"Construcción (182)",7,5,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",43,5,,9,24,3,2,,
"Comercio al por mayor (185)",2,,,,1,1,,,
"Comercio al por menor (186)",41,5,,9,23,2,2,,
"Hoteles y restaurantes (187)",18,1,,7,9,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,1,,,,,1,,
"Enseñanza (192)",40,,,,6,1,22,1,10
"Servicios sociales y de salud (193)",12,,,,1,2,5,,4
"Otras activ. serv.comun.soc y personales (194)",1,,,,1,,,,
"Hogares privados con servicio doméstico (195)",11,2,,3,6,,,,
"Actividad economica no especificada (197)",36,18,,11,5,1,,1,
