"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",20,2,13,2,,3
"Actividad economica no especificada (043)",310,6,114,113,55,22
"Mujeres (045)",3072,176,1082,1031,613,170
"Agric., ganadería, caza y silvicultura (046)",1134,137,440,262,209,86
"Explotación de minas y canteras (048)",7,1,5,1,,
"Industrias manufactureras (049)",109,4,39,30,31,5
"Construcción (051)",5,,1,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",448,8,118,172,124,26
"Venta, mant.y rep. veh.autom.y motoc. (053)",5,,1,3,1,
"Comercio al por mayor (054)",21,2,5,10,4,
"Comercio al por menor (055)",422,6,112,159,119,26
"Hoteles y restaurantes (056)",140,5,51,45,27,12
"Trans., almac. y comunicaciones (057)",20,,13,5,,2
"Intermediación financiera (058)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (059)",72,2,45,20,5,
"Admin.pub. y defensa; p. segur.soc.afil (060)",38,,21,12,5,
"Enseñanza (061)",365,,64,233,67,1
"Servicios sociales y de salud (062)",88,,28,38,22,
"Otras activ. serv.comun.soc y personales (063)",78,1,24,30,20,3
"Hogares privados con servicio doméstico (064)",302,17,155,78,41,11
"Actividad economica no especificada (066)",263,1,77,100,61,24
,,,,,,
"URBANA (067)",4343,76,1240,1711,1014,302
"Agric., ganadería, caza y silvicultura (068)",1008,16,212,330,283,167
"Pesca (069)",1,,,1,,
"Explotación de minas y canteras (070)",12,,6,6,,
"Industrias manufactureras (071)",237,3,95,74,53,12
"Suministro de electricidad, gas y agua (072)",4,,,1,3,
"Construcción (073)",228,3,95,81,44,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",879,25,234,326,241,53
"Venta, mant.y rep. veh.autom.y motoc. (075)",55,,26,16,12,1
"Comercio al por mayor (076)",37,2,12,15,8,
"Comercio al por menor (077)",787,23,196,295,221,52
"Hoteles y restaurantes (078)",126,5,41,45,25,10
"Trans., almac. y comunicaciones (079)",213,2,93,81,30,7
"Intermediación financiera (080)",10,,4,5,1,
"Activid.inmobil., empres. y alquileres (081)",142,2,66,56,16,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",138,,39,62,33,4
"Enseñanza (083)",624,,92,386,143,3
"Servicios sociales y de salud (084)",107,,30,48,29,
"Otras activ. serv.comun.soc y personales (085)",197,4,64,69,49,11
"Hogares privados con servicio doméstico (086)",155,10,83,32,20,10
"Actividad economica no especificada (088)",262,6,86,108,44,18
"Hombres (089)",2902,49,811,1121,693,228
"Agric., ganadería, caza y silvicultura (090)",889,15,178,299,250,147
"Pesca (091)",1,,,1,,
"Explotación de minas y canteras (092)",9,,4,5,,
"Industrias manufactureras (093)",186,2,81,56,37,10
"Suministro de electricidad, gas y agua (094)",4,,,1,3,
"Construcción (095)",224,3,94,79,43,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",518,19,142,185,142,30
"Venta, mant.y rep. veh.autom.y motoc. (097)",50,,25,13,11,1
"Comercio al por mayor (098)",17,,7,6,4,
"Comercio al por menor (099)",451,19,110,166,127,29
"Hoteles y restaurantes (100)",34,,16,10,6,2
"Trans., almac. y comunicaciones (101)",202,2,86,79,30,5
"Intermediación financiera (102)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (103)",76,,26,37,11,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",111,,27,52,28,4
"Enseñanza (105)",321,,46,189,84,2
"Servicios sociales y de salud (106)",39,,10,20,9,
"Otras activ. serv.comun.soc y personales (107)",127,3,42,45,29,8
"Hogares privados con servicio doméstico (108)",7,,5,,,2
"Actividad economica no especificada (110)",147,5,51,60,20,11
"Mujeres (112)",1441,27,429,590,321,74
"Agric., ganadería, caza y silvicultura (113)",119,1,34,31,33,20
"Explotación de minas y canteras (115)",3,,2,1,,
"Industrias manufactureras (116)",51,1,14,18,16,2
"Construcción (118)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",361,6,92,141,99,23
"Venta, mant.y rep. veh.autom.y motoc. (120)",5,,1,3,1,
"Comercio al por mayor (121)",20,2,5,9,4,
"Comercio al por menor (122)",336,4,86,129,94,23
"Hoteles y restaurantes (123)",92,5,25,35,19,8
"Trans., almac. y comunicaciones (124)",11,,7,2,,2
"Intermediación financiera (125)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (126)",66,2,40,19,5,
"Admin.pub. y defensa; p. segur.soc.afil (127)",27,,12,10,5,
"Enseñanza (128)",303,,46,197,59,1
"Servicios sociales y de salud (129)",68,,20,28,20,
"Otras activ. serv.comun.soc y personales (130)",70,1,22,24,20,3
"Hogares privados con servicio doméstico (131)",148,10,78,32,20,8
"Actividad economica no especificada (133)",115,1,35,48,24,7
,,,,,,
"RURAL (134)",10099,487,3386,2961,2341,924
"Agric., ganadería, caza y silvicultura (135)",8557,464,2795,2398,2045,855
"Pesca (136)",2,,1,1,,
"Explotación de minas y canteras (137)",25,1,17,6,1,
"Industrias manufactureras (138)",226,5,74,80,52,15
"Suministro de electricidad, gas y agua (139)",8,,3,2,3,
"Construcción (140)",160,,59,64,31,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",216,3,68,75,61,9
"Venta, mant.y rep. veh.autom.y motoc. (142)",13,,6,3,4,
"Comercio al por mayor (143)",9,,2,5,2,
"Comercio al por menor (144)",194,3,60,67,55,9
"Hoteles y restaurantes (145)",58,,30,14,10,4
"Trans., almac. y comunicaciones (146)",89,1,54,26,8,
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",16,,11,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (149)",51,,25,22,4,
"Enseñanza (150)",136,,32,83,20,1
"Servicios sociales y de salud (151)",26,,11,11,4,
"Otras activ. serv.comun.soc y personales (152)",50,3,15,22,8,2
"Hogares privados con servicio doméstico (153)",167,9,85,48,21,4
"Actividad economica no especificada (155)",311,1,105,105,72,28
"Hombres (156)",8468,338,2733,2520,2049,828
"Agric., ganadería, caza y silvicultura (157)",7542,328,2389,2167,1869,789
"Pesca (158)",2,,1,1,,
"Explotación de minas y canteras (159)",21,,14,6,1,
"Industrias manufactureras (160)",168,2,49,68,37,12
"Suministro de electricidad, gas y agua (161)",8,,3,2,3,
"Construcción (162)",159,,59,63,31,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",129,1,42,44,36,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",13,,6,3,4,
"Comercio al por mayor (165)",8,,2,4,2,
"Comercio al por menor (166)",108,1,34,37,30,6
"Hoteles y restaurantes (167)",10,,4,4,2,
"Trans., almac. y comunicaciones (168)",80,1,48,23,8,
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",10,,6,3,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",40,,16,20,4,
"Enseñanza (172)",74,,14,47,12,1
"Servicios sociales y de salud (173)",6,,3,1,2,
"Otras activ. serv.comun.soc y personales (174)",42,3,13,16,8,2
"Hogares privados con servicio doméstico (175)",13,2,8,2,,1
"Actividad economica no especificada (177)",163,1,63,53,35,11
"Mujeres (179)",1631,149,653,441,292,96
"Agric., ganadería, caza y silvicultura (180)",1015,136,406,231,176,66
"Explotación de minas y canteras (182)",4,1,3,,,
"Industrias manufactureras (183)",58,3,25,12,15,3
"Construcción (185)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",87,2,26,31,25,3
"Comercio al por mayor (188)",1,,,1,,
"Comercio al por menor (189)",86,2,26,30,25,3
"Hoteles y restaurantes (190)",48,,26,10,8,4
"Trans., almac. y comunicaciones (191)",9,,6,3,,
"Activid.inmobil., empres. y alquileres (193)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",11,,9,2,,
"Enseñanza (195)",62,,18,36,8,
"Servicios sociales y de salud (196)",20,,8,10,2,
"Otras activ. serv.comun.soc y personales (197)",8,,2,6,,
"Hogares privados con servicio doméstico (198)",154,7,77,46,21,3
"Actividad economica no especificada (200)",148,,42,52,37,17
