"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",261,260,253,7,,,,,,,1,7
"De 15 a 19 años (022)",1370,1334,1132,174,26,1,1,,,,36,233
"De 20 a 24 años (023)",1997,1669,859,521,219,55,13,2,,,328,1189
"De 25 a 29 años (024)",1973,1694,429,593,407,178,76,9,2,,279,2341
"De 30 a 34 años (025)",2024,1882,232,537,514,299,251,42,7,,142,3856
"De 35 a 39 años (026)",1943,1870,116,306,486,393,405,122,33,9,73,5365
"De 40 a 44 años (027)",1713,1677,90,179,362,358,424,160,72,32,36,5806
"De 45 a 49 años (028)",1357,1335,64,113,224,252,345,187,88,62,22,5466
"De 50 y más años (029)",2132,2109,103,135,162,223,447,375,339,325,23,12166
"Desocupada (030)",535,482,231,106,47,33,38,13,9,5,53,681
"De 12 a 14 años (031)",30,30,30,,,,,,,,,
"De 15 a 19 años (032)",118,115,100,14,1,,,,,,3,16
"De 20 a 24 años (033)",128,104,60,36,8,,,,,,24,52
"De 25 a 29 años (034)",89,73,25,25,15,5,3,,,,16,83
"De 30 a 34 años (035)",54,51,6,17,12,11,5,,,,3,96
"De 35 a 39 años (036)",41,38,4,8,2,7,12,4,1,,3,120
"De 40 a 44 años (037)",38,36,3,1,8,6,9,3,4,2,2,149
"De 45 a 49 años (038)",16,15,1,3,,4,4,2,,1,1,54
"De 50 y más años (039)",21,20,2,2,1,,5,4,4,2,1,111
"No PEA (040)",49553,47976,16284,6124,5454,4349,5919,4014,2896,2936,1577,140207
"De 12 a 14 años (041)",6861,6807,6782,23,2,,,,,,54,27
"De 15 a 19 años (042)",8014,7779,6514,1054,185,18,8,,,,235,1510
"De 20 a 24 años (043)",5982,5467,1771,2114,1118,348,107,9,,,515,5903
"De 25 a 29 años (044)",5026,4730,416,1339,1495,888,512,69,11,,296,9695
"De 30 a 34 años (045)",4323,4190,197,629,1048,987,990,272,57,10,133,12314
"De 35 a 39 años (046)",4028,3937,154,349,674,767,1189,568,185,51,91,14959
"De 40 a 44 años (047)",3280,3202,116,167,331,506,923,662,327,170,78,15323
"De 45 a 49 años (048)",2710,2667,80,122,215,286,695,594,392,283,43,14840
"De 50 y más años (049)",9329,9197,254,327,386,549,1495,1840,1924,2422,132,65636
,,,,,,,,,,,,
"URBANA (060)",35362,33663,11337,5372,4905,3593,4133,2095,1273,955,1699,79129
"De 12 a 14 años (061)",3467,3433,3410,22,1,,,,,,34,24
"De 15 a 19 años (062)",5330,5201,4558,553,80,6,4,,,,129,747
"De 20 a 24 años (063)",4658,4052,1891,1449,561,117,30,4,,,606,3073
"De 25 a 29 años (064)",3943,3496,619,1273,1018,422,151,9,4,,447,5300
"De 30 a 34 años (065)",3647,3469,302,852,1076,698,470,59,11,1,178,7576
"De 35 a 39 años (066)",3365,3264,154,485,871,740,805,172,30,7,101,9357
"De 40 a 44 años (067)",2925,2851,134,256,557,642,813,317,100,32,74,10053
"De 45 a 49 años (068)",2305,2269,82,173,358,420,669,358,154,55,36,9310
"De 50 y más años (069)",5722,5628,187,309,383,548,1191,1176,974,860,94,33689
"PEA (070)",11401,10591,2609,2113,1987,1405,1447,580,280,170,810,24625
"De 12 a 14 años (071)",174,174,169,5,,,,,,,,5
"De 15 a 19 años (072)",1006,980,848,113,17,1,1,,,,26,154
"De 20 a 24 años (073)",1573,1292,740,396,128,21,6,1,,,281,745
"De 25 a 29 años (074)",1560,1306,369,503,302,95,31,4,2,,254,1568
"De 30 a 34 años (075)",1609,1494,197,464,445,232,139,16,1,,115,2745
"De 35 a 39 años (076)",1511,1447,87,270,408,324,290,58,8,2,64,3768
"De 40 a 44 años (077)",1401,1367,74,153,335,315,343,101,32,14,34,4327
"De 45 a 49 años (078)",1081,1064,52,99,211,225,284,129,43,21,17,3869
"De 50 y más años (079)",1486,1467,73,110,141,192,353,271,194,133,19,7444
"Ocupada (080)",10998,10233,2466,2024,1947,1373,1413,570,273,167,765,24057
"De 12 a 14 años (081)",164,164,159,5,,,,,,,,5
"De 15 a 19 años (082)",938,915,794,103,16,1,1,,,,23,142
"De 20 a 24 años (083)",1470,1206,692,365,121,21,6,1,,,264,700
"De 25 a 29 años (084)",1483,1244,349,481,288,91,29,4,2,,239,1497
"De 30 a 34 años (085)",1565,1453,193,450,437,221,135,16,1,,112,2665
"De 35 a 39 años (086)",1475,1414,85,263,407,317,278,55,7,2,61,3657
"De 40 a 44 años (087)",1367,1335,71,152,327,309,335,98,30,13,32,4210
"De 45 a 49 años (088)",1067,1051,52,97,211,221,280,127,43,20,16,3816
"De 50 y más años (089)",1469,1451,71,108,140,192,349,269,190,132,18,7365
"Desocupada (090)",403,358,143,89,40,32,34,10,7,3,45,568
"De 12 a 14 años (091)",10,10,10,,,,,,,,,
"De 15 a 19 años (092)",68,65,54,10,1,,,,,,3,12
"De 20 a 24 años (093)",103,86,48,31,7,,,,,,17,45
"De 25 a 29 años (094)",77,62,20,22,14,4,2,,,,15,71
"De 30 a 34 años (095)",44,41,4,14,8,11,4,,,,3,80
"De 35 a 39 años (096)",36,33,2,7,1,7,12,3,1,,3,111
"De 40 a 44 años (097)",34,32,3,1,8,6,8,3,2,1,2,117
"De 45 a 49 años (098)",14,13,,2,,4,4,2,,1,1,53
"De 50 y más años (099)",17,16,2,2,1,,4,2,4,1,1,79
"No PEA (100)",23961,23072,8728,3259,2918,2188,2686,1515,993,785,889,54504
"De 12 a 14 años (101)",3293,3259,3241,17,1,,,,,,34,19
"De 15 a 19 años (102)",4324,4221,3710,440,63,5,3,,,,103,593
"De 20 a 24 años (103)",3085,2760,1151,1053,433,96,24,3,,,325,2328
"De 25 a 29 años (104)",2383,2190,250,770,716,327,120,5,2,,193,3732
"De 30 a 34 años (105)",2038,1975,105,388,631,466,331,43,10,1,63,4831
"De 35 a 39 años (106)",1854,1817,67,215,463,416,515,114,22,5,37,5589
"De 40 a 44 años (107)",1524,1484,60,103,222,327,470,216,68,18,40,5726
"De 45 a 49 años (108)",1224,1205,30,74,147,195,385,229,111,34,19,5441
"De 50 y más años (109)",4236,4161,114,199,242,356,838,905,780,727,75,26245
,,,,,,,,,,,,
"RURAL (120)",29496,28625,8456,3423,2996,2548,3786,2829,2173,2414,871,98188
"De 12 a 14 años (121)",3685,3664,3655,8,1,,,,,,21,10
"De 15 a 19 años (122)",4172,4027,3188,689,132,13,5,,,,145,1012
"De 20 a 24 años (123)",3449,3188,799,1222,784,286,90,7,,,261,4071
"De 25 a 29 años (124)",3145,3001,251,684,899,649,440,69,9,,144,6819
"De 30 a 34 años (125)",2754,2654,133,331,498,599,776,255,53,9,100,8690
"De 35 a 39 años (126)",2647,2581,120,178,291,427,801,522,189,53,66,11087
"De 40 a 44 años (127)",2106,2064,75,91,144,228,543,508,303,172,42,11225
"De 45 a 49 años (128)",1778,1748,63,65,81,122,375,425,326,291,30,11050
"De 50 y más años (129)",5760,5698,172,155,166,224,756,1043,1293,1889,62,44224
"PEA (130)",3904,3721,900,558,460,387,553,330,270,263,183,12485
"De 12 a 14 años (131)",117,116,114,2,,,,,,,1,2
"De 15 a 19 años (132)",482,469,384,75,10,,,,,,13,95
"De 20 a 24 años (133)",552,481,179,161,99,34,7,1,,,71,496
"De 25 a 29 años (134)",502,461,85,115,120,88,48,5,,,41,856
"De 30 a 34 años (135)",469,439,41,90,81,78,117,26,6,,30,1207
"De 35 a 39 años (136)",473,461,33,44,80,76,127,68,26,7,12,1717
"De 40 a 44 años (137)",350,346,19,27,35,49,90,62,44,20,4,1628
"De 45 a 49 años (138)",292,286,13,17,13,31,65,60,45,42,6,1651
"De 50 y más años (139)",667,662,32,27,22,31,99,108,149,194,5,4833
"Ocupada (140)",3772,3597,812,541,453,386,549,327,268,261,175,12372
"De 12 a 14 años (141)",97,96,94,2,,,,,,,1,2
"De 15 a 19 años (142)",432,419,338,71,10,,,,,,13,91
"De 20 a 24 años (143)",527,463,167,156,98,34,7,1,,,64,489
"De 25 a 29 años (144)",490,450,80,112,119,87,47,5,,,40,844
"De 30 a 34 años (145)",459,429,39,87,77,78,116,26,6,,30,1191
"De 35 a 39 años (146)",468,456,31,43,79,76,127,67,26,7,12,1708
"De 40 a 44 años (147)",346,342,19,27,35,49,89,62,42,19,4,1596
"De 45 a 49 años (148)",290,284,12,16,13,31,65,60,45,42,6,1650
"De 50 y más años (149)",663,658,32,27,22,31,98,106,149,193,5,4801
"Desocupada (150)",132,124,88,17,7,1,4,3,2,2,8,113
"De 12 a 14 años (151)",20,20,20,,,,,,,,,
"De 15 a 19 años (152)",50,50,46,4,,,,,,,,4
"De 20 a 24 años (153)",25,18,12,5,1,,,,,,7,7
"De 25 a 29 años (154)",12,11,5,3,1,1,1,,,,1,12
"De 30 a 34 años (155)",10,10,2,3,4,,1,,,,,16
"De 35 a 39 años (156)",5,5,2,1,1,,,1,,,,9
"De 40 a 44 años (157)",4,4,,,,,1,,2,1,,32
"De 45 a 49 años (158)",2,2,1,1,,,,,,,,1
"De 50 y más años (159)",4,4,,,,,1,2,,1,,32
"No PEA (160)",25592,24904,7556,2865,2536,2161,3233,2499,1903,2151,688,85703
"De 12 a 14 años (161)",3568,3548,3541,6,1,,,,,,20,8
"De 15 a 19 años (162)",3690,3558,2804,614,122,13,5,,,,132,917
"De 20 a 24 años (163)",2897,2707,620,1061,685,252,83,6,,,190,3575
"De 25 a 29 años (164)",2643,2540,166,569,779,561,392,64,9,,103,5963
"De 30 a 34 años (165)",2285,2215,92,241,417,521,659,229,47,9,70,7483
"De 35 a 39 años (166)",2174,2120,87,134,211,351,674,454,163,46,54,9370
"De 40 a 44 años (167)",1756,1718,56,64,109,179,453,446,259,152,38,9597
"De 45 a 49 años (168)",1486,1462,50,48,68,91,310,365,281,249,24,9399
"De 50 y más años (169)",5093,5036,140,128,144,193,657,935,1144,1695,57,39391
