"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",49,129,121,2,93.8,1.6,
"De 40 a 44 años (037)",30,115,110,2,95.7,1.7,
"De 45 a 49 años (038)",27,125,116,,92.8,,
"De 50 y más años (039)",58,327,287,,87.8,,
"No PEA (040)",28138,66929,60257,1641,90,2.5,
"De 12 a 14 años (041)",3856,21,21,10,100,47.6,
"De 15 a 19 años (042)",4793,1084,1062,290,98,26.8,
"De 20 a 24 años (043)",3749,3569,3496,411,98,11.5,
"De 25 a 29 años (044)",3065,5644,5501,355,97.5,6.3,
"De 30 a 34 años (045)",2450,6682,6428,312,96.2,4.7,
"De 35 a 39 años (046)",2300,8177,7756,175,94.9,2.1,
"De 40 a 44 años (047)",1813,7757,7187,78,92.7,1,
"De 45 a 49 años (048)",1474,7021,6408,10,91.3,0.1,
"De 50 y más años (049)",4638,26974,22398,,83,,
,,,,,,,
"URBANA (060)",26236,57019,52656,1124,92.3,2,
"De 12 a 14 años (061)",2448,15,15,6,100,40,
"De 15 a 19 años (062)",3862,601,590,155,98.2,25.8,
"De 20 a 24 años (063)",3358,2258,2222,275,98.4,12.2,
"De 25 a 29 años (064)",2984,3953,3896,242,98.6,6.1,
"De 30 a 34 años (065)",2555,5415,5285,242,97.6,4.5,
"De 35 a 39 años (066)",2593,7344,7102,137,96.7,1.9,
"De 40 a 44 años (067)",2197,7447,7089,55,95.2,0.7,
"De 45 a 49 años (068)",1832,6988,6570,12,94,0.2,
"De 50 y más años (069)",4407,22998,19887,,86.5,,
"PEA (070)",10070,23615,22092,302,93.6,1.3,
"De 12 a 14 años (071)",150,4,4,,100,,
"De 15 a 19 años (072)",878,173,173,28,100,16.2,
"De 20 a 24 años (073)",1236,709,698,58,98.4,8.2,
"De 25 a 29 años (074)",1311,1435,1405,63,97.9,4.4,
"De 30 a 34 años (075)",1288,2440,2382,72,97.6,3,
"De 35 a 39 años (076)",1339,3502,3381,53,96.5,1.5,
"De 40 a 44 años (077)",1239,3974,3810,20,95.9,0.5,
"De 45 a 49 años (078)",1030,3689,3448,8,93.5,0.2,
"De 50 y más años (079)",1599,7689,6791,,88.3,,
"Ocupada (080)",9539,22873,21380,284,93.5,1.2,
"De 12 a 14 años (081)",139,3,3,,100,,
"De 15 a 19 años (082)",788,161,161,27,100,16.8,
"De 20 a 24 años (083)",1101,661,651,49,98.5,7.4,
"De 25 a 29 años (084)",1210,1357,1328,61,97.9,4.5,
"De 30 a 34 años (085)",1221,2320,2268,70,97.8,3,
"De 35 a 39 años (086)",1299,3406,3288,51,96.5,1.5,
"De 40 a 44 años (087)",1214,3884,3723,18,95.9,0.5,
"De 45 a 49 años (088)",1010,3603,3365,8,93.4,0.2,
"De 50 y más años (089)",1557,7478,6593,,88.2,,
"Desocupada (090)",531,742,712,18,96,2.4,
"De 12 a 14 años (091)",11,1,1,,100,,
"De 15 a 19 años (092)",90,12,12,1,100,8.3,
"De 20 a 24 años (093)",135,48,47,9,97.9,18.8,
"De 25 a 29 años (094)",101,78,77,2,98.7,2.6,
"De 30 a 34 años (095)",67,120,114,2,95,1.7,
"De 35 a 39 años (096)",40,96,93,2,96.9,2.1,
"De 40 a 44 años (097)",25,90,87,2,96.7,2.2,
"De 45 a 49 años (098)",20,86,83,,96.5,,
"De 50 y más años (099)",42,211,198,,93.8,,
"No PEA (100)",16166,33404,30564,822,91.5,2.5,
"De 12 a 14 años (101)",2298,11,11,6,100,54.5,
"De 15 a 19 años (102)",2984,428,417,127,97.4,29.7,
"De 20 a 24 años (103)",2122,1549,1524,217,98.4,14,
"De 25 a 29 años (104)",1673,2518,2491,179,98.9,7.1,
"De 30 a 34 años (105)",1267,2975,2903,170,97.6,5.7,
"De 35 a 39 años (106)",1254,3842,3721,84,96.9,2.2,
"De 40 a 44 años (107)",958,3473,3279,35,94.4,1,
"De 45 a 49 años (108)",802,3299,3122,4,94.6,0.1,
"De 50 y más años (109)",2808,15309,13096,,85.5,,
,,,,,,,
"RURAL (120)",14726,42302,37424,908,88.5,2.1,
"De 12 a 14 años (121)",1632,11,11,5,100,45.5,
"De 15 a 19 años (122)",2120,737,719,176,97.6,23.9,
"De 20 a 24 años (123)",1979,2377,2322,218,97.7,9.2,
"De 25 a 29 años (124)",1727,3733,3591,194,96.2,5.2,
"De 30 a 34 años (125)",1466,4477,4243,153,94.8,3.4,
"De 35 a 39 años (126)",1392,5594,5209,100,93.1,1.8,
"De 40 a 44 años (127)",1147,5555,5067,52,91.2,0.9,
"De 45 a 49 años (128)",915,4969,4393,10,88.4,0.2,
"De 50 y más años (129)",2348,14849,11869,,79.9,,
"PEA (130)",2754,8777,7731,89,88.1,1,
"De 12 a 14 años (131)",74,1,1,1,100,100,
"De 15 a 19 años (132)",311,81,74,13,91.4,16,
"De 20 a 24 años (133)",352,357,350,24,98,6.7,
"De 25 a 29 años (134)",335,607,581,18,95.7,3,
"De 30 a 34 años (135)",283,770,718,11,93.2,1.4,
"De 35 a 39 años (136)",346,1259,1174,9,93.2,0.7,
"De 40 a 44 años (137)",292,1271,1159,9,91.2,0.7,
"De 45 a 49 años (138)",243,1247,1107,4,88.8,0.3,
"De 50 y más años (139)",518,3184,2567,,80.6,,
"Ocupada (140)",2617,8474,7469,86,88.1,1,
"De 12 a 14 años (141)",61,1,1,1,100,100,
"De 15 a 19 años (142)",281,72,65,11,90.3,15.3,
"De 20 a 24 años (143)",327,339,332,23,97.9,6.8,
"De 25 a 29 años (144)",313,582,556,18,95.5,3.1,
"De 30 a 34 años (145)",273,732,681,11,93,1.5,
"De 35 a 39 años (146)",337,1226,1146,9,93.5,0.7,
"De 40 a 44 años (147)",287,1246,1136,9,91.2,0.7,
"De 45 a 49 años (148)",236,1208,1074,4,88.9,0.3,
"De 50 y más años (149)",502,3068,2478,,80.8,,
"Desocupada (150)",137,303,262,3,86.5,1,
"De 12 a 14 años (151)",13,,,,,,
"De 15 a 19 años (152)",30,9,9,2,100,22.2,
"De 20 a 24 años (153)",25,18,18,1,100,5.6,
"De 25 a 29 años (154)",22,25,25,,100,,
"De 30 a 34 años (155)",10,38,37,,97.4,,
"De 35 a 39 años (156)",9,33,28,,84.8,,
"De 40 a 44 años (157)",5,25,23,,92,,
"De 45 a 49 años (158)",7,39,33,,84.6,,
"De 50 y más años (159)",16,116,89,,76.7,,
"No PEA (160)",11972,33525,29693,819,88.6,2.4,
"De 12 a 14 años (161)",1558,10,10,4,100,40,
"De 15 a 19 años (162)",1809,656,645,163,98.3,24.8,
"De 20 a 24 años (163)",1627,2020,1972,194,97.6,9.6,
"De 25 a 29 años (164)",1392,3126,3010,176,96.3,5.6,
"De 30 a 34 años (165)",1183,3707,3525,142,95.1,3.8,
"De 35 a 39 años (166)",1046,4335,4035,91,93.1,2.1,
"De 40 a 44 años (167)",855,4284,3908,43,91.2,1,
"De 45 a 49 años (168)",672,3722,3286,6,88.3,0.2,
"De 50 y más años (169)",1830,11665,9302,,79.7,,
