"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",6,32,30,,93.8,,
"No PEA (040)",7748,22597,20311,392,89.9,1.7,
"De 12 a 14 años (041)",959,5,5,,100,,
"De 15 a 19 años (042)",1055,141,134,44,95,31.2,
"De 20 a 24 años (043)",771,723,705,101,97.5,14,
"De 25 a 29 años (044)",633,1229,1184,94,96.3,7.6,
"De 30 a 34 años (045)",580,1669,1600,77,95.9,4.6,
"De 35 a 39 años (046)",538,1911,1810,49,94.7,2.6,
"De 40 a 44 años (047)",473,2040,1923,22,94.3,1.1,
"De 45 a 49 años (048)",429,2170,2046,5,94.3,0.2,
"De 50 y más años (049)",2310,12709,10904,,85.8,,
,,,,,,,
"URBANA (060)",7243,19993,18285,304,91.5,1.5,
"De 12 a 14 años (061)",677,4,4,,100,,
"De 15 a 19 años (062)",844,106,101,30,95.3,28.3,
"De 20 a 24 años (063)",733,568,553,75,97.4,13.2,
"De 25 a 29 años (064)",696,1113,1083,77,97.3,6.9,
"De 30 a 34 años (065)",664,1563,1509,62,96.5,4,
"De 35 a 39 años (066)",625,1904,1816,39,95.4,2,
"De 40 a 44 años (067)",543,2095,1999,18,95.4,0.9,
"De 45 a 49 años (068)",434,1998,1910,3,95.6,0.2,
"De 50 y más años (069)",2027,10642,9310,,87.5,,
"PEA (070)",2179,5977,5645,72,94.4,1.2,
"De 12 a 14 años (071)",13,,,,,,
"De 15 a 19 años (072)",125,18,18,4,100,22.2,
"De 20 a 24 años (073)",243,148,143,12,96.6,8.1,
"De 25 a 29 años (074)",290,358,352,16,98.3,4.5,
"De 30 a 34 años (075)",280,512,499,18,97.5,3.5,
"De 35 a 39 años (076)",304,843,810,15,96.1,1.8,
"De 40 a 44 años (077)",236,810,784,7,96.8,0.9,
"De 45 a 49 años (078)",162,678,657,,96.9,,
"De 50 y más años (079)",526,2610,2382,,91.3,,
"Ocupada (080)",2066,5813,5491,67,94.5,1.2,
"De 12 a 14 años (081)",13,,,,,,
"De 15 a 19 años (082)",109,17,17,3,100,17.6,
"De 20 a 24 años (083)",214,135,130,10,96.3,7.4,
"De 25 a 29 años (084)",266,337,333,14,98.8,4.2,
"De 30 a 34 años (085)",267,491,479,18,97.6,3.7,
"De 35 a 39 años (086)",290,811,780,15,96.2,1.8,
"De 40 a 44 años (087)",231,797,771,7,96.7,0.9,
"De 45 a 49 años (088)",156,647,629,,97.2,,
"De 50 y más años (089)",520,2578,2352,,91.2,,
"Desocupada (090)",113,164,154,5,93.9,3,
"De 15 a 19 años (092)",16,1,1,1,100,100,
"De 20 a 24 años (093)",29,13,13,2,100,15.4,
"De 25 a 29 años (094)",24,21,19,2,90.5,9.5,
"De 30 a 34 años (095)",13,21,20,,95.2,,
"De 35 a 39 años (096)",14,32,30,,93.8,,
"De 40 a 44 años (097)",5,13,13,,100,,
"De 45 a 49 años (098)",6,31,28,,90.3,,
"De 50 y más años (099)",6,32,30,,93.8,,
"No PEA (100)",5064,14016,12640,232,90.2,1.7,
"De 12 a 14 años (101)",664,4,4,,100,,
"De 15 a 19 años (102)",719,88,83,26,94.3,29.5,
"De 20 a 24 años (103)",490,420,410,63,97.6,15,
"De 25 a 29 años (104)",406,755,731,61,96.8,8.1,
"De 30 a 34 años (105)",384,1051,1010,44,96.1,4.2,
"De 35 a 39 años (106)",321,1061,1006,24,94.8,2.3,
"De 40 a 44 años (107)",307,1285,1215,11,94.6,0.9,
"De 45 a 49 años (108)",272,1320,1253,3,94.9,0.2,
"De 50 y más años (109)",1501,8032,6928,,86.3,,
,,,,,,,
"RURAL (120)",3699,11963,10677,209,89.3,1.7,
"De 12 a 14 años (121)",311,1,1,,100,,
"De 15 a 19 años (122)",412,71,69,24,97.2,33.8,
"De 20 a 24 años (123)",428,442,434,55,98.2,12.4,
"De 25 a 29 años (124)",357,674,649,45,96.3,6.7,
"De 30 a 34 años (125)",296,842,800,39,95,4.6,
"De 35 a 39 años (126)",314,1217,1153,31,94.7,2.5,
"De 40 a 44 años (127)",250,1143,1067,13,93.4,1.1,
"De 45 a 49 años (128)",228,1219,1120,2,91.9,0.2,
"De 50 y más años (129)",1103,6354,5384,,84.7,,
"PEA (130)",1015,3382,3006,49,88.9,1.4,
"De 12 a 14 años (131)",16,,,,,,
"De 15 a 19 años (132)",76,18,18,6,100,33.3,
"De 20 a 24 años (133)",147,139,139,17,100,12.2,
"De 25 a 29 años (134)",130,200,196,12,98,6,
"De 30 a 34 años (135)",100,224,210,6,93.8,2.7,
"De 35 a 39 años (136)",97,367,349,6,95.1,1.6,
"De 40 a 44 años (137)",84,388,359,2,92.5,0.5,
"De 45 a 49 años (138)",71,369,327,,88.6,,
"De 50 y más años (139)",294,1677,1408,,84,,
"Ocupada (140)",968,3365,2991,49,88.9,1.5,
"De 12 a 14 años (141)",16,,,,,,
"De 15 a 19 años (142)",61,18,18,6,100,33.3,
"De 20 a 24 años (143)",133,136,136,17,100,12.5,
"De 25 a 29 años (144)",117,193,191,12,99,6.2,
"De 30 a 34 años (145)",96,217,203,6,93.5,2.8,
"De 35 a 39 años (146)",96,367,349,6,95.1,1.6,
"De 40 a 44 años (147)",84,388,359,2,92.5,0.5,
"De 45 a 49 años (148)",71,369,327,,88.6,,
"De 50 y más años (149)",294,1677,1408,,84,,
"Desocupada (150)",47,17,15,,88.2,,
"De 15 a 19 años (152)",15,,,,,,
"De 20 a 24 años (153)",14,3,3,,100,,
"De 25 a 29 años (154)",13,7,5,,71.4,,
"De 30 a 34 años (155)",4,7,7,,100,,
"De 35 a 39 años (156)",1,,,,,,
"No PEA (160)",2684,8581,7671,160,89.4,1.9,
"De 12 a 14 años (161)",295,1,1,,100,,
"De 15 a 19 años (162)",336,53,51,18,96.2,34,
"De 20 a 24 años (163)",281,303,295,38,97.4,12.5,
"De 25 a 29 años (164)",227,474,453,33,95.6,7,
"De 30 a 34 años (165)",196,618,590,33,95.5,5.3,
"De 35 a 39 años (166)",217,850,804,25,94.6,2.9,
"De 40 a 44 años (167)",166,755,708,11,93.8,1.5,
"De 45 a 49 años (168)",157,850,793,2,93.3,0.2,
"De 50 y más años (169)",809,4677,3976,,85,,
