"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",544,531,457,65,7,1,1,,,,13,86
"De 20 a 24 años (023)",888,723,379,255,73,13,3,,,,165,453
"De 25 a 29 años (024)",1091,897,244,318,222,84,29,,,,194,1135
"De 30 a 34 años (025)",1136,1037,153,304,326,168,74,8,4,,99,1858
"De 35 a 39 años (026)",1239,1175,89,202,355,304,179,38,6,2,64,2893
"De 40 a 44 años (027)",1105,1059,65,168,278,267,222,51,7,1,46,2879
"De 45 a 49 años (028)",936,903,58,131,200,194,198,79,35,8,33,2854
"De 50 y más años (029)",1697,1651,129,157,234,271,410,255,129,66,46,6727
"Desocupada (030)",474,405,184,89,52,29,32,12,4,3,69,563
"De 12 a 14 años (031)",13,13,13,,,,,,,,,
"De 15 a 19 años (032)",72,72,67,4,1,,,,,,,6
"De 20 a 24 años (033)",115,93,56,25,12,,,,,,22,49
"De 25 a 29 años (034)",94,69,29,24,11,3,2,,,,25,64
"De 30 a 34 años (035)",46,34,10,11,7,3,3,,,,12,47
"De 35 a 39 años (036)",48,44,3,17,5,13,5,1,,,4,95
"De 40 a 44 años (037)",34,29,4,4,7,2,10,2,,,5,80
"De 45 a 49 años (038)",15,15,,2,3,4,1,3,1,1,,65
"De 50 y más años (039)",37,36,2,2,6,4,11,6,3,2,1,157
"No PEA (040)",28145,27072,8197,4079,4240,3328,3656,1901,996,675,1073,66814
"De 12 a 14 años (041)",2956,2940,2926,12,2,,,,,,16,16
"De 15 a 19 años (042)",3897,3814,3335,426,41,10,2,,,,83,546
"De 20 a 24 años (043)",2814,2514,910,1113,398,79,12,2,,,300,2212
"De 25 a 29 años (044)",2610,2398,245,943,804,315,85,6,,,212,3895
"De 30 a 34 años (045)",2453,2344,135,538,866,508,266,29,2,,109,5122
"De 35 a 39 años (046)",2234,2157,98,308,678,561,420,77,13,2,77,5773
"De 40 a 44 años (047)",1993,1928,83,169,484,517,491,143,36,5,65,6071
"De 45 a 49 años (048)",1814,1767,85,137,312,437,520,190,72,14,47,6316
"De 50 y más años (049)",7374,7210,380,433,655,901,1860,1454,873,654,164,36863
,,,,,,,,,,,,
"URBANA (060)",34898,33171,9404,5415,5683,4382,4461,2095,1063,668,1727,79374
"De 12 a 14 años (061)",2838,2822,2808,12,2,,,,,,16,16
"De 15 a 19 años (062)",4213,4123,3621,443,46,10,3,,,,90,577
"De 20 a 24 años (063)",3523,3058,1254,1276,432,80,14,2,,,465,2454
"De 25 a 29 años (064)",3518,3109,491,1201,956,362,94,5,,,409,4630
"De 30 a 34 años (065)",3404,3191,278,808,1129,634,306,32,4,,213,6503
"De 35 a 39 años (066)",3320,3185,178,512,1004,825,555,94,13,4,135,8122
"De 40 a 44 años (067)",2960,2845,147,330,749,750,660,165,38,6,115,8360
"De 45 a 49 años (068)",2609,2529,135,262,496,605,676,237,98,20,80,8565
"De 50 y más años (069)",8513,8309,492,571,869,1116,2153,1560,910,638,204,40147
"PEA (070)",8820,8113,1750,1628,1694,1289,1092,413,173,74,707,18559
"De 12 a 14 años (071)",86,86,84,2,,,,,,,,2
"De 15 a 19 años (072)",572,559,487,62,8,1,1,,,,13,85
"De 20 a 24 años (073)",948,770,415,262,78,12,3,,,,178,467
"De 25 a 29 años (074)",1124,914,264,328,217,84,21,,,,210,1102
"De 30 a 34 años (075)",1131,1021,158,303,321,158,70,7,4,,110,1792
"De 35 a 39 años (076)",1247,1181,88,215,353,308,175,35,5,2,66,2874
"De 40 a 44 años (077)",1110,1059,69,169,281,263,221,48,7,1,51,2851
"De 45 a 49 años (078)",916,883,55,132,200,193,189,74,32,8,33,2761
"De 50 y más años (079)",1686,1640,130,155,236,270,412,249,125,63,46,6625
"Ocupada (080)",8394,7755,1589,1548,1648,1260,1066,403,169,72,639,18067
"De 12 a 14 años (081)",74,74,72,2,,,,,,,,2
"De 15 a 19 años (082)",515,502,434,59,7,1,1,,,,13,80
"De 20 a 24 años (083)",848,691,365,242,69,12,3,,,,157,429
"De 25 a 29 años (084)",1036,851,237,306,208,81,19,,,,185,1044
"De 30 a 34 años (085)",1086,988,148,292,314,155,68,7,4,,98,1749
"De 35 a 39 años (086)",1200,1138,85,199,348,295,170,34,5,2,62,2780
"De 40 a 44 años (087)",1077,1031,65,165,274,261,212,46,7,1,46,2776
"De 45 a 49 años (088)",902,869,55,130,197,189,188,72,31,7,33,2702
"De 50 y más años (089)",1656,1611,128,153,231,266,405,244,122,62,45,6505
"Desocupada (090)",426,358,161,80,46,29,26,10,4,2,68,492
"De 12 a 14 años (091)",12,12,12,,,,,,,,,
"De 15 a 19 años (092)",57,57,53,3,1,,,,,,,5
"De 20 a 24 años (093)",100,79,50,20,9,,,,,,21,38
"De 25 a 29 años (094)",88,63,27,22,9,3,2,,,,25,58
"De 30 a 34 años (095)",45,33,10,11,7,3,2,,,,12,43
"De 35 a 39 años (096)",47,43,3,16,5,13,5,1,,,4,94
"De 40 a 44 años (097)",33,28,4,4,7,2,9,2,,,5,75
"De 45 a 49 años (098)",14,14,,2,3,4,1,2,1,1,,59
"De 50 y más años (099)",30,29,2,2,5,4,7,5,3,1,1,120
"No PEA (100)",26078,25058,7654,3787,3989,3093,3369,1682,890,594,1020,60815
"De 12 a 14 años (101)",2752,2736,2724,10,2,,,,,,16,14
"De 15 a 19 años (102)",3641,3564,3134,381,38,9,2,,,,77,492
"De 20 a 24 años (103)",2575,2288,839,1014,354,68,11,2,,,287,1987
"De 25 a 29 años (104)",2394,2195,227,873,739,278,73,5,,,199,3528
"De 30 a 34 años (105)",2273,2170,120,505,808,476,236,25,,,103,4711
"De 35 a 39 años (106)",2073,2004,90,297,651,517,380,59,8,2,69,5248
"De 40 a 44 años (107)",1850,1786,78,161,468,487,439,117,31,5,64,5509
"De 45 a 49 años (108)",1693,1646,80,130,296,412,487,163,66,12,47,5804
"De 50 y más años (109)",6827,6669,362,416,633,846,1741,1311,785,575,158,33522
,,,,,,,,,,,,
"RURAL (120)",2436,2360,627,355,304,277,343,249,118,87,76,6890
"De 12 a 14 años (121)",210,209,207,2,,,,,,,1,2
"De 15 a 19 años (122)",300,294,238,52,3,1,,,,,6,61
"De 20 a 24 años (123)",294,272,91,117,51,12,1,,,,22,260
"De 25 a 29 años (124)",277,255,27,84,81,40,22,1,,,22,464
"De 30 a 34 años (125)",231,224,20,45,70,45,37,5,2,,7,524
"De 35 a 39 años (126)",201,191,12,15,34,53,49,22,6,,10,639
"De 40 a 44 años (127)",172,171,5,11,20,36,63,31,5,,1,670
"De 45 a 49 años (128)",156,156,8,8,19,30,43,35,10,3,,670
"De 50 y más años (129)",595,588,19,21,26,60,128,155,95,84,7,3600
"PEA (130)",369,346,84,63,53,42,56,30,12,6,23,891
"De 12 a 14 años (131)",6,5,5,,,,,,,,1,
"De 15 a 19 años (132)",44,44,37,7,,,,,,,,7
"De 20 a 24 años (133)",55,46,20,18,7,1,,,,,9,35
"De 25 a 29 años (134)",61,52,9,14,16,3,10,,,,9,97
"De 30 a 34 años (135)",51,50,5,12,12,13,7,1,,,1,113
"De 35 a 39 años (136)",40,38,4,4,7,9,9,4,1,,2,114
"De 40 a 44 años (137)",29,29,,3,4,6,11,5,,,,108
"De 45 a 49 años (138)",35,35,3,1,3,5,10,8,4,1,,158
"De 50 y más años (139)",48,47,1,4,4,5,9,12,7,5,1,259
"Ocupada (140)",321,299,61,54,47,42,50,28,12,5,22,820
"De 12 a 14 años (141)",5,4,4,,,,,,,,1,
"De 15 a 19 años (142)",29,29,23,6,,,,,,,,6
"De 20 a 24 años (143)",40,32,14,13,4,1,,,,,8,24
"De 25 a 29 años (144)",55,46,7,12,14,3,10,,,,9,91
"De 30 a 34 años (145)",50,49,5,12,12,13,6,1,,,1,109
"De 35 a 39 años (146)",39,37,4,3,7,9,9,4,1,,2,113
"De 40 a 44 años (147)",28,28,,3,4,6,10,5,,,,103
"De 45 a 49 años (148)",34,34,3,1,3,5,10,7,4,1,,152
"De 50 y más años (149)",41,40,1,4,3,5,5,11,7,4,1,222
"Desocupada (150)",48,47,23,9,6,,6,2,,1,1,71
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",15,15,14,1,,,,,,,,1
"De 20 a 24 años (153)",15,14,6,5,3,,,,,,1,11
"De 25 a 29 años (154)",6,6,2,2,2,,,,,,,6
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",1,1,,1,,,,,,,,1
"De 40 a 44 años (157)",1,1,,,,,1,,,,,5
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",7,7,,,1,,4,1,,1,,37
"No PEA (160)",2067,2014,543,292,251,235,287,219,106,81,53,5999
"De 12 a 14 años (161)",204,204,202,2,,,,,,,,2
"De 15 a 19 años (162)",256,250,201,45,3,1,,,,,6,54
"De 20 a 24 años (163)",239,226,71,99,44,11,1,,,,13,225
"De 25 a 29 años (164)",216,203,18,70,65,37,12,1,,,13,367
"De 30 a 34 años (165)",180,174,15,33,58,32,30,4,2,,6,411
"De 35 a 39 años (166)",161,153,8,11,27,44,40,18,5,,8,525
"De 40 a 44 años (167)",143,142,5,8,16,30,52,26,5,,1,562
"De 45 a 49 años (168)",121,121,5,7,16,25,33,27,6,2,,512
"De 50 y más años (169)",547,541,18,17,22,55,119,143,88,79,6,3341
