"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (179)",2,,1,,,,,,,1,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",78,,,,,,,,,,,78,
"Desocupado (183)",6,,,,,,,,,,,,6
"Mujeres (184)",90,2,20,,,,12,1,1,30,,24,
"Agric., ganadería, caza y silvicultura (185)",41,,,,,,12,,,29,,,
"Industrias manufactureras (188)",1,,,,,,,1,,,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,1,,,,,,,,1,,,
"Enseñanza (200)",20,1,19,,,,,,,,,,
"Actividad economica no especificada (205)",24,,,,,,,,,,,24,
