"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",21,94,84,1,89.4,1.1,
"De 45 a 49 años (038)",11,51,51,,100,,
"De 50 y más años (039)",13,59,56,,94.9,,
"No PEA (040)",15773,50884,42264,985,83.1,1.9,
"De 12 a 14 años (041)",2210,17,17,1,100,5.9,
"De 15 a 19 años (042)",2420,347,344,107,99.1,30.8,
"De 20 a 24 años (043)",1755,1942,1864,256,96,13.2,
"De 25 a 29 años (044)",1459,3473,3303,229,95.1,6.6,
"De 30 a 34 años (045)",1250,4734,4339,153,91.7,3.2,
"De 35 a 39 años (046)",1072,5162,4658,110,90.2,2.1,
"De 40 a 44 años (047)",1091,6494,5675,97,87.4,1.5,
"De 45 a 49 años (048)",935,6158,5131,31,83.3,0.5,
"De 50 y más años (049)",3581,22557,16933,1,75.1,,
,,,,,,,
"URBANA (060)",5944,16530,14451,253,87.4,1.5,
"De 12 a 14 años (061)",646,7,7,,100,,
"De 15 a 19 años (062)",844,100,99,23,99,23,
"De 20 a 24 años (063)",624,545,535,63,98.2,11.6,
"De 25 a 29 años (064)",627,1038,1005,68,96.8,6.6,
"De 30 a 34 años (065)",565,1497,1427,35,95.3,2.3,
"De 35 a 39 años (066)",500,1769,1656,39,93.6,2.2,
"De 40 a 44 años (067)",439,2056,1908,19,92.8,0.9,
"De 45 a 49 años (068)",362,1910,1692,6,88.6,0.3,
"De 50 y más años (069)",1337,7608,6122,,80.5,,
"PEA (070)",1839,5429,4815,72,88.7,1.3,
"De 12 a 14 años (071)",48,,,,,,
"De 15 a 19 años (072)",135,35,34,10,97.1,28.6,
"De 20 a 24 años (073)",169,137,137,11,100,8,
"De 25 a 29 años (074)",242,299,288,12,96.3,4,
"De 30 a 34 años (075)",271,571,558,14,97.7,2.5,
"De 35 a 39 años (076)",236,705,666,20,94.5,2.8,
"De 40 a 44 años (077)",172,670,633,4,94.5,0.6,
"De 45 a 49 años (078)",148,778,685,1,88,0.1,
"De 50 y más años (079)",418,2234,1814,,81.2,,
"Ocupada (080)",1715,5183,4579,70,88.3,1.4,
"De 12 a 14 años (081)",44,,,,,,
"De 15 a 19 años (082)",123,34,33,10,97.1,29.4,
"De 20 a 24 años (083)",145,121,121,10,100,8.3,
"De 25 a 29 años (084)",224,283,272,12,96.1,4.2,
"De 30 a 34 años (085)",249,520,507,13,97.5,2.5,
"De 35 a 39 años (086)",226,683,645,20,94.4,2.9,
"De 40 a 44 años (087)",158,620,589,4,95,0.6,
"De 45 a 49 años (088)",140,746,653,1,87.5,0.1,
"De 50 y más años (089)",406,2176,1759,,80.8,,
"Desocupada (090)",124,246,236,2,95.9,0.8,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",12,1,1,,100,,
"De 20 a 24 años (093)",24,16,16,1,100,6.3,
"De 25 a 29 años (094)",18,16,16,,100,,
"De 30 a 34 años (095)",22,51,51,1,100,2,
"De 35 a 39 años (096)",10,22,21,,95.5,,
"De 40 a 44 años (097)",14,50,44,,88,,
"De 45 a 49 años (098)",8,32,32,,100,,
"De 50 y más años (099)",12,58,55,,94.8,,
"No PEA (100)",4105,11101,9636,181,86.8,1.6,
"De 12 a 14 años (101)",598,7,7,,100,,
"De 15 a 19 años (102)",709,65,65,13,100,20,
"De 20 a 24 años (103)",455,408,398,52,97.5,12.7,
"De 25 a 29 años (104)",385,739,717,56,97,7.6,
"De 30 a 34 años (105)",294,926,869,21,93.8,2.3,
"De 35 a 39 años (106)",264,1064,990,19,93,1.8,
"De 40 a 44 años (107)",267,1386,1275,15,92,1.1,
"De 45 a 49 años (108)",214,1132,1007,5,89,0.4,
"De 50 y más años (109)",919,5374,4308,,80.2,,
,,,,,,,
"RURAL (120)",13059,44449,36552,884,82.2,2,
"De 12 a 14 años (121)",1634,12,12,1,100,8.3,
"De 15 a 19 años (122)",1846,308,305,99,99,32.1,
"De 20 a 24 años (123)",1499,1702,1628,227,95.7,13.3,
"De 25 a 29 años (124)",1230,3017,2857,185,94.7,6.1,
"De 30 a 34 años (125)",1111,4222,3852,149,91.2,3.5,
"De 35 a 39 años (126)",922,4548,4080,101,89.7,2.2,
"De 40 a 44 años (127)",966,5859,5051,93,86.2,1.6,
"De 45 a 49 años (128)",834,5662,4658,28,82.3,0.5,
"De 50 y más años (129)",3017,19119,14109,1,73.8,,
"PEA (130)",1391,4666,3924,80,84.1,1.7,
"De 12 a 14 años (131)",22,2,2,,100,,
"De 15 a 19 años (132)",135,26,26,5,100,19.2,
"De 20 a 24 años (133)",199,168,162,24,96.4,14.3,
"De 25 a 29 años (134)",156,283,271,12,95.8,4.2,
"De 30 a 34 años (135)",155,414,382,17,92.3,4.1,
"De 35 a 39 años (136)",114,450,412,9,91.6,2,
"De 40 a 44 años (137)",142,751,651,11,86.7,1.5,
"De 45 a 49 años (138)",113,636,534,2,84,0.3,
"De 50 y más años (139)",355,1936,1484,,76.7,,
"Ocupada (140)",1301,4550,3820,76,84,1.7,
"De 12 a 14 años (141)",21,2,2,,100,,
"De 15 a 19 años (142)",104,24,24,4,100,16.7,
"De 20 a 24 años (143)",173,159,154,24,96.9,15.1,
"De 25 a 29 años (144)",144,271,259,11,95.6,4.1,
"De 30 a 34 años (145)",147,388,363,16,93.6,4.1,
"De 35 a 39 años (146)",113,447,409,9,91.5,2,
"De 40 a 44 años (147)",135,707,611,10,86.4,1.4,
"De 45 a 49 años (148)",110,617,515,2,83.5,0.3,
"De 50 y más años (149)",354,1935,1483,,76.6,,
"Desocupada (150)",90,116,104,4,89.7,3.4,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",31,2,2,1,100,50,
"De 20 a 24 años (153)",26,9,8,,88.9,,
"De 25 a 29 años (154)",12,12,12,1,100,8.3,
"De 30 a 34 años (155)",8,26,19,1,73.1,3.8,
"De 35 a 39 años (156)",1,3,3,,100,,
"De 40 a 44 años (157)",7,44,40,1,90.9,2.3,
"De 45 a 49 años (158)",3,19,19,,100,,
"De 50 y más años (159)",1,1,1,,100,,
"No PEA (160)",11668,39783,32628,804,82,2,
"De 12 a 14 años (161)",1612,10,10,1,100,10,
"De 15 a 19 años (162)",1711,282,279,94,98.9,33.3,
"De 20 a 24 años (163)",1300,1534,1466,203,95.6,13.2,
"De 25 a 29 años (164)",1074,2734,2586,173,94.6,6.3,
"De 30 a 34 años (165)",956,3808,3470,132,91.1,3.5,
"De 35 a 39 años (166)",808,4098,3668,92,89.5,2.2,
"De 40 a 44 años (167)",824,5108,4400,82,86.1,1.6,
"De 45 a 49 años (168)",721,5026,4124,26,82.1,0.5,
"De 50 y más años (169)",2662,17183,12625,1,73.5,,
