"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",711,686,592,73,20,1,,,,,25,116
"De 20 a 24 años (023)",873,755,338,249,126,33,9,,,,118,639
"De 25 a 29 años (024)",980,847,177,315,204,90,52,8,1,,133,1273
"De 30 a 34 años (025)",927,875,93,228,233,158,124,32,5,2,52,1965
"De 35 a 39 años (026)",968,922,58,157,221,188,209,65,17,7,46,2730
"De 40 a 44 años (027)",787,757,39,73,160,159,175,82,52,17,30,2783
"De 45 a 49 años (028)",648,634,36,54,93,98,148,104,65,36,14,2807
"De 50 y más años (029)",1353,1321,84,97,93,113,219,227,225,263,32,7976
"Desocupada (030)",418,349,211,65,29,18,8,12,5,1,69,345
"De 12 a 14 años (031)",30,30,29,1,,,,,,,,1
"De 15 a 19 años (032)",113,110,101,9,,,,,,,3,9
"De 20 a 24 años (033)",95,65,43,18,3,1,,,,,30,27
"De 25 a 29 años (034)",74,57,22,20,8,5,2,,,,17,60
"De 30 a 34 años (035)",40,34,5,8,14,3,3,1,,,6,66
"De 35 a 39 años (036)",29,20,6,3,2,4,2,3,,,9,48
"De 40 a 44 años (037)",23,19,4,4,2,3,,2,4,,4,64
"De 45 a 49 años (038)",3,3,,1,,,,2,,,,14
"De 50 y más años (039)",11,11,1,1,,2,1,4,1,1,,56
"No PEA (040)",40932,39648,12881,4806,4374,3354,4892,3665,2712,2964,1284,125710
"De 12 a 14 años (041)",5519,5485,5461,22,2,,,,,,34,26
"De 15 a 19 años (042)",5970,5836,4958,734,131,11,2,,,,134,1037
"De 20 a 24 años (043)",4373,4009,1213,1604,871,260,58,3,,,364,4384
"De 25 a 29 años (044)",3970,3730,359,1023,1156,684,460,44,4,,240,7655
"De 30 a 34 años (045)",3503,3388,166,469,812,770,866,247,47,11,115,10293
"De 35 a 39 años (046)",3342,3253,140,301,521,598,941,517,192,43,89,12694
"De 40 a 44 años (047)",2798,2713,96,161,278,355,760,617,309,137,85,13207
"De 45 a 49 años (048)",2450,2399,80,107,175,232,541,553,406,305,51,13972
"De 50 y más años (049)",9007,8835,408,385,428,444,1264,1684,1754,2468,172,62442
,,,,,,,,,,,,
"URBANA (060)",10558,10009,3219,1716,1480,1022,1153,628,403,388,549,24624
"De 12 a 14 años (061)",1044,1039,1036,3,,,,,,,5,3
"De 15 a 19 años (062)",1434,1409,1254,132,20,2,1,,,,25,182
"De 20 a 24 años (063)",1201,1026,456,418,129,17,6,,,,175,754
"De 25 a 29 años (064)",1141,989,185,432,254,78,35,3,2,,152,1357
"De 30 a 34 años (065)",1044,991,76,261,339,188,111,10,5,1,53,2100
"De 35 a 39 años (066)",1060,1018,45,181,300,231,200,45,14,2,42,2770
"De 40 a 44 años (067)",852,821,31,87,176,207,208,78,24,10,31,2768
"De 45 a 49 años (068)",702,691,25,62,113,120,197,111,45,18,11,2787
"De 50 y más años (069)",2080,2025,111,140,149,179,395,381,313,357,55,11903
"PEA (070)",3311,3030,682,684,593,426,366,143,79,57,281,6974
"De 12 a 14 años (071)",44,43,43,,,,,,,,1,
"De 15 a 19 años (072)",242,233,214,18,1,,,,,,9,20
"De 20 a 24 años (073)",372,297,171,93,28,2,3,,,,75,169
"De 25 a 29 años (074)",482,393,110,188,70,16,8,1,,,89,416
"De 30 a 34 años (075)",472,435,49,151,131,70,30,3,1,,37,776
"De 35 a 39 años (076)",489,458,33,101,145,93,71,11,4,,31,1085
"De 40 a 44 años (077)",420,403,17,54,109,115,74,17,12,5,17,1198
"De 45 a 49 años (078)",319,313,16,32,63,63,85,37,11,6,6,1111
"De 50 y más años (079)",471,455,29,47,46,67,95,74,51,46,16,2199
"Ocupada (080)",3108,2873,605,647,573,416,362,136,77,57,235,6785
"De 12 a 14 años (081)",36,35,35,,,,,,,,1,
"De 15 a 19 años (082)",214,207,193,13,1,,,,,,7,15
"De 20 a 24 años (083)",324,265,150,84,26,2,3,,,,59,156
"De 25 a 29 años (084)",434,358,94,176,65,14,8,1,,,76,388
"De 30 a 34 años (085)",446,413,47,144,121,68,29,3,1,,33,738
"De 35 a 39 años (086)",465,443,27,99,143,91,69,10,4,,22,1057
"De 40 a 44 años (087)",406,391,14,52,108,112,74,15,11,5,15,1163
"De 45 a 49 años (088)",318,312,16,32,63,63,85,36,11,6,6,1104
"De 50 y más años (089)",465,449,29,47,46,66,94,71,50,46,16,2164
"Desocupada (090)",203,157,77,37,20,10,4,7,2,,46,189
"De 12 a 14 años (091)",8,8,8,,,,,,,,,
"De 15 a 19 años (092)",28,26,21,5,,,,,,,2,5
"De 20 a 24 años (093)",48,32,21,9,2,,,,,,16,13
"De 25 a 29 años (094)",48,35,16,12,5,2,,,,,13,28
"De 30 a 34 años (095)",26,22,2,7,10,2,1,,,,4,38
"De 35 a 39 años (096)",24,15,6,2,2,2,2,1,,,9,28
"De 40 a 44 años (097)",14,12,3,2,1,3,,2,1,,2,35
"De 45 a 49 años (098)",1,1,,,,,,1,,,,7
"De 50 y más años (099)",6,6,,,,1,1,3,1,,,35
"No PEA (100)",7247,6979,2537,1032,887,596,787,485,324,331,268,17650
"De 12 a 14 años (101)",1000,996,993,3,,,,,,,4,3
"De 15 a 19 años (102)",1192,1176,1040,114,19,2,1,,,,16,162
"De 20 a 24 años (103)",829,729,285,325,101,15,3,,,,100,585
"De 25 a 29 años (104)",659,596,75,244,184,62,27,2,2,,63,941
"De 30 a 34 años (105)",572,556,27,110,208,118,81,7,4,1,16,1324
"De 35 a 39 años (106)",571,560,12,80,155,138,129,34,10,2,11,1685
"De 40 a 44 años (107)",432,418,14,33,67,92,134,61,12,5,14,1570
"De 45 a 49 años (108)",383,378,9,30,50,57,112,74,34,12,5,1676
"De 50 y más años (109)",1609,1570,82,93,103,112,300,307,262,311,39,9704
,,,,,,,,,,,,
"RURAL (120)",38192,36933,11437,4402,4073,3190,4683,3567,2679,2902,1259,121721
"De 12 a 14 años (121)",4658,4624,4601,21,2,,,,,,34,25
"De 15 a 19 años (122)",5360,5223,4397,684,131,10,1,,,,137,980
"De 20 a 24 años (123)",4140,3803,1138,1453,871,277,61,3,,,337,4296
"De 25 a 29 años (124)",3883,3645,373,926,1114,701,479,49,3,,238,7631
"De 30 a 34 años (125)",3426,3306,188,444,720,743,882,270,47,12,120,10224
"De 35 a 39 años (126)",3279,3177,159,280,444,559,952,540,195,48,102,12702
"De 40 a 44 años (127)",2756,2668,108,151,264,310,727,623,341,144,88,13286
"De 45 a 49 años (128)",2399,2345,91,100,155,210,492,548,426,323,54,14006
"De 50 y más años (129)",8291,8142,382,343,372,380,1089,1534,1667,2375,149,58571
"PEA (130)",4507,4264,1093,628,586,432,578,387,291,269,243,13661
"De 12 a 14 años (131)",139,135,133,2,,,,,,,4,2
"De 15 a 19 años (132)",582,563,479,64,19,1,,,,,19,105
"De 20 a 24 años (133)",596,523,210,174,101,32,6,,,,73,497
"De 25 a 29 años (134)",572,511,89,147,142,79,46,7,1,,61,917
"De 30 a 34 años (135)",495,474,49,85,116,91,97,30,4,2,21,1255
"De 35 a 39 años (136)",508,484,31,59,78,99,140,57,13,7,24,1693
"De 40 a 44 años (137)",390,373,26,23,53,47,101,67,44,12,17,1649
"De 45 a 49 años (138)",332,324,20,23,30,35,63,69,54,30,8,1710
"De 50 y más años (139)",893,877,56,51,47,48,125,157,175,218,16,5833
"Ocupada (140)",4292,4072,959,600,577,424,574,382,288,268,220,13505
"De 12 a 14 años (141)",117,113,112,1,,,,,,,4,1
"De 15 a 19 años (142)",497,479,399,60,19,1,,,,,18,101
"De 20 a 24 años (143)",549,490,188,165,100,31,6,,,,59,483
"De 25 a 29 años (144)",546,489,83,139,139,76,44,7,1,,57,885
"De 30 a 34 años (145)",481,462,46,84,112,90,95,29,4,2,19,1227
"De 35 a 39 años (146)",503,479,31,58,78,97,140,55,13,7,24,1673
"De 40 a 44 años (147)",381,366,25,21,52,47,101,67,41,12,15,1620
"De 45 a 49 años (148)",330,322,20,22,30,35,63,68,54,30,8,1703
"De 50 y más años (149)",888,872,55,50,47,47,125,156,175,217,16,5812
"Desocupada (150)",215,192,134,28,9,8,4,5,3,1,23,156
"De 12 a 14 años (151)",22,22,21,1,,,,,,,,1
"De 15 a 19 años (152)",85,84,80,4,,,,,,,1,4
"De 20 a 24 años (153)",47,33,22,9,1,1,,,,,14,14
"De 25 a 29 años (154)",26,22,6,8,3,3,2,,,,4,32
"De 30 a 34 años (155)",14,12,3,1,4,1,2,1,,,2,28
"De 35 a 39 años (156)",5,5,,1,,2,,2,,,,20
"De 40 a 44 años (157)",9,7,1,2,1,,,,3,,2,29
"De 45 a 49 años (158)",2,2,,1,,,,1,,,,7
"De 50 y más años (159)",5,5,1,1,,1,,1,,1,,21
"No PEA (160)",33685,32669,10344,3774,3487,2758,4105,3180,2388,2633,1016,108060
"De 12 a 14 años (161)",4519,4489,4468,19,2,,,,,,30,23
"De 15 a 19 años (162)",4778,4660,3918,620,112,9,1,,,,118,875
"De 20 a 24 años (163)",3544,3280,928,1279,770,245,55,3,,,264,3799
"De 25 a 29 años (164)",3311,3134,284,779,972,622,433,42,2,,177,6714
"De 30 a 34 años (165)",2931,2832,139,359,604,652,785,240,43,10,99,8969
"De 35 a 39 años (166)",2771,2693,128,221,366,460,812,483,182,41,78,11009
"De 40 a 44 años (167)",2366,2295,82,128,211,263,626,556,297,132,71,11637
"De 45 a 49 años (168)",2067,2021,71,77,125,175,429,479,372,293,46,12296
"De 50 y más años (169)",7398,7265,326,292,325,332,964,1377,1492,2157,133,52738
