"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",206,189,24,79,58,23,5,,,,17,287
"De 30 a 34 años (025)",242,232,25,49,80,49,24,4,1,,10,490
"De 35 a 39 años (026)",229,220,11,23,54,51,62,17,2,,9,675
"De 40 a 44 años (027)",182,176,3,13,34,36,55,28,3,4,6,685
"De 45 a 49 años (028)",173,167,7,16,28,34,49,20,7,6,6,642
"De 50 y más años (029)",542,533,30,39,50,58,133,112,69,42,9,2681
"Desocupada (030)",31,27,11,5,3,4,,1,3,,4,55
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",7,6,5,1,,,,,,,1,1
"De 20 a 24 años (033)",7,6,5,1,,,,,,,1,1
"De 25 a 29 años (034)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (035)",2,2,,,,2,,,,,,6
"De 35 a 39 años (036)",2,1,,,,1,,,,,1,3
"De 45 a 49 años (038)",5,5,,,2,1,,1,1,,,22
"De 50 y más años (039)",3,3,,,1,,,,2,,,19
"No PEA (040)",2992,2906,899,383,369,326,423,245,141,120,86,8096
"De 12 a 14 años (041)",405,402,402,,,,,,,,3,
"De 15 a 19 años (042)",420,413,345,60,7,,1,,,,7,78
"De 20 a 24 años (043)",299,277,65,149,51,11,1,,,,22,288
"De 25 a 29 años (044)",249,237,11,70,97,47,12,,,,12,456
"De 30 a 34 años (045)",194,188,5,26,62,50,40,5,,,6,507
"De 35 a 39 años (046)",182,178,4,14,39,49,58,10,3,1,4,587
"De 40 a 44 años (047)",174,167,13,7,23,38,51,28,5,2,7,637
"De 45 a 49 años (048)",140,139,6,9,11,26,41,26,18,2,1,630
"De 50 y más años (049)",929,905,48,48,79,105,219,176,115,115,24,4913
,,,,,,,,,,,,
"URBANA (060)",2479,2377,563,326,324,286,405,250,132,91,102,7382
"De 12 a 14 años (061)",200,198,198,,,,,,,,2,
"De 15 a 19 años (062)",243,237,204,31,1,,1,,,,6,37
"De 20 a 24 años (063)",202,176,56,90,22,6,2,,,,26,161
"De 25 a 29 años (064)",183,166,9,61,65,26,5,,,,17,290
"De 30 a 34 años (065)",201,190,14,43,58,38,31,5,1,,11,449
"De 35 a 39 años (066)",201,191,5,24,46,51,52,12,1,,10,578
"De 40 a 44 años (067)",175,167,10,12,30,38,48,20,3,6,8,624
"De 45 a 49 años (068)",175,171,7,9,23,31,51,28,16,6,4,749
"De 50 y más años (069)",899,881,60,56,79,96,215,185,111,79,18,4494
"PEA (070)",1051,998,144,172,175,136,190,106,46,29,53,3165
"De 12 a 14 años (071)",13,13,13,,,,,,,,,
"De 15 a 19 años (072)",55,53,45,7,1,,,,,,2,9
"De 20 a 24 años (073)",96,84,31,43,7,2,1,,,,12,68
"De 25 a 29 años (074)",99,89,8,37,31,11,2,,,,10,140
"De 30 a 34 años (075)",128,122,13,32,39,23,13,1,1,,6,248
"De 35 a 39 años (076)",126,118,5,17,30,27,32,7,,,8,342
"De 40 a 44 años (077)",96,92,1,7,19,21,26,12,2,4,4,365
"De 45 a 49 años (078)",101,97,4,6,16,19,30,13,4,5,4,396
"De 50 y más años (079)",337,330,24,23,32,33,86,73,39,20,7,1597
"Ocupada (080)",1034,984,140,168,174,133,190,105,45,29,50,3136
"De 12 a 14 años (081)",12,12,12,,,,,,,,,
"De 15 a 19 años (082)",52,50,43,6,1,,,,,,2,8
"De 20 a 24 años (083)",93,82,30,42,7,2,1,,,,11,67
"De 25 a 29 años (084)",96,87,8,35,31,11,2,,,,9,138
"De 30 a 34 años (085)",126,120,13,32,39,21,13,1,1,,6,242
"De 35 a 39 años (086)",124,117,5,17,30,26,32,7,,,7,339
"De 40 a 44 años (087)",96,92,1,7,19,21,26,12,2,4,4,365
"De 45 a 49 años (088)",99,95,4,6,15,19,30,12,4,5,4,388
"De 50 y más años (089)",336,329,24,23,32,33,86,73,38,20,7,1589
"Desocupada (090)",17,14,4,4,1,3,,1,1,,3,29
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (093)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (094)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (095)",2,2,,,,2,,,,,,6
"De 35 a 39 años (096)",2,1,,,,1,,,,,1,3
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,8
"De 50 y más años (099)",1,1,,,,,,,1,,,8
"No PEA (100)",1428,1379,419,154,149,150,215,144,86,62,49,4217
"De 12 a 14 años (101)",187,185,185,,,,,,,,2,
"De 15 a 19 años (102)",188,184,159,24,,,1,,,,4,28
"De 20 a 24 años (103)",106,92,25,47,15,4,1,,,,14,93
"De 25 a 29 años (104)",84,77,1,24,34,15,3,,,,7,150
"De 30 a 34 años (105)",73,68,1,11,19,15,18,4,,,5,201
"De 35 a 39 años (106)",75,73,,7,16,24,20,5,1,,2,236
"De 40 a 44 años (107)",79,75,9,5,11,17,22,8,1,2,4,259
"De 45 a 49 años (108)",74,74,3,3,7,12,21,15,12,1,,353
"De 50 y más años (109)",562,551,36,33,47,63,129,112,72,59,11,2897
,,,,,,,,,,,,
"RURAL (120)",2470,2396,640,380,374,302,347,178,94,81,74,6404
"De 12 a 14 años (121)",230,229,229,,,,,,,,1,
"De 15 a 19 años (122)",297,292,238,44,10,,,,,,5,64
"De 20 a 24 años (123)",319,296,91,145,47,12,,1,,,23,281
"De 25 a 29 años (124)",276,263,26,91,90,44,12,,,,13,456
"De 30 a 34 años (125)",237,232,16,32,84,63,33,4,,,5,554
"De 35 a 39 años (126)",212,208,10,13,47,50,68,15,4,1,4,687
"De 40 a 44 años (127)",181,176,6,8,27,36,58,36,5,,5,698
"De 45 a 49 años (128)",143,140,6,16,18,30,39,19,10,2,3,545
"De 50 y más años (129)",575,560,18,31,51,67,137,103,75,78,15,3119
"PEA (130)",906,869,160,151,154,126,139,77,39,23,37,2525
"De 12 a 14 años (131)",12,12,12,,,,,,,,,
"De 15 a 19 años (132)",65,63,52,8,3,,,,,,2,14
"De 20 a 24 años (133)",126,111,51,43,11,5,,1,,,15,86
"De 25 a 29 años (134)",111,103,16,45,27,12,3,,,,8,150
"De 30 a 34 años (135)",116,112,12,17,41,28,11,3,,,4,248
"De 35 a 39 años (136)",105,103,6,6,24,25,30,10,2,,2,336
"De 40 a 44 años (137)",86,84,2,6,15,15,29,16,1,,2,320
"De 45 a 49 años (138)",77,75,3,10,14,16,19,8,4,1,2,268
"De 50 y más años (139)",208,206,6,16,19,25,47,39,32,22,2,1103
"Ocupada (140)",892,856,153,150,152,125,139,77,37,23,36,2499
"De 12 a 14 años (141)",12,12,12,,,,,,,,,
"De 15 a 19 años (142)",61,60,49,8,3,,,,,,1,14
"De 20 a 24 años (143)",122,107,47,43,11,5,,1,,,15,86
"De 25 a 29 años (144)",110,102,16,44,27,12,3,,,,8,149
"De 30 a 34 años (145)",116,112,12,17,41,28,11,3,,,4,248
"De 35 a 39 años (146)",105,103,6,6,24,25,30,10,2,,2,336
"De 40 a 44 años (147)",86,84,2,6,15,15,29,16,1,,2,320
"De 45 a 49 años (148)",74,72,3,10,13,15,19,8,3,1,2,254
"De 50 y más años (149)",206,204,6,16,18,25,47,39,31,22,2,1092
"Desocupada (150)",14,13,7,1,2,1,,,2,,1,26
"De 15 a 19 años (152)",4,3,3,,,,,,,,1,
"De 20 a 24 años (153)",4,4,4,,,,,,,,,
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 45 a 49 años (158)",3,3,,,1,1,,,1,,,14
"De 50 y más años (159)",2,2,,,1,,,,1,,,11
"No PEA (160)",1564,1527,480,229,220,176,208,101,55,58,37,3879
"De 12 a 14 años (161)",218,217,217,,,,,,,,1,
"De 15 a 19 años (162)",232,229,186,36,7,,,,,,3,50
"De 20 a 24 años (163)",193,185,40,102,36,7,,,,,8,195
"De 25 a 29 años (164)",165,160,10,46,63,32,9,,,,5,306
"De 30 a 34 años (165)",121,120,4,15,43,35,22,1,,,1,306
"De 35 a 39 años (166)",107,105,4,7,23,25,38,5,2,1,2,351
"De 40 a 44 años (167)",95,92,4,2,12,21,29,20,4,,3,378
"De 45 a 49 años (168)",66,65,3,6,4,14,20,11,6,1,1,277
"De 50 y más años (169)",367,354,12,15,32,42,90,64,43,56,13,2016
