"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Educación inicial (032)",1,,1,,,
"Primaria (033)",523,44,231,132,101,15
"Secundaria (034)",528,4,369,118,34,3
"Superior no univ. incompleta (035)",24,,19,4,1,
"Superior no univ. completa (036)",35,,18,13,4,
"Superior univ. incompleta (037)",18,,9,7,2,
"Superior univ. completa (038)",14,,3,8,3,
"No PEA (040)",31421,14411,9693,3861,2369,1087
"Sin nivel (041)",3202,935,719,530,559,459
"Educación inicial (042)",936,917,15,4,,
"Primaria (043)",18467,11002,3311,2136,1452,566
"Secundaria (044)",7976,1557,5110,982,282,45
"Superior no univ. incompleta (045)",389,,304,65,16,4
"Superior no univ. completa (046)",180,,94,61,22,3
"Superior univ. incompleta (047)",158,,107,36,11,4
"Superior univ. completa (048)",113,,33,47,27,6
,,,,,,
"URBANA (060)",22068,5722,7335,4908,3137,966
"Sin nivel (061)",687,93,80,81,181,252
"Educación inicial (062)",314,310,1,3,,
"Primaria (063)",9702,4298,1472,1658,1668,606
"Secundaria (064)",8479,1021,4632,1947,802,77
"Superior no univ. incompleta (065)",827,,475,256,86,10
"Superior no univ. completa (066)",870,,338,385,143,4
"Superior univ. incompleta (067)",423,,184,158,75,6
"Superior univ. completa (068)",766,,153,420,182,11
"PEA (070)",9138,183,3030,3345,2145,435
"Sin nivel (071)",201,1,18,29,75,78
"Educación inicial (072)",6,2,1,3,,
"Primaria (073)",2908,136,545,891,1033,303
"Secundaria (074)",3830,44,1770,1362,618,36
"Superior no univ. incompleta (075)",520,,227,213,72,8
"Superior no univ. completa (076)",722,,258,337,125,2
"Superior univ. incompleta (077)",286,,86,132,65,3
"Superior univ. completa (078)",665,,125,378,157,5
"Ocupada (080)",8619,179,2739,3203,2076,422
"Sin nivel (081)",191,1,17,24,74,75
"Educación inicial (082)",6,2,1,3,,
"Primaria (083)",2773,133,496,849,999,296
"Secundaria (084)",3534,43,1569,1295,594,33
"Superior no univ. incompleta (085)",500,,211,210,71,8
"Superior no univ. completa (086)",690,,242,325,121,2
"Superior univ. incompleta (087)",273,,81,126,63,3
"Superior univ. completa (088)",652,,122,371,154,5
"Desocupada (090)",519,4,291,142,69,13
"Sin nivel (091)",10,,1,5,1,3
"Primaria (093)",135,3,49,42,34,7
"Secundaria (094)",296,1,201,67,24,3
"Superior no univ. incompleta (095)",20,,16,3,1,
"Superior no univ. completa (096)",32,,16,12,4,
"Superior univ. incompleta (097)",13,,5,6,2,
"Superior univ. completa (098)",13,,3,7,3,
"No PEA (100)",12930,5539,4305,1563,992,531
"Sin nivel (101)",486,92,62,52,106,174
"Educación inicial (102)",308,308,,,,
"Primaria (103)",6794,4162,927,767,635,303
"Secundaria (104)",4649,977,2862,585,184,41
"Superior no univ. incompleta (105)",307,,248,43,14,2
"Superior no univ. completa (106)",148,,80,48,18,2
"Superior univ. incompleta (107)",137,,98,26,10,3
"Superior univ. completa (108)",101,,28,42,25,6
,,,,,,
"RURAL (120)",28307,9189,8935,5515,3586,1082
"Sin nivel (121)",3803,899,1007,789,698,410
"Educación inicial (122)",640,611,23,6,,
"Primaria (123)",16872,7068,3865,2972,2329,638
"Secundaria (124)",6081,611,3728,1287,427,28
"Superior no univ. incompleta (125)",261,,133,102,24,2
"Superior no univ. completa (126)",215,,76,106,32,1
"Superior univ. incompleta (127)",160,,44,82,32,2
"Superior univ. completa (128)",275,,59,171,44,1
"PEA (130)",9816,317,3547,3217,2209,526
"Sin nivel (131)",1087,56,350,311,245,125
"Educación inicial (132)",12,2,8,2,,
"Primaria (133)",5199,228,1481,1603,1512,375
"Secundaria (134)",2754,31,1480,890,329,24
"Superior no univ. incompleta (135)",179,,77,80,22,
"Superior no univ. completa (136)",183,,62,93,28,
"Superior univ. incompleta (137)",139,,35,72,31,1
"Superior univ. completa (138)",263,,54,166,42,1
"Ocupada (140)",9004,244,3119,3013,2113,515
"Sin nivel (141)",909,27,282,252,226,122
"Educación inicial (142)",11,2,7,2,,
"Primaria (143)",4811,187,1299,1513,1445,367
"Secundaria (144)",2522,28,1312,839,319,24
"Superior no univ. incompleta (145)",175,,74,79,22,
"Superior no univ. completa (146)",180,,60,92,28,
"Superior univ. incompleta (147)",134,,31,71,31,1
"Superior univ. completa (148)",262,,54,165,42,1
"Desocupada (150)",812,73,428,204,96,11
"Sin nivel (151)",178,29,68,59,19,3
"Educación inicial (152)",1,,1,,,
"Primaria (153)",388,41,182,90,67,8
"Secundaria (154)",232,3,168,51,10,
"Superior no univ. incompleta (155)",4,,3,1,,
"Superior no univ. completa (156)",3,,2,1,,
"Superior univ. incompleta (157)",5,,4,1,,
"Superior univ. completa (158)",1,,,1,,
"No PEA (160)",18491,8872,5388,2298,1377,556
"Sin nivel (161)",2716,843,657,478,453,285
"Educación inicial (162)",628,609,15,4,,
"Primaria (163)",11673,6840,2384,1369,817,263
"Secundaria (164)",3327,580,2248,397,98,4
"Superior no univ. incompleta (165)",82,,56,22,2,2
"Superior no univ. completa (166)",32,,14,13,4,1
"Superior univ. incompleta (167)",21,,9,10,1,1
"Superior univ. completa (168)",12,,5,5,2,
