"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",81,70,,27,21,13,9,,,,11,145
"De 30 a 34 años (025)",112,106,1,28,22,28,20,5,2,,6,290
"De 35 a 39 años (026)",112,110,,12,21,23,42,12,,,2,379
"De 40 a 44 años (027)",89,87,,9,12,19,22,20,5,,2,358
"De 45 a 49 años (028)",41,40,,6,3,5,12,10,2,2,1,188
"De 50 y más años (029)",139,137,1,7,9,17,43,28,26,6,2,733
"Desocupada (030)",30,24,,7,3,5,6,3,,,6,73
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",2,,,,,,,,,,2,
"De 20 a 24 años (033)",6,4,,4,,,,,,,2,4
"De 25 a 29 años (034)",4,2,,1,,,1,,,,2,5
"De 30 a 34 años (035)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (036)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (037)",1,1,,,,,,1,,,,7
"De 45 a 49 años (038)",4,4,,,1,2,1,,,,,13
"De 50 y más años (039)",7,7,,,1,2,3,1,,,,26
"No PEA (040)",4118,3972,21,508,577,575,1076,760,359,96,146,17106
"De 12 a 14 años (041)",13,4,,4,,,,,,,9,4
"De 15 a 19 años (042)",145,113,4,89,16,4,,,,,32,133
"De 20 a 24 años (043)",438,409,1,190,146,55,16,1,,,29,719
"De 25 a 29 años (044)",456,436,2,78,136,127,82,9,2,,20,1150
"De 30 a 34 años (045)",531,518,2,38,86,121,204,57,8,2,13,1926
"De 35 a 39 años (046)",491,482,,19,40,63,197,123,35,5,9,2289
"De 40 a 44 años (047)",393,388,2,8,21,31,134,121,57,14,5,2144
"De 45 a 49 años (048)",312,310,,10,15,15,80,102,64,24,2,1914
"De 50 y más años (049)",1339,1312,10,72,117,159,363,347,193,51,27,6827
,,,,,,,,,,,,
"URBANA (060)",897,865,1,129,139,146,229,141,64,16,32,3461
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",24,19,,16,3,,,,,,5,22
"De 20 a 24 años (063)",86,77,,44,23,8,1,1,,,9,124
"De 25 a 29 años (064)",104,97,,24,31,29,12,1,,,7,230
"De 30 a 34 años (065)",128,125,,17,30,38,31,7,2,,3,387
"De 35 a 39 años (066)",123,122,,8,14,27,51,20,1,1,1,486
"De 40 a 44 años (067)",110,109,1,4,12,15,41,30,5,1,1,499
"De 45 a 49 años (068)",65,64,,3,4,5,20,20,11,1,1,349
"De 50 y más años (069)",256,251,,12,22,24,73,62,45,13,5,1363
"PEA (070)",262,253,,48,43,50,70,28,11,3,9,895
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",15,14,,10,2,2,,,,,1,20
"De 25 a 29 años (074)",35,31,,12,11,6,2,,,,4,60
"De 30 a 34 años (075)",46,45,,13,9,15,7,1,,,1,110
"De 35 a 39 años (076)",52,52,,5,9,14,22,2,,,,171
"De 40 a 44 años (077)",47,46,,3,7,10,13,11,2,,1,192
"De 45 a 49 años (078)",20,19,,3,2,1,7,5,1,,1,85
"De 50 y más años (079)",46,45,,1,3,2,19,9,8,3,1,256
"Ocupada (080)",259,250,,47,42,50,69,28,11,3,9,888
"De 15 a 19 años (082)",1,1,,1,,,,,,,,1
"De 20 a 24 años (083)",15,14,,10,2,2,,,,,1,20
"De 25 a 29 años (084)",34,30,,11,11,6,2,,,,4,59
"De 30 a 34 años (085)",46,45,,13,9,15,7,1,,,1,110
"De 35 a 39 años (086)",52,52,,5,9,14,22,2,,,,171
"De 40 a 44 años (087)",47,46,,3,7,10,13,11,2,,1,192
"De 45 a 49 años (088)",19,18,,3,1,1,7,5,1,,1,83
"De 50 y más años (089)",45,44,,1,3,2,18,9,8,3,1,252
"Desocupada (090)",3,3,,1,1,,1,,,,,7
"De 25 a 29 años (094)",1,1,,1,,,,,,,,1
"De 45 a 49 años (098)",1,1,,,1,,,,,,,2
"De 50 y más años (099)",1,1,,,,,1,,,,,4
"No PEA (100)",635,612,1,81,96,96,159,113,53,13,23,2566
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",23,18,,15,3,,,,,,5,21
"De 20 a 24 años (103)",71,63,,34,21,6,1,1,,,8,104
"De 25 a 29 años (104)",69,66,,12,20,23,10,1,,,3,170
"De 30 a 34 años (105)",82,80,,4,21,23,24,6,2,,2,277
"De 35 a 39 años (106)",71,70,,3,5,13,29,18,1,1,1,315
"De 40 a 44 años (107)",63,63,1,1,5,5,28,19,3,1,,307
"De 45 a 49 años (108)",45,45,,,2,4,13,15,10,1,,264
"De 50 y más años (109)",210,206,,11,19,22,54,53,37,10,4,1107
,,,,,,,,,,,,
"RURAL (120)",3883,3734,23,511,540,543,1002,697,330,88,149,15885
"De 12 a 14 años (121)",13,4,,3,1,,,,,,9,5
"De 15 a 19 años (122)",137,105,4,81,14,5,1,,,,32,128
"De 20 a 24 años (123)",402,378,2,178,133,50,15,,,,24,656
"De 25 a 29 años (124)",437,411,2,82,126,111,80,8,2,,26,1070
"De 30 a 34 años (125)",518,502,3,50,78,112,194,55,8,2,16,1838
"De 35 a 39 años (126)",482,472,,24,47,59,188,116,34,4,10,2189
"De 40 a 44 años (127)",373,367,1,13,21,35,115,112,57,13,6,2010
"De 45 a 49 años (128)",292,290,,13,15,17,73,92,55,25,2,1766
"De 50 y más años (129)",1229,1205,11,67,105,154,336,314,174,44,24,6223
"PEA (130)",400,374,3,84,59,64,85,50,24,5,26,1345
"De 12 a 14 años (131)",1,1,,,1,,,,,,,2
"De 15 a 19 años (132)",15,10,,7,1,1,1,,,,5,16
"De 20 a 24 años (133)",35,32,1,22,8,1,,,,,3,41
"De 25 a 29 años (134)",50,41,,16,10,7,8,,,,9,90
"De 30 a 34 años (135)",69,64,1,16,13,14,14,4,2,,5,189
"De 35 a 39 años (136)",62,60,,8,12,9,20,11,,,2,215
"De 40 a 44 años (137)",43,42,,6,5,9,9,10,3,,1,173
"De 45 a 49 años (138)",25,25,,3,2,6,6,5,1,2,,116
"De 50 y más años (139)",100,99,1,6,7,17,27,20,18,3,1,503
"Ocupada (140)",373,353,3,78,57,59,80,47,24,5,20,1279
"De 15 a 19 años (142)",13,10,,7,1,1,1,,,,3,16
"De 20 a 24 años (143)",29,28,1,18,8,1,,,,,1,37
"De 25 a 29 años (144)",47,40,,16,10,7,7,,,,7,86
"De 30 a 34 años (145)",66,61,1,15,13,13,13,4,2,,5,180
"De 35 a 39 años (146)",60,58,,7,12,9,20,10,,,2,208
"De 40 a 44 años (147)",42,41,,6,5,9,9,9,3,,1,166
"De 45 a 49 años (148)",22,22,,3,2,4,5,5,1,2,,105
"De 50 y más años (149)",94,93,1,6,6,15,25,19,18,3,1,481
"Desocupada (150)",27,21,,6,2,5,5,3,,,6,66
"De 12 a 14 años (151)",1,1,,,1,,,,,,,2
"De 15 a 19 años (152)",2,,,,,,,,,,2,
"De 20 a 24 años (153)",6,4,,4,,,,,,,2,4
"De 25 a 29 años (154)",3,1,,,,,1,,,,2,4
"De 30 a 34 años (155)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (156)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 45 a 49 años (158)",3,3,,,,2,1,,,,,11
"De 50 y más años (159)",6,6,,,1,2,2,1,,,,22
"No PEA (160)",3483,3360,20,427,481,479,917,647,306,83,123,14540
"De 12 a 14 años (161)",12,3,,3,,,,,,,9,3
"De 15 a 19 años (162)",122,95,4,74,13,4,,,,,27,112
"De 20 a 24 años (163)",367,346,1,156,125,49,15,,,,21,615
"De 25 a 29 años (164)",387,370,2,66,116,104,72,8,2,,17,980
"De 30 a 34 años (165)",449,438,2,34,65,98,180,51,6,2,11,1649
"De 35 a 39 años (166)",420,412,,16,35,50,168,105,34,4,8,1974
"De 40 a 44 años (167)",330,325,1,7,16,26,106,102,54,13,5,1837
"De 45 a 49 años (168)",267,265,,10,13,11,67,87,54,23,2,1650
"De 50 y más años (169)",1129,1106,10,61,98,137,309,294,156,41,23,5720
