"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"De 06 a 14 años (056)",236,206,24,6,
"Empleado (057)",19,15,2,2,
"Obrero (058)",38,28,7,3,
"Trabajador independiente (059)",39,37,2,,
"Trabajador familiar no remunerado (061)",132,118,13,1,
"Trabajador del hogar (062)",8,8,,,
"De 15 a 29 años (064)",5505,4012,615,359,519
"Empleado (065)",1431,582,215,214,420
"Obrero (066)",1287,840,215,137,95
"Trabajador independiente (067)",2012,1873,139,,
"Empleador o patrono (068)",48,31,10,5,2
"Trabajador familiar no remunerado (069)",592,551,36,3,2
"Trabajador del hogar (070)",135,135,,,
"De 30 a 44 años (072)",7248,4978,723,614,933
"Empleado (073)",1944,477,269,397,801
"Obrero (074)",1592,1013,254,197,128
"Trabajador independiente (075)",2976,2818,158,,
"Empleador o patrono (076)",135,106,18,10,1
"Trabajador familiar no remunerado (077)",498,461,24,10,3
"Trabajador del hogar (078)",103,103,,,
"De 45 a 64 años (080)",5952,4450,445,392,665
"Empleado (081)",1319,271,173,276,599
"Obrero (082)",1123,823,132,105,63
"Trabajador independiente (083)",2863,2761,102,,
"Empleador o patrono (084)",122,92,19,8,3
"Trabajador familiar no remunerado (085)",458,436,19,3,
"Trabajador del hogar (086)",67,67,,,
"De 65 y más años (088)",1690,1550,72,29,39
"Empleado (089)",106,38,17,20,31
"Obrero (090)",285,240,30,8,7
"Trabajador independiente (091)",997,982,15,,
"Empleador o patrono (092)",53,49,4,,
"Trabajador familiar no remunerado (093)",234,226,6,1,1
"Trabajador del hogar (094)",15,15,,,
,,,,,
"RURAL (096)",8305,7212,641,275,177
"Empleado (097)",485,183,90,87,125
"Obrero (098)",2377,1844,322,162,49
"Trabajador independiente (099)",3358,3241,117,,
"Empleador o patrono (100)",125,94,27,3,1
"Trabajador familiar no remunerado (101)",1885,1775,85,23,2
"Trabajador del hogar (102)",75,75,,,
"De 06 a 14 años (104)",141,125,12,4,
"Empleado (105)",5,4,1,,
"Obrero (106)",18,13,3,2,
"Trabajador independiente (107)",22,22,,,
"Trabajador familiar no remunerado (109)",92,82,8,2,
"Trabajador del hogar (110)",4,4,,,
"De 15 a 29 años (112)",2459,2071,225,106,57
"Empleado (113)",179,78,36,28,37
"Obrero (114)",814,615,117,64,18
"Trabajador independiente (115)",712,677,35,,
"Empleador o patrono (116)",15,10,4,,1
"Trabajador familiar no remunerado (117)",703,655,33,14,1
"Trabajador del hogar (118)",36,36,,,
"De 30 a 44 años (120)",2599,2227,213,83,76
"Empleado (121)",172,55,33,28,56
"Obrero (122)",767,592,105,50,20
"Trabajador independiente (123)",1068,1029,39,,
"Empleador o patrono (124)",53,39,14,,
"Trabajador familiar no remunerado (125)",521,494,22,5,
"Trabajador del hogar (126)",18,18,,,
"De 45 a 64 años (128)",2337,2064,156,75,42
"Empleado (129)",119,43,19,27,30
"Obrero (130)",640,502,84,43,11
"Trabajador independiente (131)",1104,1074,30,,
"Empleador o patrono (132)",45,35,7,3,
"Trabajador familiar no remunerado (133)",416,397,16,2,1
"Trabajador del hogar (134)",13,13,,,
"De 65 y más años (136)",769,725,35,7,2
"Empleado (137)",10,3,1,4,2
"Obrero (138)",138,122,13,3,
"Trabajador independiente (139)",452,439,13,,
"Empleador o patrono (140)",12,10,2,,
"Trabajador familiar no remunerado (141)",153,147,6,,
"Trabajador del hogar (142)",4,4,,,
