"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",851,10,304,327,172,38
"Mujeres (046)",2135,74,691,819,423,128
"Agric., ganadería, caza y silvicultura (047)",697,34,191,214,188,70
"Explotación de minas y canteras (049)",40,,18,16,5,1
"Industrias manufactureras (050)",66,1,21,21,16,7
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",19,,12,3,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",243,7,68,110,43,15
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,,2,
"Comercio al por mayor (055)",6,,,4,2,
"Comercio al por menor (056)",234,7,67,106,39,15
"Hoteles y restaurantes (057)",136,5,45,47,33,6
"Trans., almac. y comunicaciones (058)",7,,2,4,,1
"Intermediación financiera (059)",1,,,,1,
"Activid.inmobil., empres. y alquileres (060)",21,,9,10,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",44,,18,20,6,
"Enseñanza (062)",320,,87,188,45,
"Servicios sociales y de salud (063)",90,,46,39,5,
"Otras activ. serv.comun.soc y personales (064)",20,1,13,2,3,1
"Hogares privados con servicio doméstico (065)",136,14,60,34,20,8
"Actividad economica no especificada (067)",146,1,42,60,28,15
"Desocupado (068)",147,11,58,50,25,3
,,,,,,
"URBANA (069)",3673,62,1050,1576,808,177
"Agric., ganadería, caza y silvicultura (070)",794,11,170,251,267,95
"Explotación de minas y canteras (072)",292,,107,166,19,
"Industrias manufactureras (073)",107,6,40,31,27,3
"Suministro de electricidad, gas y agua (074)",7,,2,4,1,
"Construcción (075)",257,,80,113,53,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",362,19,89,154,76,24
"Venta, mant.y rep. veh.autom.y motoc. (077)",21,,10,7,4,
"Comercio al por mayor (078)",10,,1,5,3,1
"Comercio al por menor (079)",331,19,78,142,69,23
"Hoteles y restaurantes (080)",147,4,44,55,37,7
"Trans., almac. y comunicaciones (081)",85,2,30,38,13,2
"Intermediación financiera (082)",3,,,,3,
"Activid.inmobil., empres. y alquileres (083)",90,,37,39,14,
"Admin.pub. y defensa; p. segur.soc afil (084)",208,,41,110,54,3
"Enseñanza (085)",625,,133,356,132,4
"Servicios sociales y de salud (086)",115,,51,56,8,
"Otras activ. serv.comun.soc y personales (087)",65,1,34,19,9,2
"Hogares privados con servicio doméstico (088)",71,14,42,10,5,
"Actividad economica no especificada (090)",228,2,64,95,49,18
"Desocupado (091)",217,3,86,79,41,8
"Hombres (092)",2508,30,679,1073,600,126
"Agric., ganadería, caza y silvicultura (093)",651,8,136,206,222,79
"Explotación de minas y canteras (095)",272,,98,155,19,
"Industrias manufactureras (096)",85,5,31,25,22,2
"Suministro de electricidad, gas y agua (097)",6,,1,4,1,
"Construcción (098)",254,,78,112,53,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",140,12,30,52,36,10
"Venta, mant.y rep. veh.autom.y motoc. (100)",18,,9,7,2,
"Comercio al por mayor (101)",4,,1,1,1,1
"Comercio al por menor (102)",118,12,20,44,33,9
"Hoteles y restaurantes (103)",38,,12,15,10,1
"Trans., almac. y comunicaciones (104)",81,2,29,35,13,2
"Intermediación financiera (105)",2,,,,2,
"Activid.inmobil., empres. y alquileres (106)",69,,28,29,12,
"Admin.pub. y defensa; p. segur.soc afil (107)",169,,26,92,48,3
"Enseñanza (108)",352,,64,193,91,4
"Servicios sociales y de salud (109)",44,,17,22,5,
"Otras activ. serv.comun.soc y personales (110)",46,,22,17,6,1
"Hogares privados con servicio doméstico (111)",13,1,6,4,2,
"Actividad economica no especificada (113)",126,1,36,56,27,6
"Desocupado (114)",160,1,65,56,31,7
"Mujeres (115)",1165,32,371,503,208,51
"Agric., ganadería, caza y silvicultura (116)",143,3,34,45,45,16
"Explotación de minas y canteras (118)",20,,9,11,,
"Industrias manufactureras (119)",22,1,9,6,5,1
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",222,7,59,102,40,14
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,1,,2,
"Comercio al por mayor (124)",6,,,4,2,
"Comercio al por menor (125)",213,7,58,98,36,14
"Hoteles y restaurantes (126)",109,4,32,40,27,6
"Trans., almac. y comunicaciones (127)",4,,1,3,,
"Intermediación financiera (128)",1,,,,1,
"Activid.inmobil., empres. y alquileres (129)",21,,9,10,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",39,,15,18,6,
"Enseñanza (131)",273,,69,163,41,
"Servicios sociales y de salud (132)",71,,34,34,3,
"Otras activ. serv.comun.soc y personales (133)",19,1,12,2,3,1
"Hogares privados con servicio doméstico (134)",58,13,36,6,3,
"Actividad economica no especificada (136)",102,1,28,39,22,12
"Desocupado (137)",57,2,21,23,10,1
,,,,,,
"RURAL (138)",4847,103,1401,1661,1238,444
"Agric., ganadería, caza y silvicultura (139)",2938,78,716,950,837,357
"Explotación de minas y canteras (141)",114,,55,36,19,4
"Industrias manufactureras (142)",102,1,32,39,22,8
"Suministro de electricidad, gas y agua (143)",9,,3,4,2,
"Construcción (144)",335,3,110,113,91,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",45,,14,16,12,3
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,1,
"Comercio al por menor (148)",44,,14,16,11,3
"Hoteles y restaurantes (149)",41,1,22,9,9,
"Trans., almac. y comunicaciones (150)",21,1,7,7,3,3
"Activid.inmobil., empres. y alquileres (152)",9,,6,2,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",48,,16,22,9,1
"Enseñanza (154)",158,,56,72,30,
"Servicios sociales y de salud (155)",26,,17,5,4,
"Otras activ. serv.comun.soc y personales (156)",11,,4,6,1,
"Hogares privados con servicio doméstico (157)",84,1,25,29,18,11
"Actividad economica no especificada (159)",125,,42,53,24,6
"Desocupado (160)",781,18,276,298,156,33
"Hombres (161)",3877,61,1081,1345,1023,367
"Agric., ganadería, caza y silvicultura (162)",2384,47,559,781,694,303
"Explotación de minas y canteras (164)",94,,46,31,14,3
"Industrias manufactureras (165)",58,1,20,24,11,2
"Suministro de electricidad, gas y agua (166)",8,,3,3,2,
"Construcción (167)",319,3,100,111,88,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",24,,5,8,9,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,1,
"Comercio al por menor (171)",23,,5,8,8,2
"Hoteles y restaurantes (172)",14,,9,2,3,
"Trans., almac. y comunicaciones (173)",18,1,6,6,3,2
"Activid.inmobil., empres. y alquileres (175)",9,,6,2,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",43,,13,20,9,1
"Enseñanza (177)",111,,38,47,26,
"Servicios sociales y de salud (178)",7,,5,,2,
"Otras activ. serv.comun.soc y personales (179)",10,,3,6,1,
"Hogares privados con servicio doméstico (180)",6,,1,1,1,3
"Actividad economica no especificada (182)",81,,28,32,18,3
"Desocupado (183)",691,9,239,271,141,31
"Mujeres (184)",970,42,320,316,215,77
"Agric., ganadería, caza y silvicultura (185)",554,31,157,169,143,54
"Explotación de minas y canteras (187)",20,,9,5,5,1
"Industrias manufactureras (188)",44,,12,15,11,6
"Suministro de electricidad, gas y agua (189)",1,,,1,,
"Construcción (190)",16,,10,2,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",21,,9,8,3,1
"Comercio al por menor (194)",21,,9,8,3,1
"Hoteles y restaurantes (195)",27,1,13,7,6,
"Trans., almac. y comunicaciones (196)",3,,1,1,,1
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,3,2,,
"Enseñanza (200)",47,,18,25,4,
"Servicios sociales y de salud (201)",19,,12,5,2,
"Otras activ. serv.comun.soc y personales (202)",1,,1,,,
"Hogares privados con servicio doméstico (203)",78,1,24,28,17,8
"Actividad economica no especificada (205)",44,,14,21,6,3
"Desocupado (206)",90,9,37,27,15,2
