"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",114,2,55,41,16,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3518,233,1264,1089,734,198
"Otra (036)",8,,4,3,1,
"Ocupación no especificada (037)",446,2,148,140,103,53
"Desocupado (038)",204,5,132,43,18,6
,,,,,,
"URBANA (039)",11389,352,3619,4073,2635,710
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",46,,3,18,24,1
"Profes., científicos e intelectuales (041)",720,,163,364,182,11
"Técnicos de nivel medio y trab.asimilados (042)",354,1,129,146,66,12
"Jefes y empleados de oficina (043)",297,,132,91,72,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1691,33,517,614,421,106
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1751,26,358,557,540,270
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1320,31,480,478,278,53
"Obreros construc., conf., papel, fab., instr. (047)",1697,6,537,759,362,33
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2544,246,921,713,505,159
"Otra (049)",143,,25,90,28,
"Ocupación no especificada (050)",441,2,162,131,103,43
"Desocupado (051)",385,7,192,112,54,20
"Hombres (052)",7314,226,2284,2649,1714,441
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,,,15,19,1
"Profes., científicos e intelectuales (054)",398,,79,191,120,8
"Técnicos de nivel medio y trab.asimilados (055)",243,1,73,111,52,6
"Jefes y empleados de oficina (056)",167,,46,61,58,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",526,17,163,185,129,32
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1388,21,281,440,426,220
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",821,23,311,284,171,32
"Obreros construc., conf., papel, fab., instr. (060)",1629,5,507,730,354,33
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1448,152,580,384,259,73
"Otra (062)",139,,22,89,28,
"Ocupación no especificada (063)",246,1,99,77,51,18
"Desocupado (064)",274,6,123,82,47,16
"Mujeres (065)",4075,126,1335,1424,921,269
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,3,3,5,
"Profes., científicos e intelectuales (067)",322,,84,173,62,3
"Técnicos de nivel medio y trab.asimilados (068)",111,,56,35,14,6
"Jefes y empleados de oficina (069)",130,,86,30,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1165,16,354,429,292,74
"Agricult.trabaj. calif. agrop. y pesqueros (071)",363,5,77,117,114,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",499,8,169,194,107,21
"Obreros construc., conf., papel, fab., instr. (073)",68,1,30,29,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1096,94,341,329,246,86
"Otra (075)",4,,3,1,,
"Ocupación no especificada (076)",195,1,63,54,52,25
"Desocupado (077)",111,1,69,30,7,4
,,,,,,
"RURAL (078)",15878,428,5367,5214,3680,1189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,2,3,6,
"Profes., científicos e intelectuales (080)",160,,63,72,24,1
"Técnicos de nivel medio y trab.asimilados (081)",68,,35,21,10,2
"Jefes y empleados de oficina (082)",79,,41,22,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",453,9,173,159,94,18
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7633,44,1839,2707,2176,867
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",599,21,271,167,124,16
"Obreros construc., conf., papel, fab., instr. (086)",772,1,322,307,130,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5072,333,2170,1445,911,213
"Otra (088)",67,,6,45,16,
"Ocupación no especificada (089)",467,4,180,149,88,46
"Desocupado (090)",497,16,265,117,86,13
"Hombres (091)",11182,254,3657,3787,2646,838
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,1,2,5,
"Profes., científicos e intelectuales (093)",104,,37,47,19,1
"Técnicos de nivel medio y trab.asimilados (094)",48,,19,19,10,
"Jefes y empleados de oficina (095)",56,,25,16,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",188,2,73,66,37,10
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6315,25,1474,2329,1807,680
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",404,18,182,118,82,4
"Obreros construc., conf., papel, fab., instr. (099)",726,,297,295,122,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2650,194,1247,685,423,101
"Otra (101)",63,,5,43,15,
"Ocupación no especificada (102)",216,3,95,63,37,18
"Desocupado (103)",404,12,202,104,75,11
"Mujeres (104)",4696,174,1710,1427,1034,351
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",56,,26,25,5,
"Técnicos de nivel medio y trab.asimilados (107)",20,,16,2,,2
"Jefes y empleados de oficina (108)",23,,16,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",265,7,100,93,57,8
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1318,19,365,378,369,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",195,3,89,49,42,12
"Obreros construc., conf., papel, fab., instr. (112)",46,1,25,12,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2422,139,923,760,488,112
"Otra (114)",4,,1,2,1,
"Ocupación no especificada (115)",251,1,85,86,51,28
"Desocupado (116)",93,4,63,13,11,2
