"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador del hogar (054)",433,433,,,
"De 06 a 14 años (056)",146,131,8,4,3
"Empleado (057)",19,18,,,1
"Obrero (058)",28,19,4,4,1
"Trabajador independiente (059)",25,24,1,,
"Empleador o patrono (060)",1,1,,,
"Trabajador familiar no remunerado (061)",54,50,3,,1
"Trabajador del hogar (062)",19,19,,,
"De 15 a 29 años (064)",5101,3439,770,541,351
"Empleado (065)",1446,794,221,186,245
"Obrero (066)",1721,844,429,344,104
"Trabajador independiente (067)",1355,1266,89,,
"Empleador o patrono (068)",78,67,7,3,1
"Trabajador familiar no remunerado (069)",264,231,24,8,1
"Trabajador del hogar (070)",237,237,,,
"De 30 a 44 años (072)",6841,4366,1028,811,636
"Empleado (073)",1809,627,251,411,520
"Obrero (074)",2197,1116,586,380,115
"Trabajador independiente (075)",2363,2213,150,,
"Empleador o patrono (076)",164,132,17,14,1
"Trabajador familiar no remunerado (077)",205,175,24,6,
"Trabajador del hogar (078)",103,103,,,
"De 45 a 64 años (080)",4912,3486,535,442,449
"Empleado (081)",966,293,92,206,375
"Obrero (082)",1382,788,316,208,70
"Trabajador independiente (083)",2097,2007,90,,
"Empleador o patrono (084)",220,170,21,26,3
"Trabajador familiar no remunerado (085)",177,158,16,2,1
"Trabajador del hogar (086)",70,70,,,
"De 65 y más años (088)",888,761,77,28,22
"Empleado (089)",57,29,7,8,13
"Obrero (090)",176,125,29,14,8
"Trabajador independiente (091)",521,495,26,,
"Empleador o patrono (092)",92,73,14,5,
"Trabajador familiar no remunerado (093)",38,35,1,1,1
"Trabajador del hogar (094)",4,4,,,
,,,,,
"RURAL (096)",4294,3487,605,146,56
"Empleado (097)",262,155,43,27,37
"Obrero (098)",1152,836,184,114,18
"Trabajador independiente (099)",2394,2035,359,,
"Empleador o patrono (100)",388,364,18,5,1
"Trabajador familiar no remunerado (101)",73,72,1,,
"Trabajador del hogar (102)",25,25,,,
"De 06 a 14 años (104)",25,24,1,,
"Empleado (105)",4,3,1,,
"Obrero (106)",7,7,,,
"Trabajador independiente (107)",4,4,,,
"Empleador o patrono (108)",1,1,,,
"Trabajador familiar no remunerado (109)",9,9,,,
"De 15 a 29 años (112)",1856,1509,283,45,19
"Empleado (113)",123,80,23,8,12
"Obrero (114)",405,291,70,37,7
"Trabajador independiente (115)",1124,940,184,,
"Empleador o patrono (116)",176,170,6,,
"Trabajador familiar no remunerado (117)",14,14,,,
"Trabajador del hogar (118)",14,14,,,
"De 30 a 44 años (120)",1421,1116,214,65,26
"Empleado (121)",95,47,15,16,17
"Obrero (122)",423,299,68,48,8
"Trabajador independiente (123)",754,627,127,,
"Empleador o patrono (124)",118,113,3,1,1
"Trabajador familiar no remunerado (125)",24,23,1,,
"Trabajador del hogar (126)",7,7,,,
"De 45 a 64 años (128)",786,652,92,33,9
"Empleado (129)",32,19,4,3,6
"Obrero (130)",257,188,39,27,3
"Trabajador independiente (131)",418,373,45,,
"Empleador o patrono (132)",60,53,4,3,
"Trabajador familiar no remunerado (133)",16,16,,,
"Trabajador del hogar (134)",3,3,,,
"De 65 y más años (136)",206,186,15,3,2
"Empleado (137)",8,6,,,2
"Obrero (138)",60,51,7,2,
"Trabajador independiente (139)",94,91,3,,
"Empleador o patrono (140)",33,27,5,1,
"Trabajador familiar no remunerado (141)",10,10,,,
"Trabajador del hogar (142)",1,1,,,
