"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",261,,86,103,69,3
"Otras activ. serv.comun.soc y personales (041)",267,13,97,78,65,14
"Hogares privados con servicio doméstico (042)",76,10,47,11,5,3
"Actividad economica no especificada (044)",346,4,173,90,67,12
"Desocupado (045)",1265,46,767,288,140,24
"Mujeres (046)",16917,659,7209,5788,2942,319
"Agric., ganadería, caza y silvicultura (047)",6795,430,2883,2055,1293,134
"Pesca (048)",3,1,2,,,
"Explotación de minas y canteras (049)",1,,,,1,
"Industrias manufactureras (050)",375,14,145,139,68,9
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",53,,21,26,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2916,58,933,1167,682,76
"Venta, mant.y rep. veh.autom.y motoc. (054)",93,2,46,30,14,1
"Comercio al por mayor (055)",123,,48,51,23,1
"Comercio al por menor (056)",2700,56,839,1086,645,74
"Hoteles y restaurantes (057)",1505,54,655,484,279,33
"Trans., almac. y comunicaciones (058)",131,2,87,28,14,
"Intermediación financiera (059)",23,,17,4,2,
"Activid.inmobil., empres. y alquileres (060)",263,1,137,92,31,2
"Admin.pub. y defensa; p. segur.soc afil (061)",323,,192,96,35,
"Enseñanza (062)",1225,,364,709,148,4
"Servicios sociales y de salud (063)",315,,138,143,31,3
"Otras activ. serv.comun.soc y personales (064)",373,8,147,153,59,6
"Hogares privados con servicio doméstico (065)",982,53,598,213,100,18
"Actividad economica no especificada (067)",1029,10,448,378,163,30
"Desocupado (068)",603,28,441,100,31,3
,,,,,,
"URBANA (069)",21979,433,8228,8003,4672,643
"Agric., ganadería, caza y silvicultura (070)",5731,149,1947,1897,1444,294
"Pesca (071)",5,,3,1,1,
"Explotación de minas y canteras (072)",49,,12,22,15,
"Industrias manufactureras (073)",1133,22,506,356,218,31
"Suministro de electricidad, gas y agua (074)",30,,8,16,6,
"Construcción (075)",934,6,331,335,235,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4344,109,1370,1662,1062,141
"Venta, mant.y rep. veh.autom.y motoc. (077)",535,11,217,183,114,10
"Comercio al por mayor (078)",209,1,78,86,39,5
"Comercio al por menor (079)",3600,97,1075,1393,909,126
"Hoteles y restaurantes (080)",1552,59,612,510,324,47
"Trans., almac. y comunicaciones (081)",1800,13,841,655,281,10
"Intermediación financiera (082)",43,,24,11,8,
"Activid.inmobil., empres. y alquileres (083)",867,5,376,335,134,17
"Admin.pub. y defensa; p. segur.soc afil (084)",928,,391,342,190,5
"Enseñanza (085)",1599,,332,957,302,8
"Servicios sociales y de salud (086)",442,,167,191,79,5
"Otras activ. serv.comun.soc y personales (087)",521,18,190,189,109,15
"Hogares privados con servicio doméstico (088)",597,29,357,132,67,12
"Actividad economica no especificada (090)",625,3,273,210,121,18
"Desocupado (091)",779,20,488,182,76,13
"Hombres (092)",14431,273,5337,5121,3211,489
"Agric., ganadería, caza y silvicultura (093)",4884,110,1694,1613,1201,266
"Pesca (094)",4,,2,1,1,
"Explotación de minas y canteras (095)",48,,12,22,14,
"Industrias manufactureras (096)",951,16,436,282,190,27
"Suministro de electricidad, gas y agua (097)",29,,8,15,6,
"Construcción (098)",889,6,312,314,231,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2153,64,715,773,513,88
"Venta, mant.y rep. veh.autom.y motoc. (100)",462,10,181,160,102,9
"Comercio al por mayor (101)",119,1,41,51,22,4
"Comercio al por menor (102)",1572,53,493,562,389,75
"Hoteles y restaurantes (103)",482,30,191,139,104,18
"Trans., almac. y comunicaciones (104)",1688,11,769,629,269,10
"Intermediación financiera (105)",23,,9,8,6,
"Activid.inmobil., empres. y alquileres (106)",658,4,270,263,106,15
"Admin.pub. y defensa; p. segur.soc afil (107)",661,,234,263,159,5
"Enseñanza (108)",767,,125,453,185,4
"Servicios sociales y de salud (109)",199,,65,80,52,2
"Otras activ. serv.comun.soc y personales (110)",212,11,72,62,58,9
"Hogares privados con servicio doméstico (111)",38,6,22,7,2,1
"Actividad economica no especificada (113)",233,2,106,68,51,6
"Desocupado (114)",512,13,295,129,63,12
"Mujeres (115)",7548,160,2891,2882,1461,154
"Agric., ganadería, caza y silvicultura (116)",847,39,253,284,243,28
"Pesca (117)",1,,1,,,
"Explotación de minas y canteras (118)",1,,,,1,
"Industrias manufactureras (119)",182,6,70,74,28,4
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",45,,19,21,4,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2191,45,655,889,549,53
"Venta, mant.y rep. veh.autom.y motoc. (123)",73,1,36,23,12,1
"Comercio al por mayor (124)",90,,37,35,17,1
"Comercio al por menor (125)",2028,44,582,831,520,51
"Hoteles y restaurantes (126)",1070,29,421,371,220,29
"Trans., almac. y comunicaciones (127)",112,2,72,26,12,
"Intermediación financiera (128)",20,,15,3,2,
"Activid.inmobil., empres. y alquileres (129)",209,1,106,72,28,2
"Admin.pub. y defensa; p. segur.soc afil (130)",267,,157,79,31,
"Enseñanza (131)",832,,207,504,117,4
"Servicios sociales y de salud (132)",243,,102,111,27,3
"Otras activ. serv.comun.soc y personales (133)",309,7,118,127,51,6
"Hogares privados con servicio doméstico (134)",559,23,335,125,65,11
"Actividad economica no especificada (136)",392,1,167,142,70,12
"Desocupado (137)",267,7,193,53,13,1
,,,,,,
"RURAL (138)",50039,1624,22073,15840,8752,1750
"Agric., ganadería, caza y silvicultura (139)",42318,1440,18395,13217,7648,1618
"Pesca (140)",13,3,6,2,2,
"Explotación de minas y canteras (141)",26,,11,12,3,
"Industrias manufactureras (142)",894,18,388,314,158,16
"Suministro de electricidad, gas y agua (143)",25,2,11,8,4,
"Construcción (144)",283,1,81,127,67,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1288,22,511,470,248,37
"Venta, mant.y rep. veh.autom.y motoc. (146)",128,2,54,45,24,3
"Comercio al por mayor (147)",68,,22,37,9,
"Comercio al por menor (148)",1092,20,435,388,215,34
"Hoteles y restaurantes (149)",515,30,277,130,73,5
"Trans., almac. y comunicaciones (150)",935,5,481,340,102,7
"Intermediación financiera (151)",8,,6,1,1,
"Activid.inmobil., empres. y alquileres (152)",181,1,76,70,30,4
"Admin.pub. y defensa; p. segur.soc afil (153)",226,,115,87,22,2
"Enseñanza (154)",774,,248,409,116,1
"Servicios sociales y de salud (155)",134,,57,55,21,1
"Otras activ. serv.comun.soc y personales (156)",119,3,54,42,15,5
"Hogares privados con servicio doméstico (157)",461,34,288,92,38,9
"Actividad economica no especificada (159)",750,11,348,258,109,24
"Desocupado (160)",1089,54,720,206,95,14
"Hombres (161)",40670,1125,17755,12934,7271,1585
"Agric., ganadería, caza y silvicultura (162)",36370,1049,15765,11446,6598,1512
"Pesca (163)",11,2,5,2,2,
"Explotación de minas y canteras (164)",26,,11,12,3,
"Industrias manufactureras (165)",701,10,313,249,118,11
"Suministro de electricidad, gas y agua (166)",24,2,10,8,4,
"Construcción (167)",275,1,79,122,66,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",563,9,233,192,115,14
"Venta, mant.y rep. veh.autom.y motoc. (169)",108,1,44,38,22,3
"Comercio al por mayor (170)",35,,11,21,3,
"Comercio al por menor (171)",420,8,178,133,90,11
"Hoteles y restaurantes (172)",80,5,43,17,14,1
"Trans., almac. y comunicaciones (173)",916,5,466,338,100,7
"Intermediación financiera (174)",5,,4,,1,
"Activid.inmobil., empres. y alquileres (175)",127,1,45,50,27,4
"Admin.pub. y defensa; p. segur.soc afil (176)",170,,80,70,18,2
"Enseñanza (177)",381,,91,204,85,1
"Servicios sociales y de salud (178)",62,,21,23,17,1
"Otras activ. serv.comun.soc y personales (179)",55,2,25,16,7,5
"Hogares privados con servicio doméstico (180)",38,4,25,4,3,2
"Actividad economica no especificada (182)",113,2,67,22,16,6
"Desocupado (183)",753,33,472,159,77,12
"Mujeres (184)",9369,499,4318,2906,1481,165
"Agric., ganadería, caza y silvicultura (185)",5948,391,2630,1771,1050,106
"Pesca (186)",2,1,1,,,
"Industrias manufactureras (188)",193,8,75,65,40,5
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",8,,2,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",725,13,278,278,133,23
"Venta, mant.y rep. veh.autom.y motoc. (192)",20,1,10,7,2,
"Comercio al por mayor (193)",33,,11,16,6,
"Comercio al por menor (194)",672,12,257,255,125,23
"Hoteles y restaurantes (195)",435,25,234,113,59,4
"Trans., almac. y comunicaciones (196)",19,,15,2,2,
"Intermediación financiera (197)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (198)",54,,31,20,3,
"Admin.pub. y defensa; p. segur.soc afil (199)",56,,35,17,4,
"Enseñanza (200)",393,,157,205,31,
"Servicios sociales y de salud (201)",72,,36,32,4,
"Otras activ. serv.comun.soc y personales (202)",64,1,29,26,8,
"Hogares privados con servicio doméstico (203)",423,30,263,88,35,7
"Actividad economica no especificada (205)",637,9,281,236,93,18
"Desocupado (206)",336,21,248,47,18,2
