"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",2155,,455,916,743,41
"Enseñanza (038)",3293,1,555,1653,1033,51
"Servicios sociales y de salud (039)",867,,179,384,282,22
"Otras activ. serv.comun.soc y personales (040)",1965,32,838,697,327,71
"Hogares privados con servicio doméstico (041)",118,11,59,23,18,7
"Organiz. y organos extraterritoriales (042)",4,,2,1,1,
"Actividad economica no especificada (043)",2988,12,1055,1133,676,112
"Mujeres (045)",32073,549,12429,11713,6411,971
"Agric., ganadería, caza y silvicultura (046)",3898,239,1536,1051,796,276
"Pesca (047)",1,,,1,,
"Explotación de minas y canteras (048)",323,,167,139,17,
"Industrias manufactureras (049)",1357,18,506,478,303,52
"Suministro de electricidad, gas y agua (050)",27,,9,11,7,
"Construcción (051)",316,3,126,142,44,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",6911,76,2326,2512,1683,314
"Venta, mant.y rep. veh.autom.y motoc. (053)",148,3,83,43,16,3
"Comercio al por mayor (054)",295,1,136,100,50,8
"Comercio al por menor (055)",6468,72,2107,2369,1617,303
"Hoteles y restaurantes (056)",2451,49,1070,772,493,67
"Trans., almac. y comunicaciones (057)",602,1,390,164,46,1
"Intermediación financiera (058)",233,,141,85,7,
"Activid.inmobil., empres. y alquileres (059)",1343,3,645,539,152,4
"Admin.pub. y defensa; p. segur.soc.afil (060)",848,,312,338,196,2
"Enseñanza (061)",4468,,858,2498,1089,23
"Servicios sociales y de salud (062)",1408,,440,585,377,6
"Otras activ. serv.comun.soc y personales (063)",1417,16,480,576,304,41
"Hogares privados con servicio doméstico (064)",3638,133,2244,835,372,54
"Organiz. y organos extraterritoriales (065)",2,,1,1,,
"Actividad economica no especificada (066)",2830,11,1178,986,525,130
,,,,,,
"URBANA (067)",66155,759,23709,25305,14458,1924
"Agric., ganadería, caza y silvicultura (068)",3471,63,895,1021,1061,431
"Pesca (069)",8,1,2,4,1,
"Explotación de minas y canteras (070)",2032,,539,1159,328,6
"Industrias manufactureras (071)",4516,81,1717,1543,992,183
"Suministro de electricidad, gas y agua (072)",185,,57,73,53,2
"Construcción (073)",6376,54,2398,2424,1390,110
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",12696,231,4614,4418,2917,516
"Venta, mant.y rep. veh.autom.y motoc. (075)",2066,34,999,690,309,34
"Comercio al por mayor (076)",646,5,262,233,128,18
"Comercio al por menor (077)",9984,192,3353,3495,2480,464
"Hoteles y restaurantes (078)",3451,90,1630,1012,629,90
"Trans., almac. y comunicaciones (079)",6226,51,2842,2283,972,78
"Intermediación financiera (080)",456,,222,185,49,
"Activid.inmobil., empres. y alquileres (081)",4021,9,1543,1748,673,48
"Admin.pub. y defensa; p. segur.soc.afil (082)",2567,,626,1069,834,38
"Enseñanza (083)",7284,1,1253,3899,2057,74
"Servicios sociales y de salud (084)",2060,,553,872,607,28
"Otras activ. serv.comun.soc y personales (085)",2936,44,1147,1102,548,95
"Hogares privados con servicio doméstico (086)",2902,114,1764,654,314,56
"Organiz. y organos extraterritoriales (087)",6,,3,2,1,
"Actividad economica no especificada (088)",4962,20,1904,1837,1032,169
"Hombres (089)",41102,482,14364,15690,9251,1315
"Agric., ganadería, caza y silvicultura (090)",2925,45,748,842,903,387
"Pesca (091)",7,1,2,3,1,
"Explotación de minas y canteras (092)",1838,,449,1063,320,6
"Industrias manufactureras (093)",3540,70,1400,1180,744,146
"Suministro de electricidad, gas y agua (094)",164,,50,64,48,2
"Construcción (095)",6137,52,2302,2316,1358,109
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",6551,163,2518,2208,1407,255
"Venta, mant.y rep. veh.autom.y motoc. (097)",1928,31,923,650,293,31
"Comercio al por mayor (098)",371,4,137,139,81,10
"Comercio al por menor (099)",4252,128,1458,1419,1033,214
"Hoteles y restaurantes (100)",1300,45,719,329,176,31
"Trans., almac. y comunicaciones (101)",5656,50,2473,2125,930,78
"Intermediación financiera (102)",226,,83,101,42,
"Activid.inmobil., empres. y alquileres (103)",2742,6,936,1232,524,44
"Admin.pub. y defensa; p. segur.soc.afil (104)",1785,,355,748,646,36
"Enseñanza (105)",3038,1,473,1529,984,51
"Servicios sociales y de salud (106)",775,,162,336,255,22
"Otras activ. serv.comun.soc y personales (107)",1693,30,719,594,290,60
"Hogares privados con servicio doméstico (108)",97,9,47,19,15,7
"Organiz. y organos extraterritoriales (109)",4,,2,1,1,
"Actividad economica no especificada (110)",2624,10,926,1000,607,81
"Mujeres (112)",25053,277,9345,9615,5207,609
"Agric., ganadería, caza y silvicultura (113)",546,18,147,179,158,44
"Pesca (114)",1,,,1,,
"Explotación de minas y canteras (115)",194,,90,96,8,
"Industrias manufactureras (116)",976,11,317,363,248,37
"Suministro de electricidad, gas y agua (117)",21,,7,9,5,
"Construcción (118)",239,2,96,108,32,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",6145,68,2096,2210,1510,261
"Venta, mant.y rep. veh.autom.y motoc. (120)",138,3,76,40,16,3
"Comercio al por mayor (121)",275,1,125,94,47,8
"Comercio al por menor (122)",5732,64,1895,2076,1447,250
"Hoteles y restaurantes (123)",2151,45,911,683,453,59
"Trans., almac. y comunicaciones (124)",570,1,369,158,42,
"Intermediación financiera (125)",230,,139,84,7,
"Activid.inmobil., empres. y alquileres (126)",1279,3,607,516,149,4
"Admin.pub. y defensa; p. segur.soc.afil (127)",782,,271,321,188,2
"Enseñanza (128)",4246,,780,2370,1073,23
"Servicios sociales y de salud (129)",1285,,391,536,352,6
"Otras activ. serv.comun.soc y personales (130)",1243,14,428,508,258,35
"Hogares privados con servicio doméstico (131)",2805,105,1717,635,299,49
"Organiz. y organos extraterritoriales (132)",2,,1,1,,
"Actividad economica no especificada (133)",2338,10,978,837,425,88
,,,,,,
"RURAL (134)",40041,804,15291,12982,8304,2660
"Agric., ganadería, caza y silvicultura (135)",24195,659,8307,7052,5857,2320
"Pesca (136)",8,,5,2,1,
"Explotación de minas y canteras (137)",2205,2,840,1076,283,4
"Industrias manufactureras (138)",2448,36,1132,808,399,73
"Suministro de electricidad, gas y agua (139)",81,,33,29,18,1
"Construcción (140)",3781,28,1652,1420,622,59
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",1768,20,696,645,325,82
"Venta, mant.y rep. veh.autom.y motoc. (142)",314,2,187,103,22,
"Comercio al por mayor (143)",79,,45,27,6,1
"Comercio al por menor (144)",1375,18,464,515,297,81
"Hoteles y restaurantes (145)",489,7,263,149,61,9
"Trans., almac. y comunicaciones (146)",1445,15,799,482,141,8
"Intermediación financiera (147)",11,,3,7,1,
"Activid.inmobil., empres. y alquileres (148)",326,,155,121,46,4
"Admin.pub. y defensa; p. segur.soc.afil (149)",436,,141,185,105,5
"Enseñanza (150)",477,,160,252,65,
"Servicios sociales y de salud (151)",215,,66,97,52,
"Otras activ. serv.comun.soc y personales (152)",446,4,171,171,83,17
"Hogares privados con servicio doméstico (153)",854,30,539,204,76,5
"Actividad economica no especificada (155)",856,3,329,282,169,73
"Hombres (156)",33021,532,12207,10884,7100,2298
"Agric., ganadería, caza y silvicultura (157)",20843,438,6918,6180,5219,2088
"Pesca (158)",8,,5,2,1,
"Explotación de minas y canteras (159)",2076,2,763,1033,274,4
"Industrias manufactureras (160)",2067,29,943,693,344,58
"Suministro de electricidad, gas y agua (161)",75,,31,27,16,1
"Construcción (162)",3704,27,1622,1386,610,59
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",1002,12,466,343,152,29
"Venta, mant.y rep. veh.autom.y motoc. (164)",304,2,180,100,22,
"Comercio al por mayor (165)",59,,34,21,3,1
"Comercio al por menor (166)",639,10,252,222,127,28
"Hoteles y restaurantes (167)",189,3,104,60,21,1
"Trans., almac. y comunicaciones (168)",1413,15,778,476,137,7
"Intermediación financiera (169)",8,,1,6,1,
"Activid.inmobil., empres. y alquileres (170)",262,,117,98,43,4
"Admin.pub. y defensa; p. segur.soc.afil (171)",370,,100,168,97,5
"Enseñanza (172)",255,,82,124,49,
"Servicios sociales y de salud (173)",92,,17,48,27,
"Otras activ. serv.comun.soc y personales (174)",272,2,119,103,37,11
"Hogares privados con servicio doméstico (175)",21,2,12,4,3,
"Actividad economica no especificada (177)",364,2,129,133,69,31
"Mujeres (179)",7020,272,3084,2098,1204,362
"Agric., ganadería, caza y silvicultura (180)",3352,221,1389,872,638,232
"Explotación de minas y canteras (182)",129,,77,43,9,
"Industrias manufactureras (183)",381,7,189,115,55,15
"Suministro de electricidad, gas y agua (184)",6,,2,2,2,
"Construcción (185)",77,1,30,34,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",766,8,230,302,173,53
"Venta, mant.y rep. veh.autom.y motoc. (187)",10,,7,3,,
"Comercio al por mayor (188)",20,,11,6,3,
"Comercio al por menor (189)",736,8,212,293,170,53
"Hoteles y restaurantes (190)",300,4,159,89,40,8
"Trans., almac. y comunicaciones (191)",32,,21,6,4,1
"Intermediación financiera (192)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (193)",64,,38,23,3,
"Admin.pub. y defensa; p. segur.soc.afil (194)",66,,41,17,8,
"Enseñanza (195)",222,,78,128,16,
"Servicios sociales y de salud (196)",123,,49,49,25,
"Otras activ. serv.comun.soc y personales (197)",174,2,52,68,46,6
"Hogares privados con servicio doméstico (198)",833,28,527,200,73,5
"Actividad economica no especificada (200)",492,1,200,149,100,42
