"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",76,73,2,1,
"Industrias manufactureras (048)",24,17,1,2,4
"Construcción (050)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",108,102,6,,
"Venta, mant.y rep. veh.autom y motoc. (052)",1,1,,,
"Comercio al por mayor (053)",3,1,2,,
"Comercio al por menor (054)",104,100,4,,
"Hoteles y restaurantes (055)",44,39,5,,
"Trans., almac. y comunicaciones (056)",1,1,,,
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",12,4,2,5,1
"Admin.pub. y defensa; p. segur soc.afil (059)",25,,,,25
"Enseñanza (060)",96,29,8,55,4
"Servicios sociales y de salud (061)",17,3,1,1,12
"Otras activ. serv.comun.soc y personales (062)",11,7,1,1,2
"Hogares privados con servicio doméstico (063)",39,39,,,
"Actividad economica no especificada (065)",56,55,1,,
,,,,,
"URBANA (066)",1389,972,143,147,127
"Agric., ganadería, caza y silvicultura (067)",567,509,50,6,2
"Pesca (068)",1,1,,,
"Industrias manufactureras (070)",77,59,8,4,6
"Suministro de electricidad, gas y agua (071)",2,1,,1,
"Construcción (072)",105,57,42,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",159,148,9,2,
"Venta, mant.y rep. veh.autom y motoc. (074)",2,2,,,
"Comercio al por mayor (075)",6,4,2,,
"Comercio al por menor (076)",151,142,7,2,
"Hoteles y restaurantes (077)",42,36,5,,1
"Trans., almac. y comunicaciones (078)",29,20,4,3,2
"Intermediación financiera (079)",1,,,1,
"Activid.inmobil., empres. y alquileres (080)",32,13,3,12,4
"Admin.pub. y defensa; p. segur soc.afil (081)",88,,,,88
"Enseñanza (082)",154,29,15,108,2
"Servicios sociales y de salud (083)",27,6,1,1,19
"Otras activ. serv.comun.soc y personales (084)",40,31,4,3,2
"Hogares privados con servicio doméstico (085)",33,33,,,
"Actividad economica no especificada (087)",32,29,2,1,
"Hombres (088)",1036,730,119,95,92
"Agric., ganadería, caza y silvicultura (089)",524,468,48,6,2
"Pesca (090)",1,1,,,
"Industrias manufactureras (092)",56,44,7,2,3
"Suministro de electricidad, gas y agua (093)",2,1,,1,
"Construcción (094)",103,56,41,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",74,68,4,2,
"Venta, mant.y rep. veh.autom y motoc. (096)",2,2,,,
"Comercio al por mayor (097)",5,4,1,,
"Comercio al por menor (098)",67,62,3,2,
"Hoteles y restaurantes (099)",13,10,2,,1
"Trans., almac. y comunicaciones (100)",28,19,4,3,2
"Intermediación financiera (101)",1,,,1,
"Activid.inmobil., empres. y alquileres (102)",22,9,1,9,3
"Admin.pub. y defensa; p. segur soc.afil (103)",69,,,,69
"Enseñanza (104)",87,17,8,62,
"Servicios sociales y de salud (105)",14,3,,,11
"Otras activ. serv.comun.soc y personales (106)",31,25,3,3,
"Hogares privados con servicio doméstico (107)",3,3,,,
"Actividad economica no especificada (109)",8,6,1,1,
"Mujeres (110)",353,242,24,52,35
"Agric., ganadería, caza y silvicultura (111)",43,41,2,,
"Industrias manufactureras (114)",21,15,1,2,3
"Construcción (116)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",85,80,5,,
"Comercio al por mayor (119)",1,,1,,
"Comercio al por menor (120)",84,80,4,,
"Hoteles y restaurantes (121)",29,26,3,,
"Trans., almac. y comunicaciones (122)",1,1,,,
"Activid.inmobil., empres. y alquileres (124)",10,4,2,3,1
"Admin.pub. y defensa; p. segur soc.afil (125)",19,,,,19
"Enseñanza (126)",67,12,7,46,2
"Servicios sociales y de salud (127)",13,3,1,1,8
"Otras activ. serv.comun.soc y personales (128)",9,6,1,,2
"Hogares privados con servicio doméstico (129)",30,30,,,
"Actividad economica no especificada (131)",24,23,1,,
,,,,,
"RURAL (132)",1121,961,44,75,41
"Agric., ganadería, caza y silvicultura (133)",753,736,16,1,
"Explotación de minas y canteras (135)",34,1,1,31,1
"Industrias manufactureras (136)",33,29,2,,2
"Construcción (138)",38,28,6,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",58,56,1,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",3,3,,,
"Comercio al por mayor (141)",3,2,1,,
"Comercio al por menor (142)",52,51,,1,
"Hoteles y restaurantes (143)",21,17,4,,
"Trans., almac. y comunicaciones (144)",22,19,1,2,
"Intermediación financiera (145)",1,,,,1
"Activid.inmobil., empres. y alquileres (146)",7,,2,5,
"Admin.pub. y defensa; p. segur soc.afil (147)",28,,,,28
"Enseñanza (148)",58,21,5,30,2
"Servicios sociales y de salud (149)",7,,,,7
"Otras activ. serv.comun.soc y personales (150)",13,6,6,1,
"Hogares privados con servicio doméstico (151)",9,9,,,
"Actividad economica no especificada (153)",39,39,,,
"Hombres (154)",962,833,40,62,27
"Agric., ganadería, caza y silvicultura (155)",720,704,16,,
"Explotación de minas y canteras (157)",34,1,1,31,1
"Industrias manufactureras (158)",30,27,2,,1
"Construcción (160)",38,28,6,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",35,34,,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,2,,,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",32,31,,1,
"Hoteles y restaurantes (165)",6,4,2,,
"Trans., almac. y comunicaciones (166)",22,19,1,2,
"Activid.inmobil., empres. y alquileres (168)",5,,2,3,
"Admin.pub. y defensa; p. segur soc.afil (169)",22,,,,22
"Enseñanza (170)",29,4,4,21,
"Servicios sociales y de salud (171)",3,,,,3
"Otras activ. serv.comun.soc y personales (172)",11,5,6,,
"Actividad economica no especificada (175)",7,7,,,
"Mujeres (176)",159,128,4,13,14
"Agric., ganadería, caza y silvicultura (177)",33,32,,1,
"Industrias manufactureras (180)",3,2,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,22,1,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",2,1,1,,
"Comercio al por menor (186)",20,20,,,
"Hoteles y restaurantes (187)",15,13,2,,
"Intermediación financiera (189)",1,,,,1
"Activid.inmobil., empres. y alquileres (190)",2,,,2,
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",29,17,1,9,2
"Servicios sociales y de salud (193)",4,,,,4
"Otras activ. serv.comun.soc y personales (194)",2,1,,1,
"Hogares privados con servicio doméstico (195)",9,9,,,
"Actividad economica no especificada (197)",32,32,,,
