"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",165,355,344,3,96.9,0.8,
"De 40 a 44 años (037)",116,372,353,4,94.9,1.1,
"De 45 a 49 años (038)",83,343,313,,91.3,,
"De 50 y más años (039)",132,635,554,,87.2,,
"No PEA (040)",71357,175208,155614,3333,88.8,1.9,
"De 12 a 14 años (041)",9741,36,36,7,100,19.4,
"De 15 a 19 años (042)",12323,1602,1569,505,97.9,31.5,
"De 20 a 24 años (043)",9494,6945,6769,862,97.5,12.4,
"De 25 a 29 años (044)",6673,11065,10684,737,96.6,6.7,
"De 30 a 34 años (045)",5581,14396,13796,592,95.8,4.1,
"De 35 a 39 años (046)",4970,17879,16716,405,93.5,2.3,
"De 40 a 44 años (047)",4024,17930,16449,177,91.7,1,
"De 45 a 49 años (048)",3628,18663,16813,48,90.1,0.3,
"De 50 y más años (049)",14923,86692,72782,,84,,
,,,,,,,
"URBANA (060)",65818,140445,128771,2419,91.7,1.7,
"De 12 a 14 años (061)",5834,26,26,3,100,11.5,
"De 15 a 19 años (062)",9680,882,861,274,97.6,31.1,
"De 20 a 24 años (063)",8957,4506,4426,554,98.2,12.3,
"De 25 a 29 años (064)",7074,8035,7887,571,98.2,7.1,
"De 30 a 34 años (065)",6090,11464,11198,479,97.7,4.2,
"De 35 a 39 años (066)",5828,15559,15036,378,96.6,2.4,
"De 40 a 44 años (067)",5091,16722,15848,142,94.8,0.8,
"De 45 a 49 años (068)",4220,16489,15350,18,93.1,0.1,
"De 50 y más años (069)",13044,66762,58139,,87.1,,
"PEA (070)",24420,54846,51230,762,93.4,1.4,
"De 12 a 14 años (071)",258,5,5,1,100,20,
"De 15 a 19 años (072)",1689,210,206,50,98.1,23.8,
"De 20 a 24 años (073)",2963,1406,1389,114,98.8,8.1,
"De 25 a 29 años (074)",3461,3164,3113,180,98.4,5.7,
"De 30 a 34 años (075)",3179,5139,5030,185,97.9,3.6,
"De 35 a 39 años (076)",3264,7782,7558,156,97.1,2,
"De 40 a 44 años (077)",2988,9041,8624,68,95.4,0.8,
"De 45 a 49 años (078)",2361,8471,7930,8,93.6,0.1,
"De 50 y más años (079)",4257,19628,17375,,88.5,,
"Ocupada (080)",22965,52898,49402,698,93.4,1.3,
"De 12 a 14 años (081)",236,5,5,1,100,20,
"De 15 a 19 años (082)",1512,188,184,41,97.9,21.8,
"De 20 a 24 años (083)",2624,1280,1266,100,98.9,7.8,
"De 25 a 29 años (084)",3155,2959,2913,163,98.4,5.5,
"De 30 a 34 años (085)",2972,4856,4752,167,97.9,3.4,
"De 35 a 39 años (086)",3129,7499,7282,153,97.1,2,
"De 40 a 44 años (087)",2888,8756,8350,65,95.4,0.7,
"De 45 a 49 años (088)",2292,8202,7690,8,93.8,0.1,
"De 50 y más años (089)",4157,19153,16960,,88.6,,
"Desocupada (090)",1455,1948,1828,64,93.8,3.3,
"De 12 a 14 años (091)",22,,,,,,
"De 15 a 19 años (092)",177,22,22,9,100,40.9,
"De 20 a 24 años (093)",339,126,123,14,97.6,11.1,
"De 25 a 29 años (094)",306,205,200,17,97.6,8.3,
"De 30 a 34 años (095)",207,283,278,18,98.2,6.4,
"De 35 a 39 años (096)",135,283,276,3,97.5,1.1,
"De 40 a 44 años (097)",100,285,274,3,96.1,1.1,
"De 45 a 49 años (098)",69,269,240,,89.2,,
"De 50 y más años (099)",100,475,415,,87.4,,
"No PEA (100)",41398,85599,77541,1657,90.6,1.9,
"De 12 a 14 años (101)",5576,21,21,2,100,9.5,
"De 15 a 19 años (102)",7991,672,655,224,97.5,33.3,
"De 20 a 24 años (103)",5994,3100,3037,440,98,14.2,
"De 25 a 29 años (104)",3613,4871,4774,391,98,8,
"De 30 a 34 años (105)",2911,6325,6168,294,97.5,4.6,
"De 35 a 39 años (106)",2564,7777,7478,222,96.2,2.9,
"De 40 a 44 años (107)",2103,7681,7224,74,94.1,1,
"De 45 a 49 años (108)",1859,8018,7420,10,92.5,0.1,
"De 50 y más años (109)",8787,47134,40764,,86.5,,
,,,,,,,
"RURAL (120)",36387,108392,94799,1939,87.5,1.8,
"De 12 a 14 años (121)",4351,19,19,7,100,36.8,
"De 15 a 19 años (122)",5119,1061,1045,308,98.5,29,
"De 20 a 24 años (123)",4394,4504,4376,474,97.2,10.5,
"De 25 a 29 años (124)",3878,7447,7108,410,95.4,5.5,
"De 30 a 34 años (125)",3400,9880,9340,349,94.5,3.5,
"De 35 a 39 años (126)",3094,12431,11417,224,91.8,1.8,
"De 40 a 44 años (127)",2499,12801,11575,126,90.4,1,
"De 45 a 49 años (128)",2252,13162,11620,41,88.3,0.3,
"De 50 y más años (129)",7400,47087,38299,,81.3,,
"PEA (130)",6428,18783,16726,263,89,1.4,
"De 12 a 14 años (131)",186,4,4,2,100,50,
"De 15 a 19 años (132)",787,131,131,27,100,20.6,
"De 20 a 24 años (133)",894,659,644,51,97.7,7.7,
"De 25 a 29 años (134)",818,1253,1198,64,95.6,5.1,
"De 30 a 34 años (135)",730,1809,1712,51,94.6,2.8,
"De 35 a 39 años (136)",688,2329,2179,41,93.6,1.8,
"De 40 a 44 años (137)",578,2552,2350,23,92.1,0.9,
"De 45 a 49 años (138)",483,2517,2227,4,88.5,0.2,
"De 50 y más años (139)",1264,7529,6281,,83.4,,
"Ocupada (140)",5926,18230,16209,251,88.9,1.4,
"De 12 a 14 años (141)",148,3,3,2,100,66.7,
"De 15 a 19 años (142)",636,126,126,25,100,19.8,
"De 20 a 24 años (143)",781,619,606,46,97.9,7.4,
"De 25 a 29 años (144)",753,1207,1152,62,95.4,5.1,
"De 30 a 34 años (145)",687,1741,1644,49,94.4,2.8,
"De 35 a 39 años (146)",658,2257,2111,41,93.5,1.8,
"De 40 a 44 años (147)",562,2465,2271,22,92.1,0.9,
"De 45 a 49 años (148)",469,2443,2154,4,88.2,0.2,
"De 50 y más años (149)",1232,7369,6142,,83.3,,
"Desocupada (150)",502,553,517,12,93.5,2.2,
"De 12 a 14 años (151)",38,1,1,,100,,
"De 15 a 19 años (152)",151,5,5,2,100,40,
"De 20 a 24 años (153)",113,40,38,5,95,12.5,
"De 25 a 29 años (154)",65,46,46,2,100,4.3,
"De 30 a 34 años (155)",43,68,68,2,100,2.9,
"De 35 a 39 años (156)",30,72,68,,94.4,,
"De 40 a 44 años (157)",16,87,79,1,90.8,1.1,
"De 45 a 49 años (158)",14,74,73,,98.6,,
"De 50 y más años (159)",32,160,139,,86.9,,
"No PEA (160)",29959,89609,78073,1676,87.1,1.9,
"De 12 a 14 años (161)",4165,15,15,5,100,33.3,
"De 15 a 19 años (162)",4332,930,914,281,98.3,30.2,
"De 20 a 24 años (163)",3500,3845,3732,423,97.1,11,
"De 25 a 29 años (164)",3060,6194,5910,346,95.4,5.6,
"De 30 a 34 años (165)",2670,8071,7628,298,94.5,3.7,
"De 35 a 39 años (166)",2406,10102,9238,183,91.4,1.8,
"De 40 a 44 años (167)",1921,10249,9225,103,90,1,
"De 45 a 49 años (168)",1769,10645,9393,37,88.2,0.3,
"De 50 y más años (169)",6136,39558,32018,,80.9,,
