"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleador o patrono (052)",4092,3023,555,371,143
"Trabajador familiar no remunerado (053)",6054,5374,423,187,70
"Trabajador del hogar (054)",4931,4931,,,
"De 06 a 14 años (056)",2260,2037,170,42,11
"Empleado (057)",394,320,54,15,5
"Obrero (058)",165,131,20,10,4
"Trabajador independiente (059)",419,388,31,,
"Empleador o patrono (060)",6,4,1,1,
"Trabajador familiar no remunerado (061)",796,714,64,16,2
"Trabajador del hogar (062)",480,480,,,
"De 15 a 29 años (064)",51528,34980,6819,5272,4457
"Empleado (065)",23301,10772,4245,4370,3914
"Obrero (066)",5186,2909,1036,750,491
"Trabajador independiente (067)",16576,15355,1221,,
"Empleador o patrono (068)",1006,756,142,73,35
"Trabajador familiar no remunerado (069)",2260,1989,175,79,17
"Trabajador del hogar (070)",3199,3199,,,
"De 30 a 44 años (072)",56042,34321,5927,6928,8866
"Empleado (073)",23837,6273,3641,5862,8061
"Obrero (074)",4687,2380,751,835,721
"Trabajador independiente (075)",23452,22259,1193,,
"Empleador o patrono (076)",1722,1248,240,171,63
"Trabajador familiar no remunerado (077)",1593,1410,102,60,21
"Trabajador del hogar (078)",751,751,,,
"De 45 a 64 años (080)",34345,21810,3005,3491,6039
"Empleado (081)",12779,2704,1671,2899,5505
"Obrero (082)",2932,1546,442,460,484
"Trabajador independiente (083)",15998,15308,690,,
"Empleador o patrono (084)",1150,856,145,114,35
"Trabajador familiar no remunerado (085)",1072,982,57,18,15
"Trabajador del hogar (086)",414,414,,,
"De 65 y más años (088)",4900,4078,312,223,287
"Empleado (089)",782,277,130,150,225
"Obrero (090)",410,277,49,47,37
"Trabajador independiente (091)",3080,2999,81,,
"Empleador o patrono (092)",208,159,27,12,10
"Trabajador familiar no remunerado (093)",333,279,25,14,15
"Trabajador del hogar (094)",87,87,,,
,,,,,
"RURAL (096)",5439,4477,575,223,164
"Empleado (097)",565,293,82,94,96
"Obrero (098)",898,574,142,119,63
"Trabajador independiente (099)",3142,2859,283,,
"Empleador o patrono (100)",94,79,11,2,2
"Trabajador familiar no remunerado (101)",666,598,57,8,3
"Trabajador del hogar (102)",74,74,,,
"De 06 a 14 años (104)",152,143,7,2,
"Empleado (105)",7,6,1,,
"Obrero (106)",12,12,,,
"Trabajador independiente (107)",21,20,1,,
"Trabajador familiar no remunerado (109)",105,98,5,2,
"Trabajador del hogar (110)",7,7,,,
"De 15 a 29 años (112)",1697,1327,209,101,60
"Empleado (113)",266,161,34,40,31
"Obrero (114)",360,217,62,54,27
"Trabajador independiente (115)",737,660,77,,
"Empleador o patrono (116)",21,15,4,2,
"Trabajador familiar no remunerado (117)",269,230,32,5,2
"Trabajador del hogar (118)",44,44,,,
"De 30 a 44 años (120)",2064,1688,214,85,77
"Empleado (121)",215,90,37,39,49
"Obrero (122)",331,209,52,45,25
"Trabajador independiente (123)",1320,1209,111,,
"Empleador o patrono (124)",33,28,3,,2
"Trabajador familiar no remunerado (125)",148,135,11,1,1
"Trabajador del hogar (126)",17,17,,,
"De 45 a 64 años (128)",1189,1013,117,33,26
"Empleado (129)",71,30,10,15,16
"Obrero (130)",166,112,26,18,10
"Trabajador independiente (131)",810,739,71,,
"Empleador o patrono (132)",35,31,4,,
"Trabajador familiar no remunerado (133)",102,96,6,,
"Trabajador del hogar (134)",5,5,,,
"De 65 y más años (136)",337,306,28,2,1
"Empleado (137)",6,6,,,
"Obrero (138)",29,24,2,2,1
"Trabajador independiente (139)",254,231,23,,
"Empleador o patrono (140)",5,5,,,
"Trabajador familiar no remunerado (141)",42,39,3,,
"Trabajador del hogar (142)",1,1,,,
