"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (124)",61,47,4,8,2,,
"Admin.pub. y defensa; p. segur soc.afil (125)",144,106,38,,,,
"Enseñanza (126)",319,291,,28,,,
"Servicios sociales y de salud (127)",99,97,,2,,,
"Otras activ. serv.comun.soc y personales (128)",113,33,12,59,3,6,
"Hogares privados con servicio doméstico (129)",133,,,,,,133
"Actividad economica no especificada (131)",120,29,6,50,3,32,
,,,,,,,
"RURAL (132)",6968,512,3385,2184,175,649,63
"Agric., ganadería, caza y silvicultura (133)",4662,14,2333,1595,157,563,
"Pesca (134)",195,,70,84,,41,
"Explotación de minas y canteras (135)",609,100,498,10,1,,
"Industrias manufactureras (136)",107,3,44,59,,1,
"Suministro de electricidad, gas y agua (137)",13,7,6,,,,
"Construcción (138)",263,17,226,20,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",294,37,14,223,4,16,
"Venta, mant.y rep. veh.autom y motoc. (140)",37,12,11,12,,2,
"Comercio al por mayor (141)",9,2,,5,,2,
"Comercio al por menor (142)",248,23,3,206,4,12,
"Hoteles y restaurantes (143)",105,22,36,35,4,8,
"Trans., almac. y comunicaciones (144)",148,25,30,90,3,,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",113,77,26,10,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",127,70,57,,,,
"Enseñanza (148)",111,104,,7,,,
"Servicios sociales y de salud (149)",30,23,,6,1,,
"Otras activ. serv.comun.soc y personales (150)",58,4,29,22,,3,
"Hogares privados con servicio doméstico (151)",63,,,,,,63
"Actividad economica no especificada (153)",68,7,16,23,5,17,
"Hombres (154)",5257,344,2741,1708,150,305,9
"Agric., ganadería, caza y silvicultura (155)",3498,14,1736,1352,138,258,
"Pesca (156)",191,,70,82,,39,
"Explotación de minas y canteras (157)",597,90,497,9,1,,
"Industrias manufactureras (158)",91,3,43,44,,1,
"Suministro de electricidad, gas y agua (159)",13,7,6,,,,
"Construcción (160)",259,17,222,20,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",127,21,14,88,1,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",36,11,11,12,,2,
"Comercio al por mayor (163)",6,2,,4,,,
"Comercio al por menor (164)",85,8,3,72,1,1,
"Hoteles y restaurantes (165)",40,8,24,5,2,1,
"Trans., almac. y comunicaciones (166)",131,20,26,83,2,,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",97,69,25,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",94,46,48,,,,
"Enseñanza (170)",38,34,,4,,,
"Servicios sociales y de salud (171)",12,7,,4,1,,
"Otras activ. serv.comun.soc y personales (172)",45,3,27,12,,3,
"Hogares privados con servicio doméstico (173)",9,,,,,,9
"Actividad economica no especificada (175)",14,4,3,2,5,,
"Mujeres (176)",1711,168,644,476,25,344,54
"Agric., ganadería, caza y silvicultura (177)",1164,,597,243,19,305,
"Pesca (178)",4,,,2,,2,
"Explotación de minas y canteras (179)",12,10,1,1,,,
"Industrias manufactureras (180)",16,,1,15,,,
"Construcción (182)",4,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",167,16,,135,3,13,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",3,,,1,,2,
"Comercio al por menor (186)",163,15,,134,3,11,
"Hoteles y restaurantes (187)",65,14,12,30,2,7,
"Trans., almac. y comunicaciones (188)",17,5,4,7,1,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",16,8,1,7,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",33,24,9,,,,
"Enseñanza (192)",73,70,,3,,,
"Servicios sociales y de salud (193)",18,16,,2,,,
"Otras activ. serv.comun.soc y personales (194)",13,1,2,10,,,
"Hogares privados con servicio doméstico (195)",54,,,,,,54
"Actividad economica no especificada (197)",54,3,13,21,,17,
