"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2302,32,166,411,657,437,36,563
,,,,,,,,
"URBANA (060)",8790,19,119,323,807,2066,3286,2170
"De 12 a 14 años (061)",18,,,,,,3,15
"De 15 a 19 años (062)",362,,,,,,212,150
"De 20 a 24 años (063)",1061,,,,,4,649,408
"De 25 a 29 años (064)",1128,,,,,77,705,346
"De 30 a 34 años (065)",1117,,,,1,224,646,246
"De 35 a 39 años (066)",1249,,,,23,415,575,236
"De 40 a 44 años (067)",1189,,,,89,546,354,200
"De 45 a 49 años (068)",840,,,4,160,436,126,114
"De 50 y más años (069)",1826,19,119,319,534,364,16,455
"PEA (070)",3704,2,17,91,362,1043,1247,942
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",92,,,,,,49,43
"De 20 a 24 años (073)",332,,,,,3,189,140
"De 25 a 29 años (074)",440,,,,,38,236,166
"De 30 a 34 años (075)",523,,,,1,112,280,130
"De 35 a 39 años (076)",619,,,,11,207,266,135
"De 40 a 44 años (077)",634,,,,55,300,166,113
"De 45 a 49 años (078)",425,,,2,83,225,55,60
"De 50 y más años (079)",636,2,17,89,212,158,5,153
"Ocupada (080)",3641,2,16,91,361,1028,1219,924
"De 12 a 14 años (081)",3,,,,,,1,2
"De 15 a 19 años (082)",87,,,,,,46,41
"De 20 a 24 años (083)",317,,,,,3,181,133
"De 25 a 29 años (084)",431,,,,,35,233,163
"De 30 a 34 años (085)",514,,,,1,110,273,130
"De 35 a 39 años (086)",612,,,,11,203,265,133
"De 40 a 44 años (087)",628,,,,55,297,164,112
"De 45 a 49 años (088)",418,,,2,83,222,51,60
"De 50 y más años (089)",631,2,16,89,211,158,5,150
"Desocupada (090)",63,,1,,1,15,28,18
"De 15 a 19 años (092)",5,,,,,,3,2
"De 20 a 24 años (093)",15,,,,,,8,7
"De 25 a 29 años (094)",9,,,,,3,3,3
"De 30 a 34 años (095)",9,,,,,2,7,
"De 35 a 39 años (096)",7,,,,,4,1,2
"De 40 a 44 años (097)",6,,,,,3,2,1
"De 45 a 49 años (098)",7,,,,,3,4,
"De 50 y más años (099)",5,,1,,1,,,3
"No PEA (100)",5086,17,102,232,445,1023,2039,1228
"De 12 a 14 años (101)",15,,,,,,2,13
"De 15 a 19 años (102)",270,,,,,,163,107
"De 20 a 24 años (103)",729,,,,,1,460,268
"De 25 a 29 años (104)",688,,,,,39,469,180
"De 30 a 34 años (105)",594,,,,,112,366,116
"De 35 a 39 años (106)",630,,,,12,208,309,101
"De 40 a 44 años (107)",555,,,,34,246,188,87
"De 45 a 49 años (108)",415,,,2,77,211,71,54
"De 50 y más años (109)",1190,17,102,230,322,206,11,302
,,,,,,,,
"RURAL (120)",7537,15,75,218,596,1582,3526,1525
"De 12 a 14 años (121)",19,,,,,,4,15
"De 15 a 19 años (122)",471,,,,,,296,175
"De 20 a 24 años (123)",1057,,,,,3,739,315
"De 25 a 29 años (124)",1053,,,,,58,786,209
"De 30 a 34 años (125)",980,,,,,168,660,152
"De 35 a 39 años (126)",1020,,,,14,311,564,131
"De 40 a 44 años (127)",862,,,,41,384,330,107
"De 45 a 49 años (128)",634,,,,89,343,119,83
"De 50 y más años (129)",1441,15,75,218,452,315,28,338
"PEA (130)",1700,,11,37,151,417,696,388
"De 12 a 14 años (131)",4,,,,,,2,2
"De 15 a 19 años (132)",73,,,,,,38,35
"De 20 a 24 años (133)",188,,,,,,127,61
"De 25 a 29 años (134)",230,,,,,7,163,60
"De 30 a 34 años (135)",226,,,,,42,134,50
"De 35 a 39 años (136)",264,,,,4,90,126,44
"De 40 a 44 años (137)",216,,,,11,100,77,28
"De 45 a 49 años (138)",170,,,,19,94,26,31
"De 50 y más años (139)",329,,11,37,117,84,3,77
"Ocupada (140)",1688,,11,37,151,415,690,384
"De 12 a 14 años (141)",4,,,,,,2,2
"De 15 a 19 años (142)",71,,,,,,38,33
"De 20 a 24 años (143)",183,,,,,,123,60
"De 25 a 29 años (144)",230,,,,,7,163,60
"De 30 a 34 años (145)",225,,,,,42,133,50
"De 35 a 39 años (146)",262,,,,4,89,125,44
"De 40 a 44 años (147)",214,,,,11,99,77,27
"De 45 a 49 años (148)",170,,,,19,94,26,31
"De 50 y más años (149)",329,,11,37,117,84,3,77
"Desocupada (150)",12,,,,,2,6,4
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",5,,,,,,4,1
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",2,,,,,1,1,
"De 40 a 44 años (157)",2,,,,,1,,1
"No PEA (160)",5837,15,64,181,445,1165,2830,1137
"De 12 a 14 años (161)",15,,,,,,2,13
"De 15 a 19 años (162)",398,,,,,,258,140
"De 20 a 24 años (163)",869,,,,,3,612,254
"De 25 a 29 años (164)",823,,,,,51,623,149
"De 30 a 34 años (165)",754,,,,,126,526,102
"De 35 a 39 años (166)",756,,,,10,221,438,87
"De 40 a 44 años (167)",646,,,,30,284,253,79
"De 45 a 49 años (168)",464,,,,70,249,93,52
"De 50 y más años (169)",1112,15,64,181,335,231,25,261
