"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",107,,34,37,21,15
"Mujeres (045)",2540,81,642,873,656,288
"Agric., ganadería, caza y silvicultura (046)",1627,65,348,530,468,216
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",30,,12,7,7,4
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",23,,9,8,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",239,3,62,104,55,15
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,,1,1,
"Comercio al por mayor (054)",13,,1,7,3,2
"Comercio al por menor (055)",224,3,61,96,51,13
"Hoteles y restaurantes (056)",125,3,56,37,19,10
"Trans., almac. y comunicaciones (057)",6,,5,,1,
"Activid.inmobil., empres. y alquileres (059)",11,,6,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (060)",29,,10,13,4,2
"Enseñanza (061)",132,,37,67,28,
"Servicios sociales y de salud (062)",48,,21,23,4,
"Otras activ. serv.comun.soc y personales (063)",21,1,10,8,2,
"Hogares privados con servicio doméstico (064)",60,9,28,15,7,1
"Actividad economica no especificada (066)",186,,35,59,53,39
,,,,,,
"URBANA (067)",4486,129,1025,1645,1235,452
"Agric., ganadería, caza y silvicultura (068)",2796,98,542,944,847,365
"Explotación de minas y canteras (070)",1,,,1,,
"Industrias manufactureras (071)",99,4,35,35,18,7
"Suministro de electricidad, gas y agua (072)",4,,3,,1,
"Construcción (073)",286,2,92,129,58,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",303,4,73,134,71,21
"Venta, mant.y rep. veh.autom.y motoc. (075)",11,,3,3,5,
"Comercio al por mayor (076)",14,,2,6,3,3
"Comercio al por menor (077)",278,4,68,125,63,18
"Hoteles y restaurantes (078)",105,1,42,34,19,9
"Trans., almac. y comunicaciones (079)",61,,24,19,17,1
"Intermediación financiera (080)",1,,1,,,
"Activid.inmobil., empres. y alquileres (081)",40,,9,14,16,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",156,,41,71,41,3
"Enseñanza (083)",265,,58,133,73,1
"Servicios sociales y de salud (084)",54,,21,28,4,1
"Otras activ. serv.comun.soc y personales (085)",60,3,18,29,8,2
"Hogares privados con servicio doméstico (086)",53,17,21,8,6,1
"Actividad economica no especificada (088)",202,,45,66,56,35
"Hombres (089)",2826,75,629,1066,792,264
"Agric., ganadería, caza y silvicultura (090)",1838,57,351,643,557,230
"Explotación de minas y canteras (092)",1,,,1,,
"Industrias manufactureras (093)",80,4,26,29,16,5
"Suministro de electricidad, gas y agua (094)",4,,3,,1,
"Construcción (095)",270,2,86,123,54,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",125,1,32,57,28,7
"Venta, mant.y rep. veh.autom.y motoc. (097)",9,,3,2,4,
"Comercio al por mayor (098)",4,,1,2,,1
"Comercio al por menor (099)",112,1,28,53,24,6
"Hoteles y restaurantes (100)",9,,6,2,1,
"Trans., almac. y comunicaciones (101)",56,,20,19,16,1
"Intermediación financiera (102)",1,,1,,,
"Activid.inmobil., empres. y alquileres (103)",32,,5,12,14,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",132,,31,62,37,2
"Enseñanza (105)",149,,30,72,46,1
"Servicios sociales y de salud (106)",8,,2,5,,1
"Otras activ. serv.comun.soc y personales (107)",44,2,12,22,6,2
"Hogares privados con servicio doméstico (108)",15,9,5,,1,
"Actividad economica no especificada (110)",62,,19,19,15,9
"Mujeres (112)",1660,54,396,579,443,188
"Agric., ganadería, caza y silvicultura (113)",958,41,191,301,290,135
"Industrias manufactureras (116)",19,,9,6,2,2
"Construcción (118)",16,,6,6,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",178,3,41,77,43,14
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,,1,1,
"Comercio al por mayor (121)",10,,1,4,3,2
"Comercio al por menor (122)",166,3,40,72,39,12
"Hoteles y restaurantes (123)",96,1,36,32,18,9
"Trans., almac. y comunicaciones (124)",5,,4,,1,
"Activid.inmobil., empres. y alquileres (126)",8,,4,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",24,,10,9,4,1
"Enseñanza (128)",116,,28,61,27,
"Servicios sociales y de salud (129)",46,,19,23,4,
"Otras activ. serv.comun.soc y personales (130)",16,1,6,7,2,
"Hogares privados con servicio doméstico (131)",38,8,16,8,5,1
"Actividad economica no especificada (133)",140,,26,47,41,26
,,,,,,
"RURAL (134)",3147,69,838,1179,779,282
"Agric., ganadería, caza y silvicultura (135)",2452,59,583,922,639,249
"Pesca (136)",2,,,,1,1
"Explotación de minas y canteras (137)",13,,7,6,,
"Industrias manufactureras (138)",71,,26,23,19,3
"Suministro de electricidad, gas y agua (139)",10,,5,4,1,
"Construcción (140)",156,2,55,65,30,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",105,2,33,44,23,3
"Venta, mant.y rep. veh.autom.y motoc. (142)",4,,1,3,,
"Comercio al por mayor (143)",4,,,3,1,
"Comercio al por menor (144)",97,2,32,38,22,3
"Hoteles y restaurantes (145)",31,2,22,5,1,1
"Trans., almac. y comunicaciones (146)",31,,23,7,1,
"Activid.inmobil., empres. y alquileres (148)",8,,3,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (149)",63,,9,38,15,1
"Enseñanza (150)",60,,23,20,17,
"Servicios sociales y de salud (151)",5,,3,,2,
"Otras activ. serv.comun.soc y personales (152)",18,1,7,5,5,
"Hogares privados con servicio doméstico (153)",31,3,15,8,4,1
"Actividad economica no especificada (155)",91,,24,30,18,19
"Hombres (156)",2267,42,592,885,566,182
"Agric., ganadería, caza y silvicultura (157)",1783,35,426,693,461,168
"Pesca (158)",2,,,,1,1
"Explotación de minas y canteras (159)",12,,6,6,,
"Industrias manufactureras (160)",60,,23,22,14,1
"Suministro de electricidad, gas y agua (161)",8,,3,4,1,
"Construcción (162)",149,2,52,63,29,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",44,2,12,17,11,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",4,,1,3,,
"Comercio al por mayor (165)",1,,,,1,
"Comercio al por menor (166)",39,2,11,14,10,2
"Hoteles y restaurantes (167)",2,,2,,,
"Trans., almac. y comunicaciones (168)",30,,22,7,1,
"Activid.inmobil., empres. y alquileres (170)",5,,1,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (171)",58,,9,34,15,
"Enseñanza (172)",44,,14,14,16,
"Servicios sociales y de salud (173)",3,,1,,2,
"Otras activ. serv.comun.soc y personales (174)",13,1,3,4,5,
"Hogares privados con servicio doméstico (175)",9,2,3,1,2,1
"Actividad economica no especificada (177)",45,,15,18,6,6
"Mujeres (179)",880,27,246,294,213,100
"Agric., ganadería, caza y silvicultura (180)",669,24,157,229,178,81
"Explotación de minas y canteras (182)",1,,1,,,
"Industrias manufactureras (183)",11,,3,1,5,2
"Suministro de electricidad, gas y agua (184)",2,,2,,,
"Construcción (185)",7,,3,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",61,,21,27,12,1
"Comercio al por mayor (188)",3,,,3,,
"Comercio al por menor (189)",58,,21,24,12,1
"Hoteles y restaurantes (190)",29,2,20,5,1,1
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",3,,2,,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,,4,,1
"Enseñanza (195)",16,,9,6,1,
"Servicios sociales y de salud (196)",2,,2,,,
"Otras activ. serv.comun.soc y personales (197)",5,,4,1,,
"Hogares privados con servicio doméstico (198)",22,1,12,7,2,
"Actividad economica no especificada (200)",46,,9,12,12,13
