"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Secundaria (034)",33,,18,11,4,
"Superior no univ. incompleta (035)",2,,1,1,,
"Superior no univ. completa (036)",4,,1,3,,
"Superior univ. completa (038)",2,,2,,,
"No PEA (040)",7158,2840,1483,877,956,1002
"Sin nivel (041)",1083,27,35,111,319,591
"Educación inicial (042)",116,109,5,2,,
"Primaria (043)",3693,2217,262,405,471,338
"Secundaria (044)",1952,487,1040,267,115,43
"Superior no univ. incompleta (045)",108,,71,21,10,6
"Superior no univ. completa (046)",113,,31,49,20,13
"Superior univ. incompleta (047)",45,,32,6,5,2
"Superior univ. completa (048)",48,,7,16,16,9
,,,,,,
"URBANA (060)",6669,1818,1486,1452,1106,807
"Sin nivel (061)",673,8,14,78,205,368
"Educación inicial (062)",85,83,1,1,,
"Primaria (063)",2712,1362,186,353,459,352
"Secundaria (064)",2195,365,968,551,253,58
"Superior no univ. incompleta (065)",185,,100,58,23,4
"Superior no univ. completa (066)",451,,118,239,80,14
"Superior univ. incompleta (067)",92,,43,26,19,4
"Superior univ. completa (068)",276,,56,146,67,7
"PEA (070)",2460,57,589,944,623,247
"Sin nivel (071)",165,,4,24,65,72
"Educación inicial (072)",3,2,,1,,
"Primaria (073)",632,36,78,160,221,137
"Secundaria (074)",893,19,298,362,184,30
"Superior no univ. incompleta (075)",95,,42,39,13,1
"Superior no univ. completa (076)",362,,95,199,65,3
"Superior univ. incompleta (077)",60,,21,22,15,2
"Superior univ. completa (078)",250,,51,137,60,2
"Ocupada (080)",2428,55,572,934,621,246
"Sin nivel (081)",165,,4,24,65,72
"Educación inicial (082)",3,2,,1,,
"Primaria (083)",622,34,74,158,220,136
"Secundaria (084)",876,19,289,355,183,30
"Superior no univ. incompleta (085)",94,,41,39,13,1
"Superior no univ. completa (086)",360,,94,198,65,3
"Superior univ. incompleta (087)",60,,21,22,15,2
"Superior univ. completa (088)",248,,49,137,60,2
"Desocupada (090)",32,2,17,10,2,1
"Primaria (093)",10,2,4,2,1,1
"Secundaria (094)",17,,9,7,1,
"Superior no univ. incompleta (095)",1,,1,,,
"Superior no univ. completa (096)",2,,1,1,,
"Superior univ. completa (098)",2,,2,,,
"No PEA (100)",4209,1761,897,508,483,560
"Sin nivel (101)",508,8,10,54,140,296
"Educación inicial (102)",82,81,1,,,
"Primaria (103)",2080,1326,108,193,238,215
"Secundaria (104)",1302,346,670,189,69,28
"Superior no univ. incompleta (105)",90,,58,19,10,3
"Superior no univ. completa (106)",89,,23,40,15,11
"Superior univ. incompleta (107)",32,,22,4,4,2
"Superior univ. completa (108)",26,,5,9,7,5
,,,,,,
"RURAL (120)",4272,1109,918,776,837,632
"Sin nivel (121)",749,19,27,82,251,370
"Educación inicial (122)",34,28,4,2,,
"Primaria (123)",2158,913,223,368,425,229
"Secundaria (124)",1122,149,597,237,119,20
"Superior no univ. incompleta (125)",41,,19,12,6,4
"Superior no univ. completa (126)",82,,26,39,14,3
"Superior univ. incompleta (127)",23,,11,8,3,1
"Superior univ. completa (128)",63,,11,28,19,5
"PEA (130)",1323,30,332,407,364,190
"Sin nivel (131)",174,,2,25,72,75
"Primaria (133)",545,22,69,156,192,106
"Secundaria (134)",472,8,227,159,73,5
"Superior no univ. incompleta (135)",23,,6,10,6,1
"Superior no univ. completa (136)",58,,18,30,9,1
"Superior univ. incompleta (137)",10,,1,6,2,1
"Superior univ. completa (138)",41,,9,21,10,1
"Ocupada (140)",1286,30,319,397,355,185
"Sin nivel (141)",170,,2,24,70,74
"Primaria (143)",531,22,65,154,188,102
"Secundaria (144)",456,8,218,155,70,5
"Superior no univ. incompleta (145)",22,,6,9,6,1
"Superior no univ. completa (146)",56,,18,28,9,1
"Superior univ. incompleta (147)",10,,1,6,2,1
"Superior univ. completa (148)",41,,9,21,10,1
"Desocupada (150)",37,,13,10,9,5
"Sin nivel (151)",4,,,1,2,1
"Primaria (153)",14,,4,2,4,4
"Secundaria (154)",16,,9,4,3,
"Superior no univ. incompleta (155)",1,,,1,,
"Superior no univ. completa (156)",2,,,2,,
"No PEA (160)",2949,1079,586,369,473,442
"Sin nivel (161)",575,19,25,57,179,295
"Educación inicial (162)",34,28,4,2,,
"Primaria (163)",1613,891,154,212,233,123
"Secundaria (164)",650,141,370,78,46,15
"Superior no univ. incompleta (165)",18,,13,2,,3
"Superior no univ. completa (166)",24,,8,9,5,2
"Superior univ. incompleta (167)",13,,10,2,1,
"Superior univ. completa (168)",22,,2,7,9,4
