"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",60,,27,18,11,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4005,303,1694,1215,681,112
"Otra (036)",10,,1,8,1,
"Ocupación no especificada (037)",670,5,287,220,119,39
"Desocupado (038)",270,29,166,53,17,5
,,,,,,
"URBANA (039)",26983,682,9273,9893,6044,1091
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",77,,6,36,33,2
"Profes., científicos e intelectuales (041)",2843,,539,1723,559,22
"Técnicos de nivel medio y trab.asimilados (042)",1074,1,402,430,221,20
"Jefes y empleados de oficina (043)",1315,,569,455,287,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3906,51,1305,1445,952,153
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5501,55,1412,1824,1702,508
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1574,33,583,582,327,49
"Obreros construc., conf., papel, fab., instr. (047)",2726,15,998,1098,570,45
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6444,488,2807,1803,1125,221
"Otra (049)",177,,16,116,45,
"Ocupación no especificada (050)",636,11,246,195,142,42
"Desocupado (051)",710,28,390,186,81,25
"Hombres (052)",17938,479,6035,6367,4249,808
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",52,,6,21,23,2
"Profes., científicos e intelectuales (054)",1546,,274,910,346,16
"Técnicos de nivel medio y trab.asimilados (055)",670,1,248,263,142,16
"Jefes y empleados de oficina (056)",583,,200,208,173,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1601,24,541,563,405,68
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5003,53,1265,1648,1568,469
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1293,30,524,464,239,36
"Obreros construc., conf., papel, fab., instr. (060)",2672,15,974,1082,560,41
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3584,338,1635,882,605,124
"Otra (062)",167,,15,108,44,
"Ocupación no especificada (063)",286,7,107,82,76,14
"Desocupado (064)",481,11,246,136,68,20
"Mujeres (065)",9045,203,3238,3526,1795,283
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",25,,,15,10,
"Profes., científicos e intelectuales (067)",1297,,265,813,213,6
"Técnicos de nivel medio y trab.asimilados (068)",404,,154,167,79,4
"Jefes y empleados de oficina (069)",732,,369,247,114,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2305,27,764,882,547,85
"Agricult.trabaj. calif. agrop. y pesqueros (071)",498,2,147,176,134,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",281,3,59,118,88,13
"Obreros construc., conf., papel, fab., instr. (073)",54,,24,16,10,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2860,150,1172,921,520,97
"Otra (075)",10,,1,8,1,
"Ocupación no especificada (076)",350,4,139,113,66,28
"Desocupado (077)",229,17,144,50,13,5
,,,,,,
"RURAL (078)",15646,760,6950,4688,2619,629
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,1,1,,
"Profes., científicos e intelectuales (080)",96,,34,49,11,2
"Técnicos de nivel medio y trab.asimilados (081)",26,,13,8,5,
"Jefes y empleados de oficina (082)",25,,11,13,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",367,5,133,161,64,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8784,97,3149,3080,1929,529
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",116,1,48,47,19,1
"Obreros construc., conf., papel, fab., instr. (086)",179,1,90,59,29,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5372,627,3121,1076,476,72
"Ocupación no especificada (089)",385,1,182,129,59,14
"Desocupado (090)",294,28,168,65,26,7
"Hombres (091)",13448,571,5964,4080,2260,573
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,1,1,,
"Profes., científicos e intelectuales (093)",63,,19,34,8,2
"Técnicos de nivel medio y trab.asimilados (094)",20,,10,6,4,
"Jefes y empleados de oficina (095)",20,,7,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",156,,40,82,33,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8362,79,2978,2978,1824,503
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",107,1,43,44,19,
"Obreros construc., conf., papel, fab., instr. (099)",173,1,87,57,28,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4227,474,2599,782,315,57
"Ocupación no especificada (102)",65,,34,22,6,3
"Desocupado (103)",253,16,146,62,22,7
"Mujeres (104)",2198,189,986,608,359,56
"Profes., científicos e intelectuales (106)",33,,15,15,3,
"Técnicos de nivel medio y trab.asimilados (107)",6,,3,2,1,
"Jefes y empleados de oficina (108)",5,,4,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",211,5,93,79,31,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",422,18,171,102,105,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",9,,5,3,,1
"Obreros construc., conf., papel, fab., instr. (112)",6,,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1145,153,522,294,161,15
"Ocupación no especificada (115)",320,1,148,107,53,11
"Desocupado (116)",41,12,22,3,4,
