"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,3,,,,,,
"Profes., científicos e intelectuales (093)",49,32,,15,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",56,21,,29,6,,,
"Jefes y empleados de oficina (095)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",186,93,1,84,4,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1580,,,1543,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",291,,85,182,11,13,,
"Obreros construc.,conf.,papel, fab., instr. (099)",716,75,294,331,9,6,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",856,71,425,88,1,263,8,
"Otra (101)",12,12,,,,,,
"Ocupaciñn no especificada (102)",58,6,25,21,,6,,
"Desocupado (103)",92,,,,,,,92
"Mujeres (104)",1631,221,68,849,24,374,65,30
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",44,30,,14,,,,
"Técnicos de nivel medio y trab. asimilados (107)",30,14,,15,1,,,
"Jefes y empleados de oficina (108)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",348,74,1,237,7,28,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",267,,,256,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",93,,24,59,3,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",33,,5,27,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",693,49,30,218,1,331,64,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",49,10,8,23,,8,,
"Desocupado (116)",30,,,,,,,30
