"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",204,157,1,108,37,8,3,,,,47,220
"De 25 a 29 años (024)",281,237,1,112,85,33,5,1,,,44,407
"De 30 a 34 años (025)",348,331,,115,123,53,36,4,,,17,697
"De 35 a 39 años (026)",339,322,,64,101,76,66,13,2,,17,872
"De 40 a 44 años (027)",311,303,1,53,84,64,72,25,3,1,8,926
"De 45 a 49 años (028)",265,257,,34,57,50,65,38,7,6,8,955
"De 50 y más años (029)",726,711,3,76,78,124,220,140,60,10,15,3102
"Desocupada (030)",86,74,,37,19,4,11,2,1,,12,157
"De 15 a 19 años (032)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (033)",12,8,,7,,,1,,,,4,11
"De 25 a 29 años (034)",19,14,,9,4,1,,,,,5,20
"De 30 a 34 años (035)",20,20,,14,5,,1,,,,,28
"De 35 a 39 años (036)",9,9,,1,5,1,2,,,,,23
"De 40 a 44 años (037)",6,6,,1,2,1,2,,,,,16
"De 45 a 49 años (038)",6,5,,2,1,1,,1,,,1,13
"De 50 y más años (039)",9,9,,,2,,5,1,1,,,43
"No PEA (040)",9577,9257,57,1821,1880,1533,2241,1189,436,100,320,32432
"De 12 a 14 años (041)",10,3,1,1,1,,,,,,7,3
"De 15 a 19 años (042)",244,200,4,174,18,3,1,,,,44,223
"De 20 a 24 años (043)",956,854,6,566,236,33,12,1,,,102,1195
"De 25 a 29 años (044)",1072,997,7,385,386,153,65,1,,,75,1892
"De 30 a 34 años (045)",1038,1011,2,203,363,248,172,22,,1,27,2560
"De 35 a 39 años (046)",1028,1013,6,105,274,267,288,62,11,,15,3198
"De 40 a 44 años (047)",876,870,4,63,144,204,312,103,33,7,6,3348
"De 45 a 49 años (048)",765,761,3,50,98,132,273,143,52,10,4,3334
"De 50 y más años (049)",3588,3548,24,274,360,493,1118,857,340,82,40,16679
,,,,,,,,,,,,
"URBANA (060)",4221,4010,28,934,920,687,895,364,151,31,211,12736
"De 12 a 14 años (061)",7,2,1,1,,,,,,,5,1
"De 15 a 19 años (062)",72,58,1,48,7,2,,,,,14,68
"De 20 a 24 años (063)",393,323,2,232,73,11,5,,,,70,433
"De 25 a 29 años (064)",474,419,3,203,155,40,17,1,,,55,710
"De 30 a 34 años (065)",509,487,1,160,178,83,57,8,,,22,1060
"De 35 a 39 años (066)",498,481,3,66,152,121,115,18,6,,17,1382
"De 40 a 44 años (067)",419,416,1,58,110,95,115,26,9,2,3,1333
"De 45 a 49 años (068)",358,356,1,34,76,82,110,40,11,2,2,1297
"De 50 y más años (069)",1491,1468,15,132,169,253,476,271,125,27,23,6452
"PEA (070)",1445,1359,4,362,360,240,245,104,35,9,86,3942
"De 15 a 19 años (072)",22,17,,16,,1,,,,,5,19
"De 20 a 24 años (073)",112,87,,65,15,4,3,,,,25,121
"De 25 a 29 años (074)",166,141,1,73,53,11,2,1,,,25,226
"De 30 a 34 años (075)",222,208,,87,75,29,15,2,,,14,399
"De 35 a 39 años (076)",195,185,,30,68,44,36,5,2,,10,492
"De 40 a 44 años (077)",183,181,,34,56,39,37,14,1,,2,523
"De 45 a 49 años (078)",142,141,,16,40,34,33,14,3,1,1,472
"De 50 y más años (079)",403,399,3,41,53,78,119,68,29,8,4,1690
"Ocupada (080)",1405,1323,4,343,350,239,239,104,35,9,82,3873
"De 15 a 19 años (082)",22,17,,16,,1,,,,,5,19
"De 20 a 24 años (083)",105,81,,60,15,4,2,,,,24,112
"De 25 a 29 años (084)",154,132,1,67,50,11,2,1,,,22,214
"De 30 a 34 años (085)",212,198,,81,71,29,15,2,,,14,385
"De 35 a 39 años (086)",191,181,,29,67,43,35,5,2,,10,481
"De 40 a 44 años (087)",181,179,,33,56,39,36,14,1,,2,518
"De 45 a 49 años (088)",142,141,,16,40,34,33,14,3,1,1,472
"De 50 y más años (089)",398,394,3,41,51,78,116,68,29,8,4,1672
"Desocupada (090)",40,36,,19,10,1,6,,,,4,69
"De 20 a 24 años (093)",7,6,,5,,,1,,,,1,9
"De 25 a 29 años (094)",12,9,,6,3,,,,,,3,12
"De 30 a 34 años (095)",10,10,,6,4,,,,,,,14
"De 35 a 39 años (096)",4,4,,1,1,1,1,,,,,11
"De 40 a 44 años (097)",2,2,,1,,,1,,,,,5
"De 50 y más años (099)",5,5,,,2,,3,,,,,18
"No PEA (100)",2776,2651,24,572,560,447,650,260,116,22,125,8794
"De 12 a 14 años (101)",7,2,1,1,,,,,,,5,1
"De 15 a 19 años (102)",50,41,1,32,7,1,,,,,9,49
"De 20 a 24 años (103)",281,236,2,167,58,7,2,,,,45,312
"De 25 a 29 años (104)",308,278,2,130,102,29,15,,,,30,484
"De 30 a 34 años (105)",287,279,1,73,103,54,42,6,,,8,661
"De 35 a 39 años (106)",303,296,3,36,84,77,79,13,4,,7,890
"De 40 a 44 años (107)",236,235,1,24,54,56,78,12,8,2,1,810
"De 45 a 49 años (108)",216,215,1,18,36,48,77,26,8,1,1,825
"De 50 y más años (109)",1088,1069,12,91,116,175,357,203,96,19,19,4762
,,,,,,,,,,,,
"RURAL (120)",7961,7672,35,1518,1544,1259,1824,1048,358,86,289,27067
"De 12 a 14 años (121)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (122)",220,178,3,161,11,2,1,,,,42,193
"De 20 a 24 años (123)",779,696,5,449,200,30,11,1,,,83,993
"De 25 a 29 años (124)",898,829,5,303,320,147,53,1,,,69,1609
"De 30 a 34 años (125)",897,875,1,172,313,218,152,18,,1,22,2225
"De 35 a 39 años (126)",878,863,3,104,228,223,241,57,7,,15,2711
"De 40 a 44 años (127)",774,763,4,59,120,174,271,102,27,6,11,2957
"De 45 a 49 años (128)",678,667,2,52,80,101,228,142,48,14,11,3005
"De 50 y más años (129)",2832,2800,12,218,271,364,867,727,276,65,32,13372
"PEA (130)",1160,1066,2,269,224,173,233,119,38,8,94,3429
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",26,19,,19,,,,,,,7,19
"De 20 a 24 años (133)",104,78,1,50,22,4,1,,,,26,110
"De 25 a 29 años (134)",134,110,,48,36,23,3,,,,24,201
"De 30 a 34 años (135)",146,143,,42,53,24,22,2,,,3,326
"De 35 a 39 años (136)",153,146,,35,38,33,32,8,,,7,403
"De 40 a 44 años (137)",134,128,1,20,30,26,37,11,2,1,6,419
"De 45 a 49 años (138)",129,121,,20,18,17,32,25,4,5,8,496
"De 50 y más años (139)",332,321,,35,27,46,106,73,32,2,11,1455
"Ocupada (140)",1114,1028,2,251,215,170,228,117,37,8,86,3341
"De 12 a 14 años (141)",2,,,,,,,,,,2,
"De 15 a 19 años (142)",21,16,,16,,,,,,,5,16
"De 20 a 24 años (143)",99,76,1,48,22,4,1,,,,23,108
"De 25 a 29 años (144)",127,105,,45,35,22,3,,,,22,193
"De 30 a 34 años (145)",136,133,,34,52,24,21,2,,,3,312
"De 35 a 39 años (146)",148,141,,35,34,33,31,8,,,7,391
"De 40 a 44 años (147)",130,124,1,20,28,25,36,11,2,1,6,408
"De 45 a 49 años (148)",123,116,,18,17,16,32,24,4,5,7,483
"De 50 y más años (149)",328,317,,35,27,46,104,72,31,2,11,1430
"Desocupada (150)",46,38,,18,9,3,5,2,1,,8,88
"De 15 a 19 años (152)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (153)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (154)",7,5,,3,1,1,,,,,2,8
"De 30 a 34 años (155)",10,10,,8,1,,1,,,,,14
"De 35 a 39 años (156)",5,5,,,4,,1,,,,,12
"De 40 a 44 años (157)",4,4,,,2,1,1,,,,,11
"De 45 a 49 años (158)",6,5,,2,1,1,,1,,,1,13
"De 50 y más años (159)",4,4,,,,,2,1,1,,,25
"No PEA (160)",6801,6606,33,1249,1320,1086,1591,929,320,78,195,23638
"De 12 a 14 años (161)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (162)",194,159,3,142,11,2,1,,,,35,174
"De 20 a 24 años (163)",675,618,4,399,178,26,10,1,,,57,883
"De 25 a 29 años (164)",764,719,5,255,284,124,50,1,,,45,1408
"De 30 a 34 años (165)",751,732,1,130,260,194,130,16,,1,19,1899
"De 35 a 39 años (166)",725,717,3,69,190,190,209,49,7,,8,2308
"De 40 a 44 años (167)",640,635,3,39,90,148,234,91,25,5,5,2538
"De 45 a 49 años (168)",549,546,2,32,62,84,196,117,44,9,3,2509
"De 50 y más años (169)",2500,2479,12,183,244,318,761,654,244,63,21,11917
