"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",1595,1292,48,69,186
"Explotación de minas y canteras (047)",11,4,1,4,2
"Industrias manufactureras (048)",89,59,7,9,14
"Suministro de electricidad, gas y agua (049)",4,,1,2,1
"Construcción (050)",22,8,4,8,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",903,874,20,3,6
"Venta, mant.y rep. veh.autom y motoc. (052)",9,7,2,,
"Comercio al por mayor (053)",31,24,1,,6
"Comercio al por menor (054)",863,843,17,3,
"Hoteles y restaurantes (055)",396,366,24,3,3
"Trans., almac. y comunicaciones (056)",34,24,4,1,5
"Intermediación financiera (057)",19,2,3,9,5
"Activid.inmobil., empres. y alquileres (058)",56,34,6,9,7
"Admin.pub. y defensa; p. segur soc.afil (059)",179,,,,179
"Enseñanza (060)",472,103,70,100,199
"Servicios sociales y de salud (061)",130,11,10,2,107
"Otras activ. serv.comun.soc y personales (062)",96,84,4,3,5
"Hogares privados con servicio doméstico (063)",210,210,,,
"Actividad economica no especificada (065)",190,180,4,1,5
,,,,,
"URBANA (066)",6619,4244,464,460,1451
"Agric., ganadería, caza y silvicultura (067)",1376,975,62,80,259
"Explotación de minas y canteras (069)",102,21,39,23,19
"Industrias manufactureras (070)",339,264,34,18,23
"Suministro de electricidad, gas y agua (071)",67,1,2,15,49
"Construcción (072)",444,310,62,53,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1330,1261,50,11,8
"Venta, mant.y rep. veh.autom y motoc. (074)",123,104,15,3,1
"Comercio al por mayor (075)",52,38,6,1,7
"Comercio al por menor (076)",1155,1119,29,7,
"Hoteles y restaurantes (077)",415,368,31,5,11
"Trans., almac. y comunicaciones (078)",526,449,34,19,24
"Intermediación financiera (079)",33,6,7,13,7
"Activid.inmobil., empres. y alquileres (080)",233,118,19,30,66
"Admin.pub. y defensa; p. segur soc.afil (081)",473,,,,473
"Enseñanza (082)",723,109,89,177,348
"Servicios sociales y de salud (083)",167,21,14,2,130
"Otras activ. serv.comun.soc y personales (084)",145,107,18,13,7
"Hogares privados con servicio doméstico (085)",164,164,,,
"Actividad economica no especificada (087)",82,70,3,1,8
"Hombres (088)",4078,2597,320,301,860
"Agric., ganadería, caza y silvicultura (089)",1035,782,53,50,150
"Explotación de minas y canteras (091)",95,20,38,20,17
"Industrias manufactureras (092)",274,221,30,11,12
"Suministro de electricidad, gas y agua (093)",64,1,1,14,48
"Construcción (094)",433,306,59,51,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",601,556,32,8,5
"Venta, mant.y rep. veh.autom y motoc. (096)",115,98,13,3,1
"Comercio al por mayor (097)",36,26,5,1,4
"Comercio al por menor (098)",450,432,14,4,
"Hoteles y restaurantes (099)",111,89,12,2,8
"Trans., almac. y comunicaciones (100)",498,430,31,18,19
"Intermediación financiera (101)",15,4,4,4,3
"Activid.inmobil., empres. y alquileres (102)",186,89,13,24,60
"Admin.pub. y defensa; p. segur soc.afil (103)",316,,,,316
"Enseñanza (104)",299,27,27,87,158
"Servicios sociales y de salud (105)",57,13,4,,40
"Otras activ. serv.comun.soc y personales (106)",68,39,15,11,3
"Hogares privados con servicio doméstico (107)",2,2,,,
"Actividad economica no especificada (109)",24,18,1,1,4
"Mujeres (110)",2541,1647,144,159,591
"Agric., ganadería, caza y silvicultura (111)",341,193,9,30,109
"Explotación de minas y canteras (113)",7,1,1,3,2
"Industrias manufactureras (114)",65,43,4,7,11
"Suministro de electricidad, gas y agua (115)",3,,1,1,1
"Construcción (116)",11,4,3,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",729,705,18,3,3
"Venta, mant.y rep. veh.autom y motoc. (118)",8,6,2,,
"Comercio al por mayor (119)",16,12,1,,3
"Comercio al por menor (120)",705,687,15,3,
"Hoteles y restaurantes (121)",304,279,19,3,3
"Trans., almac. y comunicaciones (122)",28,19,3,1,5
"Intermediación financiera (123)",18,2,3,9,4
"Activid.inmobil., empres. y alquileres (124)",47,29,6,6,6
"Admin.pub. y defensa; p. segur soc.afil (125)",157,,,,157
"Enseñanza (126)",424,82,62,90,190
"Servicios sociales y de salud (127)",110,8,10,2,90
"Otras activ. serv.comun.soc y personales (128)",77,68,3,2,4
"Hogares privados con servicio doméstico (129)",162,162,,,
"Actividad economica no especificada (131)",58,52,2,,4
,,,,,
"RURAL (132)",9478,8172,471,332,503
"Agric., ganadería, caza y silvicultura (133)",7516,6905,209,134,268
"Explotación de minas y canteras (135)",143,62,42,33,6
"Industrias manufactureras (136)",174,131,25,9,9
"Suministro de electricidad, gas y agua (137)",6,,1,5,
"Construcción (138)",392,177,104,101,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",331,302,16,1,12
"Venta, mant.y rep. veh.autom y motoc. (140)",17,12,5,,
"Comercio al por mayor (141)",36,22,2,,12
"Comercio al por menor (142)",278,268,9,1,
"Hoteles y restaurantes (143)",107,100,6,,1
"Trans., almac. y comunicaciones (144)",151,132,14,3,2
"Intermediación financiera (145)",3,1,,1,1
"Activid.inmobil., empres. y alquileres (146)",55,28,3,10,14
"Admin.pub. y defensa; p. segur soc.afil (147)",132,,,,132
"Enseñanza (148)",111,36,32,28,15
"Servicios sociales y de salud (149)",45,16,,,29
"Otras activ. serv.comun.soc y personales (150)",70,54,12,3,1
"Hogares privados con servicio doméstico (151)",51,51,,,
"Actividad economica no especificada (153)",191,177,7,4,3
"Hombres (154)",7613,6568,409,268,368
"Agric., ganadería, caza y silvicultura (155)",6262,5806,170,95,191
"Explotación de minas y canteras (157)",139,59,42,32,6
"Industrias manufactureras (158)",150,115,22,7,6
"Suministro de electricidad, gas y agua (159)",5,,1,4,
"Construcción (160)",381,173,103,95,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",157,133,14,1,9
"Venta, mant.y rep. veh.autom y motoc. (162)",16,11,5,,
"Comercio al por mayor (163)",21,10,2,,9
"Comercio al por menor (164)",120,112,7,1,
"Hoteles y restaurantes (165)",15,13,1,,1
"Trans., almac. y comunicaciones (166)",145,127,13,3,2
"Intermediación financiera (167)",2,1,,1,
"Activid.inmobil., empres. y alquileres (168)",46,23,3,7,13
"Admin.pub. y defensa; p. segur soc.afil (169)",110,,,,110
"Enseñanza (170)",63,15,24,18,6
"Servicios sociales y de salud (171)",25,13,,,12
"Otras activ. serv.comun.soc y personales (172)",51,38,11,2,
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",59,49,5,3,2
"Mujeres (176)",1865,1604,62,64,135
"Agric., ganadería, caza y silvicultura (177)",1254,1099,39,39,77
"Explotación de minas y canteras (179)",4,3,,1,
"Industrias manufactureras (180)",24,16,3,2,3
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Construcción (182)",11,4,1,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",174,169,2,,3
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",15,12,,,3
"Comercio al por menor (186)",158,156,2,,
"Hoteles y restaurantes (187)",92,87,5,,
"Trans., almac. y comunicaciones (188)",6,5,1,,
"Intermediación financiera (189)",1,,,,1
"Activid.inmobil., empres. y alquileres (190)",9,5,,3,1
"Admin.pub. y defensa; p. segur soc.afil (191)",22,,,,22
"Enseñanza (192)",48,21,8,10,9
"Servicios sociales y de salud (193)",20,3,,,17
"Otras activ. serv.comun.soc y personales (194)",19,16,1,1,1
"Hogares privados con servicio doméstico (195)",48,48,,,
"Actividad economica no especificada (197)",132,128,2,1,1
