"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",202,184,60,54,44,17,9,,,,18,232
"De 30 a 34 años (025)",226,212,45,58,51,32,19,7,,,14,383
"De 35 a 39 años (026)",213,205,15,30,42,46,57,11,3,1,8,603
"De 40 a 44 años (027)",174,171,5,13,30,37,48,26,10,2,3,666
"De 45 a 49 años (028)",124,122,6,8,12,24,34,22,11,5,2,553
"De 50 y más años (029)",353,347,19,27,36,36,75,65,54,35,6,1814
"Desocupada (030)",110,106,59,22,6,5,7,4,2,1,4,133
"De 12 a 14 años (031)",9,9,9,,,,,,,,,
"De 15 a 19 años (032)",41,41,35,6,,,,,,,,6
"De 20 a 24 años (033)",20,17,7,8,1,,,1,,,3,16
"De 25 a 29 años (034)",14,13,5,4,2,1,1,,,,1,15
"De 30 a 34 años (035)",10,10,2,3,3,1,1,,,,,17
"De 35 a 39 años (036)",5,5,1,,,,2,1,1,,,23
"De 40 a 44 años (037)",3,3,,,,1,1,1,,,,15
"De 45 a 49 años (038)",2,2,,,,1,1,,,,,7
"De 50 y más años (039)",6,6,,1,,1,1,1,1,1,,34
"No PEA (040)",8531,8392,2486,839,796,718,1317,1026,682,528,139,28658
"De 12 a 14 años (041)",1142,1136,1131,5,,,,,,,6,5
"De 15 a 19 años (042)",1210,1200,1010,159,25,5,1,,,,10,228
"De 20 a 24 años (043)",755,721,155,297,197,51,20,1,,,34,933
"De 25 a 29 años (044)",634,615,32,131,190,139,110,11,2,,19,1489
"De 30 a 34 años (045)",606,591,19,56,111,128,197,64,12,4,15,2070
"De 35 a 39 años (046)",602,592,13,33,61,106,210,118,40,11,10,2603
"De 40 a 44 años (047)",560,557,14,22,38,73,147,167,72,24,3,2917
"De 45 a 49 años (048)",486,482,16,17,25,52,123,114,84,51,4,2787
"De 50 y más años (049)",2536,2498,96,119,149,164,509,551,472,438,38,15626
,,,,,,,,,,,,
"URBANA (060)",5601,5485,1609,631,586,549,870,602,367,271,116,17247
"De 12 a 14 años (061)",632,628,625,3,,,,,,,4,3
"De 15 a 19 años (062)",722,715,622,85,6,1,1,,,,7,104
"De 20 a 24 años (063)",482,447,139,183,101,18,6,,,,35,463
"De 25 a 29 años (064)",436,412,60,116,120,73,41,2,,,24,766
"De 30 a 34 años (065)",446,435,41,72,103,92,101,24,2,,11,1155
"De 35 a 39 años (066)",454,447,22,41,62,108,149,56,8,1,7,1570
"De 40 a 44 años (067)",413,410,11,22,50,75,122,89,33,8,3,1819
"De 45 a 49 años (068)",338,335,14,13,20,52,100,77,42,17,3,1701
"De 50 y más años (069)",1678,1656,75,96,124,130,350,354,282,245,22,9666
"PEA (070)",1171,1125,254,211,172,153,171,89,49,26,46,3038
"De 12 a 14 años (071)",15,15,15,,,,,,,,,
"De 15 a 19 años (072)",92,92,71,21,,,,,,,,21
"De 20 a 24 años (073)",137,119,56,44,17,1,1,,,,18,85
"De 25 a 29 años (074)",144,131,45,42,26,12,6,,,,13,155
"De 30 a 34 años (075)",157,152,31,42,39,24,14,2,,,5,266
"De 35 a 39 años (076)",156,152,12,23,33,38,37,7,2,,4,420
"De 40 a 44 años (077)",143,140,4,11,24,30,43,23,5,,3,524
"De 45 a 49 años (078)",86,85,4,7,7,20,23,14,8,2,1,368
"De 50 y más años (079)",241,239,16,21,26,28,47,43,34,24,2,1199
"Ocupada (080)",1110,1065,228,196,167,149,165,87,48,25,45,2941
"De 12 a 14 años (081)",13,13,13,,,,,,,,,
"De 15 a 19 años (082)",73,73,55,18,,,,,,,,18
"De 20 a 24 años (083)",126,109,52,39,16,1,1,,,,17,78
"De 25 a 29 años (084)",134,121,43,38,24,11,5,,,,13,140
"De 30 a 34 años (085)",149,144,30,39,37,23,13,2,,,5,251
"De 35 a 39 años (086)",152,148,11,23,33,38,35,7,1,,4,403
"De 40 a 44 años (087)",140,137,4,11,24,29,42,22,5,,3,509
"De 45 a 49 años (088)",85,84,4,7,7,19,23,14,8,2,1,365
"De 50 y más años (089)",238,236,16,21,26,28,46,42,34,23,2,1177
"Desocupada (090)",61,60,26,15,5,4,6,2,1,1,1,97
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",19,19,16,3,,,,,,,,3
"De 20 a 24 años (093)",11,10,4,5,1,,,,,,1,7
"De 25 a 29 años (094)",10,10,2,4,2,1,1,,,,,15
"De 30 a 34 años (095)",8,8,1,3,2,1,1,,,,,15
"De 35 a 39 años (096)",4,4,1,,,,2,,1,,,17
"De 40 a 44 años (097)",3,3,,,,1,1,1,,,,15
"De 45 a 49 años (098)",1,1,,,,1,,,,,,3
"De 50 y más años (099)",3,3,,,,,1,1,,1,,22
"No PEA (100)",4430,4360,1355,420,414,396,699,513,318,245,70,14209
"De 12 a 14 años (101)",617,613,610,3,,,,,,,4,3
"De 15 a 19 años (102)",630,623,551,64,6,1,1,,,,7,83
"De 20 a 24 años (103)",345,328,83,139,84,17,5,,,,17,378
"De 25 a 29 años (104)",292,281,15,74,94,61,35,2,,,11,611
"De 30 a 34 años (105)",289,283,10,30,64,68,87,22,2,,6,889
"De 35 a 39 años (106)",298,295,10,18,29,70,112,49,6,1,3,1150
"De 40 a 44 años (107)",270,270,7,11,26,45,79,66,28,8,,1295
"De 45 a 49 años (108)",252,250,10,6,13,32,77,63,34,15,2,1333
"De 50 y más años (109)",1437,1417,59,75,98,102,303,311,248,221,20,8467
,,,,,,,,,,,,
"RURAL (120)",4669,4568,1282,505,462,367,697,559,395,301,101,15949
"De 12 a 14 años (121)",543,541,539,2,,,,,,,2,2
"De 15 a 19 años (122)",660,657,529,105,19,4,,,,,3,155
"De 20 a 24 años (123)",475,450,89,182,128,34,15,2,,,25,615
"De 25 a 29 años (124)",414,400,37,73,116,84,79,9,2,,14,970
"De 30 a 34 años (125)",396,378,25,45,62,69,116,47,10,4,18,1315
"De 35 a 39 años (126)",366,355,7,22,41,44,120,74,36,11,11,1659
"De 40 a 44 años (127)",324,321,8,13,18,36,74,105,49,18,3,1779
"De 45 a 49 años (128)",274,271,8,12,17,25,58,59,53,39,3,1646
"De 50 y más años (129)",1217,1195,40,51,61,71,235,263,245,229,22,7808
"PEA (130)",568,536,151,86,80,45,79,46,31,18,32,1500
"De 12 a 14 años (131)",18,18,18,,,,,,,,,
"De 15 a 19 años (132)",80,80,70,10,,,,,,,,10
"De 20 a 24 años (133)",65,57,17,24,15,,,1,,,8,60
"De 25 a 29 años (134)",72,66,20,16,20,6,4,,,,6,92
"De 30 a 34 años (135)",79,70,16,19,15,9,6,5,,,9,134
"De 35 a 39 años (136)",62,58,4,7,9,8,22,5,2,1,4,206
"De 40 a 44 años (137)",34,34,1,2,6,8,6,4,5,2,,157
"De 45 a 49 años (138)",40,39,2,1,5,5,12,8,3,3,1,192
"De 50 y más años (139)",118,114,3,7,10,9,29,23,21,12,4,649
"Ocupada (140)",519,490,118,79,79,44,78,44,30,18,29,1464
"De 12 a 14 años (141)",11,11,11,,,,,,,,,
"De 15 a 19 años (142)",58,58,51,7,,,,,,,,7
"De 20 a 24 años (143)",56,50,14,21,15,,,,,,6,51
"De 25 a 29 años (144)",68,63,17,16,20,6,4,,,,5,92
"De 30 a 34 años (145)",77,68,15,19,14,9,6,5,,,9,132
"De 35 a 39 años (146)",61,57,4,7,9,8,22,4,2,1,4,200
"De 40 a 44 años (147)",34,34,1,2,6,8,6,4,5,2,,157
"De 45 a 49 años (148)",39,38,2,1,5,5,11,8,3,3,1,188
"De 50 y más años (149)",115,111,3,6,10,8,29,23,20,12,4,637
"Desocupada (150)",49,46,33,7,1,1,1,2,1,,3,36
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",22,22,19,3,,,,,,,,3
"De 20 a 24 años (153)",9,7,3,3,,,,1,,,2,9
"De 25 a 29 años (154)",4,3,3,,,,,,,,1,
"De 30 a 34 años (155)",2,2,1,,1,,,,,,,2
"De 35 a 39 años (156)",1,1,,,,,,1,,,,6
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",3,3,,1,,1,,,1,,,12
"No PEA (160)",4101,4032,1131,419,382,322,618,513,364,283,69,14449
"De 12 a 14 años (161)",525,523,521,2,,,,,,,2,2
"De 15 a 19 años (162)",580,577,459,95,19,4,,,,,3,145
"De 20 a 24 años (163)",410,393,72,158,113,34,15,1,,,17,555
"De 25 a 29 años (164)",342,334,17,57,96,78,75,9,2,,8,878
"De 30 a 34 años (165)",317,308,9,26,47,60,110,42,10,4,9,1181
"De 35 a 39 años (166)",304,297,3,15,32,36,98,69,34,10,7,1453
"De 40 a 44 años (167)",290,287,7,11,12,28,68,101,44,16,3,1622
"De 45 a 49 años (168)",234,232,6,11,12,20,46,51,50,36,2,1454
"De 50 y más años (169)",1099,1081,37,44,51,62,206,240,224,217,18,7159
