"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (046)",3110,61,914,1121,735,279
"Agric., ganadería, caza y silvicultura (047)",670,25,180,195,173,97
"Industrias manufactureras (050)",201,2,53,60,70,16
"Construcción (052)",4,,2,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",417,7,96,170,107,37
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,1,1,2,
"Comercio al por mayor (055)",13,,3,8,2,
"Comercio al por menor (056)",400,7,92,161,103,37
"Hoteles y restaurantes (057)",125,2,32,43,37,11
"Trans., almac. y comunicaciones (058)",18,,10,6,2,
"Activid.inmobil., empres. y alquileres (060)",12,,4,6,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",90,,36,43,9,2
"Enseñanza (062)",402,,89,244,67,2
"Servicios sociales y de salud (063)",108,,37,55,15,1
"Otras activ. serv.comun.soc y personales (064)",80,,29,30,20,1
"Hogares privados con servicio doméstico (065)",481,20,198,112,109,42
"Actividad economica no especificada (067)",453,1,118,147,120,67
"Desocupado (068)",49,4,30,9,3,3
,,,,,,
"URBANA (069)",6885,153,1940,2348,1740,704
"Agric., ganadería, caza y silvicultura (070)",3954,115,1093,1164,1044,538
"Explotación de minas y canteras (072)",2,,1,1,,
"Industrias manufactureras (073)",243,3,76,69,76,19
"Suministro de electricidad, gas y agua (074)",6,,1,2,3,
"Construcción (075)",256,1,97,91,60,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",557,9,136,226,142,44
"Venta, mant.y rep. veh.autom.y motoc. (077)",19,,12,4,3,
"Comercio al por mayor (078)",28,1,7,11,9,
"Comercio al por menor (079)",510,8,117,211,130,44
"Hoteles y restaurantes (080)",113,6,23,36,37,11
"Trans., almac. y comunicaciones (081)",141,,66,51,21,3
"Activid.inmobil., empres. y alquileres (083)",23,,7,12,4,
"Admin.pub. y defensa; p. segur.soc afil (084)",245,,70,116,58,1
"Enseñanza (085)",518,,61,332,121,4
"Servicios sociales y de salud (086)",138,,43,74,20,1
"Otras activ. serv.comun.soc y personales (087)",119,,42,42,32,3
"Hogares privados con servicio doméstico (088)",259,11,117,53,51,27
"Actividad economica no especificada (090)",211,1,57,57,59,37
"Desocupado (091)",100,7,50,22,12,9
"Hombres (092)",5049,129,1442,1649,1293,536
"Agric., ganadería, caza y silvicultura (093)",3616,107,1018,1057,951,483
"Explotación de minas y canteras (095)",2,,1,1,,
"Industrias manufactureras (096)",131,2,47,35,38,9
"Suministro de electricidad, gas y agua (097)",6,,1,2,3,
"Construcción (098)",253,1,96,90,59,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",228,5,61,94,54,14
"Venta, mant.y rep. veh.autom.y motoc. (100)",15,,11,3,1,
"Comercio al por mayor (101)",19,1,4,6,8,
"Comercio al por menor (102)",194,4,46,85,45,14
"Hoteles y restaurantes (103)",16,4,1,3,6,2
"Trans., almac. y comunicaciones (104)",124,,56,46,19,3
"Activid.inmobil., empres. y alquileres (106)",13,,3,7,3,
"Admin.pub. y defensa; p. segur.soc afil (107)",170,,39,79,51,1
"Enseñanza (108)",251,,27,156,66,2
"Servicios sociales y de salud (109)",53,,13,34,6,
"Otras activ. serv.comun.soc y personales (110)",59,,22,21,14,2
"Hogares privados con servicio doméstico (111)",8,4,3,,1,
"Actividad economica no especificada (113)",44,,20,5,12,7
"Desocupado (114)",75,6,34,19,10,6
"Mujeres (115)",1836,24,498,699,447,168
"Agric., ganadería, caza y silvicultura (116)",338,8,75,107,93,55
"Industrias manufactureras (119)",112,1,29,34,38,10
"Construcción (121)",3,,1,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",329,4,75,132,88,30
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,1,1,2,
"Comercio al por mayor (124)",9,,3,5,1,
"Comercio al por menor (125)",316,4,71,126,85,30
"Hoteles y restaurantes (126)",97,2,22,33,31,9
"Trans., almac. y comunicaciones (127)",17,,10,5,2,
"Activid.inmobil., empres. y alquileres (129)",10,,4,5,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",75,,31,37,7,
"Enseñanza (131)",267,,34,176,55,2
"Servicios sociales y de salud (132)",85,,30,40,14,1
"Otras activ. serv.comun.soc y personales (133)",60,,20,21,18,1
"Hogares privados con servicio doméstico (134)",251,7,114,53,50,27
"Actividad economica no especificada (136)",167,1,37,52,47,30
"Desocupado (137)",25,1,16,3,2,3
,,,,,,
"RURAL (138)",8989,244,3125,2726,2032,862
"Agric., ganadería, caza y silvicultura (139)",7314,211,2554,2091,1693,765
"Explotación de minas y canteras (141)",4,,,3,1,
"Industrias manufactureras (142)",179,1,64,56,47,11
"Suministro de electricidad, gas y agua (143)",3,,2,1,,
"Construcción (144)",158,3,55,66,30,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",181,4,54,70,40,13
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,1,1,,
"Comercio al por mayor (147)",11,,1,8,2,
"Comercio al por menor (148)",168,4,52,61,38,13
"Hoteles y restaurantes (149)",34,,14,11,7,2
"Trans., almac. y comunicaciones (150)",19,,7,10,2,
"Activid.inmobil., empres. y alquileres (152)",7,,2,2,2,1
"Admin.pub. y defensa; p. segur.soc afil (153)",40,,17,15,6,2
"Enseñanza (154)",284,,90,158,35,1
"Servicios sociales y de salud (155)",39,,13,22,4,
"Otras activ. serv.comun.soc y personales (156)",82,,34,29,17,2
"Hogares privados con servicio doméstico (157)",241,14,88,63,60,16
"Actividad economica no especificada (159)",341,,98,111,87,45
"Desocupado (160)",63,11,33,18,1,
"Hombres (161)",7715,207,2709,2304,1744,751
"Agric., ganadería, caza y silvicultura (162)",6982,194,2449,2003,1613,723
"Explotación de minas y canteras (164)",4,,,3,1,
"Industrias manufactureras (165)",90,,40,30,15,5
"Suministro de electricidad, gas y agua (166)",3,,2,1,,
"Construcción (167)",157,3,54,66,30,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",93,1,33,32,21,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,1,1,,
"Comercio al por mayor (170)",7,,1,5,1,
"Comercio al por menor (171)",84,1,31,26,20,6
"Hoteles y restaurantes (172)",6,,4,1,1,
"Trans., almac. y comunicaciones (173)",18,,7,9,2,
"Activid.inmobil., empres. y alquileres (175)",5,,2,1,1,1
"Admin.pub. y defensa; p. segur.soc afil (176)",25,,12,9,4,
"Enseñanza (177)",149,,35,90,23,1
"Servicios sociales y de salud (178)",16,,6,7,3,
"Otras activ. serv.comun.soc y personales (179)",62,,25,20,15,2
"Hogares privados con servicio doméstico (180)",11,1,4,4,1,1
"Actividad economica no especificada (182)",55,,17,16,14,8
"Desocupado (183)",39,8,19,12,,
"Mujeres (184)",1274,37,416,422,288,111
"Agric., ganadería, caza y silvicultura (185)",332,17,105,88,80,42
"Industrias manufactureras (188)",89,1,24,26,32,6
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",88,3,21,38,19,7
"Comercio al por mayor (193)",4,,,3,1,
"Comercio al por menor (194)",84,3,21,35,18,7
"Hoteles y restaurantes (195)",28,,10,10,6,2
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",15,,5,6,2,2
"Enseñanza (200)",135,,55,68,12,
"Servicios sociales y de salud (201)",23,,7,15,1,
"Otras activ. serv.comun.soc y personales (202)",20,,9,9,2,
"Hogares privados con servicio doméstico (203)",230,13,84,59,59,15
"Actividad economica no especificada (205)",286,,81,95,73,37
"Desocupado (206)",24,3,14,6,1,
