"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",341,2,138,114,63,24
"Desocupado (045)",1091,82,532,262,157,58
"Mujeres (046)",6111,209,2097,2060,1331,414
"Agric., ganadería, caza y silvicultura (047)",998,54,347,300,204,93
"Explotación de minas y canteras (049)",1,,,1,,
"Industrias manufactureras (050)",1108,46,373,332,264,93
"Suministro de electricidad, gas y agua (051)",4,,,4,,
"Construcción (052)",8,1,2,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",840,13,237,263,244,83
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,5,2,2,
"Comercio al por mayor (055)",21,,9,4,7,1
"Comercio al por menor (056)",810,13,223,257,235,82
"Hoteles y restaurantes (057)",326,7,103,94,88,34
"Trans., almac. y comunicaciones (058)",37,,23,7,7,
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",48,,26,16,6,
"Admin.pub. y defensa; p. segur.soc afil (061)",85,,42,35,7,1
"Enseñanza (062)",838,,182,481,170,5
"Servicios sociales y de salud (063)",95,,29,51,14,1
"Otras activ. serv.comun.soc y personales (064)",141,1,40,54,42,4
"Hogares privados con servicio doméstico (065)",687,45,304,174,122,42
"Actividad economica no especificada (067)",504,2,164,166,127,45
"Desocupado (068)",389,40,224,77,35,13
,,,,,,
"URBANA (069)",7664,158,2404,2715,1832,555
"Agric., ganadería, caza y silvicultura (070)",1333,22,334,371,391,215
"Explotación de minas y canteras (072)",14,,7,5,2,
"Industrias manufactureras (073)",605,13,177,174,165,76
"Suministro de electricidad, gas y agua (074)",12,,3,7,2,
"Construcción (075)",479,9,196,168,93,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1356,42,391,438,355,130
"Venta, mant.y rep. veh.autom.y motoc. (077)",102,1,54,28,17,2
"Comercio al por mayor (078)",45,,13,18,11,3
"Comercio al por menor (079)",1209,41,324,392,327,125
"Hoteles y restaurantes (080)",234,7,87,64,59,17
"Trans., almac. y comunicaciones (081)",427,11,195,148,65,8
"Intermediación financiera (082)",16,,9,3,3,1
"Activid.inmobil., empres. y alquileres (083)",127,,56,48,23,
"Admin.pub. y defensa; p. segur.soc afil (084)",286,,94,119,69,4
"Enseñanza (085)",1339,,246,750,332,11
"Servicios sociales y de salud (086)",130,,31,71,27,1
"Otras activ. serv.comun.soc y personales (087)",243,5,79,80,61,18
"Hogares privados con servicio doméstico (088)",330,33,161,64,54,18
"Actividad economica no especificada (090)",277,2,107,80,65,23
"Desocupado (091)",456,14,231,125,66,20
"Hombres (092)",4691,104,1479,1611,1127,370
"Agric., ganadería, caza y silvicultura (093)",1237,21,315,342,362,197
"Explotación de minas y canteras (095)",13,,7,4,2,
"Industrias manufactureras (096)",298,12,99,84,64,39
"Suministro de electricidad, gas y agua (097)",9,,3,4,2,
"Construcción (098)",472,9,194,164,92,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",630,30,185,213,147,55
"Venta, mant.y rep. veh.autom.y motoc. (100)",93,1,49,26,15,2
"Comercio al por mayor (101)",26,,5,14,5,2
"Comercio al por menor (102)",511,29,131,173,127,51
"Hoteles y restaurantes (103)",56,2,29,15,8,2
"Trans., almac. y comunicaciones (104)",394,11,174,141,60,8
"Intermediación financiera (105)",14,,8,2,3,1
"Activid.inmobil., empres. y alquileres (106)",81,,31,33,17,
"Admin.pub. y defensa; p. segur.soc afil (107)",210,,59,85,63,3
"Enseñanza (108)",620,,109,329,176,6
"Servicios sociales y de salud (109)",58,,16,26,16,
"Otras activ. serv.comun.soc y personales (110)",135,4,49,38,28,16
"Hogares privados con servicio doméstico (111)",12,6,3,,2,1
"Actividad economica no especificada (113)",130,,53,36,30,11
"Desocupado (114)",322,9,145,95,55,18
"Mujeres (115)",2973,54,925,1104,705,185
"Agric., ganadería, caza y silvicultura (116)",96,1,19,29,29,18
"Explotación de minas y canteras (118)",1,,,1,,
"Industrias manufactureras (119)",307,1,78,90,101,37
"Suministro de electricidad, gas y agua (120)",3,,,3,,
"Construcción (121)",7,,2,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",726,12,206,225,208,75
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,5,2,2,
"Comercio al por mayor (124)",19,,8,4,6,1
"Comercio al por menor (125)",698,12,193,219,200,74
"Hoteles y restaurantes (126)",178,5,58,49,51,15
"Trans., almac. y comunicaciones (127)",33,,21,7,5,
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",46,,25,15,6,
"Admin.pub. y defensa; p. segur.soc afil (130)",76,,35,34,6,1
"Enseñanza (131)",719,,137,421,156,5
"Servicios sociales y de salud (132)",72,,15,45,11,1
"Otras activ. serv.comun.soc y personales (133)",108,1,30,42,33,2
"Hogares privados con servicio doméstico (134)",318,27,158,64,52,17
"Actividad economica no especificada (136)",147,2,54,44,35,12
"Desocupado (137)",134,5,86,30,11,2
,,,,,,
"RURAL (138)",17682,542,6227,5357,3997,1559
"Agric., ganadería, caza y silvicultura (139)",13398,357,4537,4001,3195,1308
"Explotación de minas y canteras (141)",28,1,13,11,3,
"Industrias manufactureras (142)",929,45,333,293,190,68
"Suministro de electricidad, gas y agua (143)",7,,,5,2,
"Construcción (144)",300,4,106,108,69,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",271,2,84,88,78,19
"Venta, mant.y rep. veh.autom.y motoc. (146)",11,,6,1,3,1
"Comercio al por mayor (147)",12,,3,6,3,
"Comercio al por menor (148)",248,2,75,81,72,18
"Hoteles y restaurantes (149)",164,2,51,50,42,19
"Trans., almac. y comunicaciones (150)",84,,44,35,5,
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",10,,3,7,,
"Admin.pub. y defensa; p. segur.soc afil (153)",83,,31,35,16,1
"Enseñanza (154)",269,,84,143,42,
"Servicios sociales y de salud (155)",39,,22,14,3,
"Otras activ. serv.comun.soc y personales (156)",119,2,47,35,28,7
"Hogares privados con servicio doméstico (157)",388,19,152,117,73,27
"Actividad economica no especificada (159)",568,2,195,200,125,46
"Desocupado (160)",1024,108,525,214,126,51
"Hombres (161)",14544,387,5055,4401,3371,1330
"Agric., ganadería, caza y silvicultura (162)",12496,304,4209,3730,3020,1233
"Explotación de minas y canteras (164)",28,1,13,11,3,
"Industrias manufactureras (165)",128,,38,51,27,12
"Suministro de electricidad, gas y agua (166)",6,,,4,2,
"Construcción (167)",299,3,106,108,69,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",157,1,53,50,42,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,6,1,3,1
"Comercio al por mayor (170)",10,,2,6,2,
"Comercio al por menor (171)",136,1,45,43,37,10
"Hoteles y restaurantes (172)",16,,6,5,5,
"Trans., almac. y comunicaciones (173)",80,,42,35,3,
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",8,,2,6,,
"Admin.pub. y defensa; p. segur.soc afil (176)",74,,24,34,15,1
"Enseñanza (177)",150,,39,83,28,
"Servicios sociales y de salud (178)",16,,8,8,,
"Otras activ. serv.comun.soc y personales (179)",86,2,37,23,19,5
"Hogares privados con servicio doméstico (180)",19,1,6,7,3,2
"Actividad economica no especificada (182)",211,2,85,78,33,13
"Desocupado (183)",769,73,387,167,102,40
"Mujeres (184)",3138,155,1172,956,626,229
"Agric., ganadería, caza y silvicultura (185)",902,53,328,271,175,75
"Industrias manufactureras (188)",801,45,295,242,163,56
"Suministro de electricidad, gas y agua (189)",1,,,1,,
"Construcción (190)",1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",114,1,31,38,36,8
"Comercio al por mayor (193)",2,,1,,1,
"Comercio al por menor (194)",112,1,30,38,35,8
"Hoteles y restaurantes (195)",148,2,45,45,37,19
"Trans., almac. y comunicaciones (196)",4,,2,,2,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",9,,7,1,1,
"Enseñanza (200)",119,,45,60,14,
"Servicios sociales y de salud (201)",23,,14,6,3,
"Otras activ. serv.comun.soc y personales (202)",33,,10,12,9,2
"Hogares privados con servicio doméstico (203)",369,18,146,110,70,25
"Actividad economica no especificada (205)",357,,110,122,92,33
"Desocupado (206)",255,35,138,47,24,11
