"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (172)",2,,,,,1,,,,1,,,
"Trans., almac. y comunicaciones (173)",11,,,,1,,,,7,3,,,
"Activid.inmobil., empres. y alquileres (175)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",28,3,,3,12,,,2,,7,1,,
"Enseñanza (177)",93,,90,,3,,,,,,,,
"Servicios sociales y de salud (178)",5,,,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",2,,,,1,1,,,,,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",9,,,,,,,,,,,9,
"Desocupado (183)",140,,,,,,,,,,,,140
"Mujeres (184)",483,,62,4,4,49,101,4,,169,,50,40
"Agric., ganadería, caza y silvicultura (185)",224,,,,,,101,,,123,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",4,,,,,,,4,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",45,,,,,42,,,,3,,,
"Comercio al por menor (194)",45,,,,,42,,,,3,,,
"Hoteles y restaurantes (195)",10,,,,,6,,,,4,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,,,2,,,,,1,,,
"Enseñanza (200)",59,,58,,1,,,,,,,,
"Servicios sociales y de salud (201)",9,,4,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",4,,,,,,,,,4,,,
"Hogares privados con servicio doméstico (203)",32,,,,,,,,,32,,,
"Actividad economica no especificada (205)",50,,,,,,,,,,,50,
"Desocupado (206)",40,,,,,,,,,,,,40
