"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",102,1,31,32,26,12
"Mujeres (045)",1995,39,510,802,542,102
"Agric., ganadería, caza y silvicultura (046)",251,13,63,70,71,34
"Explotación de minas y canteras (048)",6,,1,4,1,
"Industrias manufactureras (049)",201,13,80,54,42,12
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",11,,1,6,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",367,4,89,133,119,22
"Venta, mant.y rep. veh.autom.y motoc. (053)",6,,4,,2,
"Comercio al por mayor (054)",15,,4,4,7,
"Comercio al por menor (055)",346,4,81,129,110,22
"Hoteles y restaurantes (056)",208,1,57,64,73,13
"Trans., almac. y comunicaciones (057)",19,1,11,5,2,
"Intermediación financiera (058)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (059)",29,,8,13,8,
"Admin.pub. y defensa; p. segur.soc.afil (060)",69,,18,34,17,
"Enseñanza (061)",445,,57,272,115,1
"Servicios sociales y de salud (062)",69,,10,40,19,
"Otras activ. serv.comun.soc y personales (063)",58,,9,28,16,5
"Hogares privados con servicio doméstico (064)",165,7,76,45,31,6
"Actividad economica no especificada (066)",92,,27,33,24,8
,,,,,,
"URBANA (067)",4464,39,1045,1698,1372,310
"Agric., ganadería, caza y silvicultura (068)",1143,16,264,323,376,164
"Pesca (069)",2,,,1,1,
"Explotación de minas y canteras (070)",46,,11,20,15,
"Industrias manufactureras (071)",237,2,60,74,75,26
"Suministro de electricidad, gas y agua (072)",16,,6,6,4,
"Construcción (073)",305,1,97,108,89,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",631,10,149,205,217,50
"Venta, mant.y rep. veh.autom.y motoc. (075)",52,2,17,17,16,
"Comercio al por mayor (076)",27,,8,6,10,3
"Comercio al por menor (077)",552,8,124,182,191,47
"Hoteles y restaurantes (078)",211,1,58,65,72,15
"Trans., almac. y comunicaciones (079)",293,2,102,110,72,7
"Intermediación financiera (080)",4,,1,2,1,
"Activid.inmobil., empres. y alquileres (081)",106,,34,53,19,
"Admin.pub. y defensa; p. segur.soc.afil (082)",272,,62,112,91,7
"Enseñanza (083)",728,,65,446,214,3
"Servicios sociales y de salud (084)",119,,14,60,41,4
"Otras activ. serv.comun.soc y personales (085)",101,,27,36,29,9
"Hogares privados con servicio doméstico (086)",127,6,56,37,24,4
"Actividad economica no especificada (088)",123,1,39,40,32,11
"Hombres (089)",2983,27,725,1047,935,249
"Agric., ganadería, caza y silvicultura (090)",1043,16,246,287,341,153
"Pesca (091)",2,,,1,1,
"Explotación de minas y canteras (092)",41,,10,16,15,
"Industrias manufactureras (093)",160,2,44,47,45,22
"Suministro de electricidad, gas y agua (094)",15,,5,6,4,
"Construcción (095)",294,1,96,102,86,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",329,6,80,95,117,31
"Venta, mant.y rep. veh.autom.y motoc. (097)",47,2,14,17,14,
"Comercio al por mayor (098)",15,,5,3,4,3
"Comercio al por menor (099)",267,4,61,75,99,28
"Hoteles y restaurantes (100)",34,,9,10,12,3
"Trans., almac. y comunicaciones (101)",274,1,91,105,70,7
"Intermediación financiera (102)",1,,,1,,
"Activid.inmobil., empres. y alquileres (103)",78,,26,41,11,
"Admin.pub. y defensa; p. segur.soc.afil (104)",205,,45,78,75,7
"Enseñanza (105)",336,,26,202,106,2
"Servicios sociales y de salud (106)",53,,6,21,22,4
"Otras activ. serv.comun.soc y personales (107)",52,,19,15,13,5
"Hogares privados con servicio doméstico (108)",1,,1,,,
"Actividad economica no especificada (110)",65,1,21,20,17,6
"Mujeres (112)",1481,12,320,651,437,61
"Agric., ganadería, caza y silvicultura (113)",100,,18,36,35,11
"Explotación de minas y canteras (115)",5,,1,4,,
"Industrias manufactureras (116)",77,,16,27,30,4
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",11,,1,6,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",302,4,69,110,100,19
"Venta, mant.y rep. veh.autom.y motoc. (120)",5,,3,,2,
"Comercio al por mayor (121)",12,,3,3,6,
"Comercio al por menor (122)",285,4,63,107,92,19
"Hoteles y restaurantes (123)",177,1,49,55,60,12
"Trans., almac. y comunicaciones (124)",19,1,11,5,2,
"Intermediación financiera (125)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (126)",28,,8,12,8,
"Admin.pub. y defensa; p. segur.soc.afil (127)",67,,17,34,16,
"Enseñanza (128)",392,,39,244,108,1
"Servicios sociales y de salud (129)",66,,8,39,19,
"Otras activ. serv.comun.soc y personales (130)",49,,8,21,16,4
"Hogares privados con servicio doméstico (131)",126,6,55,37,24,4
"Actividad economica no especificada (133)",58,,18,20,15,5
,,,,,,
"RURAL (134)",4766,139,1524,1439,1157,507
"Agric., ganadería, caza y silvicultura (135)",3887,122,1217,1124,962,462
"Pesca (136)",3,,1,,2,
"Explotación de minas y canteras (137)",7,,2,2,2,1
"Industrias manufactureras (138)",191,14,90,51,23,13
"Suministro de electricidad, gas y agua (139)",14,,6,6,1,1
"Construcción (140)",99,2,36,33,24,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",160,,43,63,47,7
"Venta, mant.y rep. veh.autom.y motoc. (142)",17,,7,6,3,1
"Comercio al por mayor (143)",7,,2,4,1,
"Comercio al por menor (144)",136,,34,53,43,6
"Hoteles y restaurantes (145)",38,,9,13,15,1
"Trans., almac. y comunicaciones (146)",44,,21,13,10,
"Activid.inmobil., empres. y alquileres (148)",24,,11,12,1,
"Admin.pub. y defensa; p. segur.soc.afil (149)",66,,16,27,19,4
"Enseñanza (150)",94,,23,52,18,1
"Servicios sociales y de salud (151)",9,,3,3,3,
"Otras activ. serv.comun.soc y personales (152)",19,,6,7,4,2
"Hogares privados con servicio doméstico (153)",40,1,21,8,8,2
"Actividad economica no especificada (155)",71,,19,25,18,9
"Hombres (156)",4252,112,1334,1288,1052,466
"Agric., ganadería, caza y silvicultura (157)",3736,109,1172,1090,926,439
"Pesca (158)",3,,1,,2,
"Explotación de minas y canteras (159)",6,,2,2,1,1
"Industrias manufactureras (160)",67,1,26,24,11,5
"Suministro de electricidad, gas y agua (161)",13,,5,6,1,1
"Construcción (162)",99,2,36,33,24,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",95,,23,40,28,4
"Venta, mant.y rep. veh.autom.y motoc. (164)",16,,6,6,3,1
"Comercio al por mayor (165)",4,,1,3,,
"Comercio al por menor (166)",75,,16,31,25,3
"Hoteles y restaurantes (167)",7,,1,4,2,
"Trans., almac. y comunicaciones (168)",44,,21,13,10,
"Activid.inmobil., empres. y alquileres (170)",23,,11,11,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",64,,15,27,18,4
"Enseñanza (172)",41,,5,24,11,1
"Servicios sociales y de salud (173)",6,,1,2,3,
"Otras activ. serv.comun.soc y personales (174)",10,,5,,4,1
"Hogares privados con servicio doméstico (175)",1,,,,1,
"Actividad economica no especificada (177)",37,,10,12,9,6
"Mujeres (179)",514,27,190,151,105,41
"Agric., ganadería, caza y silvicultura (180)",151,13,45,34,36,23
"Explotación de minas y canteras (182)",1,,,,1,
"Industrias manufactureras (183)",124,13,64,27,12,8
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",65,,20,23,19,3
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",3,,1,1,1,
"Comercio al por menor (189)",61,,18,22,18,3
"Hoteles y restaurantes (190)",31,,8,9,13,1
"Activid.inmobil., empres. y alquileres (193)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",2,,1,,1,
"Enseñanza (195)",53,,18,28,7,
"Servicios sociales y de salud (196)",3,,2,1,,
"Otras activ. serv.comun.soc y personales (197)",9,,1,7,,1
"Hogares privados con servicio doméstico (198)",39,1,21,8,7,2
"Actividad economica no especificada (200)",34,,9,13,9,3
