"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",200,,,8,,145,,3,2,42,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,,1,,2,,1,1,1,,,
"Comercio al por mayor (147)",14,,,2,,8,,,,4,,,
"Comercio al por menor (148)",180,,,5,,135,,2,1,37,,,
"Hoteles y restaurantes (149)",52,,,5,,33,,,,14,,,
"Trans., almac. y comunicaciones (150)",51,,,,1,,,,42,8,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",15,,2,1,3,4,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",45,5,,5,28,,,,1,4,2,,
"Enseñanza (154)",133,1,130,,2,,,,,,,,
"Servicios sociales y de salud (155)",26,,9,15,1,,,1,,,,,
"Otras activ. serv.comun.soc y personales (156)",51,,1,,1,1,,,,48,,,
"Hogares privados con servicio doméstico (157)",94,,,,,,,,,94,,,
"Actividad economica no especificada (159)",74,,,,2,,,,,,,72,
"Desocupado (160)",96,,,,,,,,,,,,96
"Hombres (161)",4393,6,68,24,24,55,2690,76,95,1270,2,9,74
"Agric., ganadería, caza y silvicultura (162)",3843,,,2,,,2690,,,1151,,,
"Explotación de minas y canteras (164)",24,,,,,,,10,,14,,,
"Industrias manufactureras (165)",62,,,,,,,57,4,1,,,
"Suministro de electricidad, gas y agua (166)",11,,1,2,,,,2,1,5,,,
"Construcción (167)",105,,1,1,1,,,3,46,53,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",81,,,7,,49,,3,2,20,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,,1,,1,,1,1,1,,,
"Comercio al por mayor (170)",11,,,2,,5,,,,4,,,
"Comercio al por menor (171)",65,,,4,,43,,2,1,15,,,
"Hoteles y restaurantes (172)",4,,,1,,2,,,,1,,,
"Trans., almac. y comunicaciones (173)",50,,,,1,,,,41,8,,,
"Activid.inmobil., empres. y alquileres (175)",11,,1,1,1,4,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",33,5,,3,18,,,,1,4,2,,
"Enseñanza (177)",64,1,61,,2,,,,,,,,
"Servicios sociales y de salud (178)",11,,3,7,,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",8,,1,,1,,,,,6,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",9,,,,,,,,,,,9,
"Desocupado (183)",74,,,,,,,,,,,,74
"Mujeres (184)",1387,,76,16,15,128,356,38,2,671,,63,22
"Agric., ganadería, caza y silvicultura (185)",857,,,,,,356,,,501,,,
"Industrias manufactureras (188)",39,,,,,,,38,,1,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",119,,,1,,96,,,,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",115,,,1,,92,,,,22,,,
"Hoteles y restaurantes (195)",48,,,4,,31,,,,13,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",4,,1,,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,,,2,10,,,,,,,,
"Enseñanza (200)",69,,69,,,,,,,,,,
"Servicios sociales y de salud (201)",15,,6,8,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",43,,,,,1,,,,42,,,
"Hogares privados con servicio doméstico (203)",91,,,,,,,,,91,,,
"Actividad economica no especificada (205)",65,,,,2,,,,,,,63,
"Desocupado (206)",22,,,,,,,,,,,,22
