"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",88,4,26,36,18,4
"Hogares privados con servicio doméstico (042)",54,3,30,13,6,2
"Actividad economica no especificada (044)",214,2,96,68,37,11
"Desocupado (045)",832,35,474,200,101,22
"Mujeres (046)",4481,198,1769,1430,909,175
"Agric., ganadería, caza y silvicultura (047)",2358,129,867,640,584,138
"Pesca (048)",30,,15,12,3,
"Industrias manufactureras (050)",68,1,21,31,13,2
"Construcción (052)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",568,15,234,212,95,12
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,4,2,,
"Comercio al por mayor (055)",14,1,7,4,2,
"Comercio al por menor (056)",548,14,223,206,93,12
"Hoteles y restaurantes (057)",261,10,98,93,58,2
"Trans., almac. y comunicaciones (058)",8,,4,2,2,
"Activid.inmobil., empres. y alquileres (060)",33,1,13,18,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",72,,27,25,19,1
"Enseñanza (062)",367,,100,206,59,2
"Servicios sociales y de salud (063)",53,1,18,22,12,
"Otras activ. serv.comun.soc y personales (064)",65,5,18,31,7,4
"Hogares privados con servicio doméstico (065)",203,13,130,36,20,4
"Actividad economica no especificada (067)",184,2,90,59,26,7
"Desocupado (068)",209,21,132,43,10,3
,,,,,,
"URBANA (069)",5370,120,2050,1899,1101,200
"Agric., ganadería, caza y silvicultura (070)",1142,27,346,360,305,104
"Pesca (071)",170,7,50,77,34,2
"Explotación de minas y canteras (072)",1,,1,,,
"Industrias manufactureras (073)",470,4,244,155,59,8
"Suministro de electricidad, gas y agua (074)",7,,3,3,,1
"Construcción (075)",121,2,40,54,23,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",938,27,343,330,205,33
"Venta, mant.y rep. veh.autom.y motoc. (077)",62,,21,17,22,2
"Comercio al por mayor (078)",50,4,21,18,6,1
"Comercio al por menor (079)",826,23,301,295,177,30
"Hoteles y restaurantes (080)",243,8,82,86,62,5
"Trans., almac. y comunicaciones (081)",201,2,102,62,33,2
"Intermediación financiera (082)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (083)",101,2,33,44,20,2
"Admin.pub. y defensa; p. segur.soc afil (084)",331,,129,120,76,6
"Enseñanza (085)",496,,91,275,126,4
"Servicios sociales y de salud (086)",105,,29,49,27,
"Otras activ. serv.comun.soc y personales (087)",118,7,35,56,14,6
"Hogares privados con servicio doméstico (088)",177,13,110,30,20,4
"Actividad economica no especificada (090)",241,3,114,78,36,10
"Desocupado (091)",506,18,297,119,61,11
"Hombres (092)",3719,78,1409,1292,789,151
"Agric., ganadería, caza y silvicultura (093)",938,24,296,304,231,83
"Pesca (094)",164,7,46,75,34,2
"Explotación de minas y canteras (095)",1,,1,,,
"Industrias manufactureras (096)",422,4,228,131,52,7
"Suministro de electricidad, gas y agua (097)",7,,3,3,,1
"Construcción (098)",121,2,40,54,23,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",510,15,175,167,129,24
"Venta, mant.y rep. veh.autom.y motoc. (100)",58,,19,15,22,2
"Comercio al por mayor (101)",41,3,16,16,5,1
"Comercio al por menor (102)",411,12,140,136,102,21
"Hoteles y restaurantes (103)",52,3,16,14,16,3
"Trans., almac. y comunicaciones (104)",194,2,99,60,31,2
"Intermediación financiera (105)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (106)",69,1,20,27,19,2
"Admin.pub. y defensa; p. segur.soc afil (107)",265,,104,97,59,5
"Enseñanza (108)",269,,31,150,86,2
"Servicios sociales y de salud (109)",59,,15,28,16,
"Otras activ. serv.comun.soc y personales (110)",63,4,21,27,9,2
"Hogares privados con servicio doméstico (111)",38,3,22,9,4,
"Actividad economica no especificada (113)",157,2,68,52,28,7
"Desocupado (114)",388,11,223,93,52,9
"Mujeres (115)",1651,42,641,607,312,49
"Agric., ganadería, caza y silvicultura (116)",204,3,50,56,74,21
"Pesca (117)",6,,4,2,,
"Industrias manufactureras (119)",48,,16,24,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",428,12,168,163,76,9
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,2,2,,
"Comercio al por mayor (124)",9,1,5,2,1,
"Comercio al por menor (125)",415,11,161,159,75,9
"Hoteles y restaurantes (126)",191,5,66,72,46,2
"Trans., almac. y comunicaciones (127)",7,,3,2,2,
"Activid.inmobil., empres. y alquileres (129)",32,1,13,17,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",66,,25,23,17,1
"Enseñanza (131)",227,,60,125,40,2
"Servicios sociales y de salud (132)",46,,14,21,11,
"Otras activ. serv.comun.soc y personales (133)",55,3,14,29,5,4
"Hogares privados con servicio doméstico (134)",139,10,88,21,16,4
"Actividad economica no especificada (136)",84,1,46,26,8,3
"Desocupado (137)",118,7,74,26,9,2
,,,,,,
"RURAL (138)",12506,456,5162,3685,2581,622
"Agric., ganadería, caza y silvicultura (139)",9835,378,3898,2806,2182,571
"Pesca (140)",559,9,293,162,83,12
"Explotación de minas y canteras (141)",1,,1,,,
"Industrias manufactureras (142)",173,5,85,53,28,2
"Suministro de electricidad, gas y agua (143)",2,,,1,1,
"Construcción (144)",52,,23,25,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",368,13,151,124,70,10
"Venta, mant.y rep. veh.autom.y motoc. (146)",15,,9,3,3,
"Comercio al por mayor (147)",13,,4,6,3,
"Comercio al por menor (148)",340,13,138,115,64,10
"Hoteles y restaurantes (149)",85,5,37,26,17,
"Trans., almac. y comunicaciones (150)",49,1,34,9,5,
"Activid.inmobil., empres. y alquileres (152)",11,,5,4,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",162,,99,51,12,
"Enseñanza (154)",372,,84,210,77,1
"Servicios sociales y de salud (155)",30,1,12,11,6,
"Otras activ. serv.comun.soc y personales (156)",35,2,9,11,11,2
"Hogares privados con servicio doméstico (157)",80,3,50,19,6,2
"Actividad economica no especificada (159)",157,1,72,49,27,8
"Desocupado (160)",535,38,309,124,50,14
"Hombres (161)",9676,300,4034,2862,1984,496
"Agric., ganadería, caza y silvicultura (162)",7681,252,3081,2222,1672,454
"Pesca (163)",535,9,282,152,80,12
"Explotación de minas y canteras (164)",1,,1,,,
"Industrias manufactureras (165)",153,4,80,46,22,1
"Suministro de electricidad, gas y agua (166)",2,,,1,1,
"Construcción (167)",50,,21,25,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",228,10,85,75,51,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,7,3,3,
"Comercio al por mayor (170)",8,,2,4,2,
"Comercio al por menor (171)",207,10,76,68,46,7
"Hoteles y restaurantes (172)",15,,5,5,5,
"Trans., almac. y comunicaciones (173)",48,1,33,9,5,
"Activid.inmobil., empres. y alquileres (175)",10,,5,3,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",156,,97,49,10,
"Enseñanza (177)",232,,44,129,58,1
"Servicios sociales y de salud (178)",23,,8,10,5,
"Otras activ. serv.comun.soc y personales (179)",25,,5,9,9,2
"Hogares privados con servicio doméstico (180)",16,,8,4,2,2
"Actividad economica no especificada (182)",57,,28,16,9,4
"Desocupado (183)",444,24,251,107,49,13
"Mujeres (184)",2830,156,1128,823,597,126
"Agric., ganadería, caza y silvicultura (185)",2154,126,817,584,510,117
"Pesca (186)",24,,11,10,3,
"Industrias manufactureras (188)",20,1,5,7,6,1
"Construcción (190)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",140,3,66,49,19,3
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,2,,,
"Comercio al por mayor (193)",5,,2,2,1,
"Comercio al por menor (194)",133,3,62,47,18,3
"Hoteles y restaurantes (195)",70,5,32,21,12,
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,2,2,2,
"Enseñanza (200)",140,,40,81,19,
"Servicios sociales y de salud (201)",7,1,4,1,1,
"Otras activ. serv.comun.soc y personales (202)",10,2,4,2,2,
"Hogares privados con servicio doméstico (203)",64,3,42,15,4,
"Actividad economica no especificada (205)",100,1,44,33,18,4
"Desocupado (206)",91,14,58,17,1,1
