"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",208,182,40,86,33,17,4,2,,,26,231
"De 25 a 29 años (024)",223,194,16,51,51,47,29,,,,29,422
"De 30 a 34 años (025)",247,234,11,29,46,59,63,20,5,1,13,758
"De 35 a 39 años (026)",256,250,9,23,35,42,78,41,17,5,6,1029
"De 40 a 44 años (027)",267,265,5,18,23,28,77,71,31,12,2,1368
"De 45 a 49 años (028)",188,185,3,11,14,10,41,58,29,19,3,1092
"De 50 y más años (029)",700,690,32,33,39,53,149,170,116,98,10,4108
"Desocupada (030)",38,35,14,2,5,6,5,1,1,1,3,78
"De 15 a 19 años (032)",13,13,12,1,,,,,,,,1
"De 20 a 24 años (033)",5,4,2,,,2,,,,,1,6
"De 25 a 29 años (034)",6,4,,,1,1,2,,,,2,14
"De 30 a 34 años (035)",6,6,,1,1,2,1,1,,,,19
"De 35 a 39 años (036)",1,1,,,,1,,,,,,3
"De 40 a 44 años (037)",1,1,,,1,,,,,,,2
"De 50 y más años (039)",6,6,,,2,,2,,1,1,,33
"No PEA (040)",8341,8132,2206,604,710,689,1414,1159,825,525,209,30668
"De 12 a 14 años (041)",1192,1167,1161,5,1,,,,,,25,7
"De 15 a 19 años (042)",933,900,764,111,20,2,3,,,,33,169
"De 20 a 24 años (043)",634,566,111,214,165,52,23,1,,,68,804
"De 25 a 29 años (044)",601,582,13,102,190,152,114,9,2,,19,1500
"De 30 a 34 años (045)",630,619,5,31,112,154,232,75,8,2,11,2298
"De 35 a 39 años (046)",665,656,5,25,48,94,255,161,55,13,9,3174
"De 40 a 44 años (047)",701,694,26,17,26,61,202,206,114,42,7,3905
"De 45 a 49 años (048)",525,524,16,9,21,33,117,142,125,61,1,3327
"De 50 y más años (049)",2460,2424,105,90,127,141,468,565,521,407,36,15484
,,,,,,,,,,,,
"URBANA (060)",3897,3762,963,351,401,385,682,511,291,178,135,13069
"De 12 a 14 años (061)",446,439,436,2,1,,,,,,7,4
"De 15 a 19 años (062)",415,401,351,41,7,1,1,,,,14,62
"De 20 a 24 años (063)",275,236,64,97,57,9,7,2,,,39,280
"De 25 a 29 años (064)",287,261,16,74,83,67,20,1,,,26,532
"De 30 a 34 años (065)",321,308,7,37,81,76,78,26,3,,13,956
"De 35 a 39 años (066)",340,331,7,25,48,67,117,51,11,5,9,1307
"De 40 a 44 años (067)",360,355,20,16,28,50,107,92,31,11,5,1680
"De 45 a 49 años (068)",226,225,8,6,17,15,73,55,32,19,1,1252
"De 50 y más años (069)",1227,1206,54,53,79,100,279,284,214,143,21,6996
"PEA (070)",1146,1086,147,168,156,140,213,146,72,44,60,3904
"De 12 a 14 años (071)",34,34,33,1,,,,,,,,1
"De 15 a 19 años (072)",68,64,49,12,3,,,,,,4,18
"De 20 a 24 años (073)",103,85,23,44,12,3,1,2,,,18,93
"De 25 a 29 años (074)",119,100,10,37,26,20,7,,,,19,180
"De 30 a 34 años (075)",128,121,6,24,34,29,19,7,2,,7,323
"De 35 a 39 años (076)",138,135,6,17,29,31,36,13,2,1,3,438
"De 40 a 44 años (077)",140,138,3,11,19,20,41,29,11,4,2,625
"De 45 a 49 años (078)",81,80,1,5,10,4,28,20,8,4,1,408
"De 50 y más años (079)",335,329,16,17,23,33,81,75,49,35,6,1818
"Ocupada (080)",1127,1069,142,167,152,137,211,145,71,44,58,3862
"De 12 a 14 años (081)",34,34,33,1,,,,,,,,1
"De 15 a 19 años (082)",63,59,44,12,3,,,,,,4,18
"De 20 a 24 años (083)",101,84,23,44,12,2,1,2,,,17,90
"De 25 a 29 años (084)",116,98,10,37,25,20,6,,,,18,173
"De 30 a 34 años (085)",123,116,6,23,33,27,19,6,2,,7,308
"De 35 a 39 años (086)",138,135,6,17,29,31,36,13,2,1,3,438
"De 40 a 44 años (087)",139,137,3,11,18,20,41,29,11,4,2,623
"De 45 a 49 años (088)",81,80,1,5,10,4,28,20,8,4,1,408
"De 50 y más años (089)",332,326,16,17,22,33,80,75,48,35,6,1803
"Desocupada (090)",19,17,5,1,4,3,2,1,1,,2,42
"De 15 a 19 años (092)",5,5,5,,,,,,,,,
"De 20 a 24 años (093)",2,1,,,,1,,,,,1,3
"De 25 a 29 años (094)",3,2,,,1,,1,,,,1,7
"De 30 a 34 años (095)",5,5,,1,1,2,,1,,,,15
"De 40 a 44 años (097)",1,1,,,1,,,,,,,2
"De 50 y más años (099)",3,3,,,1,,1,,1,,,15
"No PEA (100)",2751,2676,816,183,245,245,469,365,219,134,75,9165
"De 12 a 14 años (101)",412,405,403,1,1,,,,,,7,3
"De 15 a 19 años (102)",347,337,302,29,4,1,1,,,,10,44
"De 20 a 24 años (103)",172,151,41,53,45,6,6,,,,21,187
"De 25 a 29 años (104)",168,161,6,37,57,47,13,1,,,7,352
"De 30 a 34 años (105)",193,187,1,13,47,47,59,19,1,,6,633
"De 35 a 39 años (106)",202,196,1,8,19,36,81,38,9,4,6,869
"De 40 a 44 años (107)",220,217,17,5,9,30,66,63,20,7,3,1055
"De 45 a 49 años (108)",145,145,7,1,7,11,45,35,24,15,,844
"De 50 y más años (109)",892,877,38,36,56,67,198,209,165,108,15,5178
,,,,,,,,,,,,
"RURAL (120)",6755,6580,1512,535,562,566,1178,1011,733,483,175,26728
"De 12 a 14 años (121)",800,782,777,5,,,,,,,18,5
"De 15 a 19 años (122)",661,633,512,98,20,1,2,,,,28,149
"De 20 a 24 años (123)",572,516,89,203,141,62,20,1,,,56,761
"De 25 a 29 años (124)",543,519,13,79,159,133,125,8,2,,24,1404
"De 30 a 34 años (125)",562,551,9,24,78,139,218,70,10,3,11,2119
"De 35 a 39 años (126)",582,576,7,23,35,70,216,151,61,13,6,2899
"De 40 a 44 años (127)",609,605,11,19,22,39,172,185,114,43,4,3595
"De 45 a 49 años (128)",487,484,11,14,18,28,85,145,122,61,3,3167
"De 50 y más años (129)",1939,1914,83,70,89,94,340,451,424,363,25,12629
"PEA (130)",1165,1124,122,114,97,122,233,217,127,92,41,5225
"De 12 a 14 años (131)",20,20,19,1,,,,,,,,1
"De 15 a 19 años (132)",75,70,50,16,4,,,,,,5,24
"De 20 a 24 años (133)",110,101,19,42,21,16,3,,,,9,144
"De 25 a 29 años (134)",110,98,6,14,26,28,24,,,,12,256
"De 30 a 34 años (135)",125,119,5,6,13,32,45,14,3,1,6,454
"De 35 a 39 años (136)",119,116,3,6,6,12,42,28,15,4,3,594
"De 40 a 44 años (137)",128,128,2,7,5,8,36,42,20,8,,745
"De 45 a 49 años (138)",107,105,2,6,4,6,13,38,21,15,2,684
"De 50 y más años (139)",371,367,16,16,18,20,70,95,68,64,4,2323
"Ocupada (140)",1146,1106,113,113,96,119,230,217,127,91,40,5189
"De 12 a 14 años (141)",20,20,19,1,,,,,,,,1
"De 15 a 19 años (142)",67,62,43,15,4,,,,,,5,23
"De 20 a 24 años (143)",107,98,17,42,21,15,3,,,,9,141
"De 25 a 29 años (144)",107,96,6,14,26,27,23,,,,11,249
"De 30 a 34 años (145)",124,118,5,6,13,32,44,14,3,1,6,450
"De 35 a 39 años (146)",118,115,3,6,6,11,42,28,15,4,3,591
"De 40 a 44 años (147)",128,128,2,7,5,8,36,42,20,8,,745
"De 45 a 49 años (148)",107,105,2,6,4,6,13,38,21,15,2,684
"De 50 y más años (149)",368,364,16,16,17,20,69,95,68,63,4,2305
"Desocupada (150)",19,18,9,1,1,3,3,,,1,1,36
"De 15 a 19 años (152)",8,8,7,1,,,,,,,,1
"De 20 a 24 años (153)",3,3,2,,,1,,,,,,3
"De 25 a 29 años (154)",3,2,,,,1,1,,,,1,7
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",3,3,,,1,,1,,,1,,18
"No PEA (160)",5590,5456,1390,421,465,444,945,794,606,391,134,21503
"De 12 a 14 años (161)",780,762,758,4,,,,,,,18,4
"De 15 a 19 años (162)",586,563,462,82,16,1,2,,,,23,125
"De 20 a 24 años (163)",462,415,70,161,120,46,17,1,,,47,617
"De 25 a 29 años (164)",433,421,7,65,133,105,101,8,2,,12,1148
"De 30 a 34 años (165)",437,432,4,18,65,107,173,56,7,2,5,1665
"De 35 a 39 años (166)",463,460,4,17,29,58,174,123,46,9,3,2305
"De 40 a 44 años (167)",481,477,9,12,17,31,136,143,94,35,4,2850
"De 45 a 49 años (168)",380,379,9,8,14,22,72,107,101,46,1,2483
"De 50 y más años (169)",1568,1547,67,54,71,74,270,356,356,299,21,10306
