"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",2,2,,,
"Primaria (063)",1406,1141,97,76,92
"Secundaria (064)",1280,887,139,98,156
"Superior no univ. incompleta (065)",245,147,28,31,39
"Superior no univ. completa (066)",368,162,45,63,98
"Superior univ. incompleta (067)",224,114,29,35,46
"Superior univ. completa (068)",533,160,109,166,98
"De 06 a 14 años (070)",46,41,4,,1
"Sin nivel (071)",5,5,,,
"Primaria (073)",29,24,4,,1
"Secundaria (074)",12,12,,,
"De 15 a 29 años (080)",1302,806,175,147,174
"Sin nivel (081)",34,29,2,2,1
"Educación inicial (082)",2,2,,,
"Primaria (083)",250,172,33,25,20
"Secundaria (084)",649,451,79,51,68
"Superior no univ. incompleta (085)",103,54,18,18,13
"Superior no univ. completa (086)",93,35,13,18,27
"Superior univ. incompleta (087)",75,37,9,14,15
"Superior univ. completa (088)",96,26,21,19,30
"De 30 a 44 años (090)",1546,923,186,218,219
"Sin nivel (091)",76,62,5,5,4
"Primaria (093)",431,337,36,26,32
"Secundaria (094)",388,260,39,32,57
"Superior no univ. incompleta (095)",91,55,8,11,17
"Superior no univ. completa (096)",191,81,26,36,48
"Superior univ. incompleta (097)",103,52,14,17,20
"Superior univ. completa (098)",266,76,58,91,41
"De 45 a 64 años (100)",1096,782,82,110,122
"Sin nivel (101)",99,90,3,4,2
"Primaria (103)",499,426,21,21,31
"Secundaria (104)",194,137,16,15,26
"Superior no univ. incompleta (105)",41,30,1,2,8
"Superior no univ. completa (106)",75,37,6,9,23
"Superior univ. incompleta (107)",40,21,6,4,9
"Superior univ. completa (108)",148,41,29,55,23
"De 65 y más años (110)",368,330,11,6,21
"Sin nivel (111)",86,83,1,1,1
"Primaria (113)",197,182,3,4,8
"Secundaria (114)",37,27,5,,5
"Superior no univ. incompleta (115)",10,8,1,,1
"Superior no univ. completa (116)",9,9,,,
"Superior univ. incompleta (117)",6,4,,,2
"Superior univ. completa (118)",23,17,1,1,4
,,,,,
"RURAL (120)",3570,2927,268,193,182
"Sin nivel (121)",393,371,7,11,4
"Educación inicial (122)",6,6,,,
"Primaria (123)",1749,1579,71,54,45
"Secundaria (124)",904,688,75,61,80
"Superior no univ. incompleta (125)",99,70,14,7,8
"Superior no univ. completa (126)",133,71,29,18,15
"Superior univ. incompleta (127)",60,38,13,3,6
"Superior univ. completa (128)",226,104,59,39,24
"De 06 a 14 años (130)",58,56,1,1,
"Sin nivel (131)",3,3,,,
"Primaria (133)",47,45,1,1,
"Secundaria (134)",8,8,,,
"De 15 a 29 años (140)",1186,916,106,74,90
"Sin nivel (141)",34,30,1,2,1
"Educación inicial (142)",5,5,,,
"Primaria (143)",451,409,18,11,13
"Secundaria (144)",537,391,47,44,55
"Superior no univ. incompleta (145)",49,33,7,3,6
"Superior no univ. completa (146)",57,29,15,8,5
"Superior univ. incompleta (147)",21,11,6,1,3
"Superior univ. completa (148)",32,8,12,5,7
"De 30 a 44 años (150)",1142,880,113,81,68
"Sin nivel (151)",111,101,3,5,2
"Educación inicial (152)",1,1,,,
"Primaria (153)",537,466,27,22,22
"Secundaria (154)",249,193,22,13,21
"Superior no univ. incompleta (155)",33,23,6,3,1
"Superior no univ. completa (156)",59,28,14,9,8
"Superior univ. incompleta (157)",23,16,3,2,2
"Superior univ. completa (158)",129,52,38,27,12
"De 45 a 64 años (160)",855,750,44,37,24
"Sin nivel (161)",137,130,2,4,1
"Primaria (163)",528,475,23,20,10
"Secundaria (164)",92,79,5,4,4
"Superior no univ. incompleta (165)",17,14,1,1,1
"Superior no univ. completa (166)",14,11,,1,2
"Superior univ. incompleta (167)",13,8,4,,1
"Superior univ. completa (168)",54,33,9,7,5
"De 65 y más años (170)",329,325,4,,
"Sin nivel (171)",108,107,1,,
"Primaria (173)",186,184,2,,
"Secundaria (174)",18,17,1,,
"Superior no univ. completa (176)",3,3,,,
"Superior univ. incompleta (177)",3,3,,,
"Superior univ. completa (178)",11,11,,,
