"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",551,25,179,170,132,45
"Ocupación no especificada (037)",74,,24,20,14,16
"Desocupado (038)",71,1,49,19,2,
,,,,,,
"URBANA (039)",2876,42,823,1097,713,201
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",44,,13,18,13,
"Profes., científicos e intelectuales (041)",529,,85,291,153,
"Técnicos de nivel medio y trab.asimilados (042)",71,,20,38,13,
"Jefes y empleados de oficina (043)",136,,42,63,31,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",297,4,76,112,74,31
"Agricult.trabaj. calif. agrop. y pesqueros (045)",485,1,74,140,174,96
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",192,,64,74,45,9
"Obreros construc., conf., papel, fab., instr. (047)",136,,50,63,20,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",716,34,281,207,149,45
"Otra (049)",19,,5,13,1,
"Ocupación no especificada (050)",69,,25,19,15,10
"Desocupado (051)",182,3,88,59,25,7
"Hombres (052)",1922,31,522,738,498,133
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,,10,14,11,
"Profes., científicos e intelectuales (054)",317,,33,175,109,
"Técnicos de nivel medio y trab.asimilados (055)",43,,10,27,6,
"Jefes y empleados de oficina (056)",93,,23,47,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",82,3,17,29,23,10
"Agricult.trabaj. calif. agrop. y pesqueros (058)",402,1,63,116,145,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",164,,56,65,36,7
"Obreros construc., conf., papel, fab., instr. (060)",135,,50,63,19,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",458,25,186,129,92,26
"Otra (062)",19,,5,13,1,
"Ocupación no especificada (063)",31,,10,10,8,3
"Desocupado (064)",143,2,59,50,25,7
"Mujeres (065)",954,11,301,359,215,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,,3,4,2,
"Profes., científicos e intelectuales (067)",212,,52,116,44,
"Técnicos de nivel medio y trab.asimilados (068)",28,,10,11,7,
"Jefes y empleados de oficina (069)",43,,19,16,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",215,1,59,83,51,21
"Agricult.trabaj. calif. agrop. y pesqueros (071)",83,,11,24,29,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",28,,8,9,9,2
"Obreros construc., conf., papel, fab., instr. (073)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",258,9,95,78,57,19
"Ocupación no especificada (076)",38,,15,9,7,7
"Desocupado (077)",39,1,29,9,,
,,,,,,
"RURAL (078)",3291,34,809,1109,938,401
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,1,5,3,
"Profes., científicos e intelectuales (080)",160,,44,75,41,
"Técnicos de nivel medio y trab.asimilados (081)",29,,12,11,6,
"Jefes y empleados de oficina (082)",16,,4,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",88,,29,36,17,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1537,,206,490,550,291
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",176,,51,74,40,11
"Obreros construc., conf., papel, fab., instr. (086)",125,,35,57,28,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",873,34,303,266,211,59
"Otra (088)",1,,1,,,
"Ocupación no especificada (089)",82,,22,21,16,23
"Desocupado (090)",195,,101,65,23,6
"Hombres (091)",2620,18,634,886,768,314
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,1,5,2,
"Profes., científicos e intelectuales (093)",115,,26,51,38,
"Técnicos de nivel medio y trab.asimilados (094)",22,,9,7,6,
"Jefes y empleados de oficina (095)",15,,4,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",37,,9,16,8,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1363,,189,446,487,241
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",149,,47,59,32,11
"Obreros construc., conf., papel, fab., instr. (099)",121,,35,55,26,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",580,18,219,174,136,33
"Otra (101)",1,,1,,,
"Ocupación no especificada (102)",46,,13,10,9,14
"Desocupado (103)",163,,81,55,21,6
"Mujeres (104)",671,16,175,223,170,87
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",45,,18,24,3,
"Técnicos de nivel medio y trab.asimilados (107)",7,,3,4,,
"Jefes y empleados de oficina (108)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",51,,20,20,9,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",174,,17,44,63,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",27,,4,15,8,
"Obreros construc., conf., papel, fab., instr. (112)",4,,,2,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",293,16,84,92,75,26
"Ocupación no especificada (115)",36,,9,11,7,9
"Desocupado (116)",32,,20,10,2,
