"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1023,137,397,299,169,21
"Ocupación no especificada (037)",125,,55,41,23,6
"Desocupado (038)",154,22,86,26,17,3
,,,,,,
"URBANA (039)",2336,36,788,875,535,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",12,,1,3,8,
"Profes., científicos e intelectuales (041)",194,,40,115,38,1
"Técnicos de nivel medio y trab.asimilados (042)",71,,24,30,14,3
"Jefes y empleados de oficina (043)",66,,21,34,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",320,4,114,130,63,9
"Agricult.trabaj. calif. agrop. y pesqueros (045)",431,,78,173,141,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",159,1,43,62,44,9
"Obreros construc., conf., papel, fab., instr. (047)",185,,61,77,42,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",609,28,284,156,116,25
"Otra (049)",26,,13,13,,
"Ocupación no especificada (050)",62,,27,21,11,3
"Desocupado (051)",201,3,82,61,47,8
"Hombres (052)",1690,19,563,622,396,90
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",10,,,2,8,
"Profes., científicos e intelectuales (054)",110,,20,63,26,1
"Técnicos de nivel medio y trab.asimilados (055)",49,,14,20,12,3
"Jefes y empleados de oficina (056)",41,,7,25,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",128,1,44,50,26,7
"Agricult.trabaj. calif. agrop. y pesqueros (058)",387,,73,155,121,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",147,1,39,61,37,9
"Obreros construc., conf., papel, fab., instr. (060)",184,,60,77,42,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",425,14,227,94,71,19
"Otra (062)",26,,13,13,,
"Ocupación no especificada (063)",19,,8,7,3,1
"Desocupado (064)",164,3,58,55,41,7
"Mujeres (065)",646,17,225,253,139,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,1,1,,
"Profes., científicos e intelectuales (067)",84,,20,52,12,
"Técnicos de nivel medio y trab.asimilados (068)",22,,10,10,2,
"Jefes y empleados de oficina (069)",25,,14,9,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",192,3,70,80,37,2
"Agricult.trabaj. calif. agrop. y pesqueros (071)",44,,5,18,20,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",12,,4,1,7,
"Obreros construc., conf., papel, fab., instr. (073)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",184,14,57,62,45,6
"Ocupación no especificada (076)",43,,19,14,8,2
"Desocupado (077)",37,,24,6,6,1
,,,,,,
"RURAL (078)",8884,466,3527,2759,1760,372
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,1,3,,
"Profes., científicos e intelectuales (080)",235,,70,138,27,
"Técnicos de nivel medio y trab.asimilados (081)",28,,9,11,8,
"Jefes y empleados de oficina (082)",10,,5,3,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",143,1,54,51,33,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4463,,1224,1714,1240,285
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",129,1,54,43,28,3
"Obreros construc., conf., papel, fab., instr. (086)",77,1,23,27,25,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3261,409,1842,645,314,51
"Ocupación no especificada (089)",103,,41,35,19,8
"Desocupado (090)",431,54,204,89,64,20
"Hombres (091)",7374,319,2939,2284,1513,319
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,3,,
"Profes., científicos e intelectuales (093)",128,,31,76,21,
"Técnicos de nivel medio y trab.asimilados (094)",19,,6,8,5,
"Jefes y empleados de oficina (095)",6,,1,3,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",65,,22,19,21,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4198,,1154,1623,1166,255
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",122,,53,41,26,2
"Obreros construc., conf., papel, fab., instr. (099)",76,1,23,26,25,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2422,286,1502,408,190,36
"Ocupación no especificada (102)",21,,5,8,4,4
"Desocupado (103)",314,32,142,69,53,18
"Mujeres (104)",1510,147,588,475,247,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",107,,39,62,6,
"Técnicos de nivel medio y trab.asimilados (107)",9,,3,3,3,
"Jefes y empleados de oficina (108)",4,,4,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",78,1,32,32,12,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",265,,70,91,74,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,1,1,2,2,1
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",839,123,340,237,124,15
"Ocupación no especificada (115)",82,,36,27,15,4
"Desocupado (116)",117,22,62,20,11,2
