"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1415,,,1,49,492,607,266
"De 45 a 49 años (048)",1154,,,3,152,541,273,185
"De 50 y más años (049)",3661,69,275,630,955,676,44,1012
,,,,,,,,
"URBANA (060)",15867,60,260,703,1394,3191,6301,3958
"De 12 a 14 años (061)",52,,,,,,7,45
"De 15 a 19 años (062)",870,,,,,,497,373
"De 20 a 24 años (063)",1928,,,,,4,1274,650
"De 25 a 29 años (064)",2135,,,,,103,1457,575
"De 30 a 34 años (065)",1968,,,,,286,1280,402
"De 35 a 39 años (066)",1976,,,,19,617,1018,322
"De 40 a 44 años (067)",1705,,,,89,763,551,302
"De 45 a 49 años (068)",1312,,,3,223,676,184,226
"De 50 y más años (069)",3921,60,260,700,1063,742,33,1063
"PEA (070)",6570,2,36,206,638,1641,2407,1640
"De 12 a 14 años (071)",6,,,,,,2,4
"De 15 a 19 años (072)",207,,,,,,123,84
"De 20 a 24 años (073)",643,,,,,1,376,266
"De 25 a 29 años (074)",831,,,,,41,519,271
"De 30 a 34 años (075)",868,,,,,126,541,201
"De 35 a 39 años (076)",1000,,,,6,334,486,174
"De 40 a 44 años (077)",893,,,,53,424,266,150
"De 45 a 49 años (078)",684,,,1,109,368,80,126
"De 50 y más años (079)",1438,2,36,205,470,347,14,364
"Ocupada (080)",6385,2,34,204,632,1616,2324,1573
"De 12 a 14 años (081)",5,,,,,,2,3
"De 15 a 19 años (082)",193,,,,,,116,77
"De 20 a 24 años (083)",597,,,,,1,355,241
"De 25 a 29 años (084)",801,,,,,41,499,261
"De 30 a 34 años (085)",843,,,,,122,526,195
"De 35 a 39 años (086)",977,,,,6,330,475,166
"De 40 a 44 años (087)",874,,,,53,414,259,148
"De 45 a 49 años (088)",678,,,1,108,365,79,125
"De 50 y más años (089)",1417,2,34,203,465,343,13,357
"Desocupada (090)",185,,2,2,6,25,83,67
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",14,,,,,,7,7
"De 20 a 24 años (093)",46,,,,,,21,25
"De 25 a 29 años (094)",30,,,,,,20,10
"De 30 a 34 años (095)",25,,,,,4,15,6
"De 35 a 39 años (096)",23,,,,,4,11,8
"De 40 a 44 años (097)",19,,,,,10,7,2
"De 45 a 49 años (098)",6,,,,1,3,1,1
"De 50 y más años (099)",21,,2,2,5,4,1,7
"No PEA (100)",9297,58,224,497,756,1550,3894,2318
"De 12 a 14 años (101)",46,,,,,,5,41
"De 15 a 19 años (102)",663,,,,,,374,289
"De 20 a 24 años (103)",1285,,,,,3,898,384
"De 25 a 29 años (104)",1304,,,,,62,938,304
"De 30 a 34 años (105)",1100,,,,,160,739,201
"De 35 a 39 años (106)",976,,,,13,283,532,148
"De 40 a 44 años (107)",812,,,,36,339,285,152
"De 45 a 49 años (108)",628,,,2,114,308,104,100
"De 50 y más años (109)",2483,58,224,495,593,395,19,699
,,,,,,,,
"RURAL (120)",8623,12,54,172,520,1107,4602,2156
"De 12 a 14 años (121)",37,,,,,,4,33
"De 15 a 19 años (122)",806,,,,,,443,363
"De 20 a 24 años (123)",1382,,,,,1,943,438
"De 25 a 29 años (124)",1378,,,,,27,1036,315
"De 30 a 34 años (125)",1033,,,,,63,795,175
"De 35 a 39 años (126)",1056,,,,4,140,724,188
"De 40 a 44 años (127)",772,,,1,16,203,410,142
"De 45 a 49 años (128)",683,,,1,42,312,215,113
"De 50 y más años (129)",1476,12,54,170,458,361,32,389
"PEA (130)",1546,1,3,35,104,265,773,365
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",100,,,,,,52,48
"De 20 a 24 años (133)",217,,,,,,139,78
"De 25 a 29 años (134)",224,,,,,5,175,44
"De 30 a 34 años (135)",169,,,,,14,130,25
"De 35 a 39 años (136)",209,,,,1,37,136,35
"De 40 a 44 años (137)",169,,,,3,50,88,28
"De 45 a 49 años (138)",157,,,,4,79,46,28
"De 50 y más años (139)",298,1,3,35,96,80,7,76
"Ocupada (140)",1526,1,3,34,104,263,763,358
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",99,,,,,,51,48
"De 20 a 24 años (143)",212,,,,,,137,75
"De 25 a 29 años (144)",222,,,,,5,174,43
"De 30 a 34 años (145)",167,,,,,14,128,25
"De 35 a 39 años (146)",207,,,,1,37,134,35
"De 40 a 44 años (147)",166,,,,3,49,87,27
"De 45 a 49 años (148)",156,,,,4,79,45,28
"De 50 y más años (149)",294,1,3,34,96,79,7,74
"Desocupada (150)",20,,,1,,2,10,7
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",2,,,,,,1,1
"De 30 a 34 años (155)",2,,,,,,2,
"De 35 a 39 años (156)",2,,,,,,2,
"De 40 a 44 años (157)",3,,,,,1,1,1
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",4,,,1,,1,,2
"No PEA (160)",7077,11,51,137,416,842,3829,1791
"De 12 a 14 años (161)",34,,,,,,4,30
"De 15 a 19 años (162)",706,,,,,,391,315
"De 20 a 24 años (163)",1165,,,,,1,804,360
"De 25 a 29 años (164)",1154,,,,,22,861,271
"De 30 a 34 años (165)",864,,,,,49,665,150
"De 35 a 39 años (166)",847,,,,3,103,588,153
"De 40 a 44 años (167)",603,,,1,13,153,322,114
"De 45 a 49 años (168)",526,,,1,38,233,169,85
"De 50 y más años (169)",1178,11,51,135,362,281,25,313
