"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",144,5,73,40,19,7
"Hogares privados con servicio doméstico (042)",32,3,18,5,4,2
"Actividad economica no especificada (044)",315,1,127,96,64,27
"Desocupado (045)",1256,54,683,317,151,51
"Mujeres (046)",7857,222,2846,2774,1642,373
"Agric., ganadería, caza y silvicultura (047)",2838,120,1014,871,643,190
"Explotación de minas y canteras (049)",15,,3,8,3,1
"Industrias manufactureras (050)",183,1,62,60,51,9
"Suministro de electricidad, gas y agua (051)",2,,1,,1,
"Construcción (052)",11,,6,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",671,9,199,265,164,34
"Venta, mant.y rep. veh.autom.y motoc. (054)",10,,4,5,1,
"Comercio al por mayor (055)",22,,7,11,4,
"Comercio al por menor (056)",639,9,188,249,159,34
"Hoteles y restaurantes (057)",304,8,99,103,79,15
"Trans., almac. y comunicaciones (058)",26,,20,2,3,1
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",27,,13,7,5,2
"Admin.pub. y defensa; p. segur.soc afil (061)",118,,35,45,33,5
"Enseñanza (062)",1136,,231,672,233,
"Servicios sociales y de salud (063)",273,,122,125,25,1
"Otras activ. serv.comun.soc y personales (064)",220,4,67,85,53,11
"Hogares privados con servicio doméstico (065)",1078,47,525,263,189,54
"Actividad economica no especificada (067)",534,1,166,171,148,48
"Desocupado (068)",420,32,282,92,12,2
,,,,,,
"URBANA (069)",9694,138,3039,3768,2255,494
"Agric., ganadería, caza y silvicultura (070)",2142,30,578,640,639,255
"Explotación de minas y canteras (072)",36,2,11,11,10,2
"Industrias manufactureras (073)",410,7,122,137,109,35
"Suministro de electricidad, gas y agua (074)",26,,9,12,5,
"Construcción (075)",395,2,137,138,101,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1215,27,351,465,300,72
"Venta, mant.y rep. veh.autom.y motoc. (077)",83,5,31,36,10,1
"Comercio al por mayor (078)",69,1,26,28,11,3
"Comercio al por menor (079)",1063,21,294,401,279,68
"Hoteles y restaurantes (080)",286,7,89,103,78,9
"Trans., almac. y comunicaciones (081)",601,5,316,197,77,6
"Intermediación financiera (082)",7,,3,1,3,
"Activid.inmobil., empres. y alquileres (083)",137,,48,47,36,6
"Admin.pub. y defensa; p. segur.soc afil (084)",410,,97,173,126,14
"Enseñanza (085)",1909,,269,1160,475,5
"Servicios sociales y de salud (086)",380,,149,182,42,7
"Otras activ. serv.comun.soc y personales (087)",255,7,86,96,53,13
"Hogares privados con servicio doméstico (088)",482,30,276,99,66,11
"Actividad economica no especificada (090)",277,,100,94,70,13
"Desocupado (091)",726,21,398,213,65,29
"Hombres (092)",6377,88,1943,2387,1561,398
"Agric., ganadería, caza y silvicultura (093)",1945,26,514,584,582,239
"Explotación de minas y canteras (095)",24,2,9,4,8,1
"Industrias manufactureras (096)",327,7,105,107,81,27
"Suministro de electricidad, gas y agua (097)",24,,8,12,4,
"Construcción (098)",387,2,131,136,101,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",677,22,197,243,173,42
"Venta, mant.y rep. veh.autom.y motoc. (100)",74,5,27,32,9,1
"Comercio al por mayor (101)",51,1,21,18,8,3
"Comercio al por menor (102)",552,16,149,193,156,38
"Hoteles y restaurantes (103)",71,4,23,29,13,2
"Trans., almac. y comunicaciones (104)",576,5,297,195,74,5
"Intermediación financiera (105)",6,,2,1,3,
"Activid.inmobil., empres. y alquileres (106)",114,,37,41,32,4
"Admin.pub. y defensa; p. segur.soc afil (107)",299,,67,130,93,9
"Enseñanza (108)",1004,,124,604,271,5
"Servicios sociales y de salud (109)",153,,53,76,18,6
"Otras activ. serv.comun.soc y personales (110)",103,5,48,30,14,6
"Hogares privados con servicio doméstico (111)",15,2,9,2,1,1
"Actividad economica no especificada (113)",129,,45,44,34,6
"Desocupado (114)",523,13,274,149,59,28
"Mujeres (115)",3317,50,1096,1381,694,96
"Agric., ganadería, caza y silvicultura (116)",197,4,64,56,57,16
"Explotación de minas y canteras (118)",12,,2,7,2,1
"Industrias manufactureras (119)",83,,17,30,28,8
"Suministro de electricidad, gas y agua (120)",2,,1,,1,
"Construcción (121)",8,,6,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",538,5,154,222,127,30
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,4,4,1,
"Comercio al por mayor (124)",18,,5,10,3,
"Comercio al por menor (125)",511,5,145,208,123,30
"Hoteles y restaurantes (126)",215,3,66,74,65,7
"Trans., almac. y comunicaciones (127)",25,,19,2,3,1
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",23,,11,6,4,2
"Admin.pub. y defensa; p. segur.soc afil (130)",111,,30,43,33,5
"Enseñanza (131)",905,,145,556,204,
"Servicios sociales y de salud (132)",227,,96,106,24,1
"Otras activ. serv.comun.soc y personales (133)",152,2,38,66,39,7
"Hogares privados con servicio doméstico (134)",467,28,267,97,65,10
"Actividad economica no especificada (136)",148,,55,50,36,7
"Desocupado (137)",203,8,124,64,6,1
,,,,,,
"RURAL (138)",30718,722,11020,9477,6935,2564
"Agric., ganadería, caza y silvicultura (139)",26539,616,9306,8074,6155,2388
"Pesca (140)",1,,,1,,
"Explotación de minas y canteras (141)",8,,6,1,1,
"Industrias manufactureras (142)",252,2,96,88,59,7
"Suministro de electricidad, gas y agua (143)",13,,3,8,2,
"Construcción (144)",196,1,65,73,52,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",348,6,105,135,87,15
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,5,3,1,
"Comercio al por mayor (147)",13,,6,3,4,
"Comercio al por menor (148)",326,6,94,129,82,15
"Hoteles y restaurantes (149)",104,8,39,30,18,9
"Trans., almac. y comunicaciones (150)",97,,53,31,13,
"Activid.inmobil., empres. y alquileres (152)",11,,7,3,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",65,,21,32,11,1
"Enseñanza (154)",702,,179,374,148,1
"Servicios sociales y de salud (155)",123,,59,60,2,2
"Otras activ. serv.comun.soc y personales (156)",109,2,54,29,19,5
"Hogares privados con servicio doméstico (157)",628,20,267,169,127,45
"Actividad economica no especificada (159)",572,2,193,173,142,62
"Desocupado (160)",950,65,567,196,98,24
"Hombres (161)",26178,550,9270,8084,5987,2287
"Agric., ganadería, caza y silvicultura (162)",23898,500,8356,7259,5569,2214
"Pesca (163)",1,,,1,,
"Explotación de minas y canteras (164)",5,,5,,,
"Industrias manufactureras (165)",152,1,51,58,36,6
"Suministro de electricidad, gas y agua (166)",13,,3,8,2,
"Construcción (167)",193,1,65,70,52,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",215,2,60,92,50,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,,5,2,1,
"Comercio al por mayor (170)",9,,4,2,3,
"Comercio al por menor (171)",198,2,51,88,46,11
"Hoteles y restaurantes (172)",15,3,6,1,4,1
"Trans., almac. y comunicaciones (173)",96,,52,31,13,
"Activid.inmobil., empres. y alquileres (175)",7,,5,2,,
"Admin.pub. y defensa; p. segur.soc afil (176)",58,,16,30,11,1
"Enseñanza (177)",471,,93,258,119,1
"Servicios sociales y de salud (178)",77,,33,41,1,2
"Otras activ. serv.comun.soc y personales (179)",41,,25,10,5,1
"Hogares privados con servicio doméstico (180)",17,1,9,3,3,1
"Actividad economica no especificada (182)",186,1,82,52,30,21
"Desocupado (183)",733,41,409,168,92,23
"Mujeres (184)",4540,172,1750,1393,948,277
"Agric., ganadería, caza y silvicultura (185)",2641,116,950,815,586,174
"Explotación de minas y canteras (187)",3,,1,1,1,
"Industrias manufactureras (188)",100,1,45,30,23,1
"Construcción (190)",3,,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",133,4,45,43,37,4
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",4,,2,1,1,
"Comercio al por menor (194)",128,4,43,41,36,4
"Hoteles y restaurantes (195)",89,5,33,29,14,8
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",4,,2,1,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,5,2,,
"Enseñanza (200)",231,,86,116,29,
"Servicios sociales y de salud (201)",46,,26,19,1,
"Otras activ. serv.comun.soc y personales (202)",68,2,29,19,14,4
"Hogares privados con servicio doméstico (203)",611,19,258,166,124,44
"Actividad economica no especificada (205)",386,1,111,121,112,41
"Desocupado (206)",217,24,158,28,6,1
