"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",208,162,,115,39,8,,,,,46,217
"De 25 a 29 años (024)",312,267,1,137,87,30,12,,,,45,450
"De 30 a 34 años (025)",386,358,2,105,147,62,37,4,1,,28,773
"De 35 a 39 años (026)",392,377,1,77,102,117,77,3,,,15,987
"De 40 a 44 años (027)",348,331,1,45,84,72,94,30,5,,17,1065
"De 45 a 49 años (028)",235,229,1,38,40,51,68,25,5,1,6,784
"De 50 y más años (029)",567,556,4,47,64,85,157,119,56,24,11,2629
"Desocupada (030)",95,84,2,27,27,12,8,6,2,,11,207
"De 15 a 19 años (032)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (033)",15,13,,10,3,,,,,,2,16
"De 25 a 29 años (034)",21,16,,5,9,1,1,,,,5,30
"De 30 a 34 años (035)",17,16,1,5,6,4,,,,,1,29
"De 35 a 39 años (036)",12,12,,,5,3,4,,,,,36
"De 40 a 44 años (037)",10,9,,2,1,2,1,3,,,1,35
"De 45 a 49 años (038)",9,8,1,1,1,1,2,1,1,,1,29
"De 50 y más años (039)",7,7,,1,2,1,,2,1,,,29
"No PEA (040)",4986,4767,22,1035,1029,713,972,598,272,126,219,17017
"De 12 a 14 años (041)",11,5,1,4,,,,,,,6,4
"De 15 a 19 años (042)",150,126,1,105,18,1,1,,,,24,148
"De 20 a 24 años (043)",582,526,6,349,149,18,4,,,,56,719
"De 25 a 29 años (044)",605,565,2,221,227,78,35,2,,,40,1069
"De 30 a 34 años (045)",613,591,,140,211,129,96,13,1,1,22,1462
"De 35 a 39 años (046)",572,549,2,62,159,157,136,27,6,,23,1670
"De 40 a 44 años (047)",367,353,1,35,58,88,110,47,14,,14,1321
"De 45 a 49 años (048)",361,357,,25,61,73,106,60,25,7,4,1502
"De 50 y más años (049)",1725,1695,9,94,146,169,484,449,226,118,30,9122
,,,,,,,,,,,,
"URBANA (060)",5889,5528,28,1309,1325,920,1051,563,238,94,361,17953
"De 12 a 14 años (061)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (062)",121,99,,84,15,,,,,,22,114
"De 20 a 24 años (063)",605,512,5,350,134,20,3,,,,93,692
"De 25 a 29 años (064)",715,633,2,287,237,75,32,,,,82,1119
"De 30 a 34 años (065)",807,760,3,210,304,146,85,9,2,1,47,1696
"De 35 a 39 años (066)",796,763,3,120,236,239,148,16,1,,33,2063
"De 40 a 44 años (067)",572,541,2,72,128,123,151,54,11,,31,1787
"De 45 a 49 años (068)",476,466,2,61,86,103,131,61,19,3,10,1699
"De 50 y más años (069)",1788,1751,11,122,185,214,501,423,205,90,37,8780
"PEA (070)",2242,2072,12,544,527,383,381,153,55,17,170,6032
"De 15 a 19 años (072)",21,19,,18,1,,,,,,2,20
"De 20 a 24 años (073)",201,155,,112,36,7,,,,,46,205
"De 25 a 29 años (074)",277,232,1,124,78,20,9,,,,45,377
"De 30 a 34 años (075)",350,322,3,98,134,56,27,3,1,,28,673
"De 35 a 39 años (076)",361,347,1,68,101,108,67,2,,,14,896
"De 40 a 44 años (077)",318,300,1,42,79,67,80,28,3,,18,946
"De 45 a 49 años (078)",222,215,2,38,37,46,63,23,5,1,7,726
"De 50 y más años (079)",492,482,4,44,61,79,135,97,46,16,10,2189
"Ocupada (080)",2156,1994,10,518,505,371,373,147,53,17,162,5836
"De 15 a 19 años (082)",17,16,,15,1,,,,,,1,17
"De 20 a 24 años (083)",188,143,,103,33,7,,,,,45,190
"De 25 a 29 años (084)",261,219,1,119,72,19,8,,,,42,353
"De 30 a 34 años (085)",335,308,2,93,130,52,27,3,1,,27,648
"De 35 a 39 años (086)",349,335,1,68,96,105,63,2,,,14,860
"De 40 a 44 años (087)",308,291,1,40,78,65,79,25,3,,17,911
"De 45 a 49 años (088)",213,207,1,37,36,45,61,22,4,1,6,697
"De 50 y más años (089)",485,475,4,43,59,78,135,95,45,16,10,2160
"Desocupada (090)",86,78,2,26,22,12,8,6,2,,8,196
"De 15 a 19 años (092)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (093)",13,12,,9,3,,,,,,1,15
"De 25 a 29 años (094)",16,13,,5,6,1,1,,,,3,24
"De 30 a 34 años (095)",15,14,1,5,4,4,,,,,1,25
"De 35 a 39 años (096)",12,12,,,5,3,4,,,,,36
"De 40 a 44 años (097)",10,9,,2,1,2,1,3,,,1,35
"De 45 a 49 años (098)",9,8,1,1,1,1,2,1,1,,1,29
"De 50 y más años (099)",7,7,,1,2,1,,2,1,,,29
"No PEA (100)",3647,3456,16,765,798,537,670,410,183,77,191,11921
"De 12 a 14 años (101)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (102)",100,80,,66,14,,,,,,20,94
"De 20 a 24 años (103)",404,357,5,238,98,13,3,,,,47,487
"De 25 a 29 años (104)",438,401,1,163,159,55,23,,,,37,742
"De 30 a 34 años (105)",457,438,,112,170,90,58,6,1,1,19,1023
"De 35 a 39 años (106)",435,416,2,52,135,131,81,14,1,,19,1167
"De 40 a 44 años (107)",254,241,1,30,49,56,71,26,8,,13,841
"De 45 a 49 años (108)",254,251,,23,49,57,68,38,14,2,3,973
"De 50 y más años (109)",1296,1269,7,78,124,135,366,326,159,74,27,6591
,,,,,,,,,,,,
"RURAL (120)",1668,1628,6,340,296,230,374,222,103,57,40,6203
"De 12 a 14 años (121)",3,3,1,2,,,,,,,,2
"De 15 a 19 años (122)",60,54,1,46,5,1,1,,,,6,63
"De 20 a 24 años (123)",200,189,1,124,57,6,1,,,,11,260
"De 25 a 29 años (124)",223,215,1,76,86,34,16,2,,,8,430
"De 30 a 34 años (125)",209,205,,40,60,49,48,8,,,4,568
"De 35 a 39 años (126)",180,175,,19,30,38,69,14,5,,5,630
"De 40 a 44 años (127)",153,152,,10,15,39,54,26,8,,1,634
"De 45 a 49 años (128)",129,128,,3,16,22,45,25,12,5,1,616
"De 50 y más años (129)",511,507,2,20,27,41,140,147,78,52,4,3000
"PEA (130)",329,317,,70,65,54,72,34,14,8,12,1107
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",10,8,,7,1,,,,,,2,9
"De 20 a 24 años (133)",22,20,,13,6,1,,,,,2,28
"De 25 a 29 años (134)",56,51,,18,18,11,4,,,,5,103
"De 30 a 34 años (135)",53,52,,12,19,10,10,1,,,1,129
"De 35 a 39 años (136)",43,42,,9,6,12,14,1,,,1,127
"De 40 a 44 años (137)",40,40,,5,6,7,15,5,2,,,154
"De 45 a 49 años (138)",22,22,,1,4,6,7,3,1,,,87
"De 50 y más años (139)",82,81,,4,5,7,22,24,11,8,1,469
"Ocupada (140)",320,311,,69,60,54,72,34,14,8,9,1096
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",10,8,,7,1,,,,,,2,9
"De 20 a 24 años (143)",20,19,,12,6,1,,,,,1,27
"De 25 a 29 años (144)",51,48,,18,15,11,4,,,,3,97
"De 30 a 34 años (145)",51,50,,12,17,10,10,1,,,1,125
"De 35 a 39 años (146)",43,42,,9,6,12,14,1,,,1,127
"De 40 a 44 años (147)",40,40,,5,6,7,15,5,2,,,154
"De 45 a 49 años (148)",22,22,,1,4,6,7,3,1,,,87
"De 50 y más años (149)",82,81,,4,5,7,22,24,11,8,1,469
"Desocupada (150)",9,6,,1,5,,,,,,3,11
"De 20 a 24 años (153)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (154)",5,3,,,3,,,,,,2,6
"De 30 a 34 años (155)",2,2,,,2,,,,,,,4
"No PEA (160)",1339,1311,6,270,231,176,302,188,89,49,28,5096
"De 12 a 14 años (161)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (162)",50,46,1,39,4,1,1,,,,4,54
"De 20 a 24 años (163)",178,169,1,111,51,5,1,,,,9,232
"De 25 a 29 años (164)",167,164,1,58,68,23,12,2,,,3,327
"De 30 a 34 años (165)",156,153,,28,41,39,38,7,,,3,439
"De 35 a 39 años (166)",137,133,,10,24,26,55,13,5,,4,503
"De 40 a 44 años (167)",113,112,,5,9,32,39,21,6,,1,480
"De 45 a 49 años (168)",107,106,,2,12,16,38,22,11,5,1,529
"De 50 y más años (169)",429,426,2,16,22,34,118,123,67,44,3,2531
