"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (046)",1196,63,228,362,355,188
"Explotación de minas y canteras (048)",3,,,2,1,
"Industrias manufactureras (049)",36,,13,9,11,3
"Construcción (051)",6,,2,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",259,7,69,112,57,14
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,1,,,
"Comercio al por mayor (054)",5,,1,3,1,
"Comercio al por menor (055)",253,7,67,109,56,14
"Hoteles y restaurantes (056)",262,6,66,76,87,27
"Trans., almac. y comunicaciones (057)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (059)",9,,3,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",37,,19,11,7,
"Enseñanza (061)",144,,55,78,11,
"Servicios sociales y de salud (062)",31,,10,21,,
"Otras activ. serv.comun.soc y personales (063)",43,2,19,12,8,2
"Hogares privados con servicio doméstico (064)",54,13,23,7,4,7
"Actividad economica no especificada (066)",227,1,52,73,66,35
,,,,,,
"URBANA (067)",3652,151,800,1229,1025,447
"Agric., ganadería, caza y silvicultura (068)",2152,103,372,644,672,361
"Pesca (069)",1,,,1,,
"Explotación de minas y canteras (070)",2,,,2,,
"Industrias manufactureras (071)",76,1,25,23,24,3
"Suministro de electricidad, gas y agua (072)",8,,5,2,1,
"Construcción (073)",188,4,73,65,41,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",298,13,72,125,66,22
"Venta, mant.y rep. veh.autom.y motoc. (075)",9,,6,2,1,
"Comercio al por mayor (076)",10,1,3,5,1,
"Comercio al por menor (077)",279,12,63,118,64,22
"Hoteles y restaurantes (078)",151,5,33,39,52,22
"Trans., almac. y comunicaciones (079)",74,,26,32,15,1
"Activid.inmobil., empres. y alquileres (081)",33,,9,15,8,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",171,,42,79,47,3
"Enseñanza (083)",234,,65,117,52,
"Servicios sociales y de salud (084)",36,,10,25,1,
"Otras activ. serv.comun.soc y personales (085)",28,3,10,8,6,1
"Hogares privados con servicio doméstico (086)",59,18,24,9,2,6
"Actividad economica no especificada (088)",141,4,34,43,38,22
"Hombres (089)",2501,93,520,829,738,321
"Agric., ganadería, caza y silvicultura (090)",1690,71,285,507,537,290
"Pesca (091)",1,,,1,,
"Explotación de minas y canteras (092)",2,,,2,,
"Industrias manufactureras (093)",49,1,12,18,16,2
"Suministro de electricidad, gas y agua (094)",8,,5,2,1,
"Construcción (095)",184,4,72,63,40,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",89,7,25,30,18,9
"Venta, mant.y rep. veh.autom.y motoc. (097)",8,,5,2,1,
"Comercio al por mayor (098)",6,1,2,3,,
"Comercio al por menor (099)",75,6,18,25,17,9
"Hoteles y restaurantes (100)",7,,4,1,1,1
"Trans., almac. y comunicaciones (101)",73,,25,32,15,1
"Activid.inmobil., empres. y alquileres (103)",25,,7,11,6,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",141,,28,69,41,3
"Enseñanza (105)",120,,25,53,42,
"Servicios sociales y de salud (106)",10,,2,7,1,
"Otras activ. serv.comun.soc y personales (107)",18,1,5,8,4,
"Hogares privados con servicio doméstico (108)",18,6,9,3,,
"Actividad economica no especificada (110)",66,3,16,22,16,9
"Mujeres (112)",1151,58,280,400,287,126
"Agric., ganadería, caza y silvicultura (113)",462,32,87,137,135,71
"Industrias manufactureras (116)",27,,13,5,8,1
"Construcción (118)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",209,6,47,95,48,13
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,1,,,
"Comercio al por mayor (121)",4,,1,2,1,
"Comercio al por menor (122)",204,6,45,93,47,13
"Hoteles y restaurantes (123)",144,5,29,38,51,21
"Trans., almac. y comunicaciones (124)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",8,,2,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",30,,14,10,6,
"Enseñanza (128)",114,,40,64,10,
"Servicios sociales y de salud (129)",26,,8,18,,
"Otras activ. serv.comun.soc y personales (130)",10,2,5,,2,1
"Hogares privados con servicio doméstico (131)",41,12,15,6,2,6
"Actividad economica no especificada (133)",75,1,18,21,22,13
,,,,,,
"RURAL (134)",5376,98,1260,1784,1586,648
"Agric., ganadería, caza y silvicultura (135)",4341,92,900,1396,1366,587
"Explotación de minas y canteras (137)",44,,12,20,10,2
"Industrias manufactureras (138)",44,,16,16,8,4
"Suministro de electricidad, gas y agua (139)",5,,1,4,,
"Construcción (140)",182,1,69,74,33,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",89,3,35,32,17,2
"Venta, mant.y rep. veh.autom.y motoc. (142)",5,,1,4,,
"Comercio al por mayor (143)",2,,,1,1,
"Comercio al por menor (144)",82,3,34,27,16,2
"Hoteles y restaurantes (145)",126,1,43,40,36,6
"Trans., almac. y comunicaciones (146)",25,,11,11,3,
"Activid.inmobil., empres. y alquileres (148)",33,,14,16,3,
"Admin.pub. y defensa; p. segur.soc.afil (149)",90,,36,35,18,1
"Enseñanza (150)",61,,27,27,7,
"Servicios sociales y de salud (151)",6,,2,3,1,
"Otras activ. serv.comun.soc y personales (152)",58,,21,26,10,1
"Hogares privados con servicio doméstico (153)",15,1,9,1,2,2
"Actividad economica no especificada (155)",257,,64,83,72,38
"Hombres (156)",4216,64,979,1414,1262,497
"Agric., ganadería, caza y silvicultura (157)",3607,61,759,1171,1146,470
"Explotación de minas y canteras (159)",41,,12,18,9,2
"Industrias manufactureras (160)",35,,16,12,5,2
"Suministro de electricidad, gas y agua (161)",5,,1,4,,
"Construcción (162)",180,1,68,74,33,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",39,2,13,15,8,1
"Venta, mant.y rep. veh.autom.y motoc. (164)",5,,1,4,,
"Comercio al por mayor (165)",1,,,,1,
"Comercio al por menor (166)",33,2,12,11,7,1
"Hoteles y restaurantes (167)",8,,6,2,,
"Trans., almac. y comunicaciones (168)",22,,10,10,2,
"Activid.inmobil., empres. y alquileres (170)",32,,13,16,3,
"Admin.pub. y defensa; p. segur.soc.afil (171)",83,,31,34,17,1
"Enseñanza (172)",31,,12,13,6,
"Servicios sociales y de salud (173)",1,,,,1,
"Otras activ. serv.comun.soc y personales (174)",25,,7,14,4,
"Hogares privados con servicio doméstico (175)",2,,1,,,1
"Actividad economica no especificada (177)",105,,30,31,28,16
"Mujeres (179)",1160,34,281,370,324,151
"Agric., ganadería, caza y silvicultura (180)",734,31,141,225,220,117
"Explotación de minas y canteras (182)",3,,,2,1,
"Industrias manufactureras (183)",9,,,4,3,2
"Construcción (185)",2,,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",50,1,22,17,9,1
"Comercio al por mayor (188)",1,,,1,,
"Comercio al por menor (189)",49,1,22,16,9,1
"Hoteles y restaurantes (190)",118,1,37,38,36,6
"Trans., almac. y comunicaciones (191)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",7,,5,1,1,
"Enseñanza (195)",30,,15,14,1,
"Servicios sociales y de salud (196)",5,,2,3,,
"Otras activ. serv.comun.soc y personales (197)",33,,14,12,6,1
"Hogares privados con servicio doméstico (198)",13,1,8,1,2,1
"Actividad economica no especificada (200)",152,,34,52,44,22
