"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador del hogar (054)",423,423,,,
"De 06 a 14 años (056)",474,374,61,13,26
"Empleado (057)",35,26,7,1,1
"Obrero (058)",142,79,28,12,23
"Trabajador independiente (059)",106,93,13,,
"Empleador o patrono (060)",2,1,1,,
"Trabajador familiar no remunerado (061)",159,145,12,,2
"Trabajador del hogar (062)",30,30,,,
"De 15 a 29 años (064)",7309,5040,1135,427,707
"Empleado (065)",1213,534,161,124,394
"Obrero (066)",2348,1167,601,280,300
"Trabajador independiente (067)",2612,2329,283,,
"Empleador o patrono (068)",184,132,38,10,4
"Trabajador familiar no remunerado (069)",677,603,52,13,9
"Trabajador del hogar (070)",275,275,,,
"De 30 a 44 años (072)",5813,4056,786,404,567
"Empleado (073)",966,262,141,200,363
"Obrero (074)",1463,744,339,177,203
"Trabajador independiente (075)",2802,2580,222,,
"Empleador o patrono (076)",232,160,51,20,1
"Trabajador familiar no remunerado (077)",272,232,33,7,
"Trabajador del hogar (078)",78,78,,,
"De 45 a 64 años (080)",3694,2826,391,191,286
"Empleado (081)",453,125,61,73,194
"Obrero (082)",753,395,173,95,90
"Trabajador independiente (083)",2084,1976,108,,
"Empleador o patrono (084)",218,164,32,21,1
"Trabajador familiar no remunerado (085)",147,127,17,2,1
"Trabajador del hogar (086)",39,39,,,
"De 65 y más años (088)",754,696,39,7,12
"Empleado (089)",30,16,4,3,7
"Obrero (090)",83,66,10,2,5
"Trabajador independiente (091)",556,541,15,,
"Empleador o patrono (092)",55,45,8,2,
"Trabajador familiar no remunerado (093)",29,27,2,,
"Trabajador del hogar (094)",1,1,,,
,,,,,
"RURAL (096)",1401,1300,65,15,21
"Empleado (097)",76,51,6,5,14
"Obrero (098)",269,227,29,6,7
"Trabajador independiente (099)",685,667,18,,
"Empleador o patrono (100)",45,42,2,1,
"Trabajador familiar no remunerado (101)",311,298,10,3,
"Trabajador del hogar (102)",15,15,,,
"De 06 a 14 años (104)",54,49,4,1,
"Empleado (105)",1,1,,,
"Obrero (106)",2,,2,,
"Trabajador independiente (107)",10,8,2,,
"Trabajador familiar no remunerado (109)",39,38,,1,
"Trabajador del hogar (110)",2,2,,,
"De 15 a 29 años (112)",597,544,32,9,12
"Empleado (113)",39,23,5,4,7
"Obrero (114)",147,126,13,3,5
"Trabajador independiente (115)",198,192,6,,
"Empleador o patrono (116)",7,6,,1,
"Trabajador familiar no remunerado (117)",194,185,8,1,
"Trabajador del hogar (118)",12,12,,,
"De 30 a 44 años (120)",356,328,16,5,7
"Empleado (121)",24,18,,1,5
"Obrero (122)",80,64,11,3,2
"Trabajador independiente (123)",200,196,4,,
"Empleador o patrono (124)",11,11,,,
"Trabajador familiar no remunerado (125)",41,39,1,1,
"De 45 a 64 años (128)",307,292,13,,2
"Empleado (129)",12,9,1,,2
"Obrero (130)",29,26,3,,
"Trabajador independiente (131)",215,209,6,,
"Empleador o patrono (132)",21,19,2,,
"Trabajador familiar no remunerado (133)",29,28,1,,
"Trabajador del hogar (134)",1,1,,,
"De 65 y más años (136)",87,87,,,
"Obrero (138)",11,11,,,
"Trabajador independiente (139)",62,62,,,
"Empleador o patrono (140)",6,6,,,
"Trabajador familiar no remunerado (141)",8,8,,,
