"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",48,120,107,1,89.2,0.8,
"De 40 a 44 años (037)",30,114,112,1,98.2,0.9,
"De 45 a 49 años (038)",15,63,57,,90.5,,
"De 50 y más años (039)",21,104,83,,79.8,,
"No PEA (040)",17667,42103,36882,779,87.6,1.9,
"De 12 a 14 años (041)",2881,13,12,1,92.3,7.7,
"De 15 a 19 años (042)",3277,274,268,96,97.8,35,
"De 20 a 24 años (043)",1904,1461,1398,225,95.7,15.4,
"De 25 a 29 años (044)",1482,2564,2435,176,95,6.9,
"De 30 a 34 años (045)",1301,3520,3322,121,94.4,3.4,
"De 35 a 39 años (046)",1117,4172,3910,100,93.7,2.4,
"De 40 a 44 años (047)",1007,4611,4244,56,92,1.2,
"De 45 a 49 años (048)",775,3809,3455,4,90.7,0.1,
"De 50 y más años (049)",3923,21679,17838,,82.3,,
,,,,,,,
"URBANA (060)",13725,32192,28667,542,89.1,1.7,
"De 12 a 14 años (061)",1513,8,8,1,100,12.5,
"De 15 a 19 años (062)",2024,169,165,49,97.6,29,
"De 20 a 24 años (063)",1563,1075,1032,157,96,14.6,
"De 25 a 29 años (064)",1375,2018,1940,129,96.1,6.4,
"De 30 a 34 años (065)",1336,3114,2947,96,94.6,3.1,
"De 35 a 39 años (066)",1267,3960,3714,78,93.8,2,
"De 40 a 44 años (067)",1045,3943,3668,30,93,0.8,
"De 45 a 49 años (068)",784,3392,3097,2,91.3,0.1,
"De 50 y más años (069)",2818,14513,12096,,83.3,,
"PEA (070)",4539,12443,11156,152,89.7,1.2,
"De 12 a 14 años (071)",52,2,2,1,100,50,
"De 15 a 19 años (072)",229,49,48,11,98,22.4,
"De 20 a 24 años (073)",537,339,324,36,95.6,10.6,
"De 25 a 29 años (074)",567,694,666,33,96,4.8,
"De 30 a 34 años (075)",601,1220,1141,32,93.5,2.6,
"De 35 a 39 años (076)",645,1777,1655,30,93.1,1.7,
"De 40 a 44 años (077)",532,1817,1704,9,93.8,0.5,
"De 45 a 49 años (078)",433,1775,1614,,90.9,,
"De 50 y más años (079)",943,4770,4002,,83.9,,
"Ocupada (080)",4203,11903,10672,128,89.7,1.1,
"De 12 a 14 años (081)",49,2,2,1,100,50,
"De 15 a 19 años (082)",181,33,32,7,97,21.2,
"De 20 a 24 años (083)",452,299,285,29,95.3,9.7,
"De 25 a 29 años (084)",502,623,597,28,95.8,4.5,
"De 30 a 34 años (085)",562,1150,1085,26,94.3,2.3,
"De 35 a 39 años (086)",607,1686,1575,29,93.4,1.7,
"De 40 a 44 años (087)",507,1714,1602,8,93.5,0.5,
"De 45 a 49 años (088)",419,1715,1560,,91,,
"De 50 y más años (089)",924,4681,3934,,84,,
"Desocupada (090)",336,540,484,24,89.6,4.4,
"De 12 a 14 años (091)",3,,,,,,
"De 15 a 19 años (092)",48,16,16,4,100,25,
"De 20 a 24 años (093)",85,40,39,7,97.5,17.5,
"De 25 a 29 años (094)",65,71,69,5,97.2,7,
"De 30 a 34 años (095)",39,70,56,6,80,8.6,
"De 35 a 39 años (096)",38,91,80,1,87.9,1.1,
"De 40 a 44 años (097)",25,103,102,1,99,1,
"De 45 a 49 años (098)",14,60,54,,90,,
"De 50 y más años (099)",19,89,68,,76.4,,
"No PEA (100)",9186,19749,17511,390,88.7,2,
"De 12 a 14 años (101)",1461,6,6,,100,,
"De 15 a 19 años (102)",1795,120,117,38,97.5,31.7,
"De 20 a 24 años (103)",1026,736,708,121,96.2,16.4,
"De 25 a 29 años (104)",808,1324,1274,96,96.2,7.3,
"De 30 a 34 años (105)",735,1894,1806,64,95.4,3.4,
"De 35 a 39 años (106)",622,2183,2059,48,94.3,2.2,
"De 40 a 44 años (107)",513,2126,1964,21,92.4,1,
"De 45 a 49 años (108)",351,1617,1483,2,91.7,0.1,
"De 50 y más años (109)",1875,9743,8094,,83.1,,
,,,,,,,
"RURAL (120)",14377,43433,38360,704,88.3,1.6,
"De 12 a 14 años (121)",1474,8,7,1,87.5,12.5,
"De 15 a 19 años (122)",1909,261,251,86,96.2,33,
"De 20 a 24 años (123)",1550,1320,1262,182,95.6,13.8,
"De 25 a 29 años (124)",1340,2426,2292,155,94.5,6.4,
"De 30 a 34 años (125)",1194,3375,3169,125,93.9,3.7,
"De 35 a 39 años (126)",1096,4208,3942,90,93.7,2.1,
"De 40 a 44 años (127)",1085,5206,4791,60,92,1.2,
"De 45 a 49 años (128)",918,4775,4317,5,90.4,0.1,
"De 50 y más años (129)",3811,21854,18329,,83.9,,
"PEA (130)",5896,21079,18989,315,90.1,1.5,
"De 12 a 14 años (131)",54,1,1,,100,,
"De 15 a 19 años (132)",427,107,100,28,93.5,26.2,
"De 20 a 24 años (133)",672,595,572,77,96.1,12.9,
"De 25 a 29 años (134)",666,1186,1131,75,95.4,6.3,
"De 30 a 34 años (135)",628,1749,1653,68,94.5,3.9,
"De 35 a 39 años (136)",601,2219,2091,39,94.2,1.8,
"De 40 a 44 años (137)",591,2721,2511,25,92.3,0.9,
"De 45 a 49 años (138)",494,2583,2345,3,90.8,0.1,
"De 50 y más años (139)",1763,9918,8585,,86.6,,
"Ocupada (140)",5753,20982,18896,311,90.1,1.5,
"De 12 a 14 años (141)",53,1,1,,100,,
"De 15 a 19 años (142)",392,104,97,28,93.3,26.9,
"De 20 a 24 años (143)",627,580,557,74,96,12.8,
"De 25 a 29 años (144)",634,1172,1117,74,95.3,6.3,
"De 30 a 34 años (145)",616,1742,1647,68,94.5,3.9,
"De 35 a 39 años (146)",591,2190,2064,39,94.2,1.8,
"De 40 a 44 años (147)",586,2710,2501,25,92.3,0.9,
"De 45 a 49 años (148)",493,2580,2342,3,90.8,0.1,
"De 50 y más años (149)",1761,9903,8570,,86.5,,
"Desocupada (150)",143,97,93,4,95.9,4.1,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",35,3,3,,100,,
"De 20 a 24 años (153)",45,15,15,3,100,20,
"De 25 a 29 años (154)",32,14,14,1,100,7.1,
"De 30 a 34 años (155)",12,7,6,,85.7,,
"De 35 a 39 años (156)",10,29,27,,93.1,,
"De 40 a 44 años (157)",5,11,10,,90.9,,
"De 45 a 49 años (158)",1,3,3,,100,,
"De 50 y más años (159)",2,15,15,,100,,
"No PEA (160)",8481,22354,19371,389,86.7,1.7,
"De 12 a 14 años (161)",1420,7,6,1,85.7,14.3,
"De 15 a 19 años (162)",1482,154,151,58,98.1,37.7,
"De 20 a 24 años (163)",878,725,690,105,95.2,14.5,
"De 25 a 29 años (164)",674,1240,1161,80,93.6,6.5,
"De 30 a 34 años (165)",566,1626,1516,57,93.2,3.5,
"De 35 a 39 años (166)",495,1989,1851,51,93.1,2.6,
"De 40 a 44 años (167)",494,2485,2280,35,91.8,1.4,
"De 45 a 49 años (168)",424,2192,1972,2,90,0.1,
"De 50 y más años (169)",2048,11936,9744,,81.6,,
