"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",9,9,,,2,6,1,,,,,26
"De 40 a 44 años (027)",17,16,,2,2,2,5,4,1,,1,66
"De 45 a 49 años (028)",13,13,,4,,1,3,3,1,1,,59
"De 50 y más años (029)",43,43,,1,3,10,12,8,6,3,,225
"Casado(a) (030)",673,671,3,43,78,108,197,147,71,24,2,3186
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (033)",8,8,,3,2,2,1,,,,,17
"De 25 a 29 años (034)",24,24,,4,7,8,5,,,,,65
"De 30 a 34 años (035)",52,52,,4,12,16,20,,,,,164
"De 35 a 39 años (036)",65,65,,8,11,14,24,7,1,,,230
"De 40 a 44 años (037)",70,70,,4,9,13,26,16,2,,,293
"De 45 a 49 años (038)",75,75,1,3,7,9,29,17,6,3,,359
"De 50 y más años (039)",376,375,2,16,29,46,92,107,62,21,1,2055
"Viudo(a) (040)",298,295,2,12,15,43,82,86,39,16,3,1589
"De 25 a 29 años (044)",1,1,,,1,,,,,,,2
"De 30 a 34 años (045)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (046)",6,6,,,1,,2,3,,,,31
"De 40 a 44 años (047)",11,11,,1,,,5,4,1,,,59
"De 45 a 49 años (048)",8,8,,1,,,2,5,,,,42
"De 50 y más años (049)",269,266,2,10,12,41,73,74,38,16,3,1447
"Divorciado(a) (050)",18,17,,4,3,3,4,,2,1,1,63
"De 20 a 24 años (053)",1,1,,,,1,,,,,,3
"De 25 a 29 años (054)",2,1,,,,1,,,,,1,3
"De 35 a 39 años (056)",1,1,,,,,1,,,,,5
"De 40 a 44 años (057)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (058)",1,1,,,,,,,,1,,10
"De 50 y más años (059)",10,10,,4,1,1,2,,2,,,33
"Soltero(a) (060)",195,147,1,90,30,17,9,,,,48,237
"De 15 a 19 años (062)",17,17,,15,2,,,,,,,19
"De 20 a 24 años (063)",41,20,,16,4,,,,,,21,24
"De 25 a 29 años (064)",27,17,,9,6,2,,,,,10,27
"De 30 a 34 años (065)",23,19,,12,5,1,1,,,,4,29
"De 35 a 39 años (066)",24,19,,11,3,5,,,,,5,32
"De 40 a 44 años (067)",15,14,,7,4,1,2,,,,1,26
"De 45 a 49 años (068)",13,11,,4,,3,4,,,,2,29
"De 50 y más años (069)",35,30,1,16,6,5,2,,,,5,51
,,,,,,,,,,,,
"URBANA (080)",1433,1388,4,195,201,227,376,253,92,40,45,5762
"De 12 a 14 años (081)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (082)",30,28,,24,3,1,,,,,2,33
"De 20 a 24 años (083)",74,62,,41,14,5,1,1,,,12,94
"De 25 a 29 años (084)",130,120,,33,44,28,15,,,,10,269
"De 30 a 34 años (085)",147,144,,21,41,39,41,2,,,3,410
"De 35 a 39 años (086)",150,146,,18,23,32,51,20,2,,4,527
"De 40 a 44 años (087)",148,145,,8,26,23,55,26,6,1,3,599
"De 45 a 49 años (088)",123,121,1,13,8,13,42,34,7,3,2,559
"De 50 y más años (089)",629,621,3,36,42,86,171,170,77,36,8,3270
"Conviviente (090)",514,503,,75,98,86,137,74,21,12,11,1918
"De 12 a 14 años (091)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (092)",15,13,,11,1,1,,,,,2,16
"De 20 a 24 años (093)",42,41,,25,11,4,,1,,,1,65
"De 25 a 29 años (094)",85,83,,18,33,19,13,,,,2,196
"De 30 a 34 años (095)",79,78,,9,24,21,22,2,,,1,228
"De 35 a 39 años (096)",78,78,,5,11,16,31,14,1,,,308
"De 40 a 44 años (097)",60,59,,1,10,12,22,10,3,1,1,255
"De 45 a 49 años (098)",38,38,,2,3,3,10,16,3,1,,201
"De 50 y más años (099)",115,112,,3,5,10,39,31,14,10,3,648
"Separado(a) (100)",94,93,,19,15,20,20,11,6,2,1,339
"De 15 a 19 años (102)",3,3,,3,,,,,,,,3
"De 20 a 24 años (103)",6,6,,4,2,,,,,,,8
"De 25 a 29 años (104)",8,8,,4,3,1,,,,,,13
"De 30 a 34 años (105)",10,10,,2,3,3,2,,,,,26
"De 35 a 39 años (106)",8,8,,,2,6,,,,,,22
"De 40 a 44 años (107)",14,13,,2,2,2,4,2,1,,1,50
"De 45 a 49 años (108)",8,8,,3,,,3,2,,,,28
"De 50 y más años (109)",37,37,,1,3,8,11,7,5,2,,189
"Casado(a) (110)",493,492,3,31,57,73,157,106,47,18,1,2319
"De 15 a 19 años (112)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (113)",6,6,,3,1,1,1,,,,,12
"De 25 a 29 años (114)",17,17,,4,5,6,2,,,,,41
"De 30 a 34 años (115)",39,39,,2,8,13,16,,,,,126
"De 35 a 39 años (116)",43,43,,5,8,7,18,4,1,,,153
"De 40 a 44 años (117)",54,54,,1,9,9,23,11,1,,,225
"De 45 a 49 años (118)",59,59,1,3,5,7,25,12,4,2,,274
"De 50 y más años (119)",273,272,2,12,20,30,72,79,41,16,1,1485
"Viudo(a) (120)",198,196,,7,13,34,54,62,18,8,2,1012
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (126)",5,5,,,1,,2,2,,,,25
"De 40 a 44 años (127)",7,7,,,,,3,3,1,,,42
"De 45 a 49 años (128)",6,6,,1,,,1,4,,,,31
"De 50 y más años (129)",177,175,,6,10,33,48,53,17,8,2,907
"Divorciado(a) (130)",6,6,,1,3,1,1,,,,,15
"De 40 a 44 años (137)",3,3,,,2,,1,,,,,9
"De 50 y más años (139)",3,3,,1,1,1,,,,,,6
"Soltero(a) (140)",128,98,1,62,15,13,7,,,,30,159
"De 15 a 19 años (142)",10,10,,9,1,,,,,,,11
"De 20 a 24 años (143)",20,9,,9,,,,,,,11,9
"De 25 a 29 años (144)",19,11,,7,2,2,,,,,8,17
"De 30 a 34 años (145)",17,15,,8,5,1,1,,,,2,25
"De 35 a 39 años (146)",16,12,,8,1,3,,,,,4,19
"De 40 a 44 años (147)",10,9,,4,3,,2,,,,1,18
"De 45 a 49 años (148)",12,10,,4,,3,3,,,,2,25
"De 50 y más años (149)",24,22,1,13,3,4,1,,,,2,35
,,,,,,,,,,,,
"RURAL (160)",818,790,4,119,110,104,197,146,78,32,28,3472
"De 12 a 14 años (161)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (162)",24,20,,17,3,,,,,,4,23
"De 20 a 24 años (163)",79,68,,34,18,8,8,,,,11,128
"De 25 a 29 años (164)",77,74,,14,31,13,15,1,,,3,184
"De 30 a 34 años (165)",87,85,,11,17,22,28,5,2,,2,284
"De 35 a 39 años (166)",99,97,,11,16,13,32,20,4,1,2,396
"De 40 a 44 años (167)",72,72,,10,4,8,19,23,5,3,,348
"De 45 a 49 años (168)",59,59,,2,5,8,12,18,9,5,,335
"De 50 y más años (169)",319,314,4,19,16,32,83,79,58,23,5,1773
"Conviviente (170)",435,428,2,64,69,51,121,77,29,15,7,1803
"De 12 a 14 años (171)",1,1,,1,,,,,,,,1
"De 15 a 19 años (172)",17,13,,11,2,,,,,,4,15
"De 20 a 24 años (173)",51,50,,24,12,6,8,,,,1,100
"De 25 a 29 años (174)",55,55,,9,23,10,12,1,,,,140
"De 30 a 34 años (175)",67,67,,5,13,18,24,5,2,,,239
"De 35 a 39 años (176)",66,65,,5,11,4,24,16,4,1,1,291
"De 40 a 44 años (177)",44,44,,3,3,3,13,15,4,3,,239
"De 45 a 49 años (178)",34,34,,1,3,5,6,11,6,2,,194
"De 50 y más años (179)",100,99,2,5,2,5,34,29,13,9,1,584
"Separado(a) (180)",24,24,,7,3,3,3,4,2,2,,99
"De 20 a 24 años (183)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (184)",5,5,,3,2,,,,,,,7
"De 35 a 39 años (186)",1,1,,,,,1,,,,,4
"De 40 a 44 años (187)",3,3,,,,,1,2,,,,16
"De 45 a 49 años (188)",5,5,,1,,1,,1,1,1,,31
"De 50 y más años (189)",6,6,,,,2,1,1,1,1,,36
"Casado(a) (190)",180,179,,12,21,35,40,41,24,6,1,867
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 20 a 24 años (193)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (194)",7,7,,,2,2,3,,,,,24
"De 30 a 34 años (195)",13,13,,2,4,3,4,,,,,38
"De 35 a 39 años (196)",22,22,,3,3,7,6,3,,,,77
"De 40 a 44 años (197)",16,16,,3,,4,3,5,1,,,68
"De 45 a 49 años (198)",16,16,,,2,2,4,5,2,1,,85
"De 50 y más años (199)",103,103,,4,9,16,20,28,21,5,,570
"Viudo(a) (200)",100,99,2,5,2,9,28,24,21,8,1,577
"De 30 a 34 años (205)",1,1,,,,1,,,,,,3
"De 35 a 39 años (206)",1,1,,,,,,1,,,,6
"De 40 a 44 años (207)",4,4,,1,,,2,1,,,,17
"De 45 a 49 años (208)",2,2,,,,,1,1,,,,11
"De 50 y más años (209)",92,91,2,4,2,8,25,21,21,8,1,540
"Divorciado(a) (210)",12,11,,3,,2,3,,2,1,1,48
"De 20 a 24 años (213)",1,1,,,,1,,,,,,3
"De 25 a 29 años (214)",2,1,,,,1,,,,,1,3
"De 35 a 39 años (216)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",1,1,,,,,,,,1,,10
"De 50 y más años (219)",7,7,,3,,,2,,2,,,27
"Soltero(a) (220)",67,49,,28,15,4,2,,,,18,78
"De 15 a 19 años (222)",7,7,,6,1,,,,,,,8
"De 20 a 24 años (223)",21,11,,7,4,,,,,,10,15
"De 25 a 29 años (224)",8,6,,2,4,,,,,,2,10
"De 30 a 34 años (225)",6,4,,4,,,,,,,2,4
"De 35 a 39 años (226)",8,7,,3,2,2,,,,,1,13
"De 40 a 44 años (227)",5,5,,3,1,1,,,,,,8
"De 45 a 49 años (228)",1,1,,,,,1,,,,,4
"De 50 y más años (229)",11,8,,3,3,1,1,,,,3,16
