"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",758,745,643,85,12,3,2,,,,13,126
"De 20 a 24 años (023)",864,786,381,242,111,35,16,1,,,78,641
"De 25 a 29 años (024)",796,717,175,213,163,86,73,7,,,79,1154
"De 30 a 34 años (025)",842,800,94,163,201,136,136,58,11,1,42,2049
"De 35 a 39 años (026)",757,730,62,100,150,131,174,80,30,3,27,2361
"De 40 a 44 años (027)",730,712,45,61,116,103,181,122,58,26,18,2973
"De 45 a 49 años (028)",632,618,37,50,67,80,141,98,91,54,14,3088
"De 50 y más años (029)",1377,1358,101,94,87,91,239,231,224,291,19,8353
"Desocupada (030)",462,412,244,55,33,19,30,14,12,5,50,564
"De 12 a 14 años (031)",46,44,44,,,,,,,,2,
"De 15 a 19 años (032)",124,121,110,9,1,1,,,,,3,14
"De 20 a 24 años (033)",112,96,66,20,6,3,1,,,,16,46
"De 25 a 29 años (034)",63,46,14,15,7,5,4,1,,,17,68
"De 30 a 34 años (035)",33,25,2,4,8,3,5,2,1,,8,71
"De 35 a 39 años (036)",22,21,4,2,5,4,3,3,,,1,58
"De 40 a 44 años (037)",21,19,3,1,3,3,6,3,,,2,61
"De 45 a 49 años (038)",8,8,1,1,1,,2,1,2,,,37
"De 50 y más años (039)",33,32,,3,2,,9,4,9,5,1,209
"No PEA (040)",35693,34813,11277,3348,3059,2782,4436,3816,3055,3040,880,122745
"De 12 a 14 años (041)",5070,5031,5010,17,4,,,,,,39,25
"De 15 a 19 años (042)",4943,4871,4219,558,79,14,1,,,,72,762
"De 20 a 24 años (043)",3599,3331,1010,1147,761,321,85,7,,,268,4036
"De 25 a 29 años (044)",3070,2899,288,627,745,612,532,85,10,,171,6856
"De 30 a 34 años (045)",2764,2678,132,303,516,584,769,307,63,4,86,8983
"De 35 a 39 años (046)",2748,2697,91,183,295,433,847,556,238,54,51,11973
"De 40 a 44 años (047)",2456,2404,111,114,179,225,577,580,409,209,52,13191
"De 45 a 49 años (048)",2214,2178,74,80,122,158,425,549,455,315,36,13637
"De 50 y más años (049)",8829,8724,342,319,358,435,1200,1732,1880,2458,105,63282
,,,,,,,,,,,,
"URBANA (060)",6043,5819,1972,860,820,575,722,418,232,220,224,14536
"De 12 a 14 años (061)",577,573,571,1,1,,,,,,4,3
"De 15 a 19 años (062)",845,838,778,59,1,,,,,,7,61
"De 20 a 24 años (063)",601,544,266,192,71,8,7,,,,57,387
"De 25 a 29 años (064)",595,541,115,192,142,66,22,4,,,54,792
"De 30 a 34 años (065)",612,589,67,150,194,111,57,7,3,,23,1183
"De 35 a 39 años (066)",557,540,32,97,141,126,107,31,6,,17,1463
"De 40 a 44 años (067)",514,502,32,51,112,91,136,62,11,7,12,1704
"De 45 a 49 años (068)",415,400,25,35,63,66,111,66,23,11,15,1587
"De 50 y más años (069)",1327,1292,86,83,95,107,282,248,189,202,35,7356
"PEA (070)",2171,2066,491,413,394,264,294,118,52,40,105,4940
"De 12 a 14 años (071)",15,14,14,,,,,,,,1,
"De 15 a 19 años (072)",143,142,128,14,,,,,,,1,14
"De 20 a 24 años (073)",219,199,117,60,18,2,2,,,,20,111
"De 25 a 29 años (074)",290,255,86,97,50,18,3,1,,,35,269
"De 30 a 34 años (075)",329,315,50,90,101,51,20,2,1,,14,552
"De 35 a 39 años (076)",298,288,23,55,87,66,47,9,1,,10,693
"De 40 a 44 años (077)",292,285,25,36,73,52,70,25,3,1,7,843
"De 45 a 49 años (078)",222,212,16,27,35,40,60,23,8,3,10,737
"De 50 y más años (079)",363,356,32,34,30,35,92,58,39,36,7,1721
"Ocupada (080)",2078,1981,451,399,381,260,285,115,50,40,97,4811
"De 12 a 14 años (081)",13,13,13,,,,,,,,,
"De 15 a 19 años (082)",135,134,120,14,,,,,,,1,14
"De 20 a 24 años (083)",187,168,96,53,15,2,2,,,,19,98
"De 25 a 29 años (084)",269,237,79,92,46,17,3,,,,32,247
"De 30 a 34 años (085)",321,309,50,89,97,51,19,2,1,,12,539
"De 35 a 39 años (086)",291,282,21,55,86,65,46,8,1,,9,677
"De 40 a 44 años (087)",284,277,24,36,72,50,67,24,3,1,7,815
"De 45 a 49 años (088)",221,211,16,27,35,40,59,23,8,3,10,732
"De 50 y más años (089)",357,350,32,33,30,35,89,58,37,36,7,1689
"Desocupada (090)",93,85,40,14,13,4,9,3,2,,8,129
"De 12 a 14 años (091)",2,1,1,,,,,,,,1,
"De 15 a 19 años (092)",8,8,8,,,,,,,,,
"De 20 a 24 años (093)",32,31,21,7,3,,,,,,1,13
"De 25 a 29 años (094)",21,18,7,5,4,1,,1,,,3,22
"De 30 a 34 años (095)",8,6,,1,4,,1,,,,2,13
"De 35 a 39 años (096)",7,6,2,,1,1,1,1,,,1,16
"De 40 a 44 años (097)",8,8,1,,1,2,3,1,,,,28
"De 45 a 49 años (098)",1,1,,,,,1,,,,,5
"De 50 y más años (099)",6,6,,1,,,3,,2,,,32
"No PEA (100)",3872,3753,1481,447,426,311,428,300,180,180,119,9596
"De 12 a 14 años (101)",562,559,557,1,1,,,,,,3,3
"De 15 a 19 años (102)",702,696,650,45,1,,,,,,6,47
"De 20 a 24 años (103)",382,345,149,132,53,6,5,,,,37,276
"De 25 a 29 años (104)",305,286,29,95,92,48,19,3,,,19,523
"De 30 a 34 años (105)",283,274,17,60,93,60,37,5,2,,9,631
"De 35 a 39 años (106)",259,252,9,42,54,60,60,22,5,,7,770
"De 40 a 44 años (107)",222,217,7,15,39,39,66,37,8,6,5,861
"De 45 a 49 años (108)",193,188,9,8,28,26,51,43,15,8,5,850
"De 50 y más años (109)",964,936,54,49,65,72,190,190,150,166,28,5635
,,,,,,,,,,,,
"RURAL (120)",37046,36046,11260,3552,3179,2891,4706,4009,3249,3200,1000,129519
"De 12 a 14 años (121)",4717,4676,4656,17,3,,,,,,41,23
"De 15 a 19 años (122)",4980,4899,4194,593,91,18,3,,,,81,841
"De 20 a 24 años (123)",3974,3669,1191,1217,807,351,95,8,,,305,4336
"De 25 a 29 años (124)",3334,3121,362,663,773,637,587,89,10,,213,7286
"De 30 a 34 años (125)",3027,2914,161,320,531,612,853,360,72,5,113,9920
"De 35 a 39 años (126)",2970,2908,125,188,309,442,917,608,262,57,62,12929
"De 40 a 44 años (127)",2693,2633,127,125,186,240,628,643,456,228,60,14521
"De 45 a 49 años (128)",2439,2404,87,96,127,172,457,582,525,358,35,15175
"De 50 y más años (129)",8912,8822,357,333,352,419,1166,1719,1924,2552,90,64488
"PEA (130)",5225,4986,1464,651,546,420,698,493,374,340,239,16370
"De 12 a 14 años (131)",209,204,203,1,,,,,,,5,1
"De 15 a 19 años (132)",739,724,625,80,13,4,2,,,,15,126
"De 20 a 24 años (133)",757,683,330,202,99,36,15,1,,,74,576
"De 25 a 29 años (134)",569,508,103,131,120,73,74,7,,,61,953
"De 30 a 34 años (135)",546,510,46,77,108,88,121,58,11,1,36,1568
"De 35 a 39 años (136)",481,463,43,47,68,69,130,74,29,3,18,1726
"De 40 a 44 años (137)",459,446,23,26,46,54,117,100,55,25,13,2191
"De 45 a 49 años (138)",418,414,22,24,33,40,83,76,85,51,4,2388
"De 50 y más años (139)",1047,1034,69,63,59,56,156,177,194,260,13,6841
"Ocupada (140)",4856,4659,1260,610,526,405,677,482,364,335,197,15935
"De 12 a 14 años (141)",165,161,160,1,,,,,,,4,1
"De 15 a 19 años (142)",623,611,523,71,12,3,2,,,,12,112
"De 20 a 24 años (143)",677,618,285,189,96,33,14,1,,,59,543
"De 25 a 29 años (144)",527,480,96,121,117,69,70,7,,,47,907
"De 30 a 34 años (145)",521,491,44,74,104,85,117,56,10,1,30,1510
"De 35 a 39 años (146)",466,448,41,45,64,66,128,72,29,3,18,1684
"De 40 a 44 años (147)",446,435,21,25,44,53,114,98,55,25,11,2158
"De 45 a 49 años (148)",411,407,21,23,32,40,82,75,83,51,4,2356
"De 50 y más años (149)",1020,1008,69,61,57,56,150,173,187,255,12,6664
"Desocupada (150)",369,327,204,41,20,15,21,11,10,5,42,435
"De 12 a 14 años (151)",44,43,43,,,,,,,,1,
"De 15 a 19 años (152)",116,113,102,9,1,1,,,,,3,14
"De 20 a 24 años (153)",80,65,45,13,3,3,1,,,,15,33
"De 25 a 29 años (154)",42,28,7,10,3,4,4,,,,14,46
"De 30 a 34 años (155)",25,19,2,3,4,3,4,2,1,,6,58
"De 35 a 39 años (156)",15,15,2,2,4,3,2,2,,,,42
"De 40 a 44 años (157)",13,11,2,1,2,1,3,2,,,2,33
"De 45 a 49 años (158)",7,7,1,1,1,,1,1,2,,,32
"De 50 y más años (159)",27,26,,2,2,,6,4,7,5,1,177
"No PEA (160)",31821,31060,9796,2901,2633,2471,4008,3516,2875,2860,761,113149
"De 12 a 14 años (161)",4508,4472,4453,16,3,,,,,,36,22
"De 15 a 19 años (162)",4241,4175,3569,513,78,14,1,,,,66,715
"De 20 a 24 años (163)",3217,2986,861,1015,708,315,80,7,,,231,3760
"De 25 a 29 años (164)",2765,2613,259,532,653,564,513,82,10,,152,6333
"De 30 a 34 años (165)",2481,2404,115,243,423,524,732,302,61,4,77,8352
"De 35 a 39 años (166)",2489,2445,82,141,241,373,787,534,233,54,44,11203
"De 40 a 44 años (167)",2234,2187,104,99,140,186,511,543,401,203,47,12330
"De 45 a 49 años (168)",2021,1990,65,72,94,132,374,506,440,307,31,12787
"De 50 y más años (169)",7865,7788,288,270,293,363,1010,1542,1730,2292,77,57647
