"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Secundaria (064)",756,595,83,22,56
"Superior no univ. incompleta (065)",104,62,23,3,16
"Superior no univ. completa (066)",182,71,55,23,33
"Superior univ. incompleta (067)",51,24,11,9,7
"Superior univ. completa (068)",287,73,99,40,75
"De 06 a 14 años (070)",49,47,2,,
"Sin nivel (071)",2,2,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",32,31,1,,
"Secundaria (074)",14,13,1,,
"De 15 a 29 años (080)",522,389,83,15,35
"Sin nivel (081)",4,4,,,
"Primaria (083)",110,95,12,2,1
"Secundaria (084)",282,231,35,5,11
"Superior no univ. incompleta (085)",31,19,5,2,5
"Superior no univ. completa (086)",34,16,11,1,6
"Superior univ. incompleta (087)",13,8,1,2,2
"Superior univ. completa (088)",48,16,19,3,10
"De 30 a 44 años (090)",862,545,148,54,115
"Sin nivel (091)",20,19,1,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",189,165,18,2,4
"Secundaria (094)",310,239,34,13,24
"Superior no univ. incompleta (095)",52,32,13,,7
"Superior no univ. completa (096)",98,37,29,12,20
"Superior univ. incompleta (097)",31,15,6,5,5
"Superior univ. completa (098)",161,37,47,22,55
"De 45 a 64 años (100)",531,367,89,34,41
"Sin nivel (101)",43,43,,,
"Primaria (103)",216,190,21,2,3
"Secundaria (104)",125,90,12,4,19
"Superior no univ. incompleta (105)",20,10,5,1,4
"Superior no univ. completa (106)",46,15,15,10,6
"Superior univ. incompleta (107)",7,1,4,2,
"Superior univ. completa (108)",74,18,32,15,9
"De 65 y más años (110)",241,224,10,2,5
"Sin nivel (111)",64,61,2,,1
"Primaria (113)",143,135,6,2,
"Secundaria (114)",25,22,1,,2
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",4,3,,,1
"Superior univ. completa (118)",4,2,1,,1
,,,,,
"RURAL (120)",3732,3348,259,49,76
"Sin nivel (121)",508,491,14,,3
"Educación inicial (122)",2,2,,,
"Primaria (123)",1900,1754,106,16,24
"Secundaria (124)",1099,978,79,12,30
"Superior no univ. incompleta (125)",39,29,7,,3
"Superior no univ. completa (126)",92,54,24,6,8
"Superior univ. incompleta (127)",18,13,2,2,1
"Superior univ. completa (128)",74,27,27,13,7
"De 06 a 14 años (130)",116,107,8,1,
"Sin nivel (131)",3,3,,,
"Primaria (133)",99,91,8,,
"Secundaria (134)",14,13,,1,
"De 15 a 29 años (140)",1034,908,84,19,23
"Sin nivel (141)",43,39,3,,1
"Primaria (143)",426,387,28,6,5
"Secundaria (144)",512,448,42,9,13
"Superior no univ. incompleta (145)",21,15,4,,2
"Superior no univ. completa (146)",22,14,5,1,2
"Superior univ. incompleta (147)",4,3,1,,
"Superior univ. completa (148)",6,2,1,3,
"De 30 a 44 años (150)",1185,1045,90,15,35
"Sin nivel (151)",96,91,4,,1
"Educación inicial (152)",2,2,,,
"Primaria (153)",587,533,40,4,10
"Secundaria (154)",400,361,25,2,12
"Superior no univ. incompleta (155)",9,6,2,,1
"Superior no univ. completa (156)",48,32,8,3,5
"Superior univ. incompleta (157)",9,6,1,1,1
"Superior univ. completa (158)",34,14,10,5,5
"De 45 a 64 años (160)",894,803,62,14,15
"Sin nivel (161)",160,156,3,,1
"Primaria (163)",521,487,21,6,7
"Secundaria (164)",146,130,11,,5
"Superior no univ. incompleta (165)",9,8,1,,
"Superior no univ. completa (166)",20,8,10,2,
"Superior univ. incompleta (167)",5,4,,1,
"Superior univ. completa (168)",33,10,16,5,2
"De 65 y más años (170)",503,485,15,,3
"Sin nivel (171)",206,202,4,,
"Primaria (173)",267,256,9,,2
"Secundaria (174)",27,26,1,,
"Superior no univ. completa (176)",2,,1,,1
"Superior univ. completa (178)",1,1,,,
