"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",226,223,218,4,1,,,,,,3,6
"De 15 a 19 años (022)",1029,992,737,190,60,4,1,,,,37,326
"De 20 a 24 años (023)",1101,1001,292,348,221,105,31,4,,,100,1258
"De 25 a 29 años (024)",1157,1064,134,260,281,200,152,34,3,,93,2320
"De 30 a 34 años (025)",1078,1041,68,183,228,221,222,97,19,3,37,3093
"De 35 a 39 años (026)",1240,1223,56,109,223,239,351,154,72,19,17,4631
"De 40 a 44 años (027)",1075,1063,35,76,155,156,294,200,99,48,12,4808
"De 45 a 49 años (028)",862,851,28,52,90,133,178,189,108,73,11,4363
"De 50 y más años (029)",1762,1736,51,76,100,138,346,376,306,343,26,11186
"Desocupada (030)",311,290,106,67,37,18,27,17,8,10,21,602
"De 12 a 14 años (031)",25,25,24,1,,,,,,,,1
"De 15 a 19 años (032)",60,59,45,12,2,,,,,,1,16
"De 20 a 24 años (033)",69,58,18,29,10,1,,,,,11,52
"De 25 a 29 años (034)",43,41,11,12,14,2,2,,,,2,54
"De 30 a 34 años (035)",31,28,4,8,5,4,7,,,,3,60
"De 35 a 39 años (036)",28,27,3,4,2,5,6,6,1,,1,94
"De 40 a 44 años (037)",22,21,,,2,4,6,6,3,,1,105
"De 45 a 49 años (038)",7,6,,,,1,2,1,,2,1,37
"De 50 y más años (039)",26,25,1,1,2,1,4,4,4,8,1,183
"No PEA (040)",24015,23317,7641,2719,2573,2151,3329,2161,1477,1266,698,70059
"De 12 a 14 años (041)",3902,3856,3822,29,5,,,,,,46,39
"De 15 a 19 años (042)",4383,4184,3014,872,247,40,11,,,,199,1530
"De 20 a 24 años (043)",2911,2745,461,881,816,397,174,16,,,166,4535
"De 25 a 29 años (044)",2563,2474,105,439,622,562,602,129,15,,89,6940
"De 30 a 34 años (045)",2006,1978,42,168,322,403,658,282,88,15,28,7597
"De 35 a 39 años (046)",1858,1826,35,85,164,297,571,413,207,54,32,8832
"De 40 a 44 años (047)",1445,1423,30,58,119,144,410,342,207,113,22,7821
"De 45 a 49 años (048)",1178,1158,24,50,80,106,256,253,210,179,20,7118
"De 50 y más años (049)",3769,3673,108,137,198,202,647,726,750,905,96,25647
,,,,,,,,,,,,
"URBANA (060)",22381,21762,6514,2948,2838,2345,3082,1912,1160,963,619,62351
"De 12 a 14 años (061)",2655,2631,2603,23,5,,,,,,24,33
"De 15 a 19 años (062)",3648,3551,2778,636,121,11,5,,,,97,931
"De 20 a 24 años (063)",2531,2350,603,908,601,195,42,1,,,181,2874
"De 25 a 29 años (064)",2337,2205,202,578,692,443,257,27,6,,132,4603
"De 30 a 34 años (065)",2055,2004,87,306,470,486,505,124,24,2,51,5898
"De 35 a 39 años (066)",2043,2013,67,150,336,462,617,277,88,16,30,7601
"De 40 a 44 años (067)",1748,1731,43,112,227,262,540,348,149,50,17,7837
"De 45 a 49 años (068)",1353,1332,41,76,144,203,327,291,148,102,21,6674
"De 50 y más años (069)",4011,3945,90,159,242,283,789,844,745,793,66,25900
"PEA (070)",7980,7701,1410,1193,1200,1030,1290,824,415,339,279,24996
"De 12 a 14 años (071)",184,183,178,5,,,,,,,1,5
"De 15 a 19 años (072)",847,825,640,150,33,1,1,,,,22,223
"De 20 a 24 años (073)",917,830,274,320,170,54,12,,,,87,871
"De 25 a 29 años (074)",954,869,123,257,248,152,77,12,,,85,1610
"De 30 a 34 años (075)",929,895,61,175,220,197,176,53,11,2,34,2424
"De 35 a 39 años (076)",1050,1035,50,102,207,225,289,113,40,9,15,3619
"De 40 a 44 años (077)",920,910,27,69,142,154,271,162,66,19,10,3826
"De 45 a 49 años (078)",709,698,25,46,86,122,161,149,68,41,11,3265
"De 50 y más años (079)",1470,1456,32,69,94,125,303,335,230,268,14,9153
"Ocupada (080)",7709,7447,1324,1130,1165,1012,1267,808,409,332,262,24476
"De 12 a 14 años (081)",169,168,164,4,,,,,,,1,4
"De 15 a 19 años (082)",794,773,601,139,31,1,1,,,,21,208
"De 20 a 24 años (083)",855,777,258,294,160,53,12,,,,78,822
"De 25 a 29 años (084)",914,831,113,245,236,150,75,12,,,83,1560
"De 30 a 34 años (085)",900,869,57,167,215,193,171,53,11,2,31,2373
"De 35 a 39 años (086)",1024,1010,47,98,205,220,284,107,40,9,14,3537
"De 40 a 44 años (087)",901,891,27,69,140,150,265,157,64,19,10,3737
"De 45 a 49 años (088)",703,693,25,46,86,121,159,148,68,40,10,3238
"De 50 y más años (089)",1449,1435,32,68,92,124,300,331,226,262,14,8997
"Desocupada (090)",271,254,86,63,35,18,23,16,6,7,17,520
"De 12 a 14 años (091)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (092)",53,52,39,11,2,,,,,,1,15
"De 20 a 24 años (093)",62,53,16,26,10,1,,,,,9,49
"De 25 a 29 años (094)",40,38,10,12,12,2,2,,,,2,50
"De 30 a 34 años (095)",29,26,4,8,5,4,5,,,,3,51
"De 35 a 39 años (096)",26,25,3,4,2,5,5,6,,,1,82
"De 40 a 44 años (097)",19,19,,,2,4,6,5,2,,,89
"De 45 a 49 años (098)",6,5,,,,1,2,1,,1,1,27
"De 50 y más años (099)",21,21,,1,2,1,3,4,4,6,,156
"No PEA (100)",14401,14061,5104,1755,1638,1315,1792,1088,745,624,340,37355
"De 12 a 14 años (101)",2471,2448,2425,18,5,,,,,,23,28
"De 15 a 19 años (102)",2801,2726,2138,486,88,10,4,,,,75,708
"De 20 a 24 años (103)",1614,1520,329,588,431,141,30,1,,,94,2003
"De 25 a 29 años (104)",1383,1336,79,321,444,291,180,15,6,,47,2993
"De 30 a 34 años (105)",1126,1109,26,131,250,289,329,71,13,,17,3474
"De 35 a 39 años (106)",993,978,17,48,129,237,328,164,48,7,15,3982
"De 40 a 44 años (107)",828,821,16,43,85,108,269,186,83,31,7,4011
"De 45 a 49 años (108)",644,634,16,30,58,81,166,142,80,61,10,3409
"De 50 y más años (109)",2541,2489,58,90,148,158,486,509,515,525,52,16747
,,,,,,,,,,,,
"RURAL (120)",11475,11039,2852,1136,1131,1020,1849,1320,932,799,436,40301
"De 12 a 14 años (121)",1498,1473,1461,11,1,,,,,,25,13
"De 15 a 19 años (122)",1824,1684,1018,438,188,33,7,,,,140,941
"De 20 a 24 años (123)",1550,1454,168,350,446,308,163,19,,,96,2971
"De 25 a 29 años (124)",1426,1374,48,133,225,321,499,136,12,,52,4711
"De 30 a 34 años (125)",1060,1043,27,53,85,142,382,255,83,16,17,4852
"De 35 a 39 años (126)",1083,1063,27,48,53,79,311,296,192,57,20,5956
"De 40 a 44 años (127)",794,776,22,22,49,42,170,200,160,111,18,4897
"De 45 a 49 años (128)",694,683,11,26,26,37,109,152,170,152,11,4844
"De 50 y más años (129)",1546,1489,70,55,58,58,208,262,315,463,57,11116
"PEA (130)",1861,1783,315,172,196,184,312,247,200,157,78,7597
"De 12 a 14 años (131)",67,65,64,,1,,,,,,2,2
"De 15 a 19 años (132)",242,226,142,52,29,3,,,,,16,119
"De 20 a 24 años (133)",253,229,36,57,61,52,19,4,,,24,439
"De 25 a 29 años (134)",246,236,22,15,47,50,77,22,3,,10,764
"De 30 a 34 años (135)",180,174,11,16,13,28,53,44,8,1,6,729
"De 35 a 39 años (136)",218,215,9,11,18,19,68,47,33,10,3,1106
"De 40 a 44 años (137)",177,174,8,7,15,6,29,44,36,29,3,1087
"De 45 a 49 años (138)",160,159,3,6,4,12,19,41,40,34,1,1135
"De 50 y más años (139)",318,305,20,8,8,14,47,45,80,83,13,2216
"Ocupada (140)",1821,1747,295,168,194,184,308,246,198,154,74,7515
"De 12 a 14 años (141)",57,55,54,,1,,,,,,2,2
"De 15 a 19 años (142)",235,219,136,51,29,3,,,,,16,118
"De 20 a 24 años (143)",246,224,34,54,61,52,19,4,,,22,436
"De 25 a 29 años (144)",243,233,21,15,45,50,77,22,3,,10,760
"De 30 a 34 años (145)",178,172,11,16,13,28,51,44,8,1,6,720
"De 35 a 39 años (146)",216,213,9,11,18,19,67,47,32,10,3,1094
"De 40 a 44 años (147)",174,172,8,7,15,6,29,43,35,29,2,1071
"De 45 a 49 años (148)",159,158,3,6,4,12,19,41,40,33,1,1125
"De 50 y más años (149)",313,301,19,8,8,14,46,45,80,81,12,2189
"Desocupada (150)",40,36,20,4,2,,4,1,2,3,4,82
"De 12 a 14 años (151)",10,10,10,,,,,,,,,
"De 15 a 19 años (152)",7,7,6,1,,,,,,,,1
"De 20 a 24 años (153)",7,5,2,3,,,,,,,2,3
"De 25 a 29 años (154)",3,3,1,,2,,,,,,,4
"De 30 a 34 años (155)",2,2,,,,,2,,,,,9
"De 35 a 39 años (156)",2,2,,,,,1,,1,,,12
"De 40 a 44 años (157)",3,2,,,,,,1,1,,1,16
"De 45 a 49 años (158)",1,1,,,,,,,,1,,10
"De 50 y más años (159)",5,4,1,,,,1,,,2,1,27
"No PEA (160)",9614,9256,2537,964,935,836,1537,1073,732,642,358,32704
"De 12 a 14 años (161)",1431,1408,1397,11,,,,,,,23,11
"De 15 a 19 años (162)",1582,1458,876,386,159,30,7,,,,124,822
"De 20 a 24 años (163)",1297,1225,132,293,385,256,144,15,,,72,2532
"De 25 a 29 años (164)",1180,1138,26,118,178,271,422,114,9,,42,3947
"De 30 a 34 años (165)",880,869,16,37,72,114,329,211,75,15,11,4123
"De 35 a 39 años (166)",865,848,18,37,35,60,243,249,159,47,17,4850
"De 40 a 44 años (167)",617,602,14,15,34,36,141,156,124,82,15,3810
"De 45 a 49 años (168)",534,524,8,20,22,25,90,111,130,118,10,3709
"De 50 y más años (169)",1228,1184,50,47,50,44,161,217,235,380,44,8900
